seed,method,topology,N,scenario,RMSE,AOI,MINEVAL,NDATA,NACK,MISSION,VIOL,FORMFAIL,SAFEFAIL,numEdges,meanDegree,minDegree,lambda2,nChannels
3,P20,geometric,10,Stressed,0.115477426211878,0.178243099158867,0.456270490767051,13800,0,30,0,1,0,14,2.8,1,0.925007400072462,23
1,State-event,geometric,10,Stressed,0.275844023653455,0.438241519567192,0.278418044999826,2860,0,30,0,1,0,14,2.8,1,0.925007400072462,23
2,State-event,geometric,10,Stressed,0.273352318181052,0.437193460490463,0.249000419114569,2852,0,30,0,1,1,14,2.8,1,0.925007400072462,23
3,State-event,geometric,10,Stressed,0.2720439009191,0.431209177427635,0.265882343563819,2856,0,30,0,1,0,14,2.8,1,0.925007400072462,23
1,Causal-v3,geometric,10,Stressed,0.122991721668857,0.189763061248667,0.442606081159118,12452,7457,30,0,1,0,14,2.8,1,0.925007400072462,23
2,Causal-v3,geometric,10,Stressed,0.123680023719892,0.190030802037673,0.447698064780352,12450,7455,30,0,1,0,14,2.8,1,0.925007400072462,23
3,Causal-v3,geometric,10,Stressed,0.122778703465693,0.189488212297121,0.44767464116946,12459,7432,30,0,1,0,14,2.8,1,0.925007400072462,23
1,P10,ring2,20,Stressed,0.267669423776743,0.234483424159855,0.307166663859881,14400,0,30,0,1,0,28,2.8,2,0.498132719947257,48
2,P10,ring2,20,Stressed,0.266494620220406,0.236226158038147,0.297858980358848,14400,0,30,0,1,0,28,2.8,2,0.498132719947257,48
3,P10,ring2,20,Stressed,0.266831046324109,0.235181653042689,0.294609539948479,14400,0,30,0,1,0,28,2.8,2,0.498132719947257,48
1,P20,ring2,20,Stressed,0.205857367491934,0.17915115046927,0.37112594275756,28800,0,30,0,1,0,28,2.8,2,0.498132719947257,48
2,P20,ring2,20,Stressed,0.204389611255527,0.179085301241296,0.37462915408807,28800,0,30,0,1,0,28,2.8,2,0.498132719947257,48
3,P20,ring2,20,Stressed,0.204835097339806,0.17877497729337,0.370208406135289,28800,0,30,0,1,0,28,2.8,2,0.498132719947257,48
1,State-event,ring2,20,Stressed,0.462937497530359,0.451649636693914,0.0880000913078447,5416,0,30,0,1,1,28,2.8,2,0.498132719947257,48
2,State-event,ring2,20,Stressed,0.481548500373157,0.467213896457766,0.112261785380147,5365,0,30,0,1,1,28,2.8,2,0.498132719947257,48
3,State-event,ring2,20,Stressed,0.455981046296244,0.439333938843476,0.101556079970887,5423,0,30,0,1,1,28,2.8,2,0.498132719947257,48
1,Causal-v3,ring2,20,Stressed,0.218726876037114,0.189951559188616,0.361881734201858,25192,15090,30,0,1,0,28,2.8,2,0.498132719947257,48
2,Causal-v3,ring2,20,Stressed,0.218445838804518,0.191089918256131,0.355054772632199,25172,14985,30,0,1,0,28,2.8,2,0.498132719947257,48
3,Causal-v3,ring2,20,Stressed,0.21748428317747,0.19083446866485,0.358845455916927,25182,15005,30,0,1,0,28,2.8,2,0.498132719947257,48
1,P10,sparse4,20,Stressed,0.381379260302579,0.236937456434953,0.209537333903913,25800,0,30,0,1,1,48,4.8,4,0.89697385380051,86
2,P10,sparse4,20,Stressed,0.384455690197609,0.238518471579748,0.196769818029746,25800,0,30,0,1,1,48,4.8,4,0.89697385380051,86
3,P10,sparse4,20,Stressed,0.380992943064161,0.236189721817375,0.210057826506799,25800,0,30,0,1,1,48,4.8,4,0.89697385380051,86
1,P20,sparse4,20,Stressed,0.29414986296386,0.178862767462983,0.301862132218864,51600,0,30,0,1,0,48,4.8,4,0.89697385380051,86
2,P20,sparse4,20,Stressed,0.295811038119681,0.179306761295228,0.297785451036673,51600,0,30,0,1,0,48,4.8,4,0.89697385380051,86
3,P20,sparse4,20,Stressed,0.294633990843785,0.178586908307458,0.300103055492913,51600,0,30,0,1,0,48,4.8,4,0.89697385380051,86
1,State-event,sparse4,20,Stressed,0.64683893798094,0.483403671081258,0.0238996921487101,8518,0,30,0,1,1,48,4.8,4,0.89697385380051,86
2,State-event,sparse4,20,Stressed,0.666758031965481,0.502805694611664,0.0122528407323058,8397,0,30,0,1,1,48,4.8,4,0.89697385380051,86
3,State-event,sparse4,20,Stressed,0.652900579904742,0.482342690577276,0.00414577804319201,8460,0,30,0,1,1,48,4.8,4,0.89697385380051,86
1,Causal-v3,sparse4,20,Stressed,0.314051517318801,0.190762942779291,0.285369723695357,44397,26365,30,0,1,0,48,4.8,4,0.89697385380051,86
2,Causal-v3,sparse4,20,Stressed,0.31273390111106,0.189387237817629,0.284213982260717,44437,26531,30,0,1,0,48,4.8,4,0.89697385380051,86
3,Causal-v3,sparse4,20,Stressed,0.312588904083647,0.190211646917179,0.282636363752113,44456,26680,30,0,1,0,48,4.8,4,0.89697385380051,86
1,P10,sparse6,20,Stressed,0.431256430912565,0.236627552664733,0.160904060490173,37200,0,30,0,1,1,66,6.6,6,1.61242402873909,124
2,P10,sparse6,20,Stressed,0.431914218921619,0.237499194280859,0.16675033612332,37200,0,30,0,1,1,66,6.6,6,1.61242402873909,124
3,P10,sparse6,20,Stressed,0.431483282689263,0.236975476839237,0.170805147200423,37200,0,30,0,1,1,66,6.6,6,1.61242402873909,124
1,P20,sparse6,20,Stressed,0.333249945468596,0.178892648911547,0.266072639509769,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
2,P20,sparse6,20,Stressed,0.331519013039577,0.17797530104597,0.267511075802373,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
3,P20,sparse6,20,Stressed,0.332987449106622,0.178813981424511,0.268154484949414,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
1,State-event,sparse6,20,Stressed,0.745752975041589,0.52277196683367,0.0155764853613746,11238,0,30,0,1,1,66,6.6,6,1.61242402873909,124
2,State-event,sparse6,20,Stressed,0.742449421516832,0.519324953854267,0.0280825858778594,11276,0,30,0,1,1,66,6.6,6,1.61242402873909,124
3,State-event,sparse6,20,Stressed,0.745966327387062,0.530587003017785,0.0272336826474828,11154,0,30,0,1,1,66,6.6,6,1.61242402873909,124
1,Causal-v3,sparse6,20,Stressed,0.355150392979023,0.190573525533972,0.24528938028238,63833,37999,30,0,1,1,66,6.6,6,1.61242402873909,124
2,Causal-v3,sparse6,20,Stressed,0.35394255500863,0.189330667135449,0.239079150075763,63739,38327,30,0,1,1,66,6.6,6,1.61242402873909,124
3,Causal-v3,sparse6,20,Stressed,0.352578811366995,0.189407576689813,0.246937400613762,63808,38167,30,0,1,1,66,6.6,6,1.61242402873909,124
1,P10,geometric,20,Stressed,0.255257076185109,0.235879503481683,0.338785730719746,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
2,P10,geometric,20,Stressed,0.256492861744411,0.236819557977596,0.331326952753331,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
3,P10,geometric,20,Stressed,0.254565744624947,0.235066606115652,0.335856269979537,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
1,P20,geometric,20,Stressed,0.193548327225366,0.178016954283984,0.398957500960595,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
2,P20,geometric,20,Stressed,0.195170387563507,0.179049349076597,0.394142517063119,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
3,P20,geometric,20,Stressed,0.193859829096979,0.178577353920678,0.397285864660024,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
1,State-event,geometric,20,Stressed,0.43584245152951,0.443421132303966,0.0935226557731554,6851,0,30,0,1,1,35,3.5,1,0.696473718148361,60
2,State-event,geometric,20,Stressed,0.445476420760196,0.445153194066,0.134716838979842,6841,0,30,0,1,1,35,3.5,1,0.696473718148361,60
3,State-event,geometric,20,Stressed,0.451227363302589,0.456429912201029,0.105311777730606,6830,0,30,0,1,1,35,3.5,1,0.696473718148361,60
1,Causal-v3,geometric,20,Stressed,0.206192684586198,0.189603088101726,0.38603658802759,31505,18876,30,0,1,0,35,3.5,1,0.696473718148361,60
2,Causal-v3,geometric,20,Stressed,0.207769580734164,0.190419013018468,0.382468899817472,31489,18886,30,0,1,0,35,3.5,1,0.696473718148361,60
3,Causal-v3,geometric,20,Stressed,0.207445164668355,0.18997366030881,0.379271849723891,31518,18766,30,0,1,0,35,3.5,1,0.696473718148361,60
1,P10,ring2,50,Stressed,0.287136043801679,0.235850852513974,0.299552472758865,36900,0,30,0,1,0,73,2.92,2,0.450388976413079,123
2,P10,ring2,50,Stressed,0.288914658796576,0.236962185153187,0.305861930394424,36900,0,30,0,1,0,73,2.92,2,0.450388976413079,123
3,P10,ring2,50,Stressed,0.28731301034995,0.235798424196776,0.30426325801334,36900,0,30,0,1,0,73,2.92,2,0.450388976413079,123
1,P20,ring2,50,Stressed,0.221285975420962,0.178926400980631,0.378840214090733,73800,0,30,0,1,0,73,2.92,2,0.450388976413079,123
2,P20,ring2,50,Stressed,0.221769099521987,0.17922694077077,0.371175013895155,73800,0,30,0,1,0,73,2.92,2,0.450388976413079,123
3,P20,ring2,50,Stressed,0.22054167411459,0.178138942424846,0.37375112130871,73800,0,30,0,1,0,73,2.92,2,0.450388976413079,123
1,State-event,ring2,50,Stressed,0.502142223481316,0.457553074440826,0.0277496462970514,13533,0,30,0,1,1,73,2.92,2,0.450388976413079,123
2,State-event,ring2,50,Stressed,0.495673762023467,0.452629833927767,0.0529888177477496,13550,0,30,0,1,1,73,2.92,2,0.450388976413079,123
3,State-event,ring2,50,Stressed,0.491361726511378,0.45017677942447,0.0614632152039132,13533,0,30,0,1,1,73,2.92,2,0.450388976413079,123
1,Causal-v3,ring2,50,Stressed,0.234714455408406,0.189490928424271,0.361656725966134,64191,38588,30,0,1,0,73,2.92,2,0.450388976413079,123
2,Causal-v3,ring2,50,Stressed,0.235153186506557,0.190199375290756,0.352548849324689,64213,38264,30,0,1,0,73,2.92,2,0.450388976413079,123
3,Causal-v3,ring2,50,Stressed,0.234541655869273,0.189880817881748,0.360432178469297,64189,38446,30,0,1,0,73,2.92,2,0.450388976413079,123
1,P10,sparse4,50,Stressed,0.456816507024652,0.237504818737388,0.201867461059426,66300,0,30,0,1,1,123,4.92,4,0.515342416053559,221
2,P10,sparse4,50,Stressed,0.455147671469836,0.237126306401831,0.203869915557791,66300,0,30,0,1,1,123,4.92,4,0.515342416053559,221
3,P10,sparse4,50,Stressed,0.455113137817869,0.23698205251499,0.198595528513143,66300,0,30,0,1,1,123,4.92,4,0.515342416053559,221
1,P20,sparse4,50,Stressed,0.357598600743142,0.179191232980302,0.294521321634255,132600,0,30,0,1,0,123,4.92,4,0.515342416053559,221
2,P20,sparse4,50,Stressed,0.356890142131792,0.179049855951603,0.293158104786497,132600,0,30,0,1,0,123,4.92,4,0.515342416053559,221
3,P20,sparse4,50,Stressed,0.356313146503418,0.178873956625199,0.301170918794813,132600,0,30,0,1,0,123,4.92,4,0.515342416053559,221
1,State-event,sparse4,50,Stressed,0.773387691490694,0.531376288935193,0.0117179097885927,19413,0,30,0,1,1,123,4.92,4,0.515342416053559,221
2,State-event,sparse4,50,Stressed,0.781400401044809,0.542561513391775,0.0479568824860626,19412,0,30,0,1,1,123,4.92,4,0.515342416053559,221
3,State-event,sparse4,50,Stressed,0.776549201398373,0.528772650120623,0.0101326272467304,19438,0,30,0,1,1,123,4.92,4,0.515342416053559,221
1,Causal-v3,sparse4,50,Stressed,0.377327748012527,0.189754398510609,0.281054678058761,112689,67402,30,0,1,0,123,4.92,4,0.515342416053559,221
2,Causal-v3,sparse4,50,Stressed,0.377975358825528,0.190482079228673,0.27807459428427,112670,67044,30,0,1,0,123,4.92,4,0.515342416053559,221
3,Causal-v3,sparse4,50,Stressed,0.377108108809495,0.190237217502805,0.277298827319891,112648,67121,30,0,1,0,123,4.92,4,0.515342416053559,221
1,P10,sparse6,50,Stressed,0.552375928923159,0.235475557985189,0.159710473399696,95700,0,30,0,1,1,171,6.84,6,0.672690653244867,319
2,P10,sparse6,50,Stressed,0.553285320288115,0.236186510410883,0.153906521306079,95700,0,30,0,1,1,171,6.84,6,0.672690653244867,319
3,P10,sparse6,50,Stressed,0.553069229296861,0.236324031444768,0.160085563745157,95700,0,30,0,1,1,171,6.84,6,0.672690653244867,319
1,P20,sparse6,50,Stressed,0.439365815163345,0.17827643151424,0.252348064348376,191400,0,30,0,1,0,171,6.84,6,0.672690653244867,319
2,P20,sparse6,50,Stressed,0.440107846714648,0.178737739131425,0.24996525881672,191400,0,30,0,1,1,171,6.84,6,0.672690653244867,319
3,P20,sparse6,50,Stressed,0.439605676236323,0.178527556880465,0.252322445482268,191400,0,30,0,1,0,171,6.84,6,0.672690653244867,319
1,State-event,sparse6,50,Stressed,0.94301370757276,0.599175414769702,0.0651941067348877,24289,0,30,0,1,1,171,6.84,6,0.672690653244867,319
2,State-event,sparse6,50,Stressed,0.938020373361782,0.598782611419086,0.0682380550167839,24233,0,30,0,1,1,171,6.84,6,0.672690653244867,319
3,State-event,sparse6,50,Stressed,0.944648001161759,0.605530082370259,0.0681264622146206,24210,0,30,0,1,1,171,6.84,6,0.672690653244867,319
1,Causal-v3,sparse6,50,Stressed,0.468871058160944,0.190389158900857,0.230751244181761,157553,94172,30,0,1,1,171,6.84,6,0.672690653244867,319
2,Causal-v3,sparse6,50,Stressed,0.468025200414918,0.190807985900535,0.22608450275352,158055,94372,30,0,1,1,171,6.84,6,0.672690653244867,319
3,Causal-v3,sparse6,50,Stressed,0.467864538450461,0.190555266087541,0.228853083795777,157732,94199,30,0,1,1,171,6.84,6,0.672690653244867,319
1,P10,geometric,50,Stressed,0.37322077469514,0.236333167738018,0.268861516281425,54300,0,30,0,1,0,103,4.12,1,0.551304567801108,181
2,P10,geometric,50,Stressed,0.373191408335206,0.236199687877921,0.261194750317981,54300,0,30,0,1,0,103,4.12,1,0.551304567801108,181
3,P10,geometric,50,Stressed,0.373225798795864,0.236656329504569,0.271591037620476,54300,0,30,0,1,0,103,4.12,1,0.551304567801108,181
1,P20,geometric,50,Stressed,0.288864334105502,0.178897687185431,0.341537925445387,108600,0,30,0,1,0,103,4.12,1,0.551304567801108,181
2,P20,geometric,50,Stressed,0.28870947861152,0.178751260782513,0.341301239843274,108600,0,30,0,1,0,103,4.12,1,0.551304567801108,181
3,P20,geometric,50,Stressed,0.288455345449893,0.178852524826752,0.345007769982917,108600,0,30,0,1,0,103,4.12,1,0.551304567801108,181
1,State-event,geometric,50,Stressed,0.642525129869294,0.487913197946619,0.0373404194335369,17901,0,30,0,1,1,103,4.12,1,0.551304567801108,181
2,State-event,geometric,50,Stressed,0.637947469652405,0.477267024954712,0.0268160141123136,17929,0,30,0,1,1,103,4.12,1,0.551304567801108,181
3,State-event,geometric,50,Stressed,0.641664095852261,0.488091840165395,0.0346531708250803,17912,0,30,0,1,1,103,4.12,1,0.551304567801108,181
1,Causal-v3,geometric,50,Stressed,0.306236376761823,0.1897332410014,0.328578723417462,93554,55885,30,0,1,0,103,4.12,1,0.551304567801108,181
2,Causal-v3,geometric,50,Stressed,0.305927567542572,0.190097851777139,0.329483356305211,93540,56062,30,0,1,0,103,4.12,1,0.551304567801108,181
3,Causal-v3,geometric,50,Stressed,0.30685139101624,0.19030198563837,0.328303502553421,93476,55790,30,0,1,0,103,4.12,1,0.551304567801108,181
