stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,originalMacType,armKind,route,accessDesign,ackDesign,schedulerMode,oracleFlag,PERIODIC_RATE_HZ,TARGET_RATE_HZ,MEAN_NODE_GOODPUT_HZ,MIN_NODE_GOODPUT_HZ,MEAN_GOODPUT_MARGIN_HZ,MIN_GOODPUT_MARGIN_HZ,SERVICE_ADMISSIONS,SERVICE_COMPLETIONS,SERVICE_REPLACEMENTS,VIRTUAL_DEFICIT_MAX,VIRTUAL_DEFICIT_TERMINAL,MAX_STARVATION_SEC,SERVICE_DECISIONS,FIFO_COMPARABLE_DECISIONS,PRIORITY_DIFFERS_FIFO,PRIORITY_DIFFERS_FIFO_FRACTION,RECEIVER_TRUTH_READS,FUTURE_RANDOM_READS,SERVICE_DECISION_LOG_VALID,ENDOGENOUS_COLLISION_FRAMES,PROJECTION_FLAG,DTSA_DECISIONS,DTSA_DISAGREEMENTS,DTSA_DISAGREEMENT_FRACTION,AGE_GAIN_ELIGIBLE,ZMAC_OWNER_ATTEMPTS,ZMAC_CONTENTION_ATTEMPTS,DELTA_FINAL_PHASE,PUBLIC_FEEDBACK_COUNT,PUBLIC_FEEDBACK_AIRTIME,CHARGED_OFFERED_UTIL,MECHANISM_ACTIVATIONS,cellRole,controlReach,DISTRIBUTED_FLAG,IDEAL_FLAG,EXP21_TRACE_HASH_EXACT,RESERVATION_EPOCHS,CONTROL_FRAMES,CONTROL_REQUEST_FRAMES,CONTROL_RESPONSE_FRAMES,CONTROL_COMMIT_FRAMES,CONTROL_RECIPIENT_ATTEMPTS,CONTROL_RECIPIENT_SUCCESS,CONTROL_RECIPIENT_LOSS,CONTROL_ACCOUNTING_CLOSE,CONTROL_AIRTIME,CONTROL_OVERHEAD_FRACTION,RESERVATION_NACKS,RESERVATION_MIGRATIONS,RESERVATION_SCHEDULE_CHANGES,SCHEDULE_CONFLICT_FRACTION,FIRST_CONVERGENCE_SEC,CONVERGED_BY_2SEC,CHURN_APPLIED,CHURN_RECOVERY_SEC,RECOVERED_BY_2SEC,FINAL_ASSIGNED_NODES,FINAL_FULL_UNIQUE,MAX_ABS_CLOCK_OFFSET_SEC,MAX_ABS_CLOCK_DRIFT_PPM,LOCAL_SCHEDULE_ONLY,EXP21C_TRACE_HASH_EXACT,CONTINUOUS_START_OPPORTUNITIES,CONTINUOUS_START_ATTEMPTS,CONTINUOUS_GUARD_SEC,CONTINUOUS_SLOT_SEC,CONTINUOUS_SYNC_SEC,CONTINUOUS_MAX_CLOCK_RESIDUAL,CONTINUOUS_MAX_OFFSET_BOUND_SEC,CONTINUOUS_MAX_DRIFT_BOUND_PPM,CONTINUOUS_REALIZED_MAX_DRIFT_PPM,CONTINUOUS_EXACT_AIRTIME,ENGINE_FAMILY,TOTAL_MANAGEMENT_ATTEMPTS,TOTAL_MANAGEMENT_AIRTIME,TOTAL_MANAGEMENT_UTIL,TOTAL_OFFERED_UTIL,REPLAY_FLAG,REPLAY_SCHEDULE_HASH_EXACT,REPLAY_KERNEL_TRACE_HASH_EXACT,REPLAY_KERNEL_CONFIG_HASH,REPLAY_LOGICAL_OPPORTUNITY_HASH_EXACT,REPLAY_DATA_OPPORTUNITIES,REPLAY_DATA_ATTEMPTS,REPLAY_DATA_SKIPPED_NO_QUEUE,REPLAY_DATA_OUTCOME_MISMATCHES,REPLAY_EXPECTED_COLLISION_FRAMES,REPLAY_COLLISION_WITNESS_MATCH,REPLAY_EXPECTED_RECIPIENT_SUCCESS,REPLAY_EXPECTED_RECIPIENT_ERASURE,REPLAY_EXPECTED_RECIPIENT_COLLISION,REPLAY_OBSERVED_RECIPIENT_SUCCESS,REPLAY_OBSERVED_RECIPIENT_ERASURE,REPLAY_OBSERVED_RECIPIENT_COLLISION,REPLAY_MANAGEMENT_ACCOUNTING_CLOSE,REPLAY_CROSS_PLANE_OVERLAPS,REPLAY_CLOCK_TIMING_SAFE,REPLAY_CLOCK_MIN_GAP_SEC,REPLAY_CLOCK_RESIDUAL_SEC,ELCS_FINAL_ALL_CERTIFIED,ELCS_FALSE_VALID_EDGE_FRAMES,ELCS_OWNER_LOCK_VIOLATIONS,ELCS_SCHEDULED_COLLISION_FRAMES,DSTR_FINAL_RESOLVED,DSTR_FINAL_COLLISION_FREE
candidate-targeted-frontier-falsification,16048001,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP22G targeted frontier,periodic-cost-match,1,22.8377777777777,periodic,Periodic static TDMA / ELCS cost match,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.028660138368246,0.561308077178099,0,0,10.1247766328209,12.2805766703782,0,1.03684833173735,0.0374461028192371,0.0600000000000005,0.0800000000000001,0.0800000000000018,NaN,NaN,1370,1370,1370,0,0,3288,3288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.350719999999955,0,0,0,0.349069637591637,0.383172027755128,0,0,0,0,0,0.350719999999999,4.20863999999999,0,0,0,0,0.841727999999998,114.166666666667,274,0,0.011278667612857,0.0214601426356859,NaN,NaN,1,3288,0,0,0,0,0,1.9257042,0,1417642,0,110997400,0,258101609,tdma,periodic-frontier,none,full-mission-static-tdma,none,continuous-local-static-tdma,NaN,22.8377777777777,NaN,22.8333333333333,22.8333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1370,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.350719999999999,1370,nominal,full,0,0,502938575257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,5,1,0,0,1,188977909185,2648,1370,0.00146005840233609,0.00453205840233609,Inf,0,0.00025,40,37.4495047829204,1,periodic-static,0,0,0,0.350719999999999,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
candidate-targeted-frontier-falsification,16048001,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP22G targeted frontier,periodic-cost-minus2pct,2,22.3810222222222,periodic,Periodic static TDMA / 2% below ELCS cost,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0289277989853135,0.56115295818288,0,0,10.1247766328209,12.3138305152612,0,1.03682848771796,0.0381509121061359,0.0600000000000005,0.0800000000000001,0.0800000000000001,NaN,NaN,1345,1344,1344,0,0,3225,3225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.344063999999955,0,0,0,0.34238407078557,0.374882451529096,0,0,0,0,0,0.344063999999998,4.12876799999998,0,0,0,0,0.825753599999995,112,268.75,0,0.0112845618590207,0.0214624371728052,NaN,NaN,0.999997785577466,3225,0,0,0,0,0,1.4277704,0,1417642,0,110997400,0,257801488,tdma,periodic-frontier,none,full-mission-static-tdma,none,continuous-local-static-tdma,NaN,22.3810222222222,NaN,22.4,22.3333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1344,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.344063999999998,1344,nominal,full,0,0,502938575257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,5,1,0,0,1,188977909185,2648,1344,0.00146005840233609,0.00453205840233609,Inf,0,0.00025,40,37.4495047829204,1,periodic-static,0,0,0,0.344063999999998,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
candidate-targeted-frontier-falsification,16048001,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP22G targeted frontier,elcs-f-mission-affine,3,50,periodic,ELCS-F / mission affine clock,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0301083454740311,0.559445470738284,0,0,10.060753380192,12.3388201851159,0,1.03685771647596,0.0409121061359868,0.0600000000000005,0.0600000000000005,0.0600000000000005,NaN,NaN,3000,1051,1051,0,0,2523,2523,0,0,0,0,0,0,0,0,0,0,1946,0,0,1,32,32,0,0,0,0,0,0,0,0.350122666666645,0,0,0,0,0,0,0,0,0,0,0.350122666666666,3.22867199999997,0,0,0,0,0.840294399999997,87.5833333333333,210.25,0,0.0099915696978362,0.0189695088975932,NaN,NaN,0.99996922060228,2523,0,0,0,0,0,0.4864356,0,1417642,0,110997400,0,20143465961,tdma,candidate-elcs,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,17.5166666666667,17.4166666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1051,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.350122666666666,1051,nominal,full,1,0,502938575257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.283554993399736,1,0,NaN,NaN,5,1,0,0,1,188977909185,1051,1051,0.00146005840233609,0.00453205840233609,Inf,2.71050543121376e-20,0.00025,40,37.4495047829204,1,candidate-elcs,950,0.972800000000017,0.0810666666666681,0.350122666666666,1,5974070329,30444590005,1102951,1257348197,1051,1051,0,0,0,1,2523,0,0,2523,0,0,1,0,1,0.00113858577406845,2.71050543121376e-20,1,0,0,0,NaN,NaN
candidate-targeted-frontier-falsification,16048001,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP22G targeted frontier,periodic-cost-match,1,12.2705555555555,periodic,Periodic static TDMA / ELCS cost match,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0506879533875046,0.542293445779885,0,0,NaN,NaN,NaN,NaN,0.0671067738231916,0.119999999999999,0.120000000000001,0.140000000000001,NaN,NaN,1480,1473,1473,0,0,3829,3829,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.377087999999951,0,0,0,0.377025672617003,0.411402103288661,0,0,0,0,0,0.377088000000002,4.52505600000003,0,0,0,0,0.905011200000006,122.75,319.083333333333,0,0.0226615097437445,0.0430648458719071,NaN,NaN,0.999990321465607,3829,0,0,0,0,0,1.497941,0,1444078,0,410907079,0,268342092,tdma,periodic-frontier,none,full-mission-static-tdma,none,continuous-local-static-tdma,NaN,12.2705555555555,NaN,12.275,12.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1473,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.377088000000002,1473,nominal,full,0,0,1950118334245,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,10,1,0,0,1,691875654252,2647,1473,0.00146005840233609,0.00453205840233609,Inf,0,0.00025,40,29.6076307450195,1,periodic-static,0,0,0,0.377088000000002,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
candidate-targeted-frontier-falsification,16048001,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP22G targeted frontier,periodic-cost-minus2pct,2,12.0251444444444,periodic,Periodic static TDMA / 2% below ELCS cost,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0513762293477572,0.54067721035701,0,0,NaN,NaN,NaN,NaN,0.0680329123612698,0.119999999999999,0.120000000000001,0.139999999999999,NaN,NaN,1450,1443,1443,0,0,3751,3751,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.369407999999953,0,0,0,0.368123036267344,0.405547612756233,0,0,0,0,0,0.369408000000001,4.43289600000002,0,0,0,0,0.886579200000003,120.25,312.583333333333,0,0.0226586065984735,0.0430825336326775,NaN,NaN,0.999989914852541,3751,0,0,0,0,0,1.4644533,0,1444078,0,410907079,0,268532530,tdma,periodic-frontier,none,full-mission-static-tdma,none,continuous-local-static-tdma,NaN,12.0251444444444,NaN,12.025,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1443,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.369408000000001,1443,nominal,full,0,0,1950118334245,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,10,1,0,0,1,691875654252,2647,1443,0.00146005840233609,0.00453205840233609,Inf,0,0.00025,40,29.6076307450195,1,periodic-static,0,0,0,0.369408000000001,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
candidate-targeted-frontier-falsification,16048001,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP22G targeted frontier,elcs-f-mission-affine,3,50,periodic,ELCS-F / mission affine clock,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0508531780047155,0.542720049375456,0,0,NaN,NaN,NaN,NaN,0.0653348641408342,0.119999999999999,0.120000000000001,0.120000000000001,NaN,NaN,6000,1114,1114,0,0,2903,2903,0,0,0,0,0,0,0,0,0,0,4876,0,0,1,32,32,0,0,0,0,0,0,0,0.269621828041359,0,0,0,0,0,0,0,0,0,0,0.377002666666665,3.42220799999997,0,0,0,0,0.904806399999995,92.8333333333333,241.916666666667,0,0.00999891734529418,0.018965194598443,NaN,NaN,0.999561834495868,2903,0,0,0,0,0,0.583258999999999,0,1444078,0,410907079,0,43009512931,tdma,candidate-elcs,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,9.28333333333333,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1114,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.377002666666665,1114,nominal,full,1,0,1950118334245,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.04138871794872,1,0,NaN,NaN,10,0,0,0,1,691875654252,1114,1114,0.00146005840233609,0.00453205840233609,Inf,1.11022302462516e-16,0.00025,40,29.6076307450195,1,candidate-elcs,1076,1.10182400000001,0.0918186666666674,0.377002666666665,1,6983518000,113294683774,1800494,2103507586,1114,1114,0,0,0,1,2903,0,0,2903,0,0,1,0,1,0.000674377615515809,1.11022302462516e-16,1,0,0,0,NaN,NaN
candidate-targeted-frontier-falsification,16048002,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP22G targeted frontier,periodic-cost-match,1,22.8377777777777,periodic,Periodic static TDMA / ELCS cost match,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0286214102251796,0.561333799165683,0,0,10.1247766328209,12.2805766703782,0,1.03684879132302,0.0374709784411276,0.0600000000000005,0.0800000000000001,0.0800000000000018,NaN,NaN,1370,1370,1370,0,0,3288,3288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.350719999999957,0,0,0,0.349007772525387,0.38150078143056,0,0,0,0,0,0.350719999999999,4.20863999999999,0,0,0,0,0.841727999999998,114.166666666667,274,0,0.0112774240663595,0.021418298390572,NaN,NaN,1,3288,0,0,0,0,0,1.3275632,0,1328912,0,110997400,0,258101611,tdma,periodic-frontier,none,full-mission-static-tdma,none,continuous-local-static-tdma,NaN,22.8377777777777,NaN,22.8333333333333,22.8333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1370,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.350719999999999,1370,nominal,full,0,0,503085718935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,5,1,0,0,1,189002038080,2647,1370,0.00146005840233609,0.00453205840233609,Inf,2.77555756156289e-17,0.00025,40,39.6603745035441,1,periodic-static,0,0,0,0.350719999999999,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
candidate-targeted-frontier-falsification,16048002,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP22G targeted frontier,periodic-cost-minus2pct,2,22.3810222222222,periodic,Periodic static TDMA / 2% below ELCS cost,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0289539966992453,0.561143319827221,0,0,10.1247766328209,12.3138305152612,0,1.03682912616339,0.0381757877280265,0.0600000000000005,0.0800000000000001,0.0800000000000001,NaN,NaN,1345,1343,1343,0,0,3223,3223,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.343807999999955,0,0,0,0.341693192269677,0.37712335561412,0,0,0,0,0,0.343807999999998,4.12569599999998,0,0,0,0,0.825139199999995,111.916666666667,268.583333333333,0,0.0112794454926865,0.021496078075419,NaN,NaN,0.999996673421469,3223,0,0,0,0,0,1.3623901,0,1328912,0,110997400,0,257801490,tdma,periodic-frontier,none,full-mission-static-tdma,none,continuous-local-static-tdma,NaN,22.3810222222222,NaN,22.3833333333333,22.3333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1343,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.343807999999998,1343,nominal,full,0,0,503085718935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,5,1,0,0,1,189002038080,2647,1343,0.00146005840233609,0.00453205840233609,Inf,2.77555756156289e-17,0.00025,40,39.6603745035441,1,periodic-static,0,0,0,0.343807999999998,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
candidate-targeted-frontier-falsification,16048002,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP22G targeted frontier,elcs-f-mission-affine,3,50,periodic,ELCS-F / mission affine clock,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.030088920831913,0.559440703071045,0,0,10.0406699675066,12.33913700871,0,1.03685699218049,0.0409121061359868,0.0600000000000005,0.0600000000000005,0.0600000000000005,NaN,NaN,3000,1053,1053,0,0,2527,2525,2,0,0,0,0,0,0,2,0.00189933523266857,0,1944,0,0,1,32,32,0,0,0,0,0,0,0,0.350380107743896,0,0,0,0,0,0,0,0,0,0,0.350634666666666,3.23481599999997,0,0,0,0,0.841523199999997,87.75,210.416666666667,0,0.00999141232657094,0.0189259293357852,NaN,NaN,0.999976551966704,2527,0,0,0,0,0,0.4094091,0,1328912,0,110997400,0,20182551436,tdma,candidate-elcs,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,17.55,17.4166666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1053,NaN,NaN,NaN,0,0,1,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.350634666666666,1053,nominal,full,1,0,503085718935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.283554993399736,1,0,NaN,NaN,5,1,0,0,1,189002038080,1053,1053,0.00146005840233609,0.00453205840233609,Inf,1.11022302462516e-16,0.00025,40,39.6603745035441,1,candidate-elcs,950,0.972800000000017,0.0810666666666681,0.350634666666666,1,5957235022,30498368871,1102951,1250837402,1053,1053,0,0,2,1,2525,0,2,2525,0,2,1,0,1,0.000484685427526443,1.11022302462516e-16,1,0,0,0,NaN,NaN
candidate-targeted-frontier-falsification,16048002,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP22G targeted frontier,periodic-cost-match,1,12.2705555555555,periodic,Periodic static TDMA / ELCS cost match,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0508873452797432,0.542218815120503,0,0,NaN,NaN,NaN,NaN,0.0671833141982394,0.119999999999999,0.120000000000001,0.140000000000001,NaN,NaN,1480,1474,1474,0,0,3832,3832,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.377343999999952,0,0,0,0.376615064359138,0.414793958036286,0,0,0,0,0,0.377344000000003,4.52812800000003,0,0,0,0,0.905625600000006,122.833333333333,319.333333333333,0,0.0226194930132394,0.0429125144160084,NaN,NaN,0.999988953836241,3832,0,0,0,0,0,1.5990271,0,850760,0,410907079,0,268342094,tdma,periodic-frontier,none,full-mission-static-tdma,none,continuous-local-static-tdma,NaN,12.2705555555555,NaN,12.2833333333333,12.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1474,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.377344000000003,1474,nominal,full,0,0,1950208751644,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,10,1,0,0,1,691811921653,2648,1474,0.00146005840233609,0.00453205840233609,Inf,8.88178419700125e-16,0.00025,40,39.3488054758007,1,periodic-static,0,0,0,0.377344000000003,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
