seed,method,mode,scenario,RMSE,MAXERR,MINSEP,SAFEFAIL,DIVERGED,ROLLPEAK,PITCHPEAK,THRUSTSAT,TORQUESAT,SATURATION,PERDRONEPEAKSAT,CONTROLEFFORT,DATARATE,ACKRATE,TRUEAOI,ESTAOI,HARDRATIO,ADAPTRATIO,REFRESHRATIO,TRACEHASH,ACKTRACEHASH
12,Causal-v3,DI,Clean,0.0606328220901912,0.084177438210093,0.521600979460944,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193.033333333333,193.033333333333,0.0599893377561901,0.0799969724492876,0.0637195648419962,0.908824037299257,0.0274563978587463,134636756429275,1.78538751722172e+15
13,Causal-v3,DI,Clean,0.0606328220901912,0.084177438210093,0.521600979460944,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193.033333333333,193.033333333333,0.0599893377561901,0.0799969724492876,0.0637195648419962,0.908824037299257,0.0274563978587463,2.52837766734396e+15,8.54957230128495e+15
14,Causal-v3,DI,Clean,0.0606328220901912,0.084177438210093,0.521600979460944,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193.033333333333,193.033333333333,0.0599893377561901,0.0799969724492876,0.0637195648419962,0.908824037299257,0.0274563978587463,2.33492398818352e+15,1.20828425750691e+15
15,Causal-v3,DI,Clean,0.0606328220901912,0.084177438210093,0.521600979460944,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193.033333333333,193.033333333333,0.0599893377561901,0.0799969724492876,0.0637195648419962,0.908824037299257,0.0274563978587463,7.7710254396783e+15,1.20278804859696e+15
16,Causal-v3,DI,Clean,0.0606328220901912,0.084177438210093,0.521600979460944,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193.033333333333,193.033333333333,0.0599893377561901,0.0799969724492876,0.0637195648419962,0.908824037299257,0.0274563978587463,1.1765613730968e+15,1.17139212757552e+15
17,Causal-v3,DI,Clean,0.0606328220901912,0.084177438210093,0.521600979460944,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193.033333333333,193.033333333333,0.0599893377561901,0.0799969724492876,0.0637195648419962,0.908824037299257,0.0274563978587463,1.31328043396169e+15,1.64473200496905e+15
18,Causal-v3,DI,Clean,0.0606328220901912,0.084177438210093,0.521600979460944,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193.033333333333,193.033333333333,0.0599893377561901,0.0799969724492876,0.0637195648419962,0.908824037299257,0.0274563978587463,2.61649036505712e+15,9.00016583612707e+15
19,Causal-v3,DI,Clean,0.0606328220901912,0.084177438210093,0.521600979460944,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193.033333333333,193.033333333333,0.0599893377561901,0.0799969724492876,0.0637195648419962,0.908824037299257,0.0274563978587463,2.80046145338505e+15,2.22266347574588e+15
20,Causal-v3,DI,Clean,0.0606328220901912,0.084177438210093,0.521600979460944,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193.033333333333,193.033333333333,0.0599893377561901,0.0799969724492876,0.0637195648419962,0.908824037299257,0.0274563978587463,8.79143271531017e+15,726588931220955
1,P10,6DOF,Clean,0.056791319703351,0.0865428964180135,0.526886432626638,0,0,9.62155146868244,12.321896930365,0,0,0,0,1.01532592243915,230,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,1.44984809215536e+15,558495175193307
2,P10,6DOF,Clean,0.056791319703351,0.0865428964180135,0.526886432626638,0,0,9.62155146868244,12.321896930365,0,0,0,0,1.01532592243915,230,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,1.27656824774691e+15,121591522271195
3,P10,6DOF,Clean,0.056791319703351,0.0865428964180135,0.526886432626638,0,0,9.62155146868244,12.321896930365,0,0,0,0,1.01532592243915,230,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,1.45003943553276e+15,544790282182747
4,P10,6DOF,Clean,0.056791319703351,0.0865428964180135,0.526886432626638,0,0,9.62155146868244,12.321896930365,0,0,0,0,1.01532592243915,230,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,919000135712347,8.87332134921366e+15
5,P10,6DOF,Clean,0.056791319703351,0.0865428964180135,0.526886432626638,0,0,9.62155146868244,12.321896930365,0,0,0,0,1.01532592243915,230,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,1.71321765501001e+15,1.32720714833136e+15
