seed,N,condition,conditionLabel,scope,topology,maxFrames,dataErasureProbability,managementErasureProbability,churnEnabled,firstResolutionFrame,firstConvergenceFrame,recoveryFrame,finalAllResolved,finalCollisionFree,finalFrameAgreement,finalConverged,finalDataSlots,finalResolvedNodes,finalAssignedNodes,maxFrameDisagreement,maxAssignedSlot,conflictFrameFraction,falseResolvedNodeFrames,dataAttempts,dataRecipientAttempts,dataRecipientSuccess,dataRecipientErasure,dataRecipientCollision,dataCollisionFrames,managementAttempts,managementRecipientAttempts,managementRecipientSuccess,managementRecipientErasure,managementRecipientCollision,managementCollisionSlots,growRequests,growNacks,growthEvents,shrinkRequests,shrinkObjects,shrinkNacks,shrinkEvents,elapsedSec,offeredAirtimeSec,busyAirtimeSec,offeredUtilization,channelUtilization,accountingCloses,deliveryWitnessValid,futureRandomReads,receiverTruthDecisionReads,traceHash,configHash,realizationHash
16035002,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,1000,0,0,0,4,19,NaN,1,1,1,1,5,5,5,0,10,0,0,4994,13983,13983,0,0,0,463,1688,1464,0,224,38,0,0,0,227,188,48,5,46.647653364,22.351872,22.110208,0.479163910466928,0.473983285449969,1,1,0,0,84048071748,1087741,729026380
16035002,5,restricted-management,Local-only management,boundary,compact-hex-local-management,1000,0,0,0,4,NaN,NaN,0,1,0,0,25,3,5,28,27,0.264,432,4884,13593,12449,0,1144,708,1148,2696,1957,0,739,250,110,6,106,351,609,72,187,115.589936526,24.707072,22.110208,0.213747604182156,0.191281426952135,1,1,0,0,84048071748,1087369,935429589
16035002,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,1000,0.05,0,0,31,NaN,NaN,0,1,1,0,14,9,10,0,25,0.059,19,9959,33780,31964,1633,183,126,6837,32309,5868,0,26441,1419,20,0,20,1684,1275,3858,56,103.763444404,68.796416,45.056,0.66301206937718,0.434218430766193,1,1,0,0,325214080377,2394500,1460375644
16035002,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,1000,0,0,1,11,34,3,1,1,1,1,7,10,10,0,10,0.005,1,9977,33921,33909,0,12,12,3575,16851,5742,0,11109,629,2,0,2,1023,449,2101,7,56.044869958,55.508992,33.804288,0.990438411965242,0.6031647147247,1,1,0,0,325214080377,1461205,1462340482
16035002,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,1000,0,0,0,11,34,NaN,1,1,1,1,7,10,10,0,10,0.005,1,9979,33929,33917,0,12,12,3934,18594,6147,0,12447,705,1,0,1,1125,504,2304,6,56.021689848,56.987648,34.308096,1.01724257434256,0.612407374591626,1,1,0,0,325214080377,1461187,1461636885
16035002,10,restricted-management,Local-only management,boundary,compact-hex-local-management,1000,0,0,0,11,NaN,NaN,1,1,0,0,33,10,10,32,27,0.249,368,9877,33252,32127,0,1125,751,2111,6917,4587,0,2330,547,103,11,97,822,842,333,247,118.47354221,49.102848,34.013184,0.414462563404771,0.287095189065167,1,1,0,0,325214080377,1451013,1465613650
16035003,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,1000,0.05,0,0,7,51,NaN,1,1,1,0,7,5,5,0,13,0.066,5,4929,13670,12797,669,204,136,1651,5224,2912,0,2312,389,64,9,61,515,788,275,94,54.260001488,26.95168,24.481792,0.496713587557873,0.451194090096262,1,1,0,0,83952608287,2021054,885061959
16035003,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,1000,0,0,1,7,14,3,1,1,1,1,5,5,5,0,9,0.004,0,4991,13964,13952,0,12,8,480,1746,1496,0,250,42,1,0,1,225,200,54,6,46.619837232,22.409216,22.130688,0.480679842112753,0.474705389679255,1,1,0,0,83952608287,1087759,757521828
16035003,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,1000,0,0,0,7,14,NaN,1,1,1,1,5,5,5,0,9,0.004,0,4993,13972,13960,0,12,8,475,1726,1476,0,250,42,0,0,0,224,197,54,5,46.596657122,22.396928,22.1184,0.480655252615226,0.474677828113062,1,1,0,0,83952608287,1087741,790987147
16035003,5,restricted-management,Local-only management,boundary,compact-hex-local-management,1000,0,0,0,7,123,NaN,1,0,0,0,4,5,5,16,17,0.313,470,4894,13576,12329,0,1247,805,1238,2773,1972,0,801,289,99,10,91,396,657,76,206,78.71965356,25.116672,22.032384,0.319064818811177,0.279884158575558,1,1,0,0,83952608287,1087369,898213454
16035003,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,1000,0.05,0,0,31,NaN,NaN,1,1,1,0,22,10,10,0,31,0.07,18,9950,33730,31842,1644,244,159,6676,31696,5859,0,25837,1385,30,23,26,1640,1303,3680,66,103.999881526,68.100096,44.449792,0.65480936132581,0.427402333039077,1,1,0,0,324866164622,2394500,1454629271
16035003,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,1000,0,0,1,8,33,3,1,1,1,1,8,10,10,0,10,0.002,1,9978,33926,33922,0,4,4,4239,19599,6336,0,13263,733,1,0,1,1240,435,2563,3,60.272922022,58.232832,38.350848,0.966152461942108,0.63628652325835,1,1,0,0,324866164622,1461205,1451238002
16035003,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,1000,0,0,0,8,33,NaN,1,1,1,1,7,10,10,0,10,0.002,1,9980,33934,33930,0,4,4,3895,18245,5868,0,12377,701,0,0,0,1115,474,2306,3,55.915061342,56.832,34.16064,1.01639877764582,0.61093807607684,1,1,0,0,324866164622,1461187,1463765969
16035003,10,restricted-management,Local-only management,boundary,compact-hex-local-management,1000,0,0,0,8,NaN,NaN,1,1,0,0,38,10,10,42,42,0.245,395,9877,33238,32184,0,1054,686,2053,6783,4670,0,2113,507,103,14,95,875,699,362,265,142.158978608,48.86528,34.42688,0.343736853475466,0.242171689309412,1,1,0,0,324866164622,1451013,1497955338
16035004,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,1000,0.05,0,0,17,29,NaN,0,1,1,0,6,4,5,0,15,0.049,4,4929,13696,12862,678,156,99,1531,4854,2824,0,2030,341,65,15,60,512,689,250,94,55.247474174,26.46016,24.276992,0.47893881839131,0.439422658917229,1,1,0,0,83973527193,2021054,854079315
16035004,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,1000,0,0,1,6,16,3,1,1,1,1,5,5,5,0,9,0.002,1,4992,13971,13967,0,4,4,512,1820,1492,0,328,55,1,0,1,238,198,75,6,46.647653364,22.544384,22.192128,0.48329084903976,0.475739429523514,1,1,0,0,83973527193,1087759,734531727
16035004,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,1000,0,0,0,6,16,NaN,1,1,1,1,5,5,5,0,9,0.002,1,4994,13979,13975,0,4,4,507,1800,1472,0,328,55,0,0,0,237,195,75,5,46.624473254,22.532096,22.17984,0.483267572316582,0.475712398490146,1,1,0,0,83973527193,1087741,732017904
16035004,5,restricted-management,Local-only management,boundary,compact-hex-local-management,1000,0,0,0,6,NaN,NaN,1,1,0,0,30,5,5,29,31,0.307,469,4887,13593,12296,0,1297,807,1182,2638,1937,0,701,252,107,10,97,325,685,55,193,98.877077216,24.858624,21.921792,0.251409373132011,0.221707524304255,1,1,0,0,83973527193,1087369,866367645
16035004,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,1000,0.05,0,0,36,NaN,NaN,1,1,1,0,41,10,10,0,42,0.048,13,9948,33714,31818,1661,235,142,6819,32103,5886,0,26217,1416,32,16,30,1632,1386,3753,59,143.443156702,68.677632,46.534656,0.478779424400679,0.324411823260936,1,1,0,0,325093322401,2394500,1529042826
16035004,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,1000,0,0,1,13,62,2,1,1,1,1,9,10,10,0,12,0.008,6,9977,33909,33857,0,52,31,4335,19455,5949,0,13506,750,2,8,1,1227,429,2669,4,65.43745053,58.621952,42.299392,0.895847126151783,0.646409535478582,1,1,0,0,325093322401,1461205,1449918118
16035004,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,1000,0,0,0,13,64,NaN,1,1,1,1,8,10,10,0,12,0.008,6,9978,33913,33861,0,52,31,4146,18810,5940,0,12870,722,2,8,1,1168,451,2517,5,61.093497916,57.851904,38.330368,0.946940443311054,0.627405031754803,1,1,0,0,325093322401,1461187,1435869518
16035004,10,restricted-management,Local-only management,boundary,compact-hex-local-management,1000,0,0,0,13,NaN,NaN,1,0,0,0,6,10,10,17,15,0.265,505,9880,33137,31932,0,1205,931,2169,6854,4577,0,2277,531,100,13,91,891,797,368,256,77.996434128,49.352704,32.743424,0.632755901622467,0.419806679190804,1,1,0,0,325093322401,1451013,1421182514
16035005,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,1000,0.05,0,0,15,45,NaN,1,1,1,0,6,5,5,0,15,0.051,4,4927,13691,12867,652,172,108,1658,5102,2820,0,2282,384,67,21,60,541,717,312,94,53.89375575,26.97216,24.424448,0.500469110468331,0.453196249919918,1,1,0,0,84085502991,2021054,864078244
16035005,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,1000,0,0,1,17,48,3,1,1,1,1,5,5,5,0,14,0.013,4,4989,13951,13909,0,42,30,639,2040,1460,0,580,99,4,3,3,275,236,121,12,48.019915876,23.052288,22.28224,0.48005681766555,0.464020804566559,1,1,0,0,84085502991,1087759,756975298
16035005,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,1000,0,0,0,17,48,NaN,1,1,1,1,5,5,5,0,14,0.013,4,4991,13959,13917,0,42,30,624,1996,1440,0,556,95,3,3,2,269,233,116,11,47.996735766,22.99904,22.253568,0.479179253191883,0.463647530292342,1,1,0,0,84085502991,1087741,754360067
16035005,5,restricted-management,Local-only management,boundary,compact-hex-local-management,1000,0,0,0,17,NaN,NaN,1,1,0,0,7,5,5,8,14,0.312,453,4891,13378,12252,0,1126,840,1426,3109,2168,0,941,349,103,14,90,452,736,121,210,55.451459142,25.874432,22.298624,0.466614087354145,0.40212871482602,1,1,0,0,84085502991,1087369,842893578
16035005,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,1000,0.05,0,0,13,NaN,NaN,0,1,1,0,16,9,10,0,29,0.057,11,9951,33726,31899,1634,193,129,6665,31615,5913,0,25702,1368,26,8,25,1691,1246,3694,69,115.617752658,68.059136,45.522944,0.588656451412963,0.393736627407539,1,1,0,0,324814735042,2394500,1471248900
16035005,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,1000,0,0,1,9,19,3,1,1,1,1,7,10,10,0,10,0.004,2,9978,33914,33896,0,18,14,3928,18062,5706,0,12356,697,1,0,1,1110,447,2370,4,55.850157034,56.958976,34.070528,1.01985346192178,0.610034596308455,1,1,0,0,324814735042,1461205,1455183195
16035005,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,1000,0,0,0,9,19,NaN,1,1,1,1,7,10,10,0,10,0.004,2,9980,33922,33904,0,18,14,3689,17555,6039,0,11516,649,0,0,0,1062,483,2144,3,55.826976924,55.988224,34.033664,1.00288833615726,0.609627564937498,1,1,0,0,324814735042,1461187,1454918729
16035005,10,restricted-management,Local-only management,boundary,compact-hex-local-management,1000,0,0,0,9,NaN,NaN,1,1,0,0,17,10,10,17,18,0.265,463,9884,33102,31904,0,1198,839,1973,6256,4219,0,2037,492,96,8,90,759,806,304,239,78.993178858,48.566272,32.362496,0.61481602211887,0.409687221958437,1,1,0,0,324814735042,1451013,1438169585
16035006,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,1000,0.05,0,0,8,26,NaN,0,1,1,0,5,4,4,0,13,0.06,7,4929,13700,12836,689,175,121,1717,5338,2860,0,2478,415,64,9,61,588,713,343,88,54.871956392,27.222016,24.571904,0.496100700429351,0.447804408949094,1,1,0,0,83877181565,2021054,866956632
16035006,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,1000,0,0,1,8,16,3,1,1,1,1,5,5,5,0,8,0.003,1,4992,13973,13961,0,12,6,529,1836,1452,0,384,65,1,0,1,243,199,86,6,46.643017342,22.614016,22.188032,0.484831755934389,0.475698899093748,1,1,0,0,83877181565,1087759,758872358
16035006,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,1000,0,0,0,8,16,NaN,1,1,1,1,5,5,5,0,8,0.003,1,4994,13981,13969,0,12,6,524,1816,1432,0,384,65,0,0,0,242,196,86,5,46.619837232,22.601728,22.175744,0.484809243059435,0.475671845219968,1,1,0,0,83877181565,1087741,792337677
16035006,5,restricted-management,Local-only management,boundary,compact-hex-local-management,1000,0,0,0,8,NaN,NaN,1,0,0,0,21,5,5,22,23,0.289,446,4890,13537,12383,0,1154,752,1149,2620,1900,0,720,248,104,16,92,353,609,67,198,85.307440822,24.735744,22.003712,0.289959981938889,0.257934264443735,1,1,0,0,83877181565,1087369,904077686
16035006,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,1000,0.05,0,0,23,NaN,NaN,0,1,1,0,18,9,9,0,22,0.075,21,9955,33745,31812,1642,291,186,6780,31962,5814,0,26148,1396,25,24,22,1669,1311,3751,58,100.541409114,68.54656,44.990464,0.681774411200839,0.447481932036451,1,1,0,0,325119189511,2394500,1412497734
16035006,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,1000,0,0,1,12,70,2,1,1,1,1,8,10,10,0,12,0.007,4,9977,33905,33865,0,40,29,4233,19479,6597,0,12882,717,2,8,1,1211,459,2553,5,61.047137696,58.20416,38.8096,0.953429795346715,0.63573168971922,1,1,0,0,325119189511,1461205,1482675906
16035006,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,1000,0,0,0,12,66,NaN,1,1,1,1,9,10,10,0,12,0.007,4,9978,33909,33869,0,40,29,4316,19556,6336,0,13220,731,2,8,1,1229,423,2654,4,65.363274178,58.548224,42.602496,0.895735789497922,0.651780323672023,1,1,0,0,325119189511,1461187,1476407231
16035006,10,restricted-management,Local-only management,boundary,compact-hex-local-management,1000,0,0,0,21,NaN,NaN,0,0,0,0,5,8,9,16,19,0.228,423,9889,33156,32029,0,1127,808,2001,6096,4059,0,2037,509,91,21,74,827,744,318,257,73.448496546,48.70144,32.137216,0.663069256557196,0.437547635571721,1,1,0,0,325119189511,1451013,1435210482
16035007,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,1000,0.05,0,0,15,106,NaN,0,1,1,0,5,4,5,0,13,0.068,7,4929,13689,12797,696,196,141,1731,5404,3008,0,2396,402,63,13,56,560,785,310,93,54.329541818,27.27936,24.61696,0.502109148856507,0.453104502196338,1,1,0,0,83985905687,2021054,868568247
16035007,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,1000,0,0,1,4,24,3,1,1,1,1,5,5,5,0,8,0,0,4992,13975,13975,0,0,0,572,1940,1456,0,484,81,1,0,1,267,188,116,6,46.68474154,22.790144,22.274048,0.488171150748969,0.477116232525682,1,1,0,0,83985905687,1087759,771619005
16035007,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,1000,0,0,0,4,24,NaN,1,1,1,1,5,5,5,0,8,0,0,4994,13983,13983,0,0,0,526,1828,1452,0,376,63,0,0,0,251,187,88,5,46.66156143,22.60992,22.204416,0.484551294622204,0.475860972490393,1,1,0,0,83985905687,1087741,768776444
16035007,5,restricted-management,Local-only management,boundary,compact-hex-local-management,1000,0,0,0,4,NaN,NaN,1,0,0,0,3,5,5,8,9,0.861,3328,4975,12194,5498,0,6696,3386,238,577,434,0,143,45,19,2,18,89,109,19,53,41.497032922,21.352448,14.209024,0.514553607727453,0.342410601420782,1,1,0,0,83985905687,1087369,630631871
16035007,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,1000,0.05,0,0,34,NaN,NaN,0,1,1,0,14,9,10,0,24,0.046,15,9960,33802,32043,1612,147,111,7033,32875,6102,0,26773,1434,19,8,18,1763,1224,4019,50,109.539927816,69.603328,45.805568,0.635415134807432,0.41816321147246,1,1,0,0,325195026681,2394500,1473522135
16035007,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,1000,0,0,1,17,30,3,1,1,1,1,8,10,10,0,16,0.01,0,9975,33887,33822,0,65,41,4265,19541,6165,0,13376,751,4,8,3,1199,517,2537,9,60.87096886,58.32704,38.535168,0.958207846734773,0.633063161662973,1,1,0,0,325195026681,1461205,1445934063
16035007,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,1000,0,0,0,17,30,NaN,1,1,1,1,8,10,10,0,16,0.01,0,9977,33895,33830,0,65,41,4218,19484,6318,0,13166,743,3,8,2,1186,537,2484,8,60.84778875,58.14272,38.580224,0.955543680295202,0.634044799203981,1,1,0,0,325195026681,1461187,1450357652
16035007,10,restricted-management,Local-only management,boundary,compact-hex-local-management,1000,0,0,0,14,NaN,NaN,1,1,0,0,30,10,10,30,29,0.263,490,9889,33094,31765,0,1329,840,2108,6871,4731,0,2140,523,91,25,78,857,799,336,252,109.915445598,49.139712,34.942976,0.447068305392869,0.317907786388811,1,1,0,0,325195026681,1451013,1450140122
16035008,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,1000,0.05,0,0,10,78,NaN,0,1,1,0,16,4,5,0,17,0.074,14,4932,13673,12747,704,222,155,1970,5898,2800,0,3098,522,62,15,57,639,836,418,89,56.786633478,28.270592,24.887296,0.497838844610369,0.438259753673225,1,1,0,0,83923769280,2021054,931154222
16035008,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,1000,0,0,1,10,35,3,1,1,1,1,5,5,5,0,12,0.006,3,4990,13960,13940,0,20,12,593,1974,1456,0,518,88,3,3,2,268,207,112,9,46.999991036,22.867968,22.265856,0.486552603435267,0.473741707374908,1,1,0,0,83923769280,1087759,761134339
16035008,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,1000,0,0,0,10,35,NaN,1,1,1,1,5,5,5,0,12,0.006,3,4992,13968,13948,0,20,12,592,1970,1452,0,518,88,2,3,1,268,206,113,8,46.976810926,22.872064,22.269952,0.486879878585822,0.474062661151704,1,1,0,0,83923769280,1087741,772535622
16035008,5,restricted-management,Local-only management,boundary,compact-hex-local-management,1000,0,0,0,10,NaN,NaN,1,1,0,0,21,5,5,24,22,0.284,444,4890,13256,12125,0,1131,763,1323,3050,2118,0,932,316,104,9,97,422,687,101,218,66.369290952,25.448448,22.290432,0.383437093194275,0.335854605048004,1,1,0,0,83923769280,1087369,851713775
16035008,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,1000,0.05,0,0,6,NaN,NaN,0,1,1,0,22,9,10,0,27,0.066,11,9956,33751,31793,1738,220,151,6818,32502,6129,0,26373,1397,23,0,23,1686,1354,3755,57,122.594965768,68.706304,45.531136,0.560433322604947,0.371394826164099,1,1,0,0,324874883455,2394500,1439978574
16035008,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,1000,0,0,1,11,50,3,1,1,1,1,8,10,10,0,10,0.006,4,9976,33913,33885,0,28,14,4366,20076,6336,0,13740,754,2,0,2,1278,434,2652,6,60.694800024,58.744832,38.649856,0.967872568601776,0.636790235485034,1,1,0,0,324874883455,1461205,1439088301
16035008,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,1000,0,0,0,11,50,NaN,1,1,1,1,8,10,10,0,10,0.006,4,9978,33921,33893,0,28,14,4384,20022,6318,0,13704,761,1,0,1,1257,440,2686,5,60.671619914,58.826752,38.678528,0.969592572002939,0.637506103427361,1,1,0,0,324874883455,1461187,1440501941
16035008,10,restricted-management,Local-only management,boundary,compact-hex-local-management,1000,0,0,0,12,NaN,NaN,0,0,0,0,20,9,10,22,21,0.274,449,9889,33226,31902,0,1324,941,2598,8281,5311,0,2970,726,90,17,81,1103,879,509,237,101.728230746,51.146752,35.618816,0.50277834997156,0.350136984972586,1,1,0,0,324874883455,1451013,1451212184
16035009,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,1000,0.05,0,0,4,32,NaN,0,1,1,0,6,4,5,0,12,0.08,2,4928,13627,12710,670,247,164,1767,5462,2884,0,2578,433,66,12,62,571,812,306,92,54.746783798,27.42272,24.567808,0.500901022810436,0.448753448068259,1,1,0,0,83887221036,2021054,871148083
16035009,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,1000,0,0,1,4,23,3,1,1,1,1,5,5,5,0,7,0,0,4992,13975,13975,0,0,0,564,1936,1464,0,472,79,1,0,1,263,189,111,6,46.63838132,22.757376,22.269952,0.487953813059136,0.477502678474176,1,1,0,0,83887221036,1087759,780506910
16035009,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,1000,0,0,0,4,23,NaN,1,1,1,1,5,5,5,0,7,0,0,4994,13983,13983,0,0,0,518,1824,1460,0,364,61,0,0,0,246,188,84,5,46.61520121,22.577152,22.20032,0.484330248802116,0.476246362211079,1,1,0,0,83887221036,1087741,778691694
16035009,5,restricted-management,Local-only management,boundary,compact-hex-local-management,1000,0,0,0,4,NaN,NaN,1,0,0,0,3,5,5,8,11,0.589,1938,4935,12663,8688,0,3975,2139,865,1908,1265,0,643,219,59,11,52,281,438,76,136,49.897504786,23.7568,18.198528,0.476111983993748,0.364718197393831,1,1,0,0,83887221036,1087369,837613184
16035009,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,1000,0.05,0,0,19,678,NaN,1,1,1,0,12,10,10,0,22,0.066,10,9952,33717,31794,1690,233,144,6627,31875,5616,0,26259,1389,24,8,23,1675,1302,3618,63,96.378261358,67.907584,44.1344,0.704594407941799,0.457928991228234,1,1,0,0,325012326146,2394500,1452576476
16035009,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,1000,0,0,1,10,47,2,1,1,1,1,8,10,10,0,13,0.005,0,9978,33918,33892,0,26,16,4327,19563,6408,0,13155,733,1,0,1,1232,428,2666,5,60.852424772,58.59328,38.8096,0.962875024611353,0.63776587614069,1,1,0,0,325012326146,1461205,1438472626
16035009,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,1000,0,0,0,10,47,NaN,1,1,1,1,9,10,10,0,13,0.005,0,9979,33922,33896,0,26,16,4466,19974,6543,0,13431,747,1,0,1,1262,409,2794,4,65.214921474,59.16672,42.78272,0.907257398501794,0.65602655087236,1,1,0,0,325012326146,1461187,1446301242
16035009,10,restricted-management,Local-only management,boundary,compact-hex-local-management,1000,0,0,0,10,NaN,NaN,0,0,0,0,13,9,10,11,13,0.262,442,9880,33229,32048,0,1181,912,2325,7201,4583,0,2618,610,100,14,89,974,764,473,227,69.132360064,49.99168,33.005568,0.723129948893972,0.477425737663878,1,1,0,0,325012326146,1451013,1413583871
16035010,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,1000,0.05,0,0,5,11,NaN,1,1,1,0,6,5,5,0,15,0.067,11,4930,13719,12854,657,208,136,1559,4968,2904,0,2064,347,64,9,61,508,725,253,87,53.300344934,26.578944,24.305664,0.498663639661466,0.456013259015432,1,1,0,0,83789875381,2021054,875836421
16035010,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,1000,0,0,1,4,11,3,1,1,1,1,5,5,5,0,10,0,0,4992,13975,13975,0,0,0,489,1756,1464,0,292,49,1,0,1,231,189,68,6,46.56884099,22.450176,22.147072,0.482085779305112,0.475577049571746,1,1,0,0,83789875381,1087759,740012314
