communicationBudget,formationErrorA,formationErrorB,errorDifferenceAminusB,relativeAdvantageO1,meaningfulO1Advantage,scenarioId,costModel
2.79909090909091,0.2634147541092,0.244340290326314,0.0190744637828861,-0.078065159689433,0,S4,C0
2.99295454545455,0.255882647581411,0.234364050113199,0.0215185974682126,-0.0918169721756346,0,S4,C0
3.18681818181818,0.248350541053622,0.224387809900083,0.0239627311535391,-0.106791590702763,0,S4,C0
3.38068181818182,0.240818434525833,0.215484618113609,0.0253338164122243,-0.117566704454365,0,S4,C0
3.57454545454546,0.233286327998044,0.210107927186549,0.0231784008114953,-0.110316641175161,0,S4,C0
3.76840909090909,0.225754221470255,0.204731236259489,0.0210229852107663,-0.102685772795904,0,S4,C0
3.96227272727273,0.218222114942466,0.199354545332428,0.0188675696100373,-0.0946432878095414,0,S4,C0
4.15613636363637,0.210690008414677,0.193977854405368,0.0167121540093083,-0.0861549585675064,0,S4,C0
4.35,0.203157901886888,0.188601163478308,0.0145567384085793,-0.0771826543384688,0,S4,C0
4.54386363636364,0.195625795359099,0.183224472551248,0.0124013228078503,-0.067683768631844,0,S4,C0
4.73772727272728,0.18809368883131,0.177847781624188,0.0102459072071214,-0.0576105426424272,0,S4,C0
4.93159090909091,0.18056158230352,0.172471090697128,0.00809049160639236,-0.04690926214759,0,S4,C0
5.12545454545455,0.177184065499719,0.168219943685165,0.00896412181455411,-0.053288103765693,0,S4,C0
5.31931818181818,0.17533122986065,0.164582544351543,0.0107486855091075,-0.065308781994211,0,S4,C0
5.51318181818182,0.173478394221582,0.160945145017921,0.0125332492036609,-0.0778728007127236,0,S4,C0
5.70704545454546,0.171625558582513,0.157307745684299,0.0143178128982143,-0.0910178506209657,0,S4,C0
5.90090909090909,0.169772722943444,0.153670346350676,0.0161023765927678,-0.104785190995939,0,S4,C0
6.09477272727273,0.167919887304375,0.150032947017054,0.0178869402873212,-0.119220082274915,0,S4,C0
6.28863636363637,0.166067051665307,0.146885260445154,0.0191817912201527,-0.130590306760664,0,S4,C0
6.4825,0.164214216026238,0.145446413668104,0.0187678023581337,-0.129035855094785,0,S4,C0
6.67636363636364,0.162361380387169,0.144007566891055,0.0183538134961146,-0.127450340925486,0,S4,C0
6.87022727272728,0.1605085447481,0.142568720114005,0.0179398246340956,-0.125832823776142,0,S4,C0
7.06409090909091,0.158655709109032,0.141129873336955,0.0175258357720766,-0.12418232481675,0,S4,C0
7.25795454545455,0.156802873469963,0.139691026559905,0.0171118469100576,-0.122497824888697,0,S4,C0
7.45181818181818,0.154950037830894,0.138252179782856,0.0166978580480385,-0.120778262406169,0,S4,C0
7.64568181818182,0.153097202191825,0.136813333005806,0.0162838691860195,-0.119022531125153,0,S4,C0
7.83954545454546,0.151244366552757,0.135374486228756,0.0158698803240005,-0.117229477770158,0,S4,C0
8.03340909090909,0.149391530913688,0.133935639451706,0.0154558914619815,-0.115397899507953,0,S4,C0
8.22727272727273,0.147538695274619,0.132496792674657,0.0150419025999624,-0.11352654125672,0,S4,C0
8.42113636363637,0.14568585963555,0.131057945897607,0.0146279137379434,-0.111614092817935,0,S4,C0
8.615,0.143833023996482,0.129619099120557,0.0142139248759243,-0.109659185817239,0,S4,C0
8.80886363636364,0.141980188357413,0.128180252343507,0.0137999360139053,-0.107660390439263,0,S4,C0
9.00272727272728,0.140127352718344,0.126741405566458,0.0133859471518863,-0.105616211940046,0,S4,C0
9.19659090909091,0.13979951248423,0.125302558789408,0.0144969536948222,-0.115695591812988,0,S4,C0
9.39045454545455,0.139515821694892,0.123863712012358,0.0156521096825337,-0.126365578975802,0,S4,C0
9.58431818181819,0.139232130905554,0.122424865235309,0.0168072656702451,-0.137286372649384,0,S4,C0
9.77818181818182,0.138948440116215,0.120986018458259,0.0179624216579566,-0.148466921110837,0,S4,C0
9.97204545454546,0.138664749326877,0.119547171681209,0.019117577645668,-0.15991660343624,0,S4,C0
