seed,scenario,residualLoss,pAccess,method,thetaTagged,RMSE,MINSEP,SAFEFAIL,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,MAX_QUEUE,MAX_HISTORY,CHANNEL_UTIL,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_ONEWAY_DELAY,P95_ONEWAY_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT
12012001,Stressed,0.3,0.4,Periodic-P10,0.05184,0.116182129813962,0.454244890912865,0,0.17842605156038,0.539999999999999,0.720000000000001,10,9.82157394843962,600,1408,386,0,0,3103,657,2446,993,0.705255681818182,0,0,808,1,32,0.0680833333333334,0.11733333333333,1.40799999999996,0,0.281599999999991,32.1666666666667,54.75,0,0.00305113636363647,0.0080000000000009,0.00602283105022832,0.0119999999999999,NaN,NaN,0.98954639038321,0.294623,0,188682226496
12012001,Stressed,0.3,0.4,State-event,0.05184,0.143649513547859,0.415061124047406,0,0.260325644504749,0.74,1.02,10,9.7396743554953,299,323,276,0,0,709,469,240,28,0.086687306501548,0,0,24,1,32,0.0256666666666667,0.0269166666666667,0.323,0,0.0646,23,39.0833333333333,0,0.0018204334365326,0.00700000000000007,0.00283795309168444,0.00800000000000001,NaN,NaN,0.998244004717599,0.228306,0,188682226496
12012001,Stressed,0.3,0.4,Causal-Broadcast,0.05184,0.060114078464452,0.524651178728114,0,0.0845952057892356,0.200000000000001,0.300000000000001,0.155431931252827,0.0708367254635912,847,1255,738,577,697,2777,1246,1531,601,0.328056768558952,0,0,408,2,32,0.125833333333329,0.152666666666664,1.25499999999997,0.577,0.366399999999995,61.5,103.833333333333,58.0833333333333,0.00201200873362453,0.00699999999999967,0.00366773675762442,0.00900000000000034,0.0207403156384507,0.032,0.996968698517298,0.4070205,0,188682226496
12012001,Stressed,0.3,1,Periodic-P10,0,1.73723982506985,0.544841883628634,0,10,11.8,11.96,10,0,600,1800,0,0,0,3960,0,3960,1800,1,0,0,1200,1,32,0.03,0.149999999999993,1.79999999999991,0,0.359999999999983,0,0,0,0.00100000000000013,0.00200000000000067,NaN,NaN,NaN,NaN,0,0.3065901,0,188682226496
12012001,Stressed,0.3,1,State-event,0,0.206063237050663,0.272884131153618,1,0.53119855269109,1.7,2.538,10,9.46880144730895,288,494,171,0,0,1089,284,805,309,0.625506072874494,0,0,206,1,32,0.0271666666666667,0.0411666666666667,0.494,0,0.0988000000000001,14.25,23.6666666666667,0,0.000625506072874603,0.00200000000000067,0.00100000000000002,0.00100000000000122,NaN,NaN,0.994422717224962,0.234437,0,188682226496
12012001,Stressed,0.3,1,Causal-Broadcast,0,0.375353303195391,0.140409396342468,1,0.713550429669833,2.21,3.158,3.79378561736771,3.08023518769788,1121,3079,133,97,30,6871,226,6645,3015,0.949307304785894,0,0,1958,1,32,0.108666666666664,0.264666666666648,3.07899999999977,0.0970000000000001,0.635199999999954,11.0833333333333,18.8333333333333,2.5,0.000924748110831343,0.00200000000000067,0.00100000000000004,0.00100000000000122,0.0196333333333335,0.0220000000000002,0.827942897261877,0.4070568,0,188682226496
12012002,Clean,0,0.1,Periodic-P10,0.06561,0.0474606039692949,0.539411053654289,0,0.0654907281772952,0.119999999999999,0.120000000000001,10,9.93450927182271,600,766,600,0,0,1690,1320,370,166,0.216710182767624,0,0,166,1,32,0.0566666666666663,0.0638333333333334,0.766000000000001,0,0.1532,50,110,0,0.0108159268929505,0.0329999999999999,0.0134621212121212,0.0359999999999996,NaN,NaN,1,0.2684447,0,188970900870
12012002,Clean,0,0.1,State-event,0.06561,0.0950872776401622,0.480688701131562,0,0.142180009045681,0.26,0.279999999999999,10,9.85781999095432,304,326,304,0,0,716,667,49,22,0.0674846625766871,0,0,22,1,32,0.0262499999999999,0.0271666666666667,0.326,0,0.0652,25.3333333333333,55.5833333333333,0,0.0103865030674848,0.0345,0.0114347826086956,0.0360000000000003,NaN,NaN,0.998228559084035,0.2319225,0,188970900870
12012002,Clean,0,0.1,Causal-Broadcast,0.06561,0.0543746386035968,0.530980798332517,0,0.0774762550881953,0.140000000000001,0.16,0.109914066033469,0.0324378109452736,549,633,544,627,1077,1394,1200,194,157,0.124603174603175,0,3,87,2,32,0.0984166666666636,0.105,0.633,0.627,0.252,45.3333333333333,100,89.75,0.0104174603174603,0.0330000000000004,0.0131908333333333,0.04,0.036799442896936,0.0682000000000003,0.999547404330057,0.4043069,0,188970900870
12012002,Clean,0,0.2,Periodic-P10,0.08192,0.0479853974963111,0.538468717204252,0,0.0642695612844865,0.100000000000001,0.18,10,9.93573043871551,600,922,575,0,0,2035,1261,774,347,0.376355748373102,0,0,322,1,32,0.0614166666666666,0.0768333333333334,0.922000000000001,0,0.1844,47.9166666666667,105.083333333333,0,0.00569414316702833,0.017,0.00823314829500396,0.021,NaN,NaN,0.99954651953745,0.2780816,0,188970900870
12012002,Clean,0,0.2,State-event,0.08192,0.0930681238576679,0.483126717873523,0,0.140814111261872,0.26,0.260000000000002,10,9.85918588873811,303,319,303,0,0,699,665,34,16,0.0501567398119122,0,0,16,1,32,0.0259166666666667,0.0265833333333334,0.319,0,0.0638000000000001,25.25,55.4166666666667,0,0.00423824451410668,0.0131,0.00530977443609024,0.014799999999999,NaN,NaN,0.998412266869665,0.2353217,0,188970900870
12012002,Clean,0,0.2,Causal-Broadcast,0.08192,0.0526448235247003,0.532779131441698,0,0.07516960651289,0.139999999999999,0.140000000000001,0.0981004070556307,0.0229308005427408,524,615,519,598,1029,1356,1144,212,177,0.145919208573784,0,0,91,2,32,0.0935833333333319,0.101083333333333,0.615,0.598,0.2426,43.25,95.3333333333333,85.75,0.00452926628194561,0.0149999999999988,0.00612674825174822,0.0169999999999995,0.0256773566569485,0.0419999999999998,0.999725351197877,0.366081,0,188970900870
12012002,Clean,0,0.4,Periodic-P10,0.05184,0.0748569726859326,0.500144959927316,0,0.103708729081863,0.300000000000001,0.4,10,9.89629127091812,600,1403,421,0,0,3090,927,2163,982,0.699928724162509,0,0,803,1,32,0.06875,0.116916666666663,1.40299999999996,0,0.280599999999991,35.0833333333333,77.25,0,0.00326086956521751,0.00899999999999945,0.00611003236245953,0.0129999999999999,NaN,NaN,0.997108379511125,0.2991982,0,188970900870
12012002,Clean,0,0.4,State-event,0.05184,0.0946340638261852,0.480472997459797,0,0.139665309814563,0.26,0.260000000000001,10,9.86033469018542,303,355,299,0,0,772,657,115,56,0.157746478873239,0,0,52,1,32,0.02725,0.0295833333333334,0.355,0,0.071,24.9166666666667,54.75,0,0.00163098591549305,0.00599999999999885,0.00276864535768648,0.00700000000000012,NaN,NaN,0.99894966199229,0.2311988,0,188970900870
12012002,Clean,0,0.4,Causal-Broadcast,0.05184,0.0506727992196752,0.534929274352808,0,0.070664857530529,0.139999999999999,0.140000000000001,0.105816372682044,0.0351515151515152,580,872,552,637,969,1932,1225,707,491,0.325381047051027,0,0,292,1,32,0.103999999999998,0.12575,0.872000000000001,0.637,0.3018,46,102.083333333333,80.75,0.00190059642147123,0.00699999999999967,0.00361795918367348,0.0089999999999999,0.0210536635706915,0.0310000000000011,0.997361788484829,0.377222,0,188970900870
12012002,Clean,0,1,Periodic-P10,0,1.73723982506985,0.544841883628634,0,10,11.8,11.96,10,0,600,1800,0,0,0,3960,0,3960,1800,1,0,0,1200,1,32,0.03,0.149999999999993,1.79999999999991,0,0.359999999999983,0,0,0,0.00100000000000013,0.00200000000000067,NaN,NaN,NaN,NaN,0,0.3070891,0,188970900870
12012002,Clean,0,1,State-event,0,0.173048996223454,0.361338864042723,1,0.330854816824966,1.36,1.8,10,9.66914518317503,298,542,176,0,0,1177,394,783,366,0.675276752767528,0,0,244,1,32,0.0289166666666667,0.0451666666666667,0.542,0,0.1084,14.6666666666667,32.8333333333333,0,0.000675276752767647,0.00200000000000067,0.00100000000000001,0.00100000000000122,NaN,NaN,0.980563469452358,0.2744466,0,188970900870
