stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,route,factorMacAloha,factorAdaptive,coreFlag,channelRegime,contextModifier,basePAccess
holdout,16023001,n5-moderate-bg0,N5 Moderate bg0,EXP17 operating envelope,csma-adaptive,1,0,mac-aware-broadcast,CSMA adaptive,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0537842160603141,0.53106053952093,0,0,9.60413413716909,12.3295494961012,0,1.03666875987825,0.0712548369264786,0.140000000000001,0.200000000000001,0.32,0.134007739082366,0.0627529021558873,684,790,659,74,761,1448,1156,292,930,761,169,0,0,0,111,0.128472222222222,0,1,108,0,2,32,32,0,0,0,0,74,776,1,0.256833333333313,74,0,0,0.236934377555703,0.294932923951544,0,0,0,0,0,0.275083333333334,3.16,0.141,0.198656000000002,0,0,0.660200000000001,54.9166666666667,96.3333333333333,63.4166666666667,0.00672106481481487,0.0210000000000007,0.0445913272010513,0.0959999999999996,0.988991494255491,1732,154,0.0918013856812933,0.116883116883117,0.0979870021663056,0.103262789535077,3.9222932,0,667230691838,21201784717,105363559,0,136462606,adaptive,0,1,1,moderate,nominal,0.2
holdout,16023001,n5-moderate-bg0,N5 Moderate bg0,EXP17 operating envelope,csma-piggyback,2,0,causal-broadcast,CSMA piggyback-only,piggyback,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0551693876041885,0.528434009928269,0,0,9.60413413716909,12.3170691160926,0,1.03666126637308,0.0737976782752902,0.16,0.239999999999999,0.32,0.148590381426202,0.0747927031509122,709,859,672,0,723,1585,1171,414,958,723,235,0,0,0,162,0.188591385331781,0,5,156,0,1,32,32,0,0,0,0,0,958,1,0.258333333333313,0,0,0,0.235528121591918,0.307417286882448,0,0,0,0,0,0.286333333333334,3.436,0,0.245248000000002,0,0,0.687200000000001,56,97.5833333333333,60.25,0.00727124563445878,0.0229999999999997,0.0446127247579531,0.0899999999999999,0.990598196854366,1941,0,0.0901597114889232,0,0.0979870021663056,0.103262789535077,2.7940904,0,667230691838,21201784717,105363559,0,106815215,piggyback,0,0,1,moderate,nominal,0.2
holdout,16023001,n5-moderate-bg0,N5 Moderate bg0,EXP17 operating envelope,aloha-adaptive,3,0,mac-aware-broadcast,ALOHA adaptive,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0824160940968175,0.491305442421573,0,0,9.61073395840429,13.1679317300161,0,1.0364052479787,0.118640132669983,0.311999999999998,0.440000000000001,0.58,0.181194029850746,0.0625538971807629,929,2207,397,296,390,4048,713,3335,1138,390,748,0,0,0,1879,0.750699161006792,0,35,1313,4,2,32,32,0,0,0,0,296,776,11,0.480750000000015,296,1,0,0.369416205134957,0.493695939355325,0,0,0,0,0,0.765583333333289,8.82799999999947,0.359,0.198656000000003,0,0,1.83739999999989,33.0833333333333,59.4166666666667,32.5,0.00963563723531769,0.0249999999999999,0.0366076923076925,0.0575500000000001,0.969215632014267,4391,362,0.0910954224550216,0.104972375690608,0.0979870021663056,0.103262789535077,3.2398985,0,667230691838,21201784717,105363559,0,136465486,adaptive,1,1,1,moderate,nominal,0.2
holdout,16023001,n5-moderate-bg0,N5 Moderate bg0,EXP17 operating envelope,aloha-piggyback,4,0,causal-broadcast,ALOHA piggyback-only,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.101523570185546,0.464738590867708,0,0,9.61073395840429,13.1679317300161,0,1.03638556208211,0.192824765063571,0.720000000000001,0.94,1.06,0.329110005527916,0.136285240464345,1001,2342,430,0,350,4305,747,3557,1325,350,975,1,1,0,1896,0.809564474807857,0,39,1382,4,1,32,32,0,0,0,0,0,1325,13,0.478333333333348,0,0,0,0.381717248301668,0.505280084716353,0,0,0,0,0,0.780666666666618,9.36799999999941,0,0.339200000000002,0,0,1.87359999999988,35.8333333333333,62.25,29.1666666666667,0.0101003415883861,0.0249999999999999,0.0527028571428573,0.11565,0.992964932065947,4810,0,0.0914760914760915,0,0.0979870021663056,0.103262789535077,2.6934658,0,667230691838,21201784717,105363559,0,106818201,piggyback,1,0,1,moderate,nominal,0.2
holdout,16023001,n5-moderate-bg30,N5 Moderate bg0.30,EXP17 operating envelope,csma-adaptive,1,0.3,mac-aware-broadcast,CSMA adaptive,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0962638192696997,0.47307322310516,0,0,9.86344198494414,13.3552442553042,0,1.0365666647614,0.131144278606965,0.32,0.518400000000002,0.72,0.357656163626313,0.226511885019348,1105,2232,422,10,276,4123,730,3393,1501,276,1225,0,0,0,1799,0.802408563782337,0,253,1382,32,2,32,32,0,0,0,0,10,1483,236,0.761000000000015,10,0,0,0.730108333616921,0.790993103894885,0,0,0,0,0,0.745499999999955,8.92799999999946,0.018,0.379647999999999,3.63499999999964,1519,1.78919999999989,35.1666666666667,60.8333333333333,23,0.0182305976806424,0.0469999999999999,0.062753623188406,0.127,0.983672116659302,4647,18,0.0948999354422208,0.222222222222222,0.0979870021663056,0.103262789535077,4.6004524,0,667230691838,21201784717,105363559,0,136679833,adaptive,0,1,1,moderate,nominal,0.2
holdout,16023001,n5-moderate-bg30,N5 Moderate bg0.30,EXP17 operating envelope,csma-piggyback,2,0.3,causal-broadcast,CSMA piggyback-only,piggyback,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0915199769216336,0.474497104413913,0,0,9.86344198494414,13.3552442553042,0,1.03656222526978,0.127562189054726,0.32,0.658400000000002,0.84,0.378264234383637,0.250702045328911,1107,2216,435,0,284,4074,759,3315,1546,284,1262,0,0,0,1766,0.796931407942238,0,251,1362,30,1,32,32,0,0,0,0,0,1546,241,0.758750000000016,0,0,0,0.72921953660808,0.795004041402232,0,0,0,0,0,0.738666666666622,8.86399999999947,0,0.395775999999999,3.63499999999964,1516,1.77279999999989,36.25,63.25,23.6666666666667,0.0178095667870037,0.0450000000000008,0.0614471830985917,0.128550000000001,0.986703167774736,4658,0,0.0897380850150279,0,0.0979870021663056,0.103262789535077,3.5313635,0,667230691838,21201784717,105363559,0,107032442,piggyback,0,0,1,moderate,nominal,0.2
holdout,16023001,n5-moderate-bg30,N5 Moderate bg0.30,EXP17 operating envelope,aloha-adaptive,3,0.3,mac-aware-broadcast,ALOHA adaptive,adaptive,5,ring2,6dof,aloha,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.281063597319625,0.230952301611638,1,0,9.95836863739159,13.972200041265,0,1.03633582706054,0.428302929795467,1.392,1.92,2.1,2.25238253178552,1.82407960199005,1151,3264,119,31,24,5916,195,5721,480,24,456,0,0,0,3166,0.960849772382398,0,51,2164,5,2,32,32,0,0,0,0,31,445,8,0.780416666666671,31,43,0,0.74484710220605,0.796637195126675,0,0,0,0,0,1.09091666666658,13.055999999999,0.035,0.113920000000001,3.63499999999964,2502,2.6181999999998,9.91666666666667,16.25,2,0.011332928679818,0.0280000000000005,0.0414166666666668,0.0584000000000001,0.96563245823389,6074,35,0.0872571616727033,0.0285714285714286,0.0979870021663056,0.103262789535077,3.30369860000001,0,667230691838,21201784717,105363559,0,136682713,adaptive,1,1,1,moderate,nominal,0.2
holdout,16023001,n5-moderate-bg30,N5 Moderate bg0.30,EXP17 operating envelope,aloha-piggyback,4,0.3,causal-broadcast,ALOHA piggyback-only,piggyback,5,ring2,6dof,aloha,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.28123460246588,0.227485940828287,1,0,9.95836863739159,13.972200041265,0,1.03640325085784,0.421094527363184,1.3,1.76,1.94,3.99200663349917,3.57091210613599,1158,3283,124,0,18,5946,192,5754,534,18,516,0,0,0,3158,0.961925068534877,0,51,2176,5,1,32,32,0,0,0,0,0,534,8,0.779166666666672,0,0,0,0.741095230651422,0.815737610890653,0,0,0,0,0,1.09433333333325,13.131999999999,0,0.136704000000001,3.63499999999964,2500,2.6263999999998,10.3333333333333,16,1.5,0.0114465427962231,0.0280000000000005,0.043388888888889,0.0710500000000001,0.934143377885784,6086,0,0.0910285902070325,0,0.0979870021663056,0.103262789535077,2.6577473,0,667230691838,21201784717,105363559,0,107035428,piggyback,1,0,1,moderate,nominal,0.2
holdout,16023001,n5-stressed-bg0,N5 Stressed bg0,EXP17 operating envelope,csma-adaptive,1,0,mac-aware-broadcast,CSMA adaptive,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0630565096778232,0.517445733872052,0,0,9.70893571806165,12.5524713557872,0,1.0366443006386,0.0866224433388612,0.220000000000001,0.32,0.419999999999998,0.194726368159204,0.108103924820343,854,1005,734,49,580,1877,1135,742,980,580,400,0,0,0,164,0.155597722960152,0,6,157,0,2,32,32,0,0,0,0,49,881,4,0.315333333333307,49,0,0,0.280188949579402,0.353361773420441,0,0,0,0,0,0.342666666666667,4.02,0.0920000000000001,0.225536000000002,0,0,0.8224,61.1666666666667,94.5833333333333,48.3333333333333,0.00738045540796976,0.0219999999999991,0.0447603448275864,0.10305,0.947096774193548,2206,99,0.311423390752493,0.242424242424242,0.294344275954008,0.306002332944509,3.7591715,0,667230691838,21789505662,110997405,0,134736358,adaptive,0,1,1,stressed,nominal,0.2
holdout,16023001,n5-stressed-bg0,N5 Stressed bg0,EXP17 operating envelope,csma-piggyback,2,0,causal-broadcast,CSMA piggyback-only,piggyback,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0652556498903537,0.512314729433232,0,0,9.70893571806165,12.5524713557872,0,1.03666539555175,0.0852736318407959,0.219999999999999,0.32,0.48,0.184555002763958,0.0992813709231621,841,977,721,0,602,1803,1125,678,964,602,362,0,0,0,144,0.147389969293756,0,3,140,0,1,32,32,0,0,0,0,0,964,1,0.300666666666641,0,0,0,0.269022369738855,0.372199029898159,0,0,0,0,0,0.325666666666667,3.908,0,0.246784000000003,0,0,0.781600000000001,60.0833333333333,93.75,50.1666666666667,0.00738178096212912,0.0220000000000002,0.0448089700996679,0.0920000000000005,0.953145885092456,2156,0,0.306122448979592,0,0.294344275954008,0.306002332944509,2.7773782,0,667230691838,21789505662,110997405,0,105088967,piggyback,0,0,1,stressed,nominal,0.2
holdout,16023001,n5-stressed-bg0,N5 Stressed bg0,EXP17 operating envelope,aloha-adaptive,3,0,mac-aware-broadcast,ALOHA adaptive,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.10631779317379,0.437996166208563,0,0,9.61073395840429,13.4462264023671,0,1.03629744151531,0.174914317302377,0.48,0.68,0.84,0.438606965174129,0.263692647871753,1088,2636,389,230,229,4769,601,4167,977,229,748,1,1,0,2288,0.798325191905094,0,56,1605,5,2,32,32,0,0,0,0,230,692,17,0.562000000000039,230,6,0,0.48963303239359,0.578666390009757,0,0,0,0,0,0.902333333333274,10.5439999999993,0.284,0.177152000000002,0,0,2.16559999999986,32.4166666666667,50.0833333333333,19.0833333333333,0.0101270062805304,0.0259999999999999,0.0356462882096071,0.0566,0.917903612265324,5045,285,0.283647175421209,0.298245614035088,0.294344275954008,0.306002332944509,3.3797978,0,667230691838,21789505662,110997405,0,134739238,adaptive,1,1,1,stressed,nominal,0.2
holdout,16023001,n5-stressed-bg0,N5 Stressed bg0,EXP17 operating envelope,aloha-piggyback,4,0,causal-broadcast,ALOHA piggyback-only,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.113702065553592,0.440070651181626,0,0,9.61073395840429,13.4462264023671,0,1.03644718874873,0.165185185185185,0.511999999999998,0.858400000000001,1.22,0.413543394140409,0.248358208955224,1107,2612,418,0,204,4766,640,4126,1272,204,1068,0,0,0,2127,0.814318529862175,0,45,1550,5,1,32,32,0,0,0,0,0,1272,16,0.533416666666698,0,0,0,0.430959671520464,0.582933007216973,0,0,0,0,0,0.870666666666608,10.4479999999993,0,0.325632,0,0,2.08959999999986,34.8333333333333,53.3333333333333,17,0.00995865237366012,0.0250000000000004,0.0487401960784315,0.10785,0.958284429331432,5240,0,0.295038167938931,0,0.294344275954008,0.306002332944509,2.7244365,0,667230691838,21789505662,110997405,0,105091953,piggyback,1,0,1,stressed,nominal,0.2
holdout,16023001,n5-stressed-bg30,N5 Stressed bg0.30,EXP17 operating envelope,csma-adaptive,1,0.3,mac-aware-broadcast,CSMA adaptive,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.136253490293533,0.421098686502514,0,0,9.95836863739159,13.3356497437387,0,1.03653430010154,0.191829740187949,0.52,0.779999999999999,0.959999999999999,0.661205085682698,0.469375345494749,1135,2316,385,4,186,4233,595,3637,1291,186,1105,1,1,0,1867,0.804741379310345,0,267,1451,34,2,32,32,0,0,0,0,4,1284,224,0.776666666666673,4,3,0,0.74957479683054,0.809344981829442,0,0,0,0,0,0.772583333333285,9.26399999999942,0.007,0.328704000000001,3.63499999999964,1580,1.85419999999988,32.0833333333333,49.5833333333333,15.5,0.0187318965517242,0.0469999999999997,0.0622634408602152,0.141500000000001,0.955088759302813,4735,7,0.299894403379092,0.142857142857143,0.294344275954008,0.306002332944509,4.6453773,0,667230691838,21789505662,110997405,0,134953585,adaptive,0,1,1,stressed,nominal,0.2
holdout,16023001,n5-stressed-bg30,N5 Stressed bg0.30,EXP17 operating envelope,csma-piggyback,2,0.3,causal-broadcast,CSMA piggyback-only,piggyback,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.117260905877669,0.44334022343738,0,0,9.95836863739159,13.3356497437387,0,1.03653232536412,0.159016030956329,0.42,0.66,0.9,0.582885572139304,0.423869541182975,1130,2258,403,0,191,4114,619,3495,1320,191,1129,0,0,0,1790,0.79273693534101,0,268,1397,31,1,32,32,0,0,0,0,0,1320,223,0.773500000000008,0,0,0,0.751734617294251,0.811391716411983,0,0,0,0,0,0.752666666666621,9.03199999999945,0,0.33792,3.63499999999964,1534,1.80639999999989,33.5833333333333,51.5833333333333,15.9166666666667,0.0186195748449957,0.0469999999999988,0.0604450261780107,0.135500000000001,0.957233371644122,4630,0,0.305183585313175,0,0.294344275954008,0.306002332944509,3.7173794,0,667230691838,21789505662,110997405,0,105306194,piggyback,0,0,1,stressed,nominal,0.2
holdout,16023001,n5-stressed-bg30,N5 Stressed bg0.30,EXP17 operating envelope,aloha-adaptive,3,0.3,mac-aware-broadcast,ALOHA adaptive,adaptive,5,ring2,6dof,aloha,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.389720053361849,0.186557193509928,1,0,9.95836863739159,13.972200041265,0,1.03637919060905,0.599812050856827,2.08,2.76,2.98,3.53827529021559,2.93846323935877,1119,3156,107,52,25,5774,161,5612,332,25,307,1,1,0,3062,0.954488778054863,0,55,2092,7,2,32,32,0,0,0,0,52,279,5,0.768833333333344,52,18,0,0.723562150440673,0.808244975367065,0,0,0,0,0,1.05641666666659,12.6239999999991,0.053,0.0714240000000001,3.63499999999964,2447,2.53539999999981,8.91666666666667,13.4166666666667,2.08333333333333,0.0111954488778056,0.0270000000000001,0.0400800000000003,0.0597999999999997,0.920707679935665,5899,53,0.282420749279539,0.30188679245283,0.294344275954008,0.306002332944509,3.2936195,0,667230691838,21789505662,110997405,0,134956465,adaptive,1,1,1,stressed,nominal,0.2
holdout,16023001,n5-stressed-bg30,N5 Stressed bg0.30,EXP17 operating envelope,aloha-piggyback,4,0.3,causal-broadcast,ALOHA piggyback-only,piggyback,5,ring2,6dof,aloha,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.351878053882257,0.162136242825635,1,0,9.95836863739159,13.972200041265,0,1.03629250676231,0.58391376451078,1.72,2.28,2.46,3.83385295743505,3.24993919292427,1130,3193,113,0,18,5808,165,5643,429,18,411,0,0,0,3070,0.961478233636079,0,51,2114,6,1,32,32,0,0,0,0,0,429,3,0.773500000000009,0,0,0,0.739260779004529,0.805262915463209,0,0,0,0,0,1.06433333333325,12.771999999999,0,0.109824000000001,3.63499999999964,2453,2.55439999999981,9.41666666666667,13.75,1.5,0.0116263701847793,0.0289999999999999,0.041388888888889,0.0743500000000004,0.908502312344361,5960,0,0.280536912751678,0,0.294344275954008,0.306002332944509,2.5707348,0,667230691838,21789505662,110997405,0,105309180,piggyback,1,0,1,stressed,nominal,0.2
holdout,16023001,n10-moderate-bg0,N10 Moderate bg0,EXP17 operating envelope,csma-adaptive,1,0,mac-aware-broadcast,CSMA adaptive,adaptive,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0891925657474767,0.510471484576064,0,0,NaN,NaN,NaN,NaN,0.0809002606017531,0.160000000000001,0.24,0.34,0.151982942430704,0.0710826818289507,1586,1933,1344,81,1654,4179,2708,1471,2515,1654,861,0,0,0,558,0.277060575968222,0,162,511,7,2,32,32,0,0,0,0,82,2334,239,0.562166666666704,82,0,0,0.517804981572274,0.573141020659677,0,0,0,0,0,0.657666666666633,7.73199999999959,0.16,0.597503999999999,0,0,1.57839999999992,112,225.666666666667,137.833333333333,0.0180893743793447,0.0510000000000002,0.0584371221281742,0.11735,0.986260442260442,4826,181,0.110650642353916,0.0828729281767956,0.100100816530578,0.0970288285285786,5.3608091,0,2587062307319,84901617426,410907084,0,145250030,adaptive,0,1,1,moderate,nominal,0.1
holdout,16023001,n10-moderate-bg0,N10 Moderate bg0,EXP17 operating envelope,csma-piggyback,2,0,causal-broadcast,CSMA piggyback-only,piggyback,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.08951712260156,0.511370583236865,0,0,NaN,NaN,NaN,NaN,0.0799952617863065,0.160000000000001,0.220000000000001,0.300000000000001,0.158445865908552,0.0784506041222462,1546,1884,1365,0,1654,4051,2715,1336,2453,1654,799,0,0,0,488,0.259023354564756,0,126,465,1,1,32,32,0,0,0,0,0,2453,149,0.541333333333364,0,0,0,0.510663018389417,0.579520733036796,0,0,0,0,0,0.627999999999968,7.53599999999961,0,0.627967999999998,0,0,1.50719999999992,113.75,226.25,137.833333333333,0.0183274946921445,0.0510000000000002,0.0587206771463121,0.119,0.993704100734388,4706,0,0.0992350191245219,0,0.100100816530578,0.0970288285285786,4.3491348,0,2587062307319,84901617426,410907084,0,115602639,piggyback,0,0,1,moderate,nominal,0.1
holdout,16023001,n10-moderate-bg0,N10 Moderate bg0,EXP17 operating envelope,aloha-adaptive,3,0,mac-aware-broadcast,ALOHA adaptive,adaptive,10,ring2,di,aloha,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.41361803433644,0.235066837255091,1,0,NaN,NaN,NaN,NaN,0.468396114664772,1.8,3.096,3.94,3.11652215114902,2.64812603648426,1957,5211,274,9,79,11095,525,10570,1383,79,1304,0,0,0,4937,0.945785440613027,0,241,3495,27,2,32,32,0,0,0,0,9,1374,83,0.84199999999997,9,155,0,0.838821098894833,0.900210792307571,0,0,0,0,0,1.73775000000002,20.8440000000003,0.009,0.351743999999999,0,0,4.17060000000006,22.8333333333333,43.75,6.58333333333333,0.0190720306513411,0.0449999999999999,0.0575316455696203,0.104400000000001,0.964491264131552,11457,9,0.103779348869687,0,0.100100816530578,0.0970288285285786,4.278983,0,2587062307319,84901617426,410907084,0,145252910,adaptive,1,1,1,moderate,nominal,0.1
holdout,16023001,n10-moderate-bg0,N10 Moderate bg0,EXP17 operating envelope,aloha-piggyback,4,0,causal-broadcast,ALOHA piggyback-only,piggyback,10,ring2,di,aloha,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.45075885728348,0.218264029477941,1,0,NaN,NaN,NaN,NaN,0.497791992418858,1.54,2.74,3.16,4.20449182658138,3.7066998341625,1947,5198,253,0,60,11097,488,10609,1311,60,1251,0,0,0,4938,0.949980761831474,0,221,3476,22,1,32,32,0,0,0,0,0,1311,75,0.830166666666643,0,0,0,0.819195103542778,0.878176480620397,0,0,0,0,0,1.73266666666669,20.7920000000003,0,0.335616,0,0,4.15840000000006,21.0833333333333,40.6666666666667,5,0.0195732974220855,0.0460000000000012,0.0542833333333335,0.10835,0.944224811919162,11448,0,0.102900069881202,0,0.100100816530578,0.0970288285285786,3.6193561,0,2587062307319,84901617426,410907084,0,115605625,piggyback,1,0,1,moderate,nominal,0.1
holdout,16023001,n10-moderate-bg30,N10 Moderate bg0.30,EXP17 operating envelope,csma-adaptive,1,0.3,mac-aware-broadcast,CSMA adaptive,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.258694420606365,0.338298809005293,1,0,NaN,NaN,NaN,NaN,0.262136934375741,0.680000000000001,1,1.18,0.715664534470505,0.453527600094765,2136,3090,460,0,338,6561,895,5666,2435,338,2097,0,0,0,2618,0.847249190938511,0,1282,2244,63,1,32,32,0,0,0,0,0,2435,1204,0.85674999999996,0,2,0,0.860350765698345,0.885433175986956,0,0,0,0,0,1.02999999999992,12.3599999999991,0,0.623359999999997,3.66699999999963,2113,2.47199999999982,38.3333333333333,74.5833333333333,28.1666666666667,0.0265721682847898,0.0570000000000004,0.111529585798817,0.2773,0.989802600804565,7137,0,0.101443183410397,0,0.100100816530578,0.0970288285285786,5.0591019,0,2587062307319,84901617426,410907084,0,145467315,adaptive,0,1,1,moderate,nominal,0.1
holdout,16023001,n10-moderate-bg30,N10 Moderate bg0.30,EXP17 operating envelope,csma-piggyback,2,0.3,causal-broadcast,CSMA piggyback-only,piggyback,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.258694420606365,0.338298809005293,1,0,NaN,NaN,NaN,NaN,0.262136934375741,0.680000000000001,1,1.18,0.715664534470505,0.453527600094765,2136,3090,460,0,338,6561,895,5666,2435,338,2097,0,0,0,2618,0.847249190938511,0,1282,2244,63,1,32,32,0,0,0,0,0,2435,1204,0.85674999999996,0,0,0,0.860350765698345,0.885433175986956,0,0,0,0,0,1.02999999999992,12.3599999999991,0,0.623359999999997,3.66699999999963,2113,2.47199999999982,38.3333333333333,74.5833333333333,28.1666666666667,0.0265721682847898,0.0570000000000004,0.111529585798817,0.2773,0.989802600804565,7137,0,0.101443183410397,0,0.100100816530578,0.0970288285285786,3.8897186,0,2587062307319,84901617426,410907084,0,115819924,piggyback,0,0,1,moderate,nominal,0.1
holdout,16023001,n10-moderate-bg30,N10 Moderate bg0.30,EXP17 operating envelope,aloha-adaptive,3,0.3,mac-aware-broadcast,ALOHA adaptive,adaptive,10,ring2,di,aloha,0.1,0.1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.835796772316704,0.41605786279017,0,0,NaN,NaN,NaN,NaN,1.23389718076285,3.08,6.84,7.26,8.0928547737503,6.85895759298739,1655,4490,83,0,11,9808,164,9644,501,11,490,0,0,0,4405,0.981069042316258,0,224,3060,27,1,32,32,0,0,0,0,0,501,49,0.858583333333294,0,117,0,0.858325870260866,0.904752415644853,0,0,0,0,0,1.49666666666661,17.9599999999993,0,0.128256000000001,3.66699999999963,3480,3.59199999999987,6.91666666666667,13.6666666666667,0.916666666666667,0.0191890868596883,0.0470000000000001,0.0655454545454546,0.136500000000001,0.963496503496504,9959,0,0.102921980118486,0,0.100100816530578,0.0970288285285786,3.9649301,0,2587062307319,84901617426,410907084,0,145470195,adaptive,1,1,1,moderate,nominal,0.1
holdout,16023001,n10-moderate-bg30,N10 Moderate bg0.30,EXP17 operating envelope,aloha-piggyback,4,0.3,causal-broadcast,ALOHA piggyback-only,piggyback,10,ring2,di,aloha,0.1,0.1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.835796772316704,0.41605786279017,0,0,NaN,NaN,NaN,NaN,1.23389718076285,3.08,6.84,7.26,8.0928547737503,6.85895759298739,1655,4490,83,0,11,9808,164,9644,501,11,490,0,0,0,4405,0.981069042316258,0,224,3060,27,1,32,32,0,0,0,0,0,501,49,0.858583333333294,0,0,0,0.858325870260866,0.904752415644853,0,0,0,0,0,1.49666666666661,17.9599999999993,0,0.128256000000001,3.66699999999963,3480,3.59199999999987,6.91666666666667,13.6666666666667,0.916666666666667,0.0191890868596883,0.0470000000000001,0.0655454545454546,0.136500000000001,0.963496503496504,9959,0,0.102921980118486,0,0.100100816530578,0.0970288285285786,3.4885443,0,2587062307319,84901617426,410907084,0,115822910,piggyback,1,0,1,moderate,nominal,0.1
