seed,scenario,scenarioLabel,condition,conditionLabel,conditionKind,N,BASE_TRACE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,REALIZATION_HASH,SCHEDULE_STATE_HASH,BLACKOUT_OWNER,BLACKOUT_CLIENT,BLACKOUT_OWNER_LOCK_EXPIRY,BLACKOUT_CLIENT_GRANT_EXPIRY,BLACKOUT_CLIENT_FINAL_ACTIVE,RECONFIGURATION_TARGET_CLIENT,RECONFIGURATION_TARGET_SLOT,FINAL_ALL_CERTIFIED,FINAL_SCHEDULED_COLLISION_FREE,FIRST_ALL_CERTIFIED_FRAME,CERTIFIED_NODE_FRAME_FRACTION,FALSE_VALID_EDGE_FRAMES,OWNER_LOCK_VIOLATIONS,STALE_GRANT_ACCEPTS,FUTURE_GRANT_ACCEPTS,RECONFIGURATION_APPLIED_FRAME,RECONFIGURATION_RELEASE_FENCE,RECOVERY_FRAME,AUTOMATIC_RECOLOR_COUNT,STATUS_ATTEMPTS,GRANT_ATTEMPTS,DISCOVERY_STATUS_ATTEMPTS,REQUEST_STATUS_ATTEMPTS,GRANT_WITHOUT_DECODED_REQUEST,CONTROL_ATTEMPT_BOUND,CONTROL_BOUND_RATIO,GRANT_ENTRIES_ATTEMPTED,CONTROL_ATTEMPTS,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,SCHEDULED_ATTEMPTS,FALLBACK_ATTEMPTS,SCHEDULED_RECIPIENT_ATTEMPTS,SCHEDULED_RECIPIENT_SUCCESS,SCHEDULED_RECIPIENT_ERASURE,SCHEDULED_RECIPIENT_COLLISION,FALLBACK_RECIPIENT_ATTEMPTS,FALLBACK_RECIPIENT_SUCCESS,FALLBACK_RECIPIENT_ERASURE,FALLBACK_RECIPIENT_COLLISION,SCHEDULED_COLLISION_FRAMES,FALLBACK_COLLISION_FRAMES,MAX_FALLBACK_ATTEMPTS_PER_NODE_FRAME,OFFERED_UTILIZATION,CHANNEL_UTILIZATION,ACCOUNTING_CLOSES,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS
16050093,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30498642155,30498642155,1718197,491228,176806773,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,213,310,89,124,0,534,0.97940074906367,310,523,2092,2092,0,0,1990,6,4777,4514,263,0,13,10,1,2,0,2,1,0.407291819872476,0.407104156616506,1,0,0
16050093,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30498642155,30498642155,1386693,495770,177057465,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.9945,0,0,0,0,NaN,NaN,NaN,0,241,341,89,152,0,534,1.08988764044944,373,582,2328,2208,120,0,1989,6,4775,4775,0,0,13,11,0,2,0,2,1,0.41079486731724,0.41060720406127,1,0,0
16050093,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30498642155,30498642155,1061873,574761,137611490,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,68,31,37,31,0,534,0.185393258426966,31,99,249,249,0,0,799,433,1998,1998,0,0,895,815,0,80,0,80,1,0.23739401880142,0.224257590883555,1,0,0
16050093,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30498642155,20778217103,1160268,985625,175440741,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,564,585,72,492,0,534,2.15168539325843,678,1149,4596,4197,399,0,1591,144,3979,3979,0,0,289,285,0,4,0,4,1,0.397470776143405,0.397095449631466,1,0,0
16050093,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30498642155,30498642155,1062446,492185,176900190,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,213,314,87,126,0,534,0.98689138576779,314,527,2108,2108,0,0,1988,6,4773,4773,0,0,13,11,0,2,0,2,1,0.407166711035163,0.406979047779193,1,0,0
16050093,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30498642155,30498642155,1062449,499480,177265338,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.9645,0,0,0,0,222,221,NaN,1,261,319,79,182,0,534,1.08614232209738,440,580,2320,2320,0,0,1929,28,4647,4647,0,0,60,49,0,11,0,7,1,0.403538554753086,0.402787901729208,1,0,0
16050093,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113268161305,113268161305,1757145,3859903,504027300,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,455,930,176,279,0,1409,0.982966643009226,930,1385,12465,12465,0,0,3955,8,10295,10295,0,0,17,17,0,0,0,0,1,0.455364564207531,0.29296469627334,1,0,0
16050093,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113268161305,113268161305,2413015,3859903,504027300,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,455,930,176,279,0,1409,0.982966643009226,930,1385,12465,12465,0,0,3955,8,10295,9782,513,0,17,15,2,0,0,0,1,0.455364564207531,0.29296469627334,1,0,0
16050093,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113268161305,113268161305,2081511,3849758,503667155,NaN,NaN,NaN,NaN,NaN,3,3,1,1,11,0.98825,0,0,0,0,NaN,NaN,NaN,0,531,981,166,365,0,1409,1.07310149041874,1190,1512,13608,12883,725,0,3953,8,10291,10291,0,0,17,17,0,0,0,0,1,0.459515469154729,0.297218516219229,1,0,0
16050093,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113268161305,113268161305,1746229,706924,382845946,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,68,31,37,31,0,1409,0.0702625975869411,31,99,351,351,0,0,799,598,2798,2798,0,0,1331,1228,0,103,0,86,1,0.147168448127942,0.131731198324312,1,0,0
