seed,method,family,RMSE,MAXERR,MINSEP,SAFEFAIL,DIVERGED,NDATA,NACK,NBCAST,MISDUR,DATAHZ,ACKHZ,TOTW010,TOTW025,TOTW050,AIRTIME,BCASTHZ,TRUEAOI,ESTAOI,SEG1_RMSE,SEG1_DATAHZ,SEG1_ACKHZ,SEG1_W025,SEG1_AOI,SEG1_MINSEP,SEG2_RMSE,SEG2_DATAHZ,SEG2_ACKHZ,SEG2_W025,SEG2_AOI,SEG2_MINSEP,SEG3_RMSE,SEG3_DATAHZ,SEG3_ACKHZ,SEG3_W025,SEG3_AOI,SEG3_MINSEP,SEG4_RMSE,SEG4_DATAHZ,SEG4_ACKHZ,SEG4_W025,SEG4_AOI,SEG4_MINSEP,SEG5_RMSE,SEG5_DATAHZ,SEG5_ACKHZ,SEG5_W025,SEG5_AOI,SEG5_MINSEP,TR01_DATAHZ,TR01_DELTAHZ,TR01_DELTAAOI,TR01_DELTARMSE,TR02_DATAHZ,TR02_DELTAHZ,TR02_DELTAAOI,TR02_DELTARMSE,TR03_DATAHZ,TR03_DELTAHZ,TR03_DELTAAOI,TR03_DELTARMSE,TR04_DATAHZ,TR04_DELTAHZ,TR04_DELTAAOI,TR04_DELTARMSE,TR05_DATAHZ,TR05_DELTAHZ,TR05_DELTAAOI,TR05_DELTARMSE,TR06_DATAHZ,TR06_DELTAHZ,TR06_DELTAAOI,TR06_DELTARMSE,TR07_DATAHZ,TR07_DELTAHZ,TR07_DELTAAOI,TR07_DELTARMSE,TR08_DATAHZ,TR08_DELTAHZ,TR08_DELTAAOI,TR08_DELTARMSE,TR09_DATAHZ,TR09_DELTAHZ,TR09_DELTAAOI,TR09_DELTARMSE,TR10_DATAHZ,TR10_DELTAHZ,TR10_DELTAAOI,TR10_DELTARMSE,TR11_DATAHZ,TR11_DELTAHZ,TR11_DELTAAOI,TR11_DELTARMSE,TR12_DATAHZ,TR12_DELTAHZ,TR12_DELTAAOI,TR12_DELTARMSE,TR13_DATAHZ,TR13_DELTAHZ,TR13_DELTAAOI,TR13_DELTARMSE,TR14_DATAHZ,TR14_DELTAHZ,TR14_DELTAAOI,TR14_DELTARMSE,TR15_DATAHZ,TR15_DELTAHZ,TR15_DELTAAOI,TR15_DELTARMSE,TR16_DATAHZ,TR16_DELTAHZ,TR16_DELTAAOI,TR16_DELTARMSE,FWDHASH,FWDHASHX,ACKHASH,ACKHASHX,PHASEHASH,INVARIANTS,DROPCOUNT,NPERIODSW
26000028,P10,periodic,0.0919993968296796,0.193178406747841,0.422142783951841,0,0,7504,0,4502,75.02,100.026659557451,0,100.026659557451,100.026659557451,100.026659557451,4801.27965875766,60.0106638229805,0.129001332977873,NaN,0.0361824445430678,100,0,100,0.05,0.552165961570869,0.0914692643878017,100,0,100,0.153306666666667,0.516968860245616,0.139371565772662,100,0,100,0.233666666666667,0.422142783951841,0.106088761482745,100,0,100,0.157853333333333,0.474797628407851,0.0444189741421169,100.133155792277,0,100.133155792277,0.0502849533954725,0.533733586728709,100,0,0.0964,0.00484678352750068,100,0,0.0980999999999999,0.0376032298663948,100,0,0.1078,0.0576689744125958,100,0,0.10414,0.0616823912343823,100,0,0.0701599999999996,-0.000427296499397004,100,0,0.0843600000000002,0.0246242002611507,100,0,0.06866,0.0441323890733589,100,0,0.0851200000000002,0.0488310588202059,100,0,-0.0601599999999998,-0.00400320044102639,100,0,-0.0832599999999998,-0.0265441717477178,100,0,-0.0776599999999998,-0.0494077074734015,100,0,-0.0804599999999999,-0.0492329805058605,100,0,-0.10148,-0.0071379688345668,100,0,-0.10608,-0.0450730153209207,100,0,-0.10608,-0.0624750499137126,100,0,-0.10608,-0.062562657728878,8.82885968687124e+15,130574124244,NaN,NaN,3188437,0,1204,0
26000029,P10,periodic,0.0931973718830812,0.192883479414607,0.408089604680904,0,0,7502,0,4501,75.02,100,0,100,100,100,4800,59.9973340442549,0.130098107171421,NaN,0.0362153878596159,100,0,100,0.0500000000000001,0.552115565686524,0.0936873925527797,100,0,100,0.157893333333333,0.515555900899658,0.142481025586489,100,0,100,0.236666666666667,0.408089604680904,0.105507733781416,100,0,100,0.155866666666667,0.468111714924744,0.0437740831417308,100,0,100,0.0501704394141148,0.533814851730369,100,0,0.1022,0.00515492128484346,100,0,0.1125,0.0424754389213802,100,0,0.1121,0.0645996849812873,100,0,0.1067,0.062625914610364,100,0,0.0490000000000001,-0.000662934251985825,100,0,0.0951999999999997,0.0259395536141876,100,0,0.0778999999999997,0.0514322390942362,100,0,0.0796799999999999,0.0483194827870661,100,0,-0.08264,-0.00123221170560778,100,0,-0.0868400000000001,-0.0321297198369567,100,0,-0.0814400000000001,-0.0516291641760523,100,0,-0.0828399999999998,-0.0494195862798947,100,0,-0.0991600000000002,-0.0110015545192476,100,0,-0.10156,-0.046619108448514,100,0,-0.10156,-0.062855937778873,100,0,-0.10156,-0.0628835998626504,7.2773501016784e+15,130794821322,NaN,NaN,2832060,0,1259,0
26000030,P10,periodic,0.0919403003928032,0.195635235571387,0.422922121153161,0,0,7507,0,4504,75.02,100.066648893628,0,100.066648893628,100.066648893628,100.066648893628,4803.19914689416,60.0373233804319,0.12864729405492,NaN,0.0361445835415484,100,0,100,0.05,0.552265386303682,0.0916707291651915,100,0,100,0.15388,0.514111131776617,0.140244556003083,100,0,100,0.23288,0.422922121153161,0.10434846091821,100,0,100,0.156506666666667,0.472988336437708,0.0447950791752184,100.332889480692,0,100.332889480692,0.0500745672436745,0.531819367010768,100,0,0.1126,0.00593628509163661,100,0,0.1036,0.0418949196179268,100,0,0.1063,0.0626686534300872,100,0,0.10258,0.0603060963109977,100,0,0.0755200000000003,0.00455613769472769,100,0,0.0697199999999999,0.0281017783981306,100,0,0.0768200000000002,0.0434969455282237,100,0,0.0834400000000007,0.0511735494491661,100,0,-0.0645599999999995,-0.00772310673908658,100,0,-0.0810599999999997,-0.0309569932506803,100,0,-0.0848599999999997,-0.051687228293102,100,0,-0.08344,-0.0527423530373204,100,0,-0.10452,-0.00505423252305011,100,0,-0.106320000000001,-0.0435818030565059,100,0,-0.106320000000001,-0.0620832971716635,100,0,-0.10632,-0.0621595347866557,6.94970699204192e+15,130663605033,NaN,NaN,2969634,0,1204,0
26000031,P10,periodic,0.0921612014396138,0.18717482288325,0.420706915900311,0,0,7504,0,4502,75.02,100.026659557451,0,100.026659557451,100.026659557451,100.026659557451,4801.27965875766,60.0106638229805,0.128837110103973,NaN,0.0361710259390563,100,0,100,0.05,0.552191777605659,0.0938182061408775,100,0,100,0.158013333333333,0.512194185248907,0.140451191834853,100,0,100,0.230186666666667,0.420706915900311,0.103504789044757,100,0,100,0.156013333333334,0.485090395099282,0.0439000340399471,100.133155792277,0,100.133155792277,0.0500772303595207,0.533960151135992,100,0,0.1148,0.00606228043279274,100,0,0.1094,0.0433304003096875,100,0,0.1011,0.0628403238270165,100,0,0.10844,0.0630599038098064,100,0,0.0833599999999997,0.00829417276728017,100,0,0.0823599999999996,0.0351851262168935,100,0,0.0718600000000001,0.0479373144354215,100,0,0.0729400000000003,0.046421769629123,100,0,-0.0653599999999999,-0.00460121860752674,100,0,-0.0629599999999998,-0.0262766707772154,100,0,-0.0691600000000001,-0.0414880077770614,100,0,-0.0731599999999999,-0.0461843273209842,100,0,-0.10272,-0.00671346342853557,100,0,-0.10392,-0.0432895622173737,100,0,-0.10392,-0.0596510273855723,100,0,-0.10392,-0.0596915143906659,9.0049676510265e+15,130326277243,NaN,NaN,3203794,0,1208,0
26000032,P10,periodic,0.0902918857771163,0.185125512556704,0.420811950526971,0,0,7505,0,4503,75.02,100.039989336177,0,100.039989336177,100.039989336177,100.039989336177,4801.9194881365,60.0239936017062,0.127028525726473,NaN,0.0361918786577763,100,0,100,0.05,0.552152336722108,0.0911393924556748,100,0,100,0.15212,0.516539648156015,0.137180904035865,100,0,100,0.228693333333333,0.420811950526971,0.102015330118568,100,0,100,0.154346666666667,0.485607881930284,0.0439255256138726,100.199733688415,0,100.199733688415,0.0500852197070573,0.534071650130338,100,0,0.0994,0.0054819442461414,100,0,0.104,0.0383508814881971,100,0,0.0999000000000002,0.0583310646896281,100,0,0.10246,0.0609327475417271,100,0,0.0758399999999993,0.000349619152710826,100,0,0.0824400000000002,0.0270283614019278,100,0,0.08034,0.0464777152420197,100,0,0.0761600000000003,0.0446944426251685,100,0,-0.0698799999999997,-0.00470701331428175,100,0,-0.07168,-0.0292877424929222,100,0,-0.0669800000000003,-0.0431460071334157,100,0,-0.0683800000000001,-0.0433786722066049,100,0,-0.1024,-0.00758780035166405,100,0,-0.1038,-0.0444410894634311,100,0,-0.1038,-0.0606940427180086,100,0,-0.1038,-0.0607358430214027,7.0192454003353e+15,130779820337,NaN,NaN,2822310,0,1127,0
26000033,P10,periodic,0.0909513450753416,0.185386438458081,0.415715490550615,0,0,7504,0,4502,75.02,100.026659557451,0,100.026659557451,100.026659557451,100.026659557451,4801.27965875766,60.0106638229805,0.127596374300187,NaN,0.0361899658041439,100,0,100,0.05,0.552146928913376,0.0913047445008249,100,0,100,0.153186666666667,0.515614873979392,0.137637017111793,100,0,100,0.229906666666667,0.415715490550615,0.103820743059477,100,0,100,0.15492,0.476550468864792,0.0447228507365839,100.133155792277,0,100.133155792277,0.0500719041278299,0.533706338567305,100,0,0.0976,0.005487364589826,100,0,0.1005,0.037691753136505,100,0,0.109,0.0587032054130909,100,0,0.10312,0.0611948212974577,100,0,0.07796,0.00255940724759952,100,0,0.0838599999999998,0.0300912135633047,100,0,0.07156,0.0481683031093028,100,0,0.0770200000000001,0.045583182397702,100,0,-0.0691999999999997,0.00182071797460145,100,0,-0.0788999999999999,-0.023606390837567,100,0,-0.0853000000000001,-0.044241334354467,100,0,-0.0821599999999998,-0.0461868113781838,100,0,-0.10508,-0.00398229200089834,100,0,-0.10608,-0.0435465635816302,100,0,-0.10608,-0.0612027670879932,100,0,-0.10608,-0.0612696853600216,7.77789360067424e+15,130517263856,NaN,NaN,3265056,0,1156,0
26000034,P10,periodic,0.0908306869504875,0.195519697589663,0.427322181524213,0,0,7500,0,4500,75.02,99.9733404425487,0,99.9733404425487,99.9733404425487,99.9733404425487,4798.72034124234,59.9840042655292,0.127238069848041,NaN,0.0361659804576928,100,0,100,0.05,0.552232610304664,0.0918340183226147,100,0,100,0.154453333333333,0.513868671915576,0.13812895287451,100,0,100,0.227506666666667,0.427322181524213,0.102458223349642,100,0,100,0.154026666666667,0.482934892565983,0.0440536139110832,99.866844207723,0,99.866844207723,0.0503062583222374,0.533655808187408,100,0,0.1014,0.00526435901507211,100,0,0.1005,0.038235212201992,100,0,0.1011,0.0599572179459862,100,0,0.10622,0.0616591247594816,100,0,0.0492000000000002,0.002937149614858,100,0,0.0632999999999999,0.0224835984925068,100,0,0.0629999999999996,0.0385943898330312,100,0,0.08008,0.0479273440245765,100,0,-0.0676400000000001,-0.0134701117968004,100,0,-0.0724399999999996,-0.0380814936728437,100,0,-0.0744399999999999,-0.0525502507802082,100,0,-0.0715799999999997,-0.052854190199077,100,0,-0.10084,-0.00934947477006251,100,0,-0.10524,-0.0461376268862717,100,0,-0.10524,-0.0629190535092817,100,0,-0.10524,-0.0629830063336932,7.57503434725818e+15,130770618547,NaN,NaN,2066537,0,1144,0
26000035,P10,periodic,0.0930081201589591,0.200026016675879,0.401781699261907,0,0,7501,0,4501,75.02,99.9866702212743,0,99.9866702212743,99.9866702212743,99.9866702212743,4799.36017062117,59.9973340442549,0.129685950413223,NaN,0.0361831526527054,100,0,100,0.05,0.552202954801441,0.0913141366431533,100,0,100,0.153946666666667,0.511426377499041,0.143578332059772,100,0,100,0.237293333333333,0.401781699261907,0.105289545488273,100,0,100,0.157026666666667,0.484440276259832,0.0437426217301809,99.9334221038615,0,99.9334221038615,0.0502689747003991,0.533454201550077,100,0,0.0908,0.00467744443071032,100,0,0.1127,0.0389784742918382,100,0,0.1117,0.0630628235373162,100,0,0.10196,0.0601855347849887,100,0,0.0658000000000001,0.00411904030079721,100,0,0.0830000000000001,0.0284253864024115,100,0,0.1068,0.0548797774292161,100,0,0.0846,0.0564402834808503,100,0,-0.0579199999999998,-0.00419898719601244,100,0,-0.0827199999999998,-0.028216895447423,100,0,-0.0893200000000001,-0.0526699617280323,100,0,-0.0760400000000001,-0.0476738968787274,100,0,-0.10256,-0.0128299346829728,100,0,-0.10676,-0.0485552897619676,100,0,-0.10676,-0.0647098943040497,100,0,-0.10676,-0.064778647075615,8.52852360149191e+15,130677475540,NaN,NaN,2982833,0,1202,0
26000036,P10,periodic,0.0923306287187781,0.192068009302913,0.416242959170584,0,0,7500,0,4500,75.02,99.9733404425487,0,99.9733404425487,99.9733404425487,99.9733404425487,4798.72034124234,59.9840042655292,0.129557451346308,NaN,0.036142350767137,100,0,100,0.0499999999999999,0.552258497357412,0.0904901142989604,100,0,100,0.152666666666667,0.514018450043417,0.14320137751652,100,0,100,0.239333333333333,0.416242959170584,0.103220123174661,100,0,100,0.155573333333334,0.475177087031321,0.0444712941987526,99.866844207723,0,99.866844207723,0.0503195739014648,0.532940214126279,100,0,0.0972000000000001,0.00511294943277037,100,0,0.1,0.0393451693729054,100,0,0.1049,0.0605845858867832,100,0,0.1033,0.0595039551145655,100,0,0.0874799999999995,0.00955640594927055,100,0,0.0951799999999999,0.0388850374971294,100,0,0.0884799999999997,0.0533566135089476,100,0,0.0841399999999998,0.0535837657167353,100,0,-0.08912,-0.010542062067422,100,0,-0.0935199999999997,-0.0386111583554754,100,0,-0.0895200000000001,-0.0545413981175141,100,0,-0.0860999999999998,-0.0513230471312218,100,0,-0.10532,-0.00908839685068748,100,0,-0.10992,-0.0474625397859963,100,0,-0.10992,-0.0649771123052852,100,0,-0.109920000000001,-0.0650661721975522,7.5164677359248e+15,130561901599,NaN,NaN,4065052,0,1172,0
26000037,P10,periodic,0.0909073988056883,0.182913155819925,0.424275444092839,0,0,7505,0,4503,75.02,100.039989336177,0,100.039989336177,100.039989336177,100.039989336177,4801.9194881365,60.0239936017062,0.127925886430285,NaN,0.0362187484060508,100,0,100,0.0499999999999999,0.552127965126472,0.091410827252134,100,0,100,0.153826666666667,0.514794043057426,0.137652074599961,100,0,100,0.231053333333334,0.424275444092839,0.103724624852354,100,0,100,0.1548,0.472994732484827,0.044210406739649,100.199733688415,0,100.199733688415,0.0500532623169109,0.533411688709499,100,0,0.1072,0.00581093754469623,100,0,0.1079,0.040887974551306,100,0,0.1019,0.0617624750809156,100,0,0.10306,0.0601814084306979,100,0,0.0513199999999998,0.00327750381676757,100,0,0.07592,0.0259692942131405,100,0,0.0662199999999998,0.0438413105651849,100,0,0.0801000000000002,0.0470047284552301,100,0,-0.0817999999999999,-0.00283540969821205,100,0,-0.0818,-0.028597864517267,100,0,-0.0853999999999999,-0.0474669922381324,100,0,-0.0864799999999998,-0.049401358956597,100,0,-0.1052,-0.00838559039697517,100,0,-0.1062,-0.0456992733509149,100,0,-0.1062,-0.0626568948758388,100,0,-0.1062,-0.0626661451037413,6.86495255691821e+15,130405268337,NaN,NaN,3199948,0,1149,0
26000038,P10,periodic,0.0926729696442833,0.192205019078833,0.408116116786031,0,0,7502,0,4501,75.02,100,0,100,100,100,4800,59.9973340442549,0.129182617968542,NaN,0.0362190342339686,100,0,100,0.05,0.552136209478605,0.0921205203544153,100,0,100,0.154186666666667,0.513584821544354,0.142568235651224,100,0,100,0.235973333333333,0.408116116786031,0.104202332653583,100,0,100,0.1556,0.469438071247037,0.0443665006394347,100,0,100,0.0502583222370171,0.532236827078136,100,0,0.0878,0.0044699062014318,100,0,0.1164,0.0394267284511744,100,0,0.1014,0.062741950255377,100,0,0.10394,0.0612836387198895,100,0,0.04612,0.000219839318594303,100,0,0.0980199999999998,0.0224867247827438,100,0,0.0873199999999996,0.0486012623860998,100,0,0.0817600000000002,0.0498926731658234,100,0,-0.0764800000000001,-0.00647810283738984,100,0,-0.0747800000000002,-0.0347687808048463,100,0,-0.0764800000000002,-0.048376366744051,100,0,-0.0810199999999999,-0.0509486181812051,100,0,-0.0984000000000001,-0.00778080664707406,100,0,-0.1024,-0.0442981197465422,100,0,-0.1024,-0.0620993941106753,100,0,-0.102400000000001,-0.062151776455818,8.18145278959904e+15,130401280740,NaN,NaN,3339180,0,1168,0
26000039,P10,periodic,0.0929309805118115,0.19908277395513,0.404755588694817,0,0,7501,0,4501,75.02,99.9866702212743,0,99.9866702212743,99.9866702212743,99.9866702212743,4799.36017062117,59.9973340442549,0.129538256464943,NaN,0.0362525462118573,100,0,100,0.0500000000000001,0.552089096759288,0.0924957480754208,100,0,100,0.156133333333333,0.5142532552288,0.143826529084336,100,0,100,0.23724,0.404755588694817,0.103429906703603,100,0,100,0.1542,0.468323874793412,0.0440027537713413,99.9334221038615,0,99.9334221038615,0.0502237017310254,0.534047478914492,100,0,0.1054,0.00578093658632772,100,0,0.1008,0.0404574921068502,100,0,0.1046,0.0595080333258646,100,0,0.10758,0.0621990828535211,100,0,0.0599999999999999,0.0048895057210637,100,0,0.0724000000000002,0.0290148303154213,100,0,0.0919999999999997,0.0468628819428123,100,0,0.0808799999999998,0.0525905090026969,100,0,-0.0724800000000001,-0.00431121778504678,100,0,-0.0880799999999998,-0.0326970483422724,100,0,-0.08138,-0.0533432264892106,100,0,-0.0867799999999999,-0.0538038389272236,100,0,-0.0990399999999999,-0.00627336109084875,100,0,-0.10224,-0.0428245953751978,100,0,-0.10224,-0.0593261121478658,100,0,-0.102239999999999,-0.0593414801457161,7.63818975684231e+15,130678244525,NaN,NaN,2963838,0,1206,0
26000040,P10,periodic,0.0922064026958446,0.185883789679071,0.414706049858202,0,0,7500,0,4500,75.02,99.9733404425487,0,99.9733404425487,99.9733404425487,99.9733404425487,4798.72034124234,59.9840042655292,0.129390029325513,NaN,0.0362349028460415,100,0,100,0.0500000000000001,0.552120531664547,0.0929284129707619,100,0,100,0.156906666666667,0.510740522456243,0.140511254427422,100,0,100,0.233866666666667,0.414706049858202,0.104167683590561,100,0,100,0.156053333333333,0.473840028027858,0.0444502872189032,99.866844207723,0,99.866844207723,0.0502290279627166,0.533389120835563,100,0,0.1196,0.00584612135172047,100,0,0.1026,0.0429769488725117,100,0,0.1056,0.0605726486010416,100,0,0.10676,0.0622190566647545,100,0,0.0880399999999996,0.00704663374360311,100,0,0.08094,0.0356197850294271,100,0,0.0703399999999997,0.0467772080283429,100,0,0.0750999999999998,0.0456141405371454,100,0,-0.0791600000000002,-0.00243785158404766,100,0,-0.0886600000000003,-0.0323445459964175,100,0,-0.0749600000000002,-0.0508178524227644,100,0,-0.0822200000000002,-0.0485425092411439,100,0,-0.10332,-0.0077943549111987,100,0,-0.10652,-0.0463955586525836,100,0,-0.10652,-0.0634514409193091,100,0,-0.10652,-0.0635127448587676,84057434992965,130616157449,NaN,NaN,4493180,0,1242,0
26000041,P10,periodic,0.092602999675651,0.19276715270511,0.429224021002403,0,0,7500,0,4500,75.02,99.9733404425487,0,99.9733404425487,99.9733404425487,99.9733404425487,4798.72034124234,59.9840042655292,0.13014236203679,NaN,0.0362160962309884,100,0,100,0.05,0.552139495441772,0.0942394508423549,100,0,100,0.157826666666667,0.515250377877374,0.140146780314916,100,0,100,0.233173333333333,0.429224021002403,0.105502154241064,100,0,100,0.159533333333333,0.478090461020872,0.0438285972173353,99.866844207723,0,99.866844207723,0.0502849533954726,0.532662466971788,100,0,0.1092,0.00538294056002982,100,0,0.1076,0.0408855728706253,100,0,0.1,0.0619616380635515,100,0,0.1093,0.0641837028583152,100,0,0.0601599999999999,-0.00213155957846117,100,0,0.0646599999999998,0.0194796755030167,100,0,0.0828599999999996,0.0366467395750465,100,0,0.0813799999999998,0.0474387316758264,100,0,-0.0684800000000001,-0.0131446311000265,100,0,-0.0688800000000006,-0.0346303841260161,100,0,-0.0776800000000004,-0.0481288090223965,100,0,-0.0777600000000003,-0.0521021203308261,100,0,-0.0999599999999995,-0.0108968803949146,100,0,-0.10396,-0.0455204154351732,100,0,-0.10396,-0.0624479898354534,100,0,-0.10396,-0.0624518307156553,5.7049115912633e+15,130645031771,NaN,NaN,1447339,0,1212,0
26000042,P10,periodic,0.0906827442297203,0.184649756380557,0.415419805171252,0,0,7502,0,4501,75.02,100,0,100,100,100,4800,59.9973340442549,0.127710477206079,NaN,0.036228155864188,100,0,100,0.0499999999999999,0.552124158439471,0.0918133067894251,100,0,100,0.154426666666667,0.513040354647973,0.13620215621931,100,0,100,0.22688,0.415419805171252,0.104208444324711,100,0,100,0.157173333333334,0.484769901914737,0.0444133439052785,100,0,100,0.0501757656458056,0.533260380217878,100,0,0.1004,0.00558064303226451,100,0,0.1031,0.0398178325042144,100,0,0.1032,0.0610844032299959,100,0,0.10534,0.0610576747697244,100,0,0.0754400000000001,0.00452712037348073,100,0,0.07884,0.0315421921804832,100,0,0.0692399999999998,0.045759879798582,100,0,0.0704199999999999,0.0416206782813349,100,0,-0.0633199999999996,0.00160501320804987,100,0,-0.0709200000000001,-0.0222062511450963,100,0,-0.0573199999999998,-0.0353368761769187,100,0,-0.0696399999999998,-0.0381030525731017,100,0,-0.0999599999999998,-0.00584563792242412,100,0,-0.10256,-0.0435948897405994,100,0,-0.10256,-0.060950868428252,100,0,-0.10256,-0.0609997953188537,7.12286551639879e+15,130731831436,NaN,NaN,3730632,0,1167,0
26000043,P10,periodic,0.0928092607233585,0.223417497725566,0.381067542088441,0,0,7505,0,4503,75.02,100.039989336177,0,100.039989336177,100.039989336177,100.039989336177,4801.9194881365,60.0239936017062,0.129146894161557,NaN,0.0362232492395651,100,0,100,0.0499999999999999,0.55212970826173,0.0909303242415673,100,0,100,0.152466666666667,0.51310429575402,0.142927376864686,100,0,100,0.23588,0.381067542088441,0.104808192376432,100,0,100,0.157293333333333,0.469802169134937,0.0456405719806258,100.199733688415,0,100.199733688415,0.0501997336884152,0.53188394547782,100,0,0.098,0.00522484148999114,100,0,0.1011,0.0375860087024764,100,0,0.0975,0.0580823516090815,100,0,0.10418,0.0607772905636937,100,0,0.0562400000000001,0.00381529016492302,100,0,0.0914400000000002,0.0287008577186481,100,0,0.10444,0.0556506377827874,100,0,0.0765800000000003,0.0508458423684004,100,0,-0.07188,0.00725089455445976,100,0,-0.0837799999999999,-0.0230314724343977,100,0,-0.0750799999999998,-0.0435339027277317,100,0,-0.0777200000000002,-0.0456751863488092,100,0,-0.10832,-2.27841778533272e-05,100,0,-0.11172,-0.0414195759444835,100,0,-0.11172,-0.061139098447158,100,0,-0.11172,-0.0612331918626498,8.37205437107386e+15,130641434778,NaN,NaN,4168067,0,1200,0
26000044,P10,periodic,0.090913435486736,0.185983716986647,0.421348233397098,0,0,7503,0,4502,75.02,100.013329778726,0,100.013329778726,100.013329778726,100.013329778726,4800.63982937883,60.0106638229805,0.128103439082911,NaN,0.0361855622718118,100,0,100,0.05,0.552161585878768,0.0919884237263115,100,0,100,0.15512,0.512489571817506,0.137420986900747,100,0,100,0.229306666666667,0.421348233397098,0.10305970206966,100,0,100,0.15592,0.485059106173743,0.0453590783377423,100.066577896138,0,100.066577896138,0.0502743009320902,0.531655408152775,100,0,0.106,0.00521204167174644,100,0,0.1112,0.0411301000330977,100,0,0.1136,0.0650436852631136,100,0,0.10212,0.0603685995188838,100,0,0.0631199999999997,0.00157884726965568,100,0,0.07022,0.0233270566237736,100,0,0.0833199999999997,0.0449914284418861,100,0,0.0764200000000002,0.0481251866783674,100,0,-0.0573599999999999,-0.00267784342622379,100,0,-0.0740600000000002,-0.0230556852201434,100,0,-0.0752599999999999,-0.0443148101395334,100,0,-0.07126,-0.0456653442188783,100,0,-0.10516,-0.00129142300716403,100,0,-0.10956,-0.0419842227520166,100,0,-0.10956,-0.0612135673908201,100,0,-0.10956,-0.0613051467620958,7.41756555915015e+15,130976577481,NaN,NaN,2505183,0,1152,0
26000045,P10,periodic,0.0929742047906762,0.203389744190548,0.410304115510176,0,0,7504,0,4503,75.02,100.026659557451,0,100.026659557451,100.026659557451,100.026659557451,4801.27965875766,60.0239936017062,0.130545987736603,NaN,0.036228344011045,100,0,100,0.05,0.552138798218707,0.0901335316972012,100,0,100,0.152973333333333,0.515616632020857,0.141996948701571,100,0,100,0.238746666666667,0.410304115510176,0.108224313849439,100,0,100,0.160973333333334,0.477069505719219,0.043792697155322,100.133155792277,0,100.133155792277,0.0501438082556593,0.532975302103258,100,0,0.083,0.00455422511413846,100,0,0.0987999999999999,0.0348485259759873,100,0,0.0999,0.0568087257194174,100,0,0.10642,0.0603321248592987,100,0,0.0632800000000003,0.0032445098442155,100,0,0.09138,0.0290524057055317,100,0,0.0943799999999997,0.0512351694709198,100,0,0.0795600000000004,0.0503248744913846,100,0,-0.0662799999999998,0.00132419454596783,100,0,-0.0739799999999999,-0.0230370391741934,100,0,-0.0677799999999999,-0.0408653911815168,100,0,-0.0743799999999998,-0.0428107520601317,100,0,-0.10068,-0.0130089676350897,100,0,-0.10308,-0.0483880097754493,100,0,-0.10308,-0.0648149041930527,100,0,-0.10308,-0.0648138728666076,8.43401455851847e+15,130861195822,NaN,NaN,2737437,0,1225,0
26000046,P10,periodic,0.0908983253571799,0.203038792685025,0.415622608346253,0,0,7501,0,4501,75.02,99.9866702212743,0,99.9866702212743,99.9866702212743,99.9866702212743,4799.36017062117,59.9973340442549,0.127175686483604,NaN,0.0362216013885846,100,0,100,0.0500000000000001,0.552144841060687,0.0903133255569513,100,0,100,0.15248,0.515248403112088,0.140339863565443,100,0,100,0.231066666666667,0.415622608346253,0.100744748345332,100,0,100,0.152173333333334,0.47573913032151,0.0448060805351737,99.9334221038615,0,99.9334221038615,0.0502609853528631,0.531955244506255,100,0,0.0961999999999999,0.00473353881128057,100,0,0.1039,0.0388027334719645,100,0,0.1017,0.0596614653660682,100,0,0.10298,0.0594253833784243,100,0,0.0628400000000003,0.00439614786899005,100,0,0.0712399999999998,0.0275078721066422,100,0,0.0728399999999997,0.0446660502232435,100,0,0.0820599999999997,0.0511438734244802,100,0,-0.0864399999999996,-0.0119923559468335,100,0,-0.0873399999999997,-0.0406468908508203,100,0,-0.0905399999999998,-0.056556887612215,100,0,-0.0866799999999996,-0.0553519867268812,100,0,-0.09912,-0.00270161757287252,100,0,-0.10292,-0.0409099611327293,100,0,-0.10292,-0.0594209451917033,100,0,-0.10292,-0.0594546727941812,182978725246661,130452846299,NaN,NaN,3753376,0,1144,0
26000047,P10,periodic,0.0918423630090751,0.194902711321156,0.430178088179725,0,0,7504,0,4502,75.02,100.026659557451,0,100.026659557451,100.026659557451,100.026659557451,4801.27965875766,60.0106638229805,0.128571047720608,NaN,0.0362081338347653,100,0,100,0.0499999999999999,0.552140084310397,0.0912913430619796,100,0,100,0.15408,0.513912012141301,0.138779215901509,100,0,100,0.230906666666667,0.430178088179725,0.10633734502147,100,0,100,0.15792,0.470400051364222,0.0443990602745634,100.133155792277,0,100.133155792277,0.0500532623169111,0.533125118590691,100,0,0.0994,0.00539273047094027,100,0,0.1031,0.039003752208427,100,0,0.1018,0.0591974260646949,100,0,0.1052,0.0608538612461665,100,0,0.0756800000000002,0.00213534902047788,100,0,0.0662799999999999,0.0265292011216899,100,0,0.0667800000000001,0.038244948293194,100,0,0.0786000000000001,0.047118446017857,100,0,-0.0640799999999999,0.00432952856638585,100,0,-0.0821799999999998,-0.0225928461847012,100,0,-0.0836799999999998,-0.0487610186562683,100,0,-0.0770599999999999,-0.0457359039105755,100,0,-0.10376,-0.00509462719836574,100,0,-0.10456,-0.0430022221407828,100,0,-0.10456,-0.0603596467001471,100,0,-0.10456,-0.060361087147194,7.54988111432852e+15,130614541898,NaN,NaN,4595095,0,1187,0
