communicationBudget,formationErrorA,formationErrorB,errorDifferenceAminusB,relativeAdvantageO1,meaningfulO1Advantage,scenarioId
8.1042,0.166680136704637,0.185785829663631,-0.0191056929589939,0.102837191585522,1,S2
8.20076363636364,0.166526527523194,0.185431860583681,-0.0189053330604878,0.101952992333571,1,S2
8.29732727272727,0.16637291834175,0.185077891503732,-0.0187049731619817,0.101065410946745,1,S2
8.39389090909091,0.166219309160306,0.184723922423782,-0.0185046132634755,0.100174427982443,1,S2
8.49045454545454,0.166065699978863,0.184369953343832,-0.0183042533649694,0.0992800238487543,1,S2
8.58701818181818,0.165912090797419,0.184015984263882,-0.0181038934664632,0.0983821788030214,1,S2
8.68358181818182,0.165758481615975,0.183662015183932,-0.0179035335679571,0.0974808729503876,1,S2
8.78014545454545,0.165604872434532,0.183308046103983,-0.0177031736694509,0.0965760862423282,1,S2
8.87670909090909,0.165451263253088,0.182954077024033,-0.0175028137709448,0.0956677984751639,1,S2
8.97327272727273,0.165297654071644,0.182600107944083,-0.0173024538724386,0.0947559892885557,1,S2
9.06983636363636,0.165144044890201,0.182246138864133,-0.0171020939739325,0.0938406381639849,1,S2
9.1664,0.164990435708757,0.181892169784183,-0.0169017340754263,0.0929217244232139,1,S2
9.26296363636363,0.164836826527313,0.181538200704234,-0.0167013741769202,0.0919992272267283,1,S2
9.35952727272727,0.16468321734587,0.181184231624284,-0.016501014278414,0.0910731255721616,1,S2
9.45609090909091,0.164529608164426,0.180830262544334,-0.0163006543799079,0.0901433982927026,1,S2
9.55265454545454,0.164375998982983,0.180476293464384,-0.0161002944814017,0.0892100240554807,1,S2
9.64921818181818,0.164222389801539,0.180122324384434,-0.0158999345828956,0.0882729813599362,1,S2
9.74578181818182,0.164068780620095,0.179768355304485,-0.0156995746843894,0.0873322485361681,1,S2
9.84234545454545,0.163915171438652,0.179414386224535,-0.0154992147858833,0.0863878037432638,1,S2
9.93890909090909,0.163761562257208,0.179060417144585,-0.0152988548873771,0.0854396249676098,1,S2
10.0354727272727,0.163607953075764,0.178776307878829,-0.0151683548030652,0.0848454416753362,1,S2
10.1320363636364,0.163454343894321,0.178612510748231,-0.0151581668539108,0.0848662100454845,1,S2
10.2286,0.163300734712877,0.178448713617633,-0.0151479789047564,0.0848870165419872,1,S2
10.3251636363636,0.163147125531433,0.178284916487035,-0.015137790955602,0.0849078612699286,1,S2
10.4217272727273,0.16299351634999,0.178121119356437,-0.0151276030064476,0.0849287443347793,1,S2
10.5182909090909,0.162839907168546,0.177957322225839,-0.0151174150572932,0.0849496658423993,1,S2
10.6148545454545,0.162686297987102,0.177793525095241,-0.0151072271081388,0.0849706258990371,1,S2
10.7114181818182,0.162532688805659,0.177629727964643,-0.0150970391589844,0.0849916246113346,1,S2
10.8079818181818,0.162379079624215,0.177465930834045,-0.01508685120983,0.0850126620863262,1,S2
10.9045454545455,0.162225470442772,0.177302133703447,-0.0150766632606757,0.0850337384314432,1,S2
1.24818181818182,0.339268604021556,0.393889023503573,-0.0546204194820166,0.138669564833713,1,S6
1.35797272727273,0.32433980953866,0.375826553726446,-0.0514867441877867,0.136996025632778,1,S6
1.46776363636364,0.309411015055763,0.35776408394932,-0.0483530688935568,0.135153502162074,1,S6
1.57755454545455,0.294482220572866,0.339701614172193,-0.0452193935993269,0.133115038942398,1,S6
1.68734545454545,0.27955342608997,0.321639144395067,-0.0420857183050969,0.130847625478705,1,S6
1.79713636363636,0.264624631607073,0.30357667461794,-0.0389520430108671,0.128310394927045,1,S6
1.90692727272727,0.249695837124177,0.285514204840814,-0.0358183677166372,0.125452139015666,1,S6
2.01671818181818,0.23476704264128,0.269042735162377,-0.0342756925210966,0.127398691885919,1,S6
2.12650909090909,0.221643237259395,0.261428611329716,-0.0397853740703206,0.15218446775186,1,S6
