armId,methodFamily,method,parameterName,parameterValue,period_s,epsilonPosition_m,retryInterval_s,voiPrice,voiHorizonSamples,seed,scenarioId,scenario,formationRMSE_m,primaryFormationRMSE_m,maxFormationError_m,primaryMaxFormationError_m,txCount,ackCount,dataRatePerChannel_Hz,cost025PerChannel_Hz,evaluationCost025PerChannel_Hz,eventCost025PerChannel_Hz,quietCost025PerChannel_Hz,eventTrafficConcentration,eventDurationFraction,eventAllocationRatio,broadcastRate_Hz,maxEvaluationAcceleration_mps2,saturationFraction,diverged,invariantViolations,traceHashExact,controlViolationRatio,controlMaxNormalizedRisk,voiMeanScore,voiMaxScore,voiSendCount,voiMeanCandidateCount,voiMaxCandidateCount,voiKnownFailureCount,voiMeanInFlightDiscount,voiEventAllocationRatio,oracleLambda,oracleHorizonSamples,oracleValueCheckCount,oraclePositiveValueCount,oracleSendCount,oracleUsefulDeliveryCount,oracleFailedTransmissionCount,oracleNoInformationAttemptCount,oracleObservationBlockedCount,oracleMeanValue,oracleMaxValue,oracleEventAllocationRatio,oracleEventValueMean,oracleEventValueMedian,oracleEventValueP90,oracleQuietValueMean,oracleQuietValueMedian,oracleQuietValueP90,oracleMeanUsefulResidualBefore_m,oracleMeanUsefulResidualAfter_m,oracleMaxPredictedSaturationFraction,oracleEvaluationPredictedSaturationFraction,runtime_s,failed,errorIdentifier,errorMessage
O1L05,Centralized state oracle,centralized_state_oracle,lambda,3e-05,NaN,NaN,NaN,NaN,NaN,27020003,S6,Dynamic-excitation,0.093559338515101,0.103075759524422,0.271121079189635,0.271121079189635,3661,0,12.2033333333333,12.2033333333333,12.4090909090909,12.325,12.4571428571429,0.361172161172161,0.363636363636364,0.993223443223443,108.2,0.860053832211834,0,0,0,47240498210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3e-05,25,15010,14628,3661,2920,732,741,10933,0.0013565975597617,0.0319280010770167,0.993223443223443,0.00102111676647271,0.000732616211771432,0.00218950730619087,0.00055016143085999,0.000488187449508465,0.000990908351379584,0.0205926678023435,0,0.12,0,5.1130469,0,,
O1L05,Centralized state oracle,centralized_state_oracle,lambda,3e-05,NaN,NaN,NaN,NaN,NaN,27020004,S6,Dynamic-excitation,0.093241705321093,0.102003610504102,0.267180865425446,0.267180865425446,3654,0,12.18,12.18,12.3863636363636,12.275,12.45,0.360366972477064,0.363636363636364,0.991009174311927,117.833333333333,0.8592099190838,0,0,0,47136378024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3e-05,25,15010,14592,3654,2917,728,737,10903,0.00136530902732228,0.0365906073602711,0.991009174311927,0.000986348127835824,0.000736326055619852,0.00205549248752011,0.000565481419765426,0.00049057018179873,0.00100821825445079,0.0205845645073756,0,0.12,0,5.1204582,0,,
O1L05,Centralized state oracle,centralized_state_oracle,lambda,3e-05,NaN,NaN,NaN,NaN,NaN,27020005,S6,Dynamic-excitation,0.0937377476539156,0.103384476060522,0.272085342437309,0.272085342437309,3647,0,12.1566666666667,12.1566666666667,12.4,12.325,12.4428571428571,0.361436950146628,0.363636363636364,0.993951612903226,113.8,0.855803253767403,0,0,0,47246216507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3e-05,25,15010,14571,3647,2911,728,736,10894,0.00137725142197903,0.0478812435262891,0.993951612903226,0.00102544364836275,0.000732320820515152,0.00220258799926072,0.000562113027352045,0.000497193229573243,0.000994025758224577,0.0205861894772014,0,0.12,0,5.1493783,0,,
O1L06,Centralized state oracle,centralized_state_oracle,lambda,0.0001,NaN,NaN,NaN,NaN,NaN,27020001,S6,Dynamic-excitation,0.0930207635922147,0.102522576243465,0.268061127664773,0.268061127664773,3610,0,12.0333333333333,12.0333333333333,12.2272727272727,12.1,12.3,0.359851301115242,0.363636363636364,0.989591078066915,95.8,0.874084781568332,0,0,0,47187688286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0001,25,15010,14603,3610,2913,688,697,10794,0.00137101822604371,0.0400536365114173,0.989591078066915,0.00103341240883595,0.000732828839733963,0.00212076281761317,0.000549052289419793,0.000495863942893054,0.000906871466217833,0.0205283231896052,0,0.12,0,5.1953171,0,,
O1L06,Centralized state oracle,centralized_state_oracle,lambda,0.0001,NaN,NaN,NaN,NaN,NaN,27020002,S6,Dynamic-excitation,0.0929543922025503,0.101334505881687,0.262112870450071,0.262112870450071,3609,0,12.03,12.03,12.2363636363636,12.0875,12.3214285714286,0.359212481426449,0.363636363636364,0.987834323922734,111.733333333333,0.878277905317218,0,0,0,47256918831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0001,25,15010,14581,3609,2884,716,725,10795,0.00134371559469878,0.0306737843870237,0.987834323922734,0.000993902968834795,0.00074446996393009,0.00198692399502367,0.000576215965583698,0.000498866256034071,0.00103360076454927,0.0209380396386914,0,0.12,0,5.0377685,0,,
O1L06,Centralized state oracle,centralized_state_oracle,lambda,0.0001,NaN,NaN,NaN,NaN,NaN,27020003,S6,Dynamic-excitation,0.0934993066474165,0.102193223953,0.269264943946269,0.269264943946269,3609,0,12.03,12.03,12.2136363636364,12.15,12.25,0.361741719389654,0.363636363636364,0.994789728321548,112.1,0.861956651488841,0,0,0,47240498210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0001,25,15010,14622,3609,2883,720,726,10789,0.00135893444576114,0.0319280010770167,0.994789728321548,0.00100496293120548,0.000713272207078088,0.00211764066949056,0.000574980555788961,0.000502214437217237,0.00104279122392403,0.0208981840471768,0,0.12,0,5.2107771,0,,
O1L06,Centralized state oracle,centralized_state_oracle,lambda,0.0001,NaN,NaN,NaN,NaN,NaN,27020004,S6,Dynamic-excitation,0.0931002366325316,0.101428681248985,0.265444250509758,0.265444250509758,3601,0,12.0033333333333,12.0033333333333,12.2181818181818,12.1,12.2857142857143,0.360119047619048,0.363636363636364,0.990327380952381,115.566666666667,0.855937657927253,0,0,0,47136378024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0001,25,15010,14579,3601,2886,706,715,10768,0.00137807944064869,0.0369084732466118,0.990327380952381,0.000973040721762855,0.000726962719423322,0.00197728144813981,0.000571107842549192,0.000501957627485746,0.000978433038240627,0.0207326389119544,0,0.12,0,5.0355358,0,,
O1L06,Centralized state oracle,centralized_state_oracle,lambda,0.0001,NaN,NaN,NaN,NaN,NaN,27020005,S6,Dynamic-excitation,0.0932361799782218,0.10197403336234,0.263943984199534,0.263943984199534,3606,0,12.02,12.02,12.2409090909091,12.1375,12.3,0.360564426290382,0.363636363636364,0.991552172298552,111.2,0.861512823169647,0,0,0,47246216507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0001,25,15010,14573,3606,2877,722,729,10784,0.00136247418005424,0.0478812435262891,0.991552172298552,0.00102923518302655,0.000727130114645595,0.00215458703780166,0.000571449249828674,0.000497378581781082,0.000971014684194701,0.0208117649029043,0,0.12,0,4.9776022,0,,
O1L07,Centralized state oracle,centralized_state_oracle,lambda,0.0003,NaN,NaN,NaN,NaN,NaN,27020001,S6,Dynamic-excitation,0.09423109257178,0.10274025880038,0.267169849411538,0.267169849411538,3454,0,11.5133333333333,11.5133333333333,11.5545454545455,11.5875,11.5357142857143,0.364673485444532,0.363636363636364,1.00285208497246,97.9,0.8695229561072,0,0,0,47187688286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0003,25,15010,14623,3454,2780,665,674,10324,0.00136649042563238,0.0392261828743249,1.00285208497246,0.00106377590327349,0.000754129361347858,0.0021232440210795,0.000628972962299401,0.00051979107506554,0.00104099603216134,0.0218341155783586,0,0.12,0,5.0001623,0,,
O1L07,Centralized state oracle,centralized_state_oracle,lambda,0.0003,NaN,NaN,NaN,NaN,NaN,27020002,S6,Dynamic-excitation,0.0943077296255266,0.102227968775509,0.264351404633378,0.264351404633378,3452,0,11.5066666666667,11.5066666666667,11.5545454545455,11.6125,11.5214285714286,0.365460267505901,0.363636363636364,1.00501573564123,100.166666666667,0.86843944120848,0,0,0,47256918831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0003,25,15010,14621,3452,2724,720,728,10329,0.00137402632327553,0.0471647008409878,1.00501573564123,0.00103892065302719,0.000758823448186036,0.00200989059269247,0.000647027638477281,0.000530606131661651,0.00106180278591037,0.0224300242997874,0,0.12,0,4.9380255,0,,
O1L07,Centralized state oracle,centralized_state_oracle,lambda,0.0003,NaN,NaN,NaN,NaN,NaN,27020003,S6,Dynamic-excitation,0.09469127936831,0.102910664890256,0.26265649713766,0.26265649713766,3453,0,11.51,11.51,11.55,11.65,11.4928571428571,0.366784730421094,0.363636363636364,1.00865800865801,109.9,0.892102178115296,0,0,0,47240498210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0003,25,15010,14636,3453,2727,717,726,10323,0.00138771208321574,0.0357643682152986,1.00865800865801,0.00107313056013094,0.000778702041188743,0.0021383724386021,0.000649248748917656,0.000536077124435245,0.00107984645088972,0.0224254707369555,0,0.12,0,4.9208721,0,,
O1L07,Centralized state oracle,centralized_state_oracle,lambda,0.0003,NaN,NaN,NaN,NaN,NaN,27020004,S6,Dynamic-excitation,0.0945733322771745,0.102805701105669,0.263343955924568,0.263343955924568,3443,0,11.4766666666667,11.4766666666667,11.5136363636364,11.625,11.45,0.367153572838531,0.363636363636364,1.00967232530596,101.533333333333,0.860410006347779,0,0,0,47136378024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0003,25,15010,14611,3443,2731,706,712,10293,0.00142673314205867,0.0392071663819696,1.00967232530596,0.00107015040712512,0.000756862426941754,0.00211757035751736,0.000651069282500103,0.000533100175637072,0.00110831361206286,0.022220577786148,0,0.12,0,5.5495224,0,,
O1L07,Centralized state oracle,centralized_state_oracle,lambda,0.0003,NaN,NaN,NaN,NaN,NaN,27020005,S6,Dynamic-excitation,0.095259586945606,0.104213909527916,0.266566755605852,0.266566755605852,3459,0,11.53,11.53,11.6136363636364,11.725,11.55,0.367123287671233,0.363636363636364,1.00958904109589,103.1,0.874169019488616,0,0,0,47246216507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0003,25,15010,14556,3459,2731,720,728,10341,0.00141702446360061,0.0405012482003675,1.00958904109589,0.00115035802529253,0.00076744563847764,0.00223560438686631,0.000636433622513475,0.00053218409462225,0.00106579016779689,0.0221831300551612,0,0.12,0,4.9420755,0,,
O1L08,Centralized state oracle,centralized_state_oracle,lambda,0.001,NaN,NaN,NaN,NaN,NaN,27020001,S6,Dynamic-excitation,0.106391790589571,0.11257275431775,0.271806088595386,0.271806088595386,2413,0,8.04333333333333,8.04333333333333,7.61363636363636,8.425,7.15,0.402388059701493,0.363636363636364,1.1065671641791,76.2333333333333,0.866161767580292,0,0,0,47187688286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,25,15010,14637,2413,1942,465,471,7212,0.00166869574696353,0.0470217799674589,1.1065671641791,0.00163722147758781,0.00117025148929259,0.00274995173758162,0.00122021552852098,0.00108205950011238,0.00173138359699948,0.032807791951429,0,0.12,0,4.0008453,0,,
O1L08,Centralized state oracle,centralized_state_oracle,lambda,0.001,NaN,NaN,NaN,NaN,NaN,27020002,S6,Dynamic-excitation,0.106356034190497,0.111813493633398,0.269355670685358,0.269355670685358,2427,0,8.09,8.09,7.7,8.475,7.25714285714286,0.400236127508855,0.363636363636364,1.10064935064935,77.3,0.86861603320278,0,0,0,47256918831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,25,15010,14640,2427,1948,473,479,7257,0.00165868345111036,0.047370572439629,1.10064935064935,0.00155102155008662,0.00117016771452117,0.00246407013541006,0.00125973733456574,0.00108849130154609,0.00184631359732539,0.0332830216227696,0,0.12,0,3.6691766,0,,
O1L08,Centralized state oracle,centralized_state_oracle,lambda,0.001,NaN,NaN,NaN,NaN,NaN,27020003,S6,Dynamic-excitation,0.106458869202194,0.112139235990571,0.269667781383968,0.269667781383968,2433,0,8.11,8.11,7.70909090909091,8.5,7.25714285714286,0.400943396226415,0.363636363636364,1.10259433962264,76.6666666666667,0.887219953394322,0,0,0,47240498210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,25,15010,14664,2433,1954,474,479,7275,0.00165120669656478,0.0364483604943895,1.10259433962264,0.00154758098074398,0.00117483339992145,0.00248792486393841,0.0012436961788431,0.00109318958864227,0.00178218965649352,0.0327764511788706,0,0.12,0,3.7317547,0,,
O1L08,Centralized state oracle,centralized_state_oracle,lambda,0.001,NaN,NaN,NaN,NaN,NaN,27020004,S6,Dynamic-excitation,0.106260227236267,0.112197216738248,0.27354918254741,0.27354918254741,2420,0,8.06666666666667,8.06666666666667,7.62727272727273,8.4375,7.16428571428571,0.402264600715137,0.363636363636364,1.10622765196663,75.6333333333333,0.862484112862608,0,0,0,47136378024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,25,15010,14652,2420,1964,452,456,7242,0.00166333136101332,0.0544911713661127,1.10622765196663,0.00152742888706578,0.00116975849844669,0.00246805398221531,0.00124564670632879,0.0010947863889936,0.00173531437357661,0.0326739280350389,0,0.12,0,3.6968529,0,,
O1L08,Centralized state oracle,centralized_state_oracle,lambda,0.001,NaN,NaN,NaN,NaN,NaN,27020005,S6,Dynamic-excitation,0.10668235180234,0.11204838304288,0.269242703370991,0.269242703370991,2442,0,8.14,8.14,7.70454545454545,8.4,7.30714285714286,0.39646017699115,0.363636363636364,1.09026548672566,76.5333333333333,0.867942367433786,0,0,0,47246216507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,25,15010,14676,2442,1942,494,500,7308,0.00171299507440847,0.0495561375374542,1.09026548672566,0.00157621038839092,0.00115573517874938,0.0025863041962711,0.00124793078344976,0.00108844975105445,0.00177922784263825,0.0329472011392976,0,0.12,0,3.7715081,0,,
O1L09,Centralized state oracle,centralized_state_oracle,lambda,0.003,NaN,NaN,NaN,NaN,NaN,27020001,S6,Dynamic-excitation,0.141785510763637,0.144183394171039,0.303804946856898,0.303804946856898,1374,0,4.58,4.58,4.09545454545455,4.725,3.73571428571429,0.41953385127636,0.363636363636364,1.15371809100999,43.8,0.908292625517388,0,0,0,47187688286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,25,15010,14683,1374,1140,231,234,4107,0.00268030688849156,0.0401723433419774,1.15371809100999,0.00353982723015558,0.00317617155989207,0.00425541749492949,0.00329565407093447,0.00313244949908953,0.00389660919193811,0.0593366265023215,0,0.12,0,2.6631764,0,,
O1L09,Centralized state oracle,centralized_state_oracle,lambda,0.003,NaN,NaN,NaN,NaN,NaN,27020002,S6,Dynamic-excitation,0.142177485554935,0.14384544338854,0.300799795807867,0.300799795807867,1388,0,4.62666666666667,4.62666666666667,4.17272727272727,4.7,3.87142857142857,0.40958605664488,0.363636363636364,1.12636165577342,44.7333333333333,0.901157142823285,0,0,0,47256918831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,25,15010,14679,1388,1129,256,259,4155,0.00269866474757644,0.0381264179062196,1.12636165577342,0.0034604523724474,0.00318768988869847,0.00434523247862125,0.00339416297714463,0.00315142993925572,0.00415452894391333,0.0598517044116693,0,0.12,0,2.6597853,0,,
O1L09,Centralized state oracle,centralized_state_oracle,lambda,0.003,NaN,NaN,NaN,NaN,NaN,27020003,S6,Dynamic-excitation,0.141990437377866,0.144116280861938,0.302476747224558,0.302476747224558,1399,0,4.66333333333333,4.66333333333333,4.21363636363636,4.7875,3.88571428571429,0.413160733549083,0.363636363636364,1.13619201725998,45.6333333333333,0.884397658823814,0,0,0,47240498210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,25,15010,14630,1399,1121,275,278,4182,0.00278665692132417,0.0643380295357084,1.13619201725998,0.00349463237578228,0.00320621179861137,0.0042666625215443,0.00334783539188711,0.00314021407774865,0.00404335362809971,0.0598898869681489,0,0.12,0,2.4270961,0,,
O1L09,Centralized state oracle,centralized_state_oracle,lambda,0.003,NaN,NaN,NaN,NaN,NaN,27020004,S6,Dynamic-excitation,0.142932898305459,0.144523918092465,0.301254223966844,0.301254223966844,1397,0,4.65666666666667,4.65666666666667,4.18636363636364,4.6875,3.9,0.407166123778502,0.363636363636364,1.11970684039088,44.9333333333333,0.891634426557415,0,0,0,47136378024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,25,15010,14669,1397,1110,285,287,4181,0.0027723803791977,0.0408776004749752,1.11970684039088,0.00347578117767013,0.0031835344284254,0.00420212458980542,0.00339346401860051,0.00314288597447545,0.00419395774857844,0.0596813515370328,0,0.12,0,2.6817387,0,,
O1L09,Centralized state oracle,centralized_state_oracle,lambda,0.003,NaN,NaN,NaN,NaN,NaN,27020005,S6,Dynamic-excitation,0.143450889128576,0.146297244797926,0.307619266889907,0.307619266889907,1405,0,4.68333333333333,4.68333333333333,4.24090909090909,4.85,3.89285714285714,0.415862808145766,0.363636363636364,1.14362272240086,45.4333333333333,0.926517910837804,0,0,0,47246216507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,25,15010,14617,1405,1125,279,280,4203,0.00273952188829433,0.0384596694780273,1.14362272240086,0.0036952145268853,0.00320879567866382,0.00485534341903661,0.00345769640656735,0.00315014601705808,0.00420404047378196,0.0605975658475426,0,0.12,0,2.6404731,0,,
O1L10,Centralized state oracle,centralized_state_oracle,lambda,0.01,NaN,NaN,NaN,NaN,NaN,27020001,S6,Dynamic-excitation,0.223471010671192,0.22376956024005,0.375295532198492,0.375295532198492,714,0,2.38,2.38,2.13636363636364,2.4375,1.96428571428571,0.414893617021277,0.363636363636364,1.14095744680851,23.2,0.937899678378537,0,0,0,47187688286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,25,15010,14728,714,565,146,149,2135,0.00648193820694336,0.051006762937576,1.14095744680851,0.0110045040088175,0.0103583453452909,0.0125946917516639,0.0106338998935174,0.0102594815527571,0.0117205408000888,0.118744820363781,0,0.12,0,2.0452149,0,,
O1L10,Centralized state oracle,centralized_state_oracle,lambda,0.01,NaN,NaN,NaN,NaN,NaN,27020002,S6,Dynamic-excitation,0.222312741681595,0.22233555066487,0.374036326591991,0.374036326591991,695,0,2.31666666666667,2.31666666666667,2.03636363636364,2.1625,1.96428571428571,0.386160714285714,0.363636363636364,1.06194196428571,22.6333333333333,1.03481696347258,0,0,0,47256918831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,25,15010,14717,695,572,122,123,2069,0.0063578280369064,0.039534373574998,1.06194196428571,0.01056340940097,0.0102680616439471,0.0113826447005132,0.0106471047147184,0.0102522952453512,0.0117181195363473,0.117631905595112,0,0.12,0,2.0061498,0,,
O1L10,Centralized state oracle,centralized_state_oracle,lambda,0.01,NaN,NaN,NaN,NaN,NaN,27020003,S6,Dynamic-excitation,0.223771692169524,0.223363374456619,0.378549790615499,0.378549790615499,722,0,2.40666666666667,2.40666666666667,2.12727272727273,2.3125,2.02142857142857,0.395299145299145,0.363636363636364,1.08707264957265,23.5666666666667,0.949032860650186,0,0,0,47240498210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,25,15010,14686,722,560,161,162,2151,0.00645551688040262,0.0517550791780064,1.08707264957265,0.0108637597585496,0.0103358657875561,0.0126777413802006,0.010758048963399,0.010276555526869,0.0123094204196652,0.119078982894904,0,0.12,0,1.9664947,0,,
O1L10,Centralized state oracle,centralized_state_oracle,lambda,0.01,NaN,NaN,NaN,NaN,NaN,27020004,S6,Dynamic-excitation,0.221834147542749,0.221307712577097,0.37610494481694,0.37610494481694,702,0,2.34,2.34,2.08181818181818,2.3625,1.92142857142857,0.412663755458515,0.363636363636364,1.13482532751092,22.6333333333333,0.954006377409256,0,0,0,47136378024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,25,15010,14701,702,568,133,134,2093,0.00634188042606593,0.0369262029865256,1.13482532751092,0.010847406513116,0.0103224214946206,0.0125173127984455,0.0106521075425362,0.0102820702747511,0.0117464513385907,0.119498353644042,0,0.12,0,1.9608408,0,,
O1L10,Centralized state oracle,centralized_state_oracle,lambda,0.01,NaN,NaN,NaN,NaN,NaN,27020005,S6,Dynamic-excitation,0.222085185665149,0.220875277049489,0.372292925961594,0.372292925961594,727,0,2.42333333333333,2.42333333333333,2.15909090909091,2.4375,2,0.410526315789474,0.363636363636364,1.12894736842105,23.8,0.943999402964443,0,0,0,47246216507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,25,15010,14693,727,562,163,165,2174,0.00641968033253058,0.0526232108664002,1.12894736842105,0.0111534427418642,0.0103322740445053,0.0139479575125913,0.0106681767151194,0.010253744962829,0.0118380590861625,0.120642170098786,0,0.12,0,1.9780121,0,,
O1L11,Centralized state oracle,centralized_state_oracle,lambda,0.03,NaN,NaN,NaN,NaN,NaN,27020001,S6,Dynamic-excitation,0.358122318536953,0.357917729111806,0.519649792536971,0.519649792536971,372,0,1.24,1.24,1.19090909090909,1.4,1.07142857142857,0.427480916030534,0.363636363636364,1.17557251908397,12.1,1.06337216609619,0,0,0,47187688286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03,25,15010,14617,372,286,84,86,1086,0.016253173377102,0.0958501131642208,1.17557251908397,0.0319785215191666,0.0307175352694794,0.0354363678763631,0.0311756599052713,0.030414302975103,0.0336352902744894,0.218359208599166,0,0.12,0,1.5873392,0,,
O1L11,Centralized state oracle,centralized_state_oracle,lambda,0.03,NaN,NaN,NaN,NaN,NaN,27020002,S6,Dynamic-excitation,0.35393742162157,0.348431350268255,0.514984432243083,0.514984432243083,348,0,1.16,1.16,1.1,1.025,1.14285714285714,0.338842975206612,0.363636363636364,0.931818181818182,11.4666666666667,1.12618296923961,0,0,0,47256918831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03,25,15010,14596,348,286,62,62,1029,0.0159390922392327,0.0753456803949132,0.931818181818182,0.03117606755291,0.0305078344777068,0.0328021774076693,0.0317068272687678,0.0304527186048855,0.0354482219250254,0.218774038053921,0,0.12,0,1.5327172,0,,
O1L11,Centralized state oracle,centralized_state_oracle,lambda,0.03,NaN,NaN,NaN,NaN,NaN,27020003,S6,Dynamic-excitation,0.355681863518634,0.353793029111955,0.504586554861313,0.504586554861313,363,0,1.21,1.21,1.10909090909091,1.15,1.08571428571429,0.377049180327869,0.363636363636364,1.03688524590164,12,1.05019533254454,0,0,0,47240498210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03,25,15010,14625,363,287,76,76,1081,0.0160874737607608,0.0684334404305054,1.03688524590164,0.0310777358050914,0.0304918984810622,0.0324488332588152,0.031147664632912,0.0305006428311784,0.0330859550649491,0.218663934824421,0,0.12,0,1.4226283,0,,
O1L11,Centralized state oracle,centralized_state_oracle,lambda,0.03,NaN,NaN,NaN,NaN,NaN,27020004,S6,Dynamic-excitation,0.359763183168462,0.356334468215603,0.505036103690807,0.505036103690807,359,0,1.19666666666667,1.19666666666667,1.11363636363636,1.1375,1.1,0.371428571428571,0.363636363636364,1.02142857142857,11.7666666666667,1.07859712441891,0,0,0,47136378024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03,25,15010,14620,359,292,66,67,1069,0.0162995278000959,0.0557102863387538,1.02142857142857,0.030969608252712,0.0304851866231557,0.0325278009652778,0.0312592685347736,0.0305114294478001,0.0331186499000105,0.214948610786116,0,0.12,0,1.4125635,0,,
O1L11,Centralized state oracle,centralized_state_oracle,lambda,0.03,NaN,NaN,NaN,NaN,NaN,27020005,S6,Dynamic-excitation,0.357463666911148,0.352798369747012,0.505031972873027,0.505031972873027,380,0,1.26666666666667,1.26666666666667,1.19090909090909,1.1625,1.20714285714286,0.354961832061069,0.363636363636364,0.976145038167939,12.5,1.05021829346921,0,0,0,47246216507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03,25,15010,14645,380,286,94,94,1128,0.0162736815987929,0.0857549920024898,0.976145038167939,0.0317505660839902,0.0305243399106416,0.0356999945434698,0.0315493064892149,0.0305154489411362,0.0345413055498399,0.217800616974263,0,0.12,0,1.6031967,0,,
O1L12,Centralized state oracle,centralized_state_oracle,lambda,0.1,NaN,NaN,NaN,NaN,NaN,27020001,S6,Dynamic-excitation,0.62248359445855,0.611685256141985,0.826146322062772,0.79751351253375,166,0,0.553333333333333,0.553333333333333,0.568181818181818,0.6125,0.542857142857143,0.392,0.363636363636364,1.078,5.5,1.68120426767803,0,0,0,47187688286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,25,15010,14546,166,122,42,44,488,0.0480497480816247,0.15573231507957,1.078,0.104818343483087,0.101038136848078,0.117644860288181,0.102289687725599,0.101106976670284,0.105231134931587,0.428156475880115,0,0.12,0,1.3620553,0,,
O1L12,Centralized state oracle,centralized_state_oracle,lambda,0.1,NaN,NaN,NaN,NaN,NaN,27020002,S6,Dynamic-excitation,0.625571631539976,0.620295981224852,0.833113710518609,0.833113710518609,149,0,0.496666666666667,0.496666666666667,0.509090909090909,0.5375,0.492857142857143,0.383928571428571,0.363636363636364,1.05580357142857,4.9,1.54235384600551,0,0,0,47256918831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,25,15010,14499,149,124,25,25,438,0.0484420100609553,0.149318288540986,1.05580357142857,0.103232855673466,0.101011271969948,0.109154796571422,0.102002452767443,0.100862318077489,0.104242628173951,0.421329344230622,0,0.12,0,1.4254806,0,,
O1L12,Centralized state oracle,centralized_state_oracle,lambda,0.1,NaN,NaN,NaN,NaN,NaN,27020003,S6,Dynamic-excitation,0.628209439109858,0.622661041078738,0.81275665205671,0.807473008595872,158,0,0.526666666666667,0.526666666666667,0.504545454545455,0.6,0.45,0.432432432432432,0.363636363636364,1.18918918918919,5.26666666666667,1.86603312221973,0,0,0,47240498210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,25,15010,14390,158,125,33,33,472,0.0485566903797924,0.171206871302244,1.18918918918919,0.105662622900916,0.101169577476194,0.114103829941336,0.102005360164377,0.100766124299407,0.104956071473967,0.419569861225029,0,0.12,0,1.3103046,0,,
O1L12,Centralized state oracle,centralized_state_oracle,lambda,0.1,NaN,NaN,NaN,NaN,NaN,27020004,S6,Dynamic-excitation,0.623440503824537,0.626461916385248,0.812431304036566,0.812431304036566,153,0,0.51,0.51,0.504545454545455,0.6625,0.414285714285714,0.477477477477477,0.363636363636364,1.31306306306306,5.1,1.85570794097558,0,0,0,47136378024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,25,15010,14495,153,121,32,32,456,0.0483780085722554,0.156548236050805,1.31306306306306,0.102601134293353,0.101056766254532,0.107206325477889,0.102976505202141,0.10098906959916,0.109156237380413,0.429368347249441,0,0.12,0,1.299005,0,,
