seed,method,ackCell,scenario,RMSE,MINEVAL,AOI,TXRATE,ACKRATE,ACKDELIV,STALEACK,DUPACK,MEANOUT,MAXOUT,MAXGAP,HARDR,ADAPTR,REFRESHR,ESTAOI,MEANSCALE,MINSCALE,VIOL,FORMFAIL,SAFEFAIL
2,Causal-v3,L10 D0,Stressed,0.11724042712103,0.449358306813188,0.190594913714805,18.2333333333333,10.9138888888889,0.896411300585391,0,0,4.83727514990007,15,0.12,0.00274223034734918,0.997257769652651,0,0.32186376021798,0.201798800799405,0.2,0,1,0
3,Causal-v3,L10 D0,Stressed,0.117193960525337,0.45325605594097,0.189831970935513,18.2166666666667,10.8666666666667,0.891871165644172,0,0,4.84127248500999,17,0.12,0.00274473924977127,0.997255260750229,0,0.321907356948225,0.201798800799405,0.2,0,1,0
1,P10,L10 D40,Stressed,0.148703159254493,0.405300592569585,0.242750529821375,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,P10,L10 D40,Stressed,0.14512463619364,0.40785250510474,0.233705722070845,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,P10,L10 D40,Stressed,0.148145497889629,0.414312753660589,0.239624583711777,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,P20,L10 D40,Stressed,0.11174157049135,0.456726692299187,0.181404783530124,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,P20,L10 D40,Stressed,0.110397685830231,0.461911371116615,0.178570996064184,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,P20,L10 D40,Stressed,0.110276772414565,0.463069960399407,0.178454435361792,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,Causal-v3,L10 D40,Stressed,0.118928721606657,0.453513520451141,0.191594005449591,18.2444444444444,10.6888888888889,0.89527027027027,0,0,5.60243171219187,21,0.12,0.00274056029232643,0.997259439707674,0,0.364294277929152,0.201798800799405,0.2,0,1,0
2,Causal-v3,L10 D40,Stressed,0.11724042712103,0.449358306813188,0.190594913714805,18.2333333333333,10.9138888888889,0.895138712140494,0,0,5.55962691538974,17,0.12,0.00274223034734918,0.997257769652651,0,0.361869209809261,0.201798800799405,0.2,0,1,0
3,Causal-v3,L10 D40,Stressed,0.117193960525337,0.45325605594097,0.189831970935513,18.2166666666667,10.8666666666667,0.890848670756646,0,0,5.56262491672218,18,0.12,0.00274473924977127,0.997255260750229,0,0.36194550408719,0.201798800799405,0.2,0,1,0
1,P10,L10 D80,Stressed,0.148703159254493,0.405300592569585,0.242750529821375,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,P10,L10 D80,Stressed,0.14512463619364,0.40785250510474,0.233705722070845,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,P10,L10 D80,Stressed,0.148145497889629,0.414312753660589,0.239624583711777,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,P20,L10 D80,Stressed,0.11174157049135,0.456726692299187,0.181404783530124,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,P20,L10 D80,Stressed,0.110397685830231,0.461911371116615,0.178570996064184,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,P20,L10 D80,Stressed,0.110276772414565,0.463069960399407,0.178454435361792,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,Causal-v3,L10 D80,Stressed,0.118928721606657,0.453513520451141,0.191594005449591,18.2444444444444,10.6888888888889,0.893711018711019,0,0,6.32422829224961,23,0.12,0.00274056029232643,0.997259439707674,0,0.404305177111719,0.201798800799405,0.2,0,1,0
2,Causal-v3,L10 D80,Stressed,0.11724042712103,0.449358306813188,0.190594913714805,18.2333333333333,10.9138888888889,0.893611606006617,0,0,6.28097934710193,18,0.12,0.00274223034734918,0.997257769652651,0,0.401869209809266,0.201798800799405,0.2,0,1,0
3,Causal-v3,L10 D80,Stressed,0.117193960525337,0.45325605594097,0.189831970935513,18.2166666666667,10.8666666666667,0.889570552147239,0,0,6.28320008882967,20,0.12,0.00274473924977127,0.997255260750229,0,0.401978201634879,0.201798800799405,0.2,0,1,0
1,P10,L20 D0,Stressed,0.148703159254493,0.405300592569585,0.242750529821375,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,P10,L20 D0,Stressed,0.14512463619364,0.40785250510474,0.233705722070845,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,P10,L20 D0,Stressed,0.148145497889629,0.414312753660589,0.239624583711777,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,P20,L20 D0,Stressed,0.11174157049135,0.456726692299187,0.181404783530124,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,P20,L20 D0,Stressed,0.110397685830231,0.461911371116615,0.178570996064184,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,P20,L20 D0,Stressed,0.110276772414565,0.463069960399407,0.178454435361792,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,Causal-v3,L20 D0,Stressed,0.118928721606657,0.453513520451141,0.191594005449591,18.2444444444444,10.6888888888889,0.796517671517671,0,0,5.13463246724406,19,0.12,0.00274056029232643,0.997259439707674,0,0.340702997275201,0.201798800799405,0.2,0,1,0
2,Causal-v3,L20 D0,Stressed,0.11724042712103,0.449358306813188,0.190594913714805,18.2333333333333,10.9138888888889,0.806312038686689,0,0,5.03336664445925,17,0.12,0.00274223034734918,0.997257769652651,0,0.332882833787463,0.201798800799405,0.2,0,1,0
3,Causal-v3,L20 D0,Stressed,0.117193960525337,0.45325605594097,0.189831970935513,18.2166666666667,10.8666666666667,0.792433537832311,0,0,5.06545636242505,19,0.12,0.00274473924977127,0.997255260750229,0,0.334817438692095,0.201798800799405,0.2,0,1,0
1,P10,L20 D40,Stressed,0.148703159254493,0.405300592569585,0.242750529821375,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,P10,L20 D40,Stressed,0.14512463619364,0.40785250510474,0.233705722070845,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,P10,L20 D40,Stressed,0.148145497889629,0.414312753660589,0.239624583711777,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,P20,L20 D40,Stressed,0.11174157049135,0.456726692299187,0.181404783530124,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,P20,L20 D40,Stressed,0.110397685830231,0.461911371116615,0.178570996064184,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,P20,L20 D40,Stressed,0.110276772414565,0.463069960399407,0.178454435361792,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,Causal-v3,L20 D40,Stressed,0.118928721606657,0.453513520451141,0.191594005449591,18.2444444444444,10.6888888888889,0.79547817047817,0,0,5.85709526982012,21,0.12,0.00274056029232643,0.997259439707674,0,0.380730245231604,0.201798800799405,0.2,0,1,0
2,Causal-v3,L20 D40,Stressed,0.11724042712103,0.449358306813188,0.190594913714805,18.2333333333333,10.9138888888889,0.805293967930771,0,0,5.75555185431934,19,0.12,0.00274223034734918,0.997257769652651,0,0.372888283378744,0.201798800799405,0.2,0,1,0
3,Causal-v3,L20 D40,Stressed,0.117193960525337,0.45325605594097,0.189831970935513,18.2166666666667,10.8666666666667,0.791411042944785,0,0,5.78680879413724,21,0.12,0.00274473924977127,0.997255260750229,0,0.37494277929155,0.201798800799405,0.2,0,1,0
1,P10,L20 D80,Stressed,0.148703159254493,0.405300592569585,0.242750529821375,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,P10,L20 D80,Stressed,0.14512463619364,0.40785250510474,0.233705722070845,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,P10,L20 D80,Stressed,0.148145497889629,0.414312753660589,0.239624583711777,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,P20,L20 D80,Stressed,0.11174157049135,0.456726692299187,0.181404783530124,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,P20,L20 D80,Stressed,0.110397685830231,0.461911371116615,0.178570996064184,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,P20,L20 D80,Stressed,0.110276772414565,0.463069960399407,0.178454435361792,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,Causal-v3,L20 D80,Stressed,0.118928721606657,0.453513520451141,0.191594005449591,18.2444444444444,10.6888888888889,0.794178794178794,0,0,6.5785587386187,23,0.12,0.00274056029232643,0.997259439707674,0,0.420735694822889,0.201798800799405,0.2,0,1,0
2,Causal-v3,L20 D80,Stressed,0.11724042712103,0.449358306813188,0.190594913714805,18.2333333333333,10.9138888888889,0.804021379485874,0,0,6.47684876748834,21,0.12,0.00274223034734918,0.997257769652651,0,0.412888283378748,0.201798800799405,0.2,0,1,0
3,Causal-v3,L20 D80,Stressed,0.117193960525337,0.45325605594097,0.189831970935513,18.2166666666667,10.8666666666667,0.790132924335378,0,0,6.50738396624473,23,0.12,0.00274473924977127,0.997255260750229,0,0.415062670299728,0.201798800799405,0.2,0,1,0
1,P10,L20 D=fwd,Stressed,0.148703159254493,0.405300592569585,0.242750529821375,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,P10,L20 D=fwd,Stressed,0.14512463619364,0.40785250510474,0.233705722070845,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,P10,L20 D=fwd,Stressed,0.148145497889629,0.414312753660589,0.239624583711777,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,P20,L20 D=fwd,Stressed,0.11174157049135,0.456726692299187,0.181404783530124,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,P20,L20 D=fwd,Stressed,0.110397685830231,0.461911371116615,0.178570996064184,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,P20,L20 D=fwd,Stressed,0.110276772414565,0.463069960399407,0.178454435361792,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,Causal-v3,L20 D=fwd,Stressed,0.118928721606657,0.453513520451141,0.191594005449591,18.2444444444444,10.6888888888889,0.793659043659044,0,0,7.29913391072618,25,0.12,0.00274056029232643,0.997259439707674,0,0.460795640326978,0.201798800799405,0.2,0,1,0
2,Causal-v3,L20 D=fwd,Stressed,0.11724042712103,0.449358306813188,0.190594913714805,18.2333333333333,10.9138888888889,0.803257826418936,0,0,7.19753497668221,23,0.12,0.00274223034734918,0.997257769652651,0,0.452910081743871,0.201798800799405,0.2,0,1,0
3,Causal-v3,L20 D=fwd,Stressed,0.117193960525337,0.45325605594097,0.189831970935513,18.2166666666667,10.8666666666667,0.789110429447853,0,0,7.22657117477237,25,0.12,0.00274473924977127,0.997255260750229,0,0.455128065395098,0.201798800799405,0.2,0,1,0
1,P10,L10 D40 J40,Stressed,0.148703159254493,0.405300592569585,0.242750529821375,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,P10,L10 D40 J40,Stressed,0.14512463619364,0.40785250510474,0.233705722070845,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,P10,L10 D40 J40,Stressed,0.148145497889629,0.414312753660589,0.239624583711777,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,P20,L10 D40 J40,Stressed,0.11174157049135,0.456726692299187,0.181404783530124,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,P20,L10 D40 J40,Stressed,0.110397685830231,0.461911371116615,0.178570996064184,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,P20,L10 D40 J40,Stressed,0.110276772414565,0.463069960399407,0.178454435361792,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,Causal-v3,L10 D40 J40,Stressed,0.117878834468894,0.451160043817357,0.190529821374508,18.1611111111111,10.6722222222222,0.897709526288392,397,397,5.66749944481457,22,0.12,0.00275313551544815,0.997246864484552,0,0.37006357856494,0.202645458583105,0.2,0,1,0
2,Causal-v3,L10 D40 J40,Stressed,0.117220066148058,0.451486681846328,0.190404178019982,18.1694444444444,10.8138888888889,0.900077061392243,383,383,5.66061514545858,18,0.12,0.0027518728023238,0.997248127197676,0,0.369062670299726,0.202555240950416,0.2,0,1,0
3,Causal-v3,L10 D40 J40,Stressed,0.117495792373929,0.454307813368834,0.190219497426582,18.175,10.7638888888889,0.885677419354839,392,392,5.70230957139685,19,0.12,0.00275103163686382,0.997248968363136,0,0.372158038147138,0.20277453919603,0.2,0,1,0
1,P10,L10 D40 J80,Stressed,0.148703159254493,0.405300592569585,0.242750529821375,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,P10,L10 D40 J80,Stressed,0.14512463619364,0.40785250510474,0.233705722070845,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,P10,L10 D40 J80,Stressed,0.148145497889629,0.414312753660589,0.239624583711777,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,P20,L10 D40 J80,Stressed,0.11174157049135,0.456726692299187,0.181404783530124,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,P20,L10 D40 J80,Stressed,0.110397685830231,0.461911371116615,0.178570996064184,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,P20,L10 D40 J80,Stressed,0.110276772414565,0.463069960399407,0.178454435361792,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,Causal-v3,L10 D40 J80,Stressed,0.119507023343947,0.455615649673584,0.193451407811081,17.6722222222222,10.375,0.896117804551539,801,801,5.29125027759272,20,0.12,0.00282929896259038,0.99717070103741,0,0.360612170753859,0.211206417943531,0.2,0,1,0
2,Causal-v3,L10 D40 J80,Stressed,0.119707346917381,0.449721083506345,0.193876778686043,17.7111111111111,10.5638888888889,0.902445437812254,889,889,5.3184543637575,18,0.12,0.00282308657465496,0.997176913425345,0,0.361709355131698,0.210996835442976,0.2,0,1,0
3,Causal-v3,L10 D40 J80,Stressed,0.11657188242678,0.456835402132716,0.188720859824402,17.7555555555556,10.7861111111111,0.888745815091424,840,840,5.3555962691539,20,0.12,0.00281602002503129,0.997183979974969,0,0.361071752951861,0.211141183655279,0.2,0,1,0
