seed,N,caseId,caseKind,erasureProbability,selectorAdmissible,selectorReason,selectorHash,rawTraceHash,finalTraceHash,stateHash,slotChanged,oldSlot,newSlot,addedEdges,removedEdges,unionEdges,unionWitnessCovered,maxIncidentEntriesAtWitness,maxMigrationResponseBytes,eventFrame,eligibleFrame,activationFrame,reacquired,firstReacquiredFrame,finalSuppressed,finalSlot,transactionOpen,acceptedEntries,requiredEntries,responseEntriesAttempted,unsupportedConcurrent,actualSubsetUnion,scheduledCollisionFrames,scheduledCollisionEdges,unsafeReuseFrames,claimAttempts,lockProofAttempts,responseAttempts,revokeAttempts,claimBytes,lockProofBytes,responseBytes,revokeBytes,controlAttempts,controlBytes,controlAirtimeSec,recipientAttempts,recipientSuccess,recipientErasure,recipientCollision,attemptBound,byteBound,attemptBoundRatio,byteBoundRatio,futureRandomReads,receiverTruthReads
16084001,5,zero-loss-valid,valid,0,1,admissible,55956,3286955316,275675799,4515858,1,1,3,1,1,5,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,176,176,0,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084001,5,iid20-valid,valid,0.2,1,admissible,55956,3286955316,3286955316,4598679,1,1,3,1,1,5,1,1,26,8,12,9,1,14,0,3,0,2,2,3,0,1,0,0,0,3,40,3,1,84,1120,78,24,47,1306,0.041792,188,157,31,0,188,5064,0.25,0.257898894154818,0,0
16084001,5,iid40-valid,valid,0.4,1,admissible,55956,3286955316,3286955316,4626194,1,1,3,1,1,5,1,1,26,8,12,9,1,15,0,3,0,2,2,3,0,1,0,0,0,4,40,3,1,112,1120,78,24,48,1334,0.042688,192,127,65,0,188,5064,0.25531914893617,0.263428120063191,0,0
16084001,5,response-blackout,response-blackout,0.2,1,admissible,55956,3286955316,3160451284,4928499,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,1,1,2,45,0,1,0,0,0,49,40,45,1,1372,1120,1170,24,135,3686,0.117952,540,411,129,0,188,5064,0.718085106382979,0.727883096366509,0,0
16084001,5,revoke-blackout,revoke-blackout,0.2,1,admissible,55956,3286955316,3283529872,4598679,1,1,3,1,1,5,1,1,26,8,12,9,1,14,0,3,0,2,2,3,0,1,0,0,0,3,40,3,1,84,1120,78,24,47,1306,0.041792,188,154,34,0,188,5064,0.25,0.257898894154818,0,0
16084001,5,stale-response,stale-response,0.2,1,admissible,55956,3286955316,3285005851,5164609,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,1,0,2,93,0,1,0,0,0,49,40,93,1,1372,1120,2418,24,183,4934,0.157888,732,604,128,0,188,5064,0.973404255319149,0.97432859399684,0,0
16084001,5,incomplete-union,incomplete-union,0.2,1,admissible,55956,3286955316,3287651648,4598679,1,1,3,1,1,5,1,1,26,8,12,9,1,14,0,3,0,2,2,3,0,0,52,52,0,3,40,3,1,84,1120,78,24,47,1306,0.041792,188,157,31,0,188,5064,0.25,0.257898894154818,0,0
16084001,5,concurrent-migration,concurrent,0.2,1,admissible,55956,3286955316,3286961385,4107538,1,1,3,1,1,5,1,1,26,NaN,12,9,0,NaN,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5064,0,0,0,0
16084001,5,missing-witness,missing-witness,0.2,0,union_witness_uncovered,53405,3286955316,3286955316,4118388,1,1,3,1,1,5,0,0,0,8,12,9,0,NaN,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,139,4280,0.00719424460431655,0.00560747663551402,0,0
16084001,5,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,49678,3286955316,3286955316,4118388,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,4,3,1,0,188,5064,0.00531914893617021,0.004739336492891,0,0
16084001,10,zero-loss-valid,valid,0,1,admissible,511308,12850253784,1174228485,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,396,0,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084001,10,iid20-valid,valid,0.2,1,admissible,511308,12850253784,12850253784,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,319,77,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084001,10,iid40-valid,valid,0.4,1,admissible,511308,12850253784,12850253784,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,246,150,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084001,10,response-blackout,response-blackout,0.2,1,admissible,511308,12850253784,12624896111,15258776,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,1,1,2,33,0,1,0,0,0,49,40,33,1,1372,1120,858,24,123,3374,0.107968,1107,852,255,0,188,5064,0.654255319148936,0.666271721958926,0,0
16084001,10,revoke-blackout,revoke-blackout,0.2,1,admissible,511308,12850253784,12845969738,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,311,85,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084001,10,stale-response,stale-response,0.2,1,admissible,511308,12850253784,12849769664,15575093,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,1,0,2,81,0,1,0,0,0,49,40,81,1,1372,1120,2106,24,171,4622,0.147904,1539,1215,324,0,188,5064,0.909574468085106,0.912717219589258,0,0
16084001,10,incomplete-union,incomplete-union,0.2,1,admissible,511308,12850253784,12850810132,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,0,52,52,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,319,77,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084001,10,concurrent-migration,concurrent,0.2,1,admissible,511308,12850253784,12850257907,14722123,1,2,3,1,1,10,1,1,26,NaN,12,9,0,NaN,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5064,0,0,0,0
16084001,10,missing-witness,missing-witness,0.2,0,union_witness_uncovered,480402,12850253784,12850253784,14740603,1,2,3,1,1,10,0,0,0,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,139,4280,0.00719424460431655,0.00560747663551402,0,0
16084001,10,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,488460,12850253784,12850253784,14740603,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,9,8,1,0,188,5064,0.00531914893617021,0.004739336492891,0,0
16084001,20,zero-loss-valid,valid,0,1,admissible,6447123,51363006523,4719194398,56391581,1,2,3,1,1,20,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,836,836,0,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084001,20,iid20-valid,valid,0.2,1,admissible,6447123,51363006523,51363006523,56596677,1,2,3,1,1,20,1,1,26,8,12,9,1,14,0,3,0,2,2,2,0,1,0,0,0,3,40,2,1,84,1120,52,24,46,1280,0.04096,874,683,191,0,188,5064,0.24468085106383,0.252764612954186,0,0
16084001,20,iid40-valid,valid,0.4,1,admissible,6447123,51363006523,51363006523,56039832,1,2,3,1,1,20,1,1,26,8,12,9,1,17,0,3,0,2,2,4,0,1,0,0,0,6,40,4,1,168,1120,104,24,51,1416,0.045312,969,561,408,0,188,5064,0.271276595744681,0.279620853080569,0,0
16084001,20,response-blackout,response-blackout,0.2,1,admissible,6447123,51363006523,50889397154,56450609,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,1,1,2,37,0,1,0,0,0,49,40,37,1,1372,1120,962,24,127,3478,0.111296,2413,1868,545,0,188,5064,0.675531914893617,0.686808846761453,0,0
16084001,20,revoke-blackout,revoke-blackout,0.2,1,admissible,6447123,51363006523,51350940434,56596677,1,2,3,1,1,20,1,1,26,8,12,9,1,14,0,3,0,2,2,2,0,1,0,0,0,3,40,2,1,84,1120,52,24,46,1280,0.04096,874,667,207,0,188,5064,0.24468085106383,0.252764612954186,0,0
16084001,20,stale-response,stale-response,0.2,1,admissible,6447123,51363006523,51360918143,56732513,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,1,0,2,83,0,1,0,0,0,49,40,83,1,1372,1120,2158,24,173,4674,0.149568,3287,2604,683,0,188,5064,0.920212765957447,0.922985781990521,0,0
16084001,20,incomplete-union,incomplete-union,0.2,1,admissible,6447123,51363006523,51363915327,56596677,1,2,3,1,1,20,1,1,26,8,12,9,1,14,0,3,0,2,2,2,0,0,52,52,0,3,40,2,1,84,1120,52,24,46,1280,0.04096,874,683,191,0,188,5064,0.24468085106383,0.252764612954186,0,0
16084001,20,concurrent-migration,concurrent,0.2,1,admissible,6447123,51363006523,51363012835,55418803,1,2,3,1,1,20,1,1,26,NaN,12,9,0,NaN,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5064,0,0,0,0
16084001,20,missing-witness,missing-witness,0.2,0,union_witness_uncovered,6006032,51363006523,51363006523,55452543,1,2,3,1,1,20,0,0,0,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,139,4280,0.00719424460431655,0.00560747663551402,0,0
16084001,20,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,6358735,51363006523,51363006523,55452543,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,19,16,3,0,188,5064,0.00531914893617021,0.004739336492891,0,0
16084002,5,zero-loss-valid,valid,0,1,admissible,55956,3276108414,275675799,4515858,1,1,3,1,1,5,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,176,176,0,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084002,5,iid20-valid,valid,0.2,1,admissible,55956,3276108414,3276108414,4570897,1,1,3,1,1,5,1,1,26,8,12,9,1,14,0,3,0,2,2,2,0,1,0,0,0,3,40,2,1,84,1120,52,24,46,1280,0.04096,184,150,34,0,188,5064,0.24468085106383,0.252764612954186,0,0
16084002,5,iid40-valid,valid,0.4,1,admissible,55956,3276108414,3276108414,4570897,1,1,3,1,1,5,1,1,26,8,12,9,1,14,0,3,0,2,2,2,0,1,0,0,0,3,40,2,1,84,1120,52,24,46,1280,0.04096,184,124,60,0,188,5064,0.24468085106383,0.252764612954186,0,0
16084002,5,response-blackout,response-blackout,0.2,1,admissible,55956,3276108414,3148949034,4761807,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,1,1,2,39,0,1,0,0,0,49,40,39,1,1372,1120,1014,24,129,3530,0.11296,516,393,123,0,188,5064,0.686170212765957,0.697077409162717,0,0
16084002,5,revoke-blackout,revoke-blackout,0.2,1,admissible,55956,3276108414,3273798245,4570897,1,1,3,1,1,5,1,1,26,8,12,9,1,14,0,3,0,2,2,2,0,1,0,0,0,3,40,2,1,84,1120,52,24,46,1280,0.04096,184,146,38,0,188,5064,0.24468085106383,0.252764612954186,0,0
16084002,5,stale-response,stale-response,0.2,1,admissible,55956,3276108414,3274158949,4997917,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,1,0,2,87,0,1,0,0,0,49,40,87,1,1372,1120,2262,24,177,4778,0.152896,708,575,133,0,188,5064,0.941489361702128,0.943522906793049,0,0
16084002,5,incomplete-union,incomplete-union,0.2,1,admissible,55956,3276108414,3276804746,4570897,1,1,3,1,1,5,1,1,26,8,12,9,1,14,0,3,0,2,2,2,0,0,52,52,0,3,40,2,1,84,1120,52,24,46,1280,0.04096,184,150,34,0,188,5064,0.24468085106383,0.252764612954186,0,0
16084002,5,concurrent-migration,concurrent,0.2,1,admissible,55956,3276108414,3276114483,4107538,1,1,3,1,1,5,1,1,26,NaN,12,9,0,NaN,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5064,0,0,0,0
16084002,5,missing-witness,missing-witness,0.2,0,union_witness_uncovered,53405,3276108414,3276108414,4118388,1,1,3,1,1,5,0,0,0,8,12,9,0,NaN,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,139,4280,0.00719424460431655,0.00560747663551402,0,0
16084002,5,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,49678,3276108414,3276108414,4118388,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,4,4,0,0,188,5064,0.00531914893617021,0.004739336492891,0,0
16084002,10,zero-loss-valid,valid,0,1,admissible,511308,12933874496,1174228485,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,396,0,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084002,10,iid20-valid,valid,0.2,1,admissible,511308,12933874496,12933874496,15449298,1,2,3,1,1,10,1,1,26,8,12,9,1,15,0,3,0,2,2,2,0,1,0,0,0,4,40,2,1,112,1120,52,24,47,1308,0.041856,423,348,75,0,188,5064,0.25,0.258293838862559,0,0
16084002,10,iid40-valid,valid,0.4,1,admissible,511308,12933874496,12933874496,15767060,1,2,3,1,1,10,1,1,26,8,12,9,1,20,0,3,0,2,2,3,0,1,0,0,0,9,40,3,1,252,1120,78,24,53,1474,0.047168,477,287,190,0,188,5064,0.281914893617021,0.291074249605055,0,0
16084002,10,response-blackout,response-blackout,0.2,1,admissible,511308,12933874496,12702753176,15363210,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,1,1,2,35,0,1,0,0,0,49,40,35,1,1372,1120,910,24,125,3426,0.109632,1125,871,254,0,188,5064,0.664893617021277,0.67654028436019,0,0
16084002,10,revoke-blackout,revoke-blackout,0.2,1,admissible,511308,12933874496,12927722998,15449298,1,2,3,1,1,10,1,1,26,8,12,9,1,15,0,3,0,2,2,2,0,1,0,0,0,4,40,2,1,112,1120,52,24,47,1308,0.041856,423,339,84,0,188,5064,0.25,0.258293838862559,0,0
16084002,10,stale-response,stale-response,0.2,1,admissible,511308,12933874496,12933390376,15679527,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,1,0,2,83,0,1,0,0,0,49,40,83,1,1372,1120,2158,24,173,4674,0.149568,1557,1251,306,0,188,5064,0.920212765957447,0.922985781990521,0,0
16084002,10,incomplete-union,incomplete-union,0.2,1,admissible,511308,12933874496,12934430844,15449298,1,2,3,1,1,10,1,1,26,8,12,9,1,15,0,3,0,2,2,2,0,0,52,52,0,4,40,2,1,112,1120,52,24,47,1308,0.041856,423,348,75,0,188,5064,0.25,0.258293838862559,0,0
16084002,10,concurrent-migration,concurrent,0.2,1,admissible,511308,12933874496,12933878619,14722123,1,2,3,1,1,10,1,1,26,NaN,12,9,0,NaN,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5064,0,0,0,0
16084002,10,missing-witness,missing-witness,0.2,0,union_witness_uncovered,480402,12933874496,12933874496,14740603,1,2,3,1,1,10,0,0,0,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,139,4280,0.00719424460431655,0.00560747663551402,0,0
16084002,10,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,488460,12933874496,12933874496,14740603,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,9,9,0,0,188,5064,0.00531914893617021,0.004739336492891,0,0
16084002,20,zero-loss-valid,valid,0,1,admissible,6447123,51479156875,4719194398,56391581,1,2,3,1,1,20,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,836,836,0,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084002,20,iid20-valid,valid,0.2,1,admissible,6447123,51479156875,51479156875,56494130,1,2,3,1,1,20,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,40,2,1,56,1120,52,24,45,1252,0.040064,855,679,176,0,188,5064,0.23936170212766,0.247235387045814,0,0
16084002,20,iid40-valid,valid,0.4,1,admissible,6447123,51479156875,51479156875,56694151,1,2,3,1,1,20,1,1,26,8,12,9,1,14,0,3,0,2,2,3,0,1,0,0,0,3,40,3,1,84,1120,78,24,47,1306,0.041792,893,553,340,0,188,5064,0.25,0.257898894154818,0,0
16084002,20,response-blackout,response-blackout,0.2,1,admissible,6447123,51479156875,50978979507,56012232,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,1,1,2,43,0,1,0,0,0,49,40,43,1,1372,1120,1118,24,133,3634,0.116288,2527,2001,526,0,188,5064,0.707446808510638,0.717614533965245,0,0
16084002,20,revoke-blackout,revoke-blackout,0.2,1,admissible,6447123,51479156875,51469109701,56494130,1,2,3,1,1,20,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,40,2,1,56,1120,52,24,45,1252,0.040064,855,665,190,0,188,5064,0.23936170212766,0.247235387045814,0,0
16084002,20,stale-response,stale-response,0.2,1,admissible,6447123,51479156875,51477068495,56391549,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,1,0,2,90,0,1,0,0,0,49,40,90,1,1372,1120,2340,24,180,4856,0.155392,3420,2745,675,0,188,5064,0.957446808510638,0.958925750394945,0,0
16084002,20,incomplete-union,incomplete-union,0.2,1,admissible,6447123,51479156875,51480065679,56494130,1,2,3,1,1,20,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,0,52,52,0,2,40,2,1,56,1120,52,24,45,1252,0.040064,855,679,176,0,188,5064,0.23936170212766,0.247235387045814,0,0
16084002,20,concurrent-migration,concurrent,0.2,1,admissible,6447123,51479156875,51479163187,55418803,1,2,3,1,1,20,1,1,26,NaN,12,9,0,NaN,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5064,0,0,0,0
16084002,20,missing-witness,missing-witness,0.2,0,union_witness_uncovered,6006032,51479156875,51479156875,55452543,1,2,3,1,1,20,0,0,0,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,139,4280,0.00719424460431655,0.00560747663551402,0,0
16084002,20,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,6358735,51479156875,51479156875,55452543,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,19,14,5,0,188,5064,0.00531914893617021,0.004739336492891,0,0
16084003,5,zero-loss-valid,valid,0,1,admissible,55956,3289968246,275675799,4515858,1,1,3,1,1,5,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,176,176,0,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084003,5,iid20-valid,valid,0.2,1,admissible,55956,3289968246,3289968246,4570188,1,1,3,1,1,5,1,1,26,8,12,9,1,13,0,3,0,2,2,3,0,1,0,0,0,2,40,3,1,56,1120,78,24,46,1278,0.040896,184,155,29,0,188,5064,0.24468085106383,0.252369668246446,0,0
16084003,5,iid40-valid,valid,0.4,1,admissible,55956,3289968246,3289968246,4708024,1,1,3,1,1,5,1,1,26,8,12,9,1,17,0,3,0,2,2,4,0,1,0,0,0,6,40,4,1,168,1120,104,24,51,1416,0.045312,204,122,82,0,188,5064,0.271276595744681,0.279620853080569,0,0
16084003,5,response-blackout,response-blackout,0.2,1,admissible,55956,3289968246,3164783192,4649706,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,1,1,2,35,0,1,0,0,0,49,40,35,1,1372,1120,910,24,125,3426,0.109632,500,382,118,0,188,5064,0.664893617021277,0.67654028436019,0,0
16084003,5,revoke-blackout,revoke-blackout,0.2,1,admissible,55956,3289968246,3286532976,4570188,1,1,3,1,1,5,1,1,26,8,12,9,1,13,0,3,0,2,2,3,0,1,0,0,0,2,40,3,1,56,1120,78,24,46,1278,0.040896,184,151,33,0,188,5064,0.24468085106383,0.252369668246446,0,0
16084003,5,stale-response,stale-response,0.2,1,admissible,55956,3289968246,3288018781,4859007,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,1,0,2,82,0,1,0,0,0,49,40,82,1,1372,1120,2132,24,172,4648,0.148736,688,552,136,0,188,5064,0.914893617021277,0.917851500789889,0,0
16084003,5,incomplete-union,incomplete-union,0.2,1,admissible,55956,3289968246,3290664578,4570188,1,1,3,1,1,5,1,1,26,8,12,9,1,13,0,3,0,2,2,3,0,0,52,52,0,2,40,3,1,56,1120,78,24,46,1278,0.040896,184,155,29,0,188,5064,0.24468085106383,0.252369668246446,0,0
16084003,5,concurrent-migration,concurrent,0.2,1,admissible,55956,3289968246,3289974315,4107538,1,1,3,1,1,5,1,1,26,NaN,12,9,0,NaN,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5064,0,0,0,0
16084003,5,missing-witness,missing-witness,0.2,0,union_witness_uncovered,53405,3289968246,3289968246,4118388,1,1,3,1,1,5,0,0,0,8,12,9,0,NaN,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,139,4280,0.00719424460431655,0.00560747663551402,0,0
16084003,5,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,49678,3289968246,3289968246,4118388,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,4,4,0,0,188,5064,0.00531914893617021,0.004739336492891,0,0
16084003,10,zero-loss-valid,valid,0,1,admissible,511308,12902156986,1174228485,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,396,0,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084003,10,iid20-valid,valid,0.2,1,admissible,511308,12902156986,12902156986,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,323,73,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084003,10,iid40-valid,valid,0.4,1,admissible,511308,12902156986,12902156986,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,264,132,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084003,10,response-blackout,response-blackout,0.2,1,admissible,511308,12902156986,12670329138,15572078,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,1,1,2,39,0,1,0,0,0,49,40,39,1,1372,1120,1014,24,129,3530,0.11296,1161,907,254,0,188,5064,0.686170212765957,0.697077409162717,0,0
16084003,10,revoke-blackout,revoke-blackout,0.2,1,admissible,511308,12902156986,12897164731,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,315,81,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084003,10,stale-response,stale-response,0.2,1,admissible,511308,12902156986,12901672866,15888395,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,1,0,2,87,0,1,0,0,0,49,40,87,1,1372,1120,2262,24,177,4778,0.152896,1593,1287,306,0,188,5064,0.941489361702128,0.943522906793049,0,0
16084003,10,incomplete-union,incomplete-union,0.2,1,admissible,511308,12902156986,12902713334,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,0,52,52,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,323,73,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084003,10,concurrent-migration,concurrent,0.2,1,admissible,511308,12902156986,12902161109,14722123,1,2,3,1,1,10,1,1,26,NaN,12,9,0,NaN,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5064,0,0,0,0
16084003,10,missing-witness,missing-witness,0.2,0,union_witness_uncovered,480402,12902156986,12902156986,14740603,1,2,3,1,1,10,0,0,0,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,139,4280,0.00719424460431655,0.00560747663551402,0,0
16084003,10,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,488460,12902156986,12902156986,14740603,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,9,8,1,0,188,5064,0.00531914893617021,0.004739336492891,0,0
16084003,20,zero-loss-valid,valid,0,1,admissible,6447123,51432705263,4719194398,56391581,1,2,3,1,1,20,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,836,836,0,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084003,20,iid20-valid,valid,0.2,1,admissible,6447123,51432705263,51432705263,56494130,1,2,3,1,1,20,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,40,2,1,56,1120,52,24,45,1252,0.040064,855,693,162,0,188,5064,0.23936170212766,0.247235387045814,0,0
16084003,20,iid40-valid,valid,0.4,1,admissible,6447123,51432705263,51432705263,56596677,1,2,3,1,1,20,1,1,26,8,12,9,1,14,0,3,0,2,2,2,0,1,0,0,0,3,40,2,1,84,1120,52,24,46,1280,0.04096,874,515,359,0,188,5064,0.24468085106383,0.252764612954186,0,0
16084003,20,response-blackout,response-blackout,0.2,1,admissible,6447123,51432705263,50951042169,56113319,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,1,1,2,44,0,1,0,0,0,49,40,44,1,1372,1120,1144,24,134,3660,0.11712,2546,2025,521,0,188,5064,0.712765957446808,0.722748815165877,0,0
16084003,20,revoke-blackout,revoke-blackout,0.2,1,admissible,6447123,51432705263,51424522961,56494130,1,2,3,1,1,20,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,40,2,1,56,1120,52,24,45,1252,0.040064,855,681,174,0,188,5064,0.23936170212766,0.247235387045814,0,0
16084003,20,stale-response,stale-response,0.2,1,admissible,6447123,51432705263,51430616883,56492636,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,1,0,2,91,0,1,0,0,0,49,40,91,1,1372,1120,2366,24,181,4882,0.156224,3439,2771,668,0,188,5064,0.962765957446808,0.964060031595577,0,0
