stage,seed,scenario,residualLoss,family,arm,pointIndex,parameterValue,method,feedbackMode,macType,pAccess,backgroundLoad,historySize,ackDeadline,posThreshold,velThreshold,aoiThreshold,maxSilence,minInterTx,aoiMinInterTx,scaleBase,scaleMin,adaptRange,RMSE,MINSEP,SAFEFAIL,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_UTIL,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,BELIEF_UPDATES
contention,13013002,Moderate,0.1,Periodic-P10,csma-p020,2,0.2,periodic,none,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.053965212001577,0.531026143943127,0,0.0747173224785164,0.18,0.24,NaN,NaN,600,915,567,0,0,2005,1135,870,347,0.379234972677596,0,0,315,0,1,32,0,0,0,0,0,0,0,0.0609999999999998,0.0762500000000001,0.915000000000001,0,0,0,0,0,0.183,47.25,94.5833333333333,0,0.00549508196721325,0.016,NaN,NaN,0.999546069302159,0.2739798,0,194982426980,0
contention,13013002,Moderate,0.1,Causal-Broadcast,csma-p020,2,0.2,causal-broadcast,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0520209348488506,0.534161030365193,0,0.0733695160560831,0.140000000000001,0.180000000000001,0.109696969696969,0.0363274536408865,618,715,611,634,995,1579,1236,343,177,0.131208302446256,0,1,98,0,2,32,0,0,0,0,634,473,2,0.104916666666664,0.112416666666667,0.715000000000001,0.634,0.0302720000000002,0,0,0,0.2698,50.9166666666667,103,82.9166666666667,0.00435656041512236,0.0140000000000008,0.0251889447236182,0.0410000000000004,0.99870520726047,0.4111401,0,194982426980,0
contention,13013002,Moderate,0.1,Periodic-P10,csma-p040,3,0.4,periodic,none,csma,0.4,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0859477874776693,0.491531004812018,0,0.133423790140208,0.380000000000001,0.540000000000001,NaN,NaN,600,1398,397,0,0,3073,784,2289,1000,0.715307582260372,0,0,798,0,1,32,0,0,0,0,0,0,0,0.0675833333333334,0.116499999999996,1.39799999999996,0,0,0,0,0,0.279599999999991,33.0833333333333,65.3333333333333,0,0.00309585121602302,0.0080000000000009,NaN,NaN,0.995917980474551,0.301229,0,194982426980,0
contention,13013002,Moderate,0.1,Causal-Broadcast,csma-p040,3,0.4,causal-broadcast,hybrid,csma,0.4,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0525521802218154,0.534136194427217,0,0.074843962008141,0.159999999999998,0.200000000000001,0.114654002713704,0.0398100407055631,640,895,618,640,928,1976,1251,725,437,0.284690553745928,0,0,255,0,1,32,0,0,0,0,640,503,0,0.109166666666664,0.127916666666667,0.895000000000001,0.64,0.0321920000000002,0,0,0,0.307,51.5,104.25,77.3333333333333,0.0019322475570033,0.00600000000000023,0.0206508620689656,0.0309999999999999,0.998990348146792,0.4235031,0,194982426980,0
contention,13013002,Moderate,0.1,Periodic-P10,csma-p100,4,1,periodic,none,csma,1,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,1.73723982506985,0.544841883628634,0,10,11.8,11.96,NaN,NaN,600,1800,0,0,0,3960,0,3960,1800,1,0,0,1200,0,1,32,0,0,0,0,0,0,0,0.03,0.149999999999993,1.79999999999991,0,0,0,0,0,0.359999999999983,0,0,0,0.00100000000000013,0.00200000000000067,NaN,NaN,0,0.3140279,0,194982426980,0
contention,13013002,Moderate,0.1,Causal-Broadcast,csma-p100,4,1,causal-broadcast,hybrid,csma,1,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.350064877232359,0.184898519674386,1,0.514328358208956,1.44,1.84,3.87080958842153,3.35648123021257,1077,2911,159,128,37,6471,333,6138,2857,0.940111878907535,0,0,1834,0,1,32,0,0,0,0,128,541,0,0.105916666666664,0.253249999999983,2.91099999999979,0.128,0.0346240000000004,0,0,0,0.607799999999958,13.25,27.75,3.08333333333333,0.000905231984205417,0.00200000000000067,0.0204864864864867,0.0220000000000002,0.874623767514271,0.454100399999999,0,194982426980,0
contention,13013002,Moderate,0.1,Periodic-P10,aloha-p020,5,0.2,periodic,none,aloha,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.053965212001577,0.531026143943127,0,0.0747173224785164,0.18,0.24,NaN,NaN,600,915,567,0,0,2005,1135,870,347,0.379234972677596,0,0,315,0,1,32,0,0,0,0,0,0,0,0.0609999999999998,0.0762500000000001,0.915000000000001,0,0,0,0,0,0.183,47.25,94.5833333333333,0,0.00549508196721325,0.016,NaN,NaN,0.999546069302159,0.2760947,0,194982426980,0
contention,13013002,Moderate,0.1,Causal-Broadcast,aloha-p020,5,0.2,causal-broadcast,hybrid,aloha,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0520209348488506,0.534161030365193,0,0.0733695160560831,0.140000000000001,0.180000000000001,0.109696969696969,0.0363274536408865,618,715,611,634,995,1579,1236,343,177,0.131208302446256,0,1,98,0,2,32,0,0,0,0,634,473,2,0.104916666666664,0.112416666666667,0.715000000000001,0.634,0.0302720000000002,0,0,0,0.2698,50.9166666666667,103,82.9166666666667,0.00435656041512236,0.0140000000000008,0.0251889447236182,0.0410000000000004,0.99870520726047,0.410302699999999,0,194982426980,0
contention,13013002,Moderate,0.1,Periodic-P10,tdma-reference,6,0.2,periodic,none,tdma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0504447130391016,0.536117170439418,0,0.0720036182722749,0.16,0.220000000000001,NaN,NaN,600,600,595,0,0,1320,1185,135,0,0,0,0,0,0,1,32,0,0,0,0,0,0,0,0.05,0.05,0.6,0,0,0,0,0,0.12,49.5833333333333,98.75,0,0.00200000000000012,0.00400000000000045,NaN,NaN,0.99994351000579,0.2466083,0,194982426980,0
contention,13013002,Moderate,0.1,Causal-Broadcast,tdma-reference,6,0.2,causal-broadcast,hybrid,tdma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0538521486435302,0.532368198314699,0,0.0771687019448212,0.140000000000001,0.200000000000001,0.103175033921302,0.0260063319764812,574,574,572,653,1032,1270,1143,127,0,0,0,0,0,0,1,32,0,0,0,0,653,309,0,0.102249999999998,0.10225,0.574,0.653,0.019776,0,0,0,0.2454,47.6666666666667,95.25,86,0.0018459657701712,0.004,0.0212742248062017,0.0289999999999999,0.998242616548694,0.3894305,0,194982426980,0
