stage,seed,scenario,residualLoss,family,arm,pointIndex,parameterValue,method,feedbackMode,macType,pAccess,backgroundLoad,historySize,ackDeadline,posThreshold,velThreshold,aoiThreshold,maxSilence,minInterTx,aoiMinInterTx,scaleBase,scaleMin,adaptRange,RMSE,MINSEP,SAFEFAIL,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_UTIL,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,BELIEF_UPDATES
mechanism,13013002,Stressed,0.3,Causal unicast + standalone ACK,causal-unicast,1,NaN,causal-unicast,standalone,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0563590373981058,0.528601267508,0,0.0815558570782451,0.199999999999999,0.298000000000001,0.157792853912257,0.0762369968340119,2001,2549,1336,1001,723,2549,1336,1213,843,0.237464788732394,0,61,610,0,4,32,0,0,0,0,1001,0,0,0.259083333333311,0.295833333333319,2.54899999999983,1.001,0,0,0,0,0.709999999999966,111.333333333333,111.333333333333,60.25,0.00876338028169021,0.0249999999999995,0.0349377593360997,0.0548999999999998,0.964949479113168,1.107129,0,194982426980,0
mechanism,13013002,Stressed,0.3,Broadcast DATA only,broadcast-data-only,2,NaN,state-event,none,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.153152763010812,0.407499576344974,0,0.241022161917684,0.619999999999999,0.8,NaN,NaN,299,323,276,0,0,709,464,245,24,0.0743034055727554,0,0,24,0,1,32,0,0,0,0,0,0,0,0.0259166666666667,0.0269166666666667,0.323,0,0,0,0,0,0.0646,23,38.6666666666667,0,0.00407120743034065,0.0128999999999999,NaN,NaN,0.998244004717599,0.4338104,0,194982426980,0
mechanism,13013002,Stressed,0.3,Broadcast + standalone ACK,broadcast-standalone,3,NaN,causal-broadcast,standalone,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.059167106085323,0.52491662726416,0,0.086350067842605,0.219999999999999,0.279999999999999,0.187037539574853,0.100687471732248,848,1036,763,965,739,2274,1281,993,358,0.178910544727636,0,4,192,0,2,32,0,0,0,0,965,0,0,0.151249999999992,0.16675,1.036,0.965000000000001,0,0,0,0,0.4002,63.5833333333333,106.75,61.5833333333333,0.00472563718140935,0.0149999999999999,0.029641407307172,0.0441000000000005,0.996822053850434,0.8411079,0,194982426980,0
mechanism,13013002,Stressed,0.3,Broadcast + piggyback ACK,broadcast-piggyback,4,NaN,causal-broadcast,piggyback,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0560523949054129,0.527104983480998,0,0.0817005879692446,0.199999999999999,0.26,0.171587516960651,0.0898869289914067,882,1049,809,0,718,2312,1349,963,173,0.164918970448046,0,2,169,0,1,32,0,0,0,0,0,1220,0,0.0801666666666665,0.0874166666666663,1.049,0,0.0780800000000005,0,0,0,0.209799999999999,67.4166666666667,112.416666666667,59.8333333333333,0.00468064823641575,0.0140000000000002,0.0375069637883009,0.085,0.996264470609725,0.656226200000001,0,194982426980,0
mechanism,13013002,Stressed,0.3,Full Causal-Broadcast,broadcast-hybrid,5,NaN,causal-broadcast,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0596878181528714,0.524365215150036,0,0.0860153776571686,0.219999999999999,0.279999999999999,0.151289009497965,0.0652736318407961,819,988,754,602,814,2186,1267,919,242,0.152201257861635,0,2,171,0,2,32,0,0,0,0,603,569,4,0.122249999999995,0.1325,0.988000000000001,0.602,0.0364160000000003,0,0,0,0.318,62.8333333333333,105.583333333333,67.8333333333333,0.00448805031446549,0.0140000000000001,0.024911547911548,0.0400000000000003,0.996260404801542,0.791747100000001,0,194982426980,0
mechanism,13013003,Clean,0,Causal unicast + standalone ACK,causal-unicast,1,NaN,causal-unicast,standalone,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0523698964668508,0.534031227705976,0,0.074690185436454,0.139999999999999,0.140000000000001,0.107562189054726,0.0328720036182722,1257,1549,1241,919,1039,1549,1241,308,449,0.18192868719611,0,2,294,0,4,32,0,0,0,0,920,0,0,0.186499999999987,0.205666666666662,1.54899999999994,0.919000000000001,0,0,0,0,0.493599999999988,103.416666666667,103.416666666667,86.5833333333333,0.00745259319286876,0.0229999999999997,0.0337690086621752,0.0510000000000002,0.961165945310038,0.9260291,0,195381151625,0
mechanism,13013003,Clean,0,Broadcast DATA only,broadcast-data-only,2,NaN,state-event,none,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0910194097298068,0.485357793883026,0,0.140226142017187,0.26,0.260000000000002,NaN,NaN,304,312,304,0,0,686,667,19,8,0.0256410256410256,0,0,8,0,1,32,0,0,0,0,0,0,0,0.0256666666666667,0.026,0.312,0,0,0,0,0,0.0624,25.3333333333333,55.5833333333333,0,0.00396794871794878,0.0120000000000005,NaN,NaN,0.998228559084035,0.4322987,0,195381151625,0
mechanism,13013003,Clean,0,Broadcast + standalone ACK,broadcast-standalone,3,NaN,causal-broadcast,standalone,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0499455954618831,0.536889372327783,0,0.0714608774310265,0.139999999999999,0.140000000000001,0.109814563545907,0.0383536861148802,573,690,566,900,1011,1525,1251,274,296,0.186163522012579,0,0,117,0,2,32,0,0,0,0,900,0,0,0.119916666666662,0.1325,0.690000000000001,0.900000000000001,0,0,0,0,0.318,47.1666666666667,104.25,84.25,0.00459182389937111,0.0149999999999993,0.0293323442136499,0.0440000000000005,0.998429221467307,0.8069992,0,195381151625,0
mechanism,13013003,Clean,0,Broadcast + piggyback ACK,broadcast-piggyback,4,NaN,causal-broadcast,piggyback,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0465229130465655,0.541066495620765,0,0.0646856625961103,0.120000000000001,0.140000000000001,0.127290818634102,0.062605156037992,650,785,648,0,924,1726,1428,298,137,0.174522292993631,0,0,135,0,1,32,0,0,0,0,0,1107,0,0.0596666666666667,0.0654166666666667,0.785000000000001,0,0.0708480000000006,0,0,0,0.157,54,119,77,0.00406624203821664,0.0129999999999999,0.036396103896104,0.085,0.999557237734771,0.6311998,0,195381151625,0
mechanism,13013003,Clean,0,Full Causal-Broadcast,broadcast-hybrid,5,NaN,causal-broadcast,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0531399404277445,0.532306477608661,0,0.0751515151515151,0.139999999999999,0.140000000000001,0.100551786521936,0.0254002713704206,526,654,521,622,1038,1444,1149,295,208,0.163009404388715,0,0,128,0,2,32,0,0,0,0,622,370,0,0.0973333333333313,0.106333333333333,0.654,0.622,0.0236800000000001,0,0,0,0.2552,43.4166666666667,95.75,86.5,0.00438009404388718,0.0150000000000006,0.0262639691714837,0.0439999999999997,0.999801101309416,0.7533778,0,195381151625,0
