stage,seed,scenario,residualLoss,family,arm,pointIndex,parameterValue,method,feedbackMode,macType,pAccess,backgroundLoad,historySize,ackDeadline,posThreshold,velThreshold,aoiThreshold,maxSilence,minInterTx,aoiMinInterTx,scaleBase,scaleMin,adaptRange,RMSE,MINSEP,SAFEFAIL,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_UTIL,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,BELIEF_UPDATES
frontier,13013004,Stressed,0.3,State-event,state-4,4,1.5,state-event,none,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.242512549159208,0.266798118543569,1,0.336571687019448,0.95,1.34,NaN,NaN,204,212,185,0,0,466,305,161,8,0.0377358490566038,0,0,8,0,1,32,0,0,0,0,0,0,0,0.0173333333333332,0.0176666666666667,0.212,0,0,0,0,0,0.0424,15.4166666666667,25.4166666666667,0,0.00387264150943408,0.0130000000000003,NaN,NaN,0.991885234024054,0.2217508,0,195115925922,0
frontier,13013004,Stressed,0.3,State-event,state-5,5,2,state-event,none,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.259549951652023,0.183011233656437,1,0.470619629127091,1.34,1.66,NaN,NaN,157,165,147,0,0,361,248,113,8,0.0484848484848485,0,0,8,0,1,32,0,0,0,0,0,0,0,0.0134166666666667,0.01375,0.165,0,0,0,0,0,0.033,12.25,20.6666666666667,0,0.00401212121212129,0.0138,NaN,NaN,0.996035952984559,0.2169578,0,195115925922,0
frontier,13013004,Stressed,0.3,Causal AoI-only,aoi-1,1,0.06,causal-aoi-only,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.06,0.5,0.02,0.1,0.5,0.2,1,0.0315392865870261,0.559611266178639,0,0.0374038896426957,0.0800000000000001,0.119999999999999,0.071831750339213,0.0344278606965174,2390,3421,2050,358,1911,7559,3446,4113,1230,0.325482931992591,0,65,1096,0,2,32,0,0,0,0,358,3007,85,0.260166666666646,0.314916666666645,3.42099999999973,0.358,0.192448000000001,0,0,0,0.755799999999947,170.833333333333,287.166666666667,159.25,0.00489732733527401,0.0140000000000002,0.0176310832025119,0.035,0.994483897761613,0.7210249,0,195115925922,0
frontier,13013004,Stressed,0.3,Causal AoI-only,aoi-2,2,0.09,causal-aoi-only,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.09,0.5,0.02,0.1,0.5,0.2,1,0.038406164896186,0.551529427989416,0,0.0496698326549073,0.119999999999999,0.140000000000001,0.0854635911352328,0.0357937584803256,1791,2388,1550,576,1413,5291,2609,2682,779,0.262820512820513,0,49,646,0,2,32,0,0,0,0,576,1757,57,0.213083333333318,0.246999999999987,2.38799999999985,0.576,0.112447999999999,0,0,0,0.59279999999997,129.166666666667,217.416666666667,117.75,0.00461740890688271,0.0139999999999998,0.0187246992215146,0.0360000000000014,0.991940611555644,0.6110356,0,195115925922,0
frontier,13013004,Stressed,0.3,Causal AoI-only,aoi-3,3,0.12,causal-aoi-only,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0419500330258942,0.546767271424122,0,0.0561736770691995,0.120000000000001,0.16,0.0948168249660787,0.0386431478968793,1607,2085,1421,634,1228,4633,2372,2261,645,0.237219566016918,0,39,517,0,2,32,0,0,0,0,634,1360,35,0.198749999999987,0.226583333333323,2.08499999999988,0.634,0.0870399999999999,0,0,0,0.543799999999976,118.416666666667,197.666666666667,102.333333333333,0.00455976461934545,0.0139999999999993,0.0195846905537461,0.038,0.989525706710967,0.579688399999999,0,195115925922,0
frontier,13013004,Stressed,0.3,Causal AoI-only,aoi-4,4,0.18,causal-aoi-only,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.18,0.5,0.02,0.1,0.5,0.2,1,0.0580917611576808,0.525620088998187,0,0.081863410221619,0.18,0.22,0.118887381275441,0.0370239710538218,1166,1491,1040,579,882,3304,1730,1574,461,0.222705314009662,0,18,343,0,2,32,0,0,0,0,579,818,20,0.152249999999992,0.172499999999996,1.49099999999995,0.579,0.0523520000000007,0,0,0,0.413999999999989,86.6666666666667,144.166666666667,73.5,0.00438454106280201,0.013,0.0196451247165534,0.0369999999999999,0.993651872743475,0.4967836,0,195115925922,0
frontier,13013004,Stressed,0.3,Causal AoI-only,aoi-5,5,0.24,causal-aoi-only,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.24,0.5,0.02,0.1,0.5,0.2,1,0.0719135080243124,0.505907321468733,0,0.10164631388512,0.239999999999998,0.26,0.152935323383085,0.0512890094979647,965,1183,856,560,681,2606,1440,1166,353,0.202524383247275,0,14,232,0,2,32,0,0,0,0,560,517,13,0.130166666666661,0.145249999999998,1.18299999999998,0.56,0.0330880000000003,0,0,0,0.348599999999996,71.3333333333333,120,56.75,0.00443430866322441,0.014,0.0202055800293687,0.0380000000000003,0.993917690784298,0.4494687,0,195115925922,0
frontier,13013004,Stressed,0.3,AoCI-inspired,aoci-1,1,0.5,causal-aoci,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0597416910164035,0.522710471101,0,0.0860877431026683,0.219999999999999,0.280000000000001,0.147734056987788,0.0616463138851199,817,1002,750,610,822,2207,1273,934,265,0.16439205955335,0,0,185,0,2,32,0,0,0,0,610,570,0,0.122999999999995,0.134333333333333,1.002,0.61,0.0364800000000004,0,0,0,0.3224,62.5,106.083333333333,68.5,0.00449813895781645,0.014,0.0254817518248176,0.04,0.996580621157628,0.435619799999999,0,195115925922,0
frontier,13013004,Stressed,0.3,AoCI-inspired,aoci-2,2,0.75,causal-aoci,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0675787364020959,0.51638185257513,0,0.0982813206693803,0.24,0.300000000000001,0.16876526458616,0.0704839439167797,672,769,618,553,680,1697,1034,663,162,0.122541603630862,0,0,97,0,2,32,0,0,0,0,553,369,0,0.103333333333331,0.110166666666667,0.769000000000001,0.553,0.0236160000000001,0,0,0,0.2644,51.5,86.1666666666667,56.6666666666667,0.00423373676248114,0.0130000000000001,0.0252132352941177,0.0400500000000008,0.995397325966275,0.4022702,0,195115925922,0
frontier,13013004,Stressed,0.3,AoCI-inspired,aoci-3,3,1,causal-aoci,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0751081417231334,0.503789556800525,0,0.114608774310267,0.299999999999999,0.420000000000002,0.215377657168702,0.100768882858435,630,718,566,561,578,1580,962,618,160,0.125097732603597,0,0,88,0,2,32,0,0,0,0,561,309,0,0.0997499999999978,0.106583333333333,0.718000000000001,0.561,0.019776,0,0,0,0.2558,47.1666666666667,80.1666666666667,48.1666666666667,0.00432369038311188,0.0139999999999993,0.0260017301038063,0.041,0.992336523867051,0.3926238,0,195115925922,0
frontier,13013004,Stressed,0.3,AoCI-inspired,aoci-4,4,1.5,causal-aoci,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0884110111044888,0.490007324959372,0,0.133459972862958,0.34,0.458000000000001,0.227598371777476,0.0941383989145183,502,576,456,482,481,1268,766,502,135,0.127599243856333,0,0,74,0,2,32,0,0,0,0,482,236,0,0.0824999999999997,0.0881666666666667,0.576,0.482,0.015104,0,0,0,0.2116,38,63.8333333333333,40.0833333333333,0.00438374291115318,0.014,0.0261413721413722,0.0439999999999987,0.991446145043627,0.3639118,0,195115925922,0
frontier,13013004,Stressed,0.3,AoCI-inspired,aoci-5,5,2,causal-aoci,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0951100405504187,0.471594180472744,0,0.153270013568521,0.399999999999999,0.58,0.282080506558118,0.128810492989598,445,484,413,439,415,1071,672,399,91,0.0985915492957746,0,0,39,0,2,32,0,0,0,0,439,173,0,0.0730833333333332,0.0769166666666667,0.484,0.439,0.011072,0,0,0,0.1846,34.4166666666667,56,34.5833333333333,0.00417334777898166,0.0138999999999994,0.0268048192771085,0.0402999999999999,0.991017633558958,0.3462215,0,195115925922,0
frontier,13013004,Stressed,0.3,Delayed-ACK belief,belief-1,1,0.06,delayed-ack-belief,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0450954783943173,0.540544830575961,0,0.0609950248756219,0.16,0.219999999999999,0.125924920850294,0.0649298959746722,1176,1464,1079,560,1154,3215,1780,1435,360,0.177865612648221,0,0,288,0,2,32,0,0,0,0,560,1116,0,0.153166666666658,0.168666666666662,1.46399999999995,0.56,0.0714240000000004,0,0,0,0.40479999999999,89.9166666666667,148.333333333333,96.1666666666667,0.00476482213438746,0.0150000000000001,0.0238318890814559,0.041,0.998358708747979,0.503895000000001,0,195115925922,1176
frontier,13013004,Stressed,0.3,Delayed-ACK belief,belief-2,2,0.09,delayed-ack-belief,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0633155440221613,0.521853326297929,0,0.0923292627770239,0.24,0.359999999999999,0.170755314337404,0.0784260515603799,740,858,668,548,721,1889,1095,794,178,0.126600284495021,0,0,118,0,2,32,0,0,0,0,548,483,0,0.10958333333333,0.117166666666667,0.858000000000001,0.548,0.0309120000000002,0,0,0,0.2812,55.6666666666667,91.25,60.0833333333333,0.00431507823613095,0.0137499999999999,0.0256227461858531,0.0409999999999999,0.997906789516057,0.4585236,0,195115925922,740
frontier,13013004,Stressed,0.3,Delayed-ACK belief,belief-3,3,0.12,delayed-ack-belief,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0716915139265827,0.506844813849444,0,0.10318407960199,0.260000000000002,0.379999999999999,0.199059249208503,0.0958751696065128,593,685,544,503,572,1506,903,603,159,0.133838383838384,0,0,92,0,2,32,0,0,0,0,503,331,0,0.0923333333333321,0.0990000000000001,0.685,0.503,0.0211840000000001,0,0,0,0.2376,45.3333333333333,75.25,47.6666666666667,0.00430976430976438,0.0136499999999999,0.0252954545454547,0.0410000000000004,0.998670401241859,0.4356912,0,195115925922,593
frontier,13013004,Stressed,0.3,Delayed-ACK belief,belief-4,4,0.18,delayed-ack-belief,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0892017503452255,0.481629487853936,0,0.143138851198552,0.360000000000001,0.52,0.289407507914971,0.146268656716418,413,469,373,407,383,1035,628,407,108,0.123287671232877,0,0,56,0,2,32,0,0,0,0,407,174,0,0.0684166666666664,0.0730000000000001,0.469,0.407,0.011136,0,0,0,0.1752,31.0833333333333,52.3333333333333,31.9166666666667,0.00447146118721466,0.0140000000000005,0.0271227154046999,0.0449999999999999,0.997519268686144,0.3989388,0,195115925922,413
frontier,13013004,Stressed,0.3,Delayed-ACK belief,belief-5,5,0.24,delayed-ack-belief,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.137928881125514,0.413831996707985,0,0.199638172772501,0.539999999999999,0.720000000000001,0.375775667118951,0.17613749434645,313,370,284,339,290,818,464,354,92,0.129760225669958,0,0,57,0,2,32,0,0,0,0,339,92,0,0.0550833333333333,0.0590833333333334,0.37,0.339,0.00588799999999999,0,0,0,0.1418,23.6666666666667,38.6666666666667,24.1666666666667,0.00436671368124126,0.0139999999999993,0.0285482758620691,0.04655,0.995753086419753,0.3420336,0,195115925922,313
frontier,13013004,Stressed,0.3,Causal-Broadcast,proposed-1,1,0.5,causal-broadcast,hybrid,csma,0.2,0,32,0.02,0.025,0.05,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0508751332404178,0.535912987876391,0,0.0730890999547714,0.18,0.24,0.126711895070104,0.0536227951153324,1057,1314,958,613,1007,2904,1612,1292,348,0.180591593149974,0,1,258,0,2,32,0,0,0,0,613,870,1,0.145583333333326,0.160583333333331,1.31399999999997,0.613,0.0556800000000007,0,0,0,0.385399999999993,79.8333333333333,134.333333333333,83.9166666666667,0.00458951738453561,0.014,0.0234180734856009,0.0406999999999997,0.996670395186951,0.4848672,0,195115925922,0
