stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,originalMacType,armKind,route,accessDesign,ackDesign,schedulerMode,oracleFlag,PERIODIC_RATE_HZ,TARGET_RATE_HZ,MEAN_NODE_GOODPUT_HZ,MIN_NODE_GOODPUT_HZ,MEAN_GOODPUT_MARGIN_HZ,MIN_GOODPUT_MARGIN_HZ,SERVICE_ADMISSIONS,SERVICE_COMPLETIONS,SERVICE_REPLACEMENTS,VIRTUAL_DEFICIT_MAX,VIRTUAL_DEFICIT_TERMINAL,MAX_STARVATION_SEC,SERVICE_DECISIONS,FIFO_COMPARABLE_DECISIONS,PRIORITY_DIFFERS_FIFO,PRIORITY_DIFFERS_FIFO_FRACTION,RECEIVER_TRUTH_READS,FUTURE_RANDOM_READS,SERVICE_DECISION_LOG_VALID,ENDOGENOUS_COLLISION_FRAMES,PROJECTION_FLAG,DTSA_DECISIONS,DTSA_DISAGREEMENTS,DTSA_DISAGREEMENT_FRACTION,AGE_GAIN_ELIGIBLE,ZMAC_OWNER_ATTEMPTS,ZMAC_CONTENTION_ATTEMPTS,DELTA_FINAL_PHASE,PUBLIC_FEEDBACK_COUNT,PUBLIC_FEEDBACK_AIRTIME,CHARGED_OFFERED_UTIL,MECHANISM_ACTIVATIONS,cellRole,controlReach,DISTRIBUTED_FLAG,IDEAL_FLAG,EXP21_TRACE_HASH_EXACT,RESERVATION_EPOCHS,CONTROL_FRAMES,CONTROL_REQUEST_FRAMES,CONTROL_RESPONSE_FRAMES,CONTROL_COMMIT_FRAMES,CONTROL_RECIPIENT_ATTEMPTS,CONTROL_RECIPIENT_SUCCESS,CONTROL_RECIPIENT_LOSS,CONTROL_ACCOUNTING_CLOSE,CONTROL_AIRTIME,CONTROL_OVERHEAD_FRACTION,RESERVATION_NACKS,RESERVATION_MIGRATIONS,RESERVATION_SCHEDULE_CHANGES,SCHEDULE_CONFLICT_FRACTION,FIRST_CONVERGENCE_SEC,CONVERGED_BY_2SEC,CHURN_APPLIED,CHURN_RECOVERY_SEC,RECOVERED_BY_2SEC,FINAL_ASSIGNED_NODES,FINAL_FULL_UNIQUE,MAX_ABS_CLOCK_OFFSET_SEC,MAX_ABS_CLOCK_DRIFT_PPM,LOCAL_SCHEDULE_ONLY,EXP21C_TRACE_HASH_EXACT,CONTINUOUS_START_OPPORTUNITIES,CONTINUOUS_START_ATTEMPTS,CONTINUOUS_GUARD_SEC,CONTINUOUS_SLOT_SEC,CONTINUOUS_SYNC_SEC,CONTINUOUS_MAX_CLOCK_RESIDUAL,CONTINUOUS_MAX_OFFSET_BOUND_SEC,CONTINUOUS_MAX_DRIFT_BOUND_PPM,CONTINUOUS_REALIZED_MAX_DRIFT_PPM,CONTINUOUS_EXACT_AIRTIME,DSTR_NATIVE_FLAG,DSTR_WARM_FLAG,DSTR_SCHEDULE_HASH_EXACT,DSTR_KERNEL_TRACE_HASH_EXACT,DSTR_KERNEL_CONFIG_HASH,DSTR_SCHEDULED_DATA_ATTEMPTS,DSTR_EXPECTED_DATA_COLLISION_FRAMES,DSTR_EXPECTED_DATA_RECIPIENT_SUCCESS,DSTR_EXPECTED_DATA_RECIPIENT_ERASURE,DSTR_EXPECTED_DATA_RECIPIENT_COLLISION,DSTR_OBSERVED_DATA_RECIPIENT_SUCCESS,DSTR_OBSERVED_DATA_RECIPIENT_ERASURE,DSTR_OBSERVED_DATA_RECIPIENT_COLLISION,DSTR_DATA_OUTCOME_MISMATCHES,DSTR_DATA_OPPORTUNITIES,DSTR_DATA_ATTEMPTS,DSTR_DATA_SKIPPED_NO_QUEUE,DSTR_DATA_COLLISION_WITNESS_MATCH,DSTR_MANAGEMENT_BUSY_SLOTS,DSTR_MANAGEMENT_ATTEMPTS,DSTR_MANAGEMENT_AIRTIME,DSTR_MANAGEMENT_RECIPIENT_ATTEMPTS,DSTR_MANAGEMENT_RECIPIENT_SUCCESS,DSTR_MANAGEMENT_RECIPIENT_ERASURE,DSTR_MANAGEMENT_RECIPIENT_COLLISION,DSTR_MANAGEMENT_COLLISION_SLOTS,DSTR_MANAGEMENT_ACCOUNTING_CLOSE,DSTR_CROSS_PLANE_OVERLAPS,DSTR_FIRST_CONVERGENCE_SEC,DSTR_KERNEL_FIRST_RESOLUTION_FRAME,DSTR_KERNEL_FIRST_CONVERGENCE_FRAME,DSTR_KERNEL_FINAL_RESOLVED,DSTR_KERNEL_FINAL_COLLISION_FREE,DSTR_KERNEL_FINAL_FRAME_AGREEMENT,DSTR_KERNEL_FINAL_DATA_SLOTS,DSTR_KERNEL_MAX_FRAME_DISAGREEMENT,DSTR_KERNEL_FALSE_RESOLVED_NODE_FRAMES,DSTR_KERNEL_RECOVERY_FRAME,DSTR_LAST_DATA_TIME,DSTR_LAST_CONTROL_TIME,BOUNDARY_CONDITION,PHYSICAL_REPLAY_VALID,KERNEL_PREFIX_MAX_FRAME_DISAGREEMENT,WARM_REFERENCE,KERNEL_CHURN_APPLIED,KERNEL_DATA_ATTEMPTS,KERNEL_DATA_RECIPIENT_ATTEMPTS,KERNEL_DATA_RECIPIENT_SUCCESS,KERNEL_DATA_RECIPIENT_ERASURE,KERNEL_DATA_RECIPIENT_COLLISION,KERNEL_MANAGEMENT_ATTEMPTS,KERNEL_MANAGEMENT_RECIPIENT_ATTEMPTS,KERNEL_MANAGEMENT_RECIPIENT_SUCCESS,KERNEL_MANAGEMENT_RECIPIENT_ERASURE,KERNEL_MANAGEMENT_RECIPIENT_COLLISION,SCHEDULE_TERMINAL_RESOLVED,SCHEDULE_TERMINAL_COLLISION_FREE,SCHEDULE_TERMINAL_FRAME_AGREEMENT
prior-art-boundary-falsification,16037004,n5-6dof,N5 6-DOF,EXP21D D-STR boundary continuation,churn-rejoin-native,6,60,periodic,D-STR local state loss/rejoin,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0258280529251744,0.565302777161816,0,0,10.1825373121656,12.2967402660188,0,1.03687681107496,0.0306799336650082,0.0400000000000009,0.0400000000000009,0.0400000000000009,NaN,NaN,3000,1632,1631,0,0,3915,3912,0,0,0,0,1,3,0,0,0,0,1367,0,0,1,32,32,0,0,0,0,0,0,0,0.467528020160789,0,0,0,0,0,0,0,0,0,0,0.482560000000008,5.01350400000009,0,0,0,0,1.15814400000002,135.916666666667,326,0,0.0100072901998616,0.0189985153966385,NaN,NaN,0.999987218982067,3912,0,0,0,0,0,0.4733173,0,657644,0,110997400,0,177686300805,tdma,prior-art-boundary,none,continuous-dstr-replay,none,continuous-dstr-replay,NaN,50,NaN,27.1833333333333,27.0833333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1632,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.482560000000008,1632,nominal,full,1,0,503601796782,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.538191218528741,1,0,NaN,NaN,5,1,0,0,1,188894485778,1632,1632,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,1,0,3554333720,100859063671,1222507,1632,0,3912,0,0,3912,0,0,0,1632,1632,0,1,197,253,0.777215999999999,858,644,0,214,36,1,0,0.538191218528741,4,11,1,1,1,5,0,0,5,11.9991357580704,11.8004745700229,churn-rejoin,1,0,0,1,5993,14381,14381,0,0,910,3074,2256,0,818,1,1,1
prior-art-boundary-falsification,16037004,n10-ring2,N10 ring2,EXP21D D-STR boundary continuation,zero-native,1,0,periodic,D-STR native zero loss,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0336471037005465,0.560881949240139,0,0,NaN,NaN,NaN,NaN,0.0387256027554537,0.0600000000000005,0.0600000000000005,0.0600000000000005,NaN,NaN,6000,2353,2347,0,0,6114,6094,18,0,0,0,1,2,0,18,0.00764980875478113,0,3643,0,0,1,32,32,0,0,0,0,0,0,0,0.629064020160787,0,0,0,0,0,0,0,0,0,0,0.886784000000032,7.22841600000039,0,0,0,0,2.12828160000008,195.583333333333,507.833333333333,0,0.0100150128748943,0.019009080619259,NaN,NaN,0.999967142226958,6112,0,0,0,0,0,0.6849173,0,1329131,0,410907079,0,194462814889,tdma,prior-art-native,none,continuous-dstr-replay,none,continuous-dstr-replay,NaN,50,NaN,19.5583333333333,19.3333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2353,NaN,NaN,NaN,0,0,1,18,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.886784000000032,2353,nominal,full,1,0,1951239335210,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.484010894515781,1,0,NaN,NaN,10,0,0,0,1,692517566611,2353,2353,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,1,0,7217684904,389849949813,1593191,2353,18,6094,0,18,6094,0,18,0,2353,2353,0,1,349,1111,3.41299199999999,4877,1404,0,3473,193,1,0,0.484010894515781,8,9,1,1,1,9,0,0,NaN,11.9991357580704,11.9774636284652,zero,1,0,0,0,11987,31161,31143,0,18,5260,23858,7713,0,16145,1,1,1
prior-art-boundary-falsification,16037004,n10-ring2,N10 ring2,EXP21D D-STR boundary continuation,zero-warm,2,0,periodic,Oracle-warm zero loss,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0301870232013943,0.564202879805342,0,0,NaN,NaN,NaN,NaN,0.0328319938767697,0.0599999999999987,0.0600000000000005,0.0600000000000005,NaN,NaN,6000,3020,3020,0,0,7852,7852,0,0,0,0,0,0,0,0,0,0,2979,0,0,1,32,32,0,0,0,0,0,0,0,0.463871999999988,0,0,0,0,0,0,0,0,0,0,0.773120000000024,9.27744000000029,0,0,0,0,1.85548800000006,251.666666666667,654.333333333333,0,0.00997983893543862,0.018994505700228,NaN,NaN,1,7852,0,0,0,0,0,0.8110329,0,1329131,0,410907079,0,195494405137,tdma,oracle-cost-decomposition,none,continuous-dstr-replay,none,continuous-dstr-replay,NaN,50,NaN,25.1666666666667,25.1666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3020,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.773120000000024,3020,nominal,full,0,1,1951239335210,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NaN,NaN,10,0,0,0,1,692517566611,3020,3020,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,0,1,6557933614,389849949813,1593191,3020,0,7852,0,0,7852,0,0,0,3020,3020,0,1,0,0,0,0,0,0,0,0,1,0,0,8,9,1,1,1,9,0,0,NaN,11.9955237364695,-Inf,zero,1,0,1,0,11987,31161,31143,0,18,5260,23858,7713,0,16145,1,1,1
prior-art-boundary-falsification,16037004,n10-ring2,N10 ring2,EXP21D D-STR boundary continuation,beacon-loss-native,3,0.05,periodic,D-STR native DATA erasure 0.05,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0502211091265078,0.542886777542444,0,0,NaN,NaN,NaN,NaN,0.0656486796785303,0.120000000000001,0.18,0.300000000000001,NaN,NaN,6000,1579,1559,0,0,4088,3813,270,0,0,0,2,5,0,44,0.0278657378087397,0,4413,0,0,1,32,32,0,0,0,0,0,0,0,0.400712020160796,0,0,0,0,0,0,0,0,0,0,0.640768000000005,4.85068800000007,0,0,0,0,1.53784320000001,129.916666666667,317.75,0,0.0101038214602151,0.0192356696507859,NaN,NaN,0.999848201246478,4083,0,0,0,0,0,0.5272117,0,1329131,0,410907079,0,192438829050,tdma,prior-art-boundary,none,continuous-dstr-replay,none,continuous-dstr-replay,NaN,50,NaN,12.9916666666667,12.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1579,NaN,NaN,NaN,0,0,1,44,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.640768000000005,1579,nominal,full,1,0,1951239335210,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.621267715348614,1,0,NaN,NaN,9,0,0,0,1,692517566611,1579,1579,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,1,0,5013132164,389849949813,2526504,1579,44,3813,212,58,3813,212,58,0,1579,1579,0,1,290,924,2.83852799999999,4382,900,0,3482,190,1,0,0.621267715348614,8,12,0,1,1,9,0,19,NaN,11.9991357580703,11.9232833044522,beacon-loss,1,0,0,0,11959,30927,29115,1622,190,7501,35389,6705,0,28684,0,1,1
prior-art-boundary-falsification,16037004,n10-ring2,N10 ring2,EXP21D D-STR boundary continuation,beacon-loss-warm,4,0.05,periodic,Oracle-warm DATA erasure 0.05,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0316337785799915,0.562579231093503,0,0,NaN,NaN,NaN,NaN,0.035227707615767,0.0600000000000005,0.0800000000000001,0.16,NaN,NaN,6000,3020,3011,0,0,7852,7422,430,0,0,0,0,0,0,0,0,0,2979,0,0,1,32,32,0,0,0,0,0,0,0,0.463871999999988,0,0,0,0,0,0,0,0,0,0,0.773120000000024,9.27744000000029,0,0,0,0,1.85548800000006,250.916666666667,618.5,0,0.00997983893543862,0.018994505700228,NaN,NaN,0.999979153591704,7852,0,0,0,0,0,0.832989300000001,0,1329131,0,410907079,0,195269213767,tdma,oracle-loss-decomposition,none,continuous-dstr-replay,none,continuous-dstr-replay,NaN,50,NaN,25.0916666666667,24.8333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3020,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.773120000000024,3020,nominal,full,0,1,1951239335210,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NaN,NaN,10,0,0,0,1,692517566611,3020,3020,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,0,1,6558441614,389849949813,2526504,3020,0,7422,430,0,7422,430,0,0,3020,3020,0,1,0,0,0,0,0,0,0,0,1,0,0,8,12,0,1,1,9,0,19,NaN,11.9955237364695,-Inf,beacon-loss,1,0,1,0,11959,30927,29115,1622,190,7501,35389,6705,0,28684,1,1,1
prior-art-boundary-falsification,16037004,n10-ring2,N10 ring2,EXP21D D-STR boundary continuation,restricted-management-native,5,0,periodic,D-STR restricted management reach,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.03588354422597,0.557180669955919,0,0,NaN,NaN,NaN,NaN,0.0446421737466515,0.0600000000000005,0.220000000000001,0.34,NaN,NaN,6000,2109,2085,0,0,5444,5288,156,0,0,0,0,0,0,118,0.0559506875296349,0,3882,0,0,1,32,32,0,0,0,0,0,0,0,0.44748799999999,0,0,0,0,0,0,0,0,0,0,0.683264000000023,6.47884800000029,0,0,0,0,1.63983360000006,173.75,440.666666666667,0,0.00997599108015682,0.0191123170046814,NaN,NaN,0.999575771371811,5444,0,0,0,0,0,0.6898546,0,1329131,0,410907079,0,192865959197,tdma,logical-alignment-boundary,none,continuous-dstr-replay,none,continuous-dstr-replay,NaN,50,NaN,17.375,16.6666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2109,NaN,NaN,NaN,0,0,1,118,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.683264000000023,2109,nominal,full,1,0,1951239335210,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,10,0,0,0,1,692517566611,2109,2109,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,1,0,5945580510,389849949813,1581507,2109,118,5288,0,156,5288,0,156,0,2109,2109,0,1,304,560,1.72031999999999,1307,925,0,382,113,1,0,NaN,8,NaN,1,1,0,8,15,504,NaN,11.981075650066,11.9521794772591,restricted-management,0,8,0,0,11860,29139,28087,0,1052,2872,7044,5108,0,1936,1,1,0
prior-art-boundary-falsification,16037004,n10-ring2,N10 ring2,EXP21D D-STR boundary continuation,churn-rejoin-native,6,60,periodic,D-STR local state loss/rejoin,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0327186902146734,0.562049239725482,0,0,NaN,NaN,NaN,NaN,0.0370761576731726,0.0600000000000005,0.0600000000000005,0.0600000000000005,NaN,NaN,6000,2486,2481,0,0,6455,6437,18,0,0,0,0,0,0,18,0.00724054706355591,0,3511,0,0,1,32,32,0,0,0,0,0,0,0,0.613887999999984,0,0,0,0,0,0,0,0,0,0,0.926208000000036,7.63699200000044,0,0,0,0,2.22289920000009,206.75,536.416666666667,0,0.0100478662557589,0.0190268129125286,NaN,NaN,0.999979043098112,6455,0,0,0,0,0,0.713781900000001,0,1329131,0,410907079,0,194642937985,tdma,prior-art-boundary,none,continuous-dstr-replay,none,continuous-dstr-replay,NaN,50,NaN,20.675,20.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2486,NaN,NaN,NaN,0,0,1,18,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.926208000000036,2486,nominal,full,1,0,1951239335210,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.484010894515781,1,0,NaN,NaN,10,0,0,0,1,692517566611,2486,2486,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,1,0,7168835777,389849949813,1593209,2486,18,6437,0,18,6437,0,18,0,2486,2486,0,1,360,1132,3.47750399999999,5118,1413,0,3705,203,1,0,0.484010894515781,8,9,1,1,1,8,0,0,4,11.9955237364694,11.9666275636625,churn-rejoin,1,0,0,1,11986,31155,31137,0,18,5055,23391,7542,0,15849,1,1,1
prior-art-boundary-falsification,16037005,n5-6dof,N5 6-DOF,EXP21D D-STR boundary continuation,zero-native,1,0,periodic,D-STR native zero loss,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0258152553326547,0.565331333375023,0,0,10.1142763280388,12.4336441547748,0,1.03688283789591,0.0306218905472637,0.0400000000000009,0.0400000000000009,0.0400000000000009,NaN,NaN,3000,1630,1630,0,0,3909,3909,0,0,0,0,0,0,0,0,0,0,1370,0,0,1,32,32,0,0,0,0,0,0,0,0.469759999999987,0,0,0,0,0,0,0,0,0,0,0.490752000000008,5.00736000000009,0,0,0,0,1.17780480000002,135.833333333333,325.75,0,0.0100158542791461,0.0190132366255086,NaN,NaN,0.999996236229304,3909,0,0,0,0,0,0.7900842,0,1419501,0,110997400,0,177729130190,tdma,prior-art-native,none,continuous-dstr-replay,none,continuous-dstr-replay,NaN,50,NaN,27.1666666666667,27.0833333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1630,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.490752000000008,1630,nominal,full,1,0,504071582882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.801868795391816,1,0,NaN,NaN,5,1,0,0,1,188836600276,1630,1630,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,1,0,3607148582,100655264183,1222489,1630,0,3909,0,0,3909,0,0,0,1630,1630,0,1,207,287,0.881663999999999,926,624,0,302,51,1,0,0.801868795391816,6,17,1,1,1,5,0,0,NaN,11.9955237364695,11.9738516068643,zero,1,0,0,0,5995,14385,14385,0,0,915,3086,2256,0,830,1,1,1
prior-art-boundary-falsification,16037005,n5-6dof,N5 6-DOF,EXP21D D-STR boundary continuation,zero-warm,2,0,periodic,Oracle-warm zero loss,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0257940488207558,0.565282164815647,0,0,10.0824356103589,12.246199638878,0,1.03684687522748,0.0305721393034826,0.0400000000000009,0.0400000000000009,0.0400000000000009,NaN,NaN,3000,1660,1660,0,0,3984,3984,0,0,0,0,0,0,0,0,0,0,1338,0,0,1,32,32,0,0,0,0,0,0,0,0.424959999999989,0,0,0,0,0,0,0,0,0,0,0.424960000000009,5.09952000000011,0,0,0,0,1.01990400000002,138.333333333333,332,0,0.010011225937231,0.0190049246129848,NaN,NaN,1,3984,0,0,0,0,0,0.5576132,0,1419501,0,110997400,0,177480936036,tdma,oracle-cost-decomposition,none,continuous-dstr-replay,none,continuous-dstr-replay,NaN,50,NaN,27.6666666666667,27.6666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.424960000000009,1660,nominal,full,0,1,504071582882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NaN,NaN,5,1,0,0,1,188836600276,1660,1660,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,0,1,3076119983,100655264183,1222489,1660,0,3984,0,0,3984,0,0,0,1660,1660,0,1,0,0,0,0,0,0,0,0,1,0,0,6,17,1,1,1,5,0,0,NaN,11.9882996932677,-Inf,zero,1,0,1,0,5995,14385,14385,0,0,915,3086,2256,0,830,1,1,1
prior-art-boundary-falsification,16037005,n5-6dof,N5 6-DOF,EXP21D D-STR boundary continuation,beacon-loss-native,3,0.05,periodic,D-STR native DATA erasure 0.05,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0286437710271084,0.56124409328392,0,0,10.1980234771227,12.4690985915986,0,1.03684681408317,0.0397014925373134,0.0800000000000001,0.139999999999999,0.34,NaN,NaN,3000,1408,1397,0,0,3347,3157,190,0,0,0,0,0,0,25,0.0177556818181818,0,1590,0,0,1,32,32,0,0,0,0,0,0,0,0.436991999999991,0,0,0,0,0,0,0,0,0,0,0.48,4.325376,0,0,0,0,1.152,116.416666666667,263.083333333333,0,0.00974202400642139,0.0189297242289848,NaN,NaN,0.999961059289793,3347,0,0,0,0,0,0.4783856,0,1419501,0,110997400,0,177479129329,tdma,prior-art-boundary,none,continuous-dstr-replay,none,continuous-dstr-replay,NaN,50,NaN,23.2833333333333,23.0833333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1408,NaN,NaN,NaN,0,0,1,25,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.48,1408,nominal,full,1,0,504071582882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.18527306852274,0,0,NaN,NaN,5,1,0,0,1,188836600276,1408,1408,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,1,0,3290346155,100655264183,2155802,1408,25,3157,159,31,3157,159,31,0,1408,1408,0,1,322,467,1.434624,1454,924,0,530,91,1,0,2.18527306852274,10,39,0,1,1,6,0,12,NaN,11.9955237364695,11.9702395852634,beacon-loss,1,0,0,0,5929,14095,13248,689,158,2008,6290,3728,0,2562,0,1,1
prior-art-boundary-falsification,16037005,n5-6dof,N5 6-DOF,EXP21D D-STR boundary continuation,beacon-loss-warm,4,0.05,periodic,Oracle-warm DATA erasure 0.05,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0264504392397128,0.564438601644343,0,0,10.0762673083829,12.2407493257113,0,1.03684369878202,0.0325870646766169,0.0599999999999987,0.0800000000000001,0.119999999999999,NaN,NaN,3000,1660,1657,0,0,3984,3787,197,0,0,0,0,0,0,0,0,0,1338,0,0,1,32,32,0,0,0,0,0,0,0,0.424959999999989,0,0,0,0,0,0,0,0,0,0,0.424960000000009,5.09952000000011,0,0,0,0,1.01990400000002,138.083333333333,315.583333333333,0,0.010011225937231,0.0190049246129848,NaN,NaN,0.999994172632131,3984,0,0,0,0,0,0.552561599999999,0,1419501,0,110997400,0,177516503105,tdma,oracle-loss-decomposition,none,continuous-dstr-replay,none,continuous-dstr-replay,NaN,50,NaN,27.6166666666667,27.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.424960000000009,1660,nominal,full,0,1,504071582882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NaN,NaN,5,1,0,0,1,188836600276,1660,1660,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,0,1,3076174919,100655264183,2155802,1660,0,3787,197,0,3787,197,0,0,1660,1660,0,1,0,0,0,0,0,0,0,0,1,0,0,10,39,0,1,1,6,0,12,NaN,11.9882996932677,-Inf,beacon-loss,1,0,1,0,5929,14095,13248,689,158,2008,6290,3728,0,2562,1,1,1
