time_s,seed,maxPositionDegradation_m,maxFinitePositionBound_m,formationRMS_m,perfectContinuationFormationRMS_m,robustFormationRMSBound_m,maxControlDisturbanceBound_mps2
9.12,27020001,0.0614862522172841,0.129024694317415,0.116363355309924,0.0651777836127361,0.17268247307167,2.40030854212039
9.14,27020001,0.0629917335900927,0.132176969592173,0.116351358978897,0.0640187777228057,0.173983051850212,2.62674422574695
9.16,27020001,0.0645112704726969,0.135306037553099,0.116349713319365,0.0628672221007466,0.175279089978131,2.37913125213602
9.18,27020001,0.0660022166816249,0.138407614314763,0.116345286478785,0.0617236071998436,0.176563893916386,2.05065462095445
9.2,27020001,0.0674717757285861,0.14148854144427,0.116339410875082,0.0605884086157677,0.177827485256704,2.26921808664683
9.22,27020001,0.0689265117835918,0.144553852810973,0.116339208187038,0.0594620875084208,0.179078801603649,2.22131200240449
9.24,27020001,0.070363697253287,0.147608806224696,0.116337407866525,0.058345091024277,0.18031903263878,2.49248665750979
9.26,27020001,0.0717895271465208,0.150657611991858,0.116332472337979,0.0572378527187729,0.181552919747917,2.76654131261509
9.28,27020001,0.0732096335653243,0.153704248125253,0.116331511442823,0.0561407929782377,0.182788737288752,3.04347596772038
9.3,27020001,0.0745994375506348,0.156697693447065,0.116331642383962,0.0550543194407838,0.184011992124635,2.63369062282568
9.32,27020001,0.0759662048868338,0.159646801529206,0.116326686950698,0.0539788274154949,0.185223141014798,2.91638527793098
9.34,27020001,0.0773165639451383,0.162559468879116,0.116323972199064,0.0529147002991562,0.186430761941898,2.54786327085463
9.36,27020001,0.0786471412797523,0.165432719536018,0.116315262647253,0.0518623099896559,0.187627213312227,1.82656547898807
9.38,27020001,0.0799642624662573,0.168274751470569,0.116297696790272,0.0508220172950724,0.188810438551152,2.09621487080704
9.4,27020001,0.0812736867616133,0.171093149369098,0.116279160019567,0.0497941723373138,0.189989069583033,2.18151548600182
9.42,27020001,0.0825717968609262,0.173862194821339,0.116259809156074,0.0487791149490299,0.191161060638115,2.23509128074276
9.44,27020001,0.0838641268931005,0.176592391080611,0.116241289812062,0.0477771750623237,0.192318495496691,2.4605070754837
9.46,27020001,0.0851557055874612,0.179291482950806,0.116230508043145,0.0467886730876083,0.193469922870532,2.52546084594904
9.48,27020001,0.08642823790644,0.18195661801697,0.116221225502069,0.0458139202807283,0.194605304890153,1.9798411116923
9.5,27020001,0.0876878816476823,0.184594642701022,0.116203460868679,0.0448532190962275,0.195720317831734,2.2539481158812
9.52,27020001,0.0889402472528272,0.187210913590523,0.116185132231309,0.0439068635243769,0.196823945387265,1.8773796570486
9.54,27020001,0.0901805178704188,0.189800528059639,0.116163138571002,0.0429751394092937,0.197916067203141,2.07639725825223
9.56,27020001,0.0914142073892256,0.192370313137214,0.116135076180138,0.0420583247451716,0.198998407455483,2.298568346065
9.58,27020001,0.0926463321862518,0.194926329927891,0.116108750223885,0.0411566899473126,0.200079655920461,1.87761517144907
9.6,27020001,0.0938582293360266,0.197443746199671,0.116075707364625,0.0402704980942963,0.201151998042723,1.827951004626
9.62,27020001,0.0950560806146027,0.199930998212344,0.116037689717384,0.0394000051372592,0.20220387175904,2.09782350009678
9.64,27020001,0.0962455249223764,0.202393529559033,0.116002234894428,0.0385454600718826,0.203244482596457,2.18193761954518
9.66,27020001,0.09743169845404,0.204825625120906,0.115973680246753,0.0377071050683029,0.204270877060447,2.39951836180331
9.68,27020001,0.0986192721128659,0.207232917411816,0.115948147042369,0.0368851755537827,0.205279886861897,2.62587885381795
9.7,27020001,0.0998124863313441,0.209620314317914,0.115932500444651,0.0360799002426232,0.206280707649242,2.19823340154482
9.72,27020001,0.10096530208463,0.211961108960253,0.115914058216276,0.035291501107472,0.207262052674751,2.30147360808038
9.74,27020001,0.102085601397126,0.214262775439727,0.115893620869876,0.0345201932858982,0.20822543255769,2.57999381461593
9.76,27020001,0.103180606007583,0.216532457565342,0.115878378428702,0.0337661849158963,0.209179859014627,2.39691182210497
9.78,27020001,0.104247065392088,0.218777242129034,0.115865529007391,0.0330296768938659,0.210130957671804,2.31011506410621
9.8,27020001,0.105291892872101,0.221004176287626,0.11585245469305,0.0323108625486251,0.211074456473262,2.58858831806769
9.82,27020001,0.106321412252711,0.223218074628485,0.115846123471869,0.0316099272251637,0.21201910559258,2.54892844245997
9.84,27020001,0.107324455286968,0.225367547337517,0.115835260362699,0.0309270477722183,0.212951528339695,1.82665784559266
9.86,27020001,0.108307786124654,0.22746246561199,0.11581660717045,0.0302623919282984,0.213872189250523,2.09633831873011
9.88,27020001,0.109277591736973,0.229511127037958,0.115797838563268,0.0296161176016683,0.214789886438983,2.18066839424457
9.9,27020001,0.11023952413595,0.231510759314188,0.115781024919094,0.0289883720409152,0.21570171104839,2.40232887626413
9.92,27020001,0.111198739732834,0.233469377621202,0.115771243933941,0.0283792908942439,0.216604603468262,2.62891742579481
9.94,27020001,0.112159935996919,0.235394433573534,0.11577464773516,0.0277889971574726,0.217507100041442,2.55120018263367
9.96,27020001,0.113107865661357,0.237272010476545,0.115782245726127,0.0272176000129821,0.218396135082252,2.42943399944009
9.98,27020001,0.114048125203979,0.239111047219224,0.115788000487597,0.0266651935644882,0.219267218727219,2.65610026466408
10,27020001,0.114985822752735,0.240918926394095,0.115799144351259,0.026131855475577,0.220129356284302,2.56512017019364
10.02,27020001,0.115917529017593,0.24270324390479,0.115813333350237,0.025617645523301,0.220985708488773,2.79319794458765
10.04,27020001,0.116848191056602,0.244471247225098,0.115827217430481,0.0251226040818658,0.221842857071007,3.02415571898166
10.06,27020001,0.117782316662476,0.246230024904245,0.11584798079576,0.0246467505553174,0.222709172167636,1.88850389076919
10.08,27020001,0.118674894031867,0.247964556777347,0.115863265595131,0.0241900817821797,0.223576530328808,1.73368123374155
10.1,27020001,0.119533978280111,0.249682632630361,0.115866886471861,0.0237525704389201,0.224437190723372,1.95474807665701
10.12,27020001,0.120366962349831,0.251388933055697,0.11586689915641,0.023334163472874,0.225299939946175,2.17725491957248
10.14,27020001,0.121170609188774,0.253077951328651,0.115861625646592,0.0229347805985394,0.226162468249611,1.89000176248794
10.16,27020001,0.121952005818236,0.254755421876566,0.115849474910594,0.0225543128938103,0.227020397750481,2.1153886054034
10.18,27020001,0.122717646726786,0.25642560009534,0.115838094701578,0.022192621534466,0.22788241767742,2.34221544831886
10.2,27020001,0.123473476739873,0.258028318901318,0.115834316225628,0.0218495367059413,0.228731547885819,2.40115753932977
10.22,27020001,0.124224931015449,0.259573613030407,0.115832388845738,0.0215248567307891,0.229559719625345,2.62765794617721
10.24,27020001,0.124976972322386,0.261070670285702,0.115839065539187,0.0212183474482708,0.230375809362715,2.85703835302465
10.26,27020001,0.125734125757142,0.262517536303738,0.115850796383473,0.0209297418790014,0.231177229218536,3.08929875987208
10.28,27020001,0.12650051105096,0.263923990159004,0.115867855042675,0.0206587402026348,0.231961329764228,3.32443916671952
10.3,27020001,0.127279872615342,0.265297475405102,0.115896774664151,0.020405010070197,0.23273686411583,2.3686941823404
10.32,27020001,0.128037696631637,0.266645532647921,0.115922775009747,0.0201681872651114,0.233512147055873,2.42702621317419
10.34,27020001,0.128780390805497,0.267975838212566,0.115942202480571,0.0199478767184506,0.234279968714435,2.65361235090468
10.36,27020001,0.129513824235191,0.269294505446839,0.115962603781632,0.0197436538748231,0.23504884503972,2.88307848863517
10.38,27020001,0.130243366343926,0.270607860001869,0.115984792010556,0.0195550663959907,0.235815240961815,3.11542462636566
10.4,27020001,0.130973923180353,0.27192024181652,0.116008515691287,0.0193816361802128,0.236579988877588,3.35065076409614
10.42,27020001,0.131709971236285,0.27323591470717,0.116040598507762,0.0192228616668587,0.23735134565062,2.93409989113039
10.44,27020001,0.132438660142807,0.274515183992306,0.116079202870883,0.0190782203884172,0.238113860192354,3.16640674824635
10.46,27020001,0.133165183676082,0.275766902623417,0.116124090089362,0.0189471717259855,0.23886222810387,3.40159360536232
10.48,27020001,0.133894286796207,0.276997853412972,0.11618155374668,0.0188291598199039,0.239604770487873,3.3188655949869
10.5,27020001,0.134622151821288,0.278215033062803,0.116252244486992,0.0187236165845444,0.240341930065203,3.55546211113112
10.52,27020001,0.13535343451543,0.279424175785166,0.116327403516886,0.0186299647754312,0.241072920433675,3.79493862727535
10.54,27020001,0.136092381809125,0.280630463169002,0.116413528175649,0.0185476210577936,0.241805909735761,3.71675930463811
10.56,27020001,0.136834030411455,0.281817581106259,0.116501350894341,0.0184759990281879,0.242536547561282,3.95767348077639
10.58,27020001,0.137582669558853,0.282992546425104,0.116591357891024,0.0184145121447453,0.24326491197156,4.20146765691467
10.6,27020001,0.138342207422898,0.284161234887466,0.116690163594551,0.0183625765266212,0.243998938645119,2.19477872914306
10.62,27020001,0.139046079896317,0.285318991009803,0.11677966134803,0.0183196135890517,0.244740180577536,1.97632404012268
10.64,27020001,0.139703653437082,0.286472909133774,0.116859049805557,0.0182850524867268,0.245478044106323,2.25004560729584
10.66,27020001,0.140323550959193,0.287627893178904,0.116935873781846,0.0182583323446771,0.24622011985331,2.34474828888629
10.68,27020001,0.140888896326616,0.288778334305042,0.117001455618207,0.0182389042622662,0.246954102763478,1.88677217283662
10.7,27020001,0.141409146051705,0.28992962335902,0.117052832032532,0.0182262330819646,0.247680450756735,2.11183605678696
10.72,27020001,0.141893003577582,0.29108703182973,0.117098112162061,0.0182197989201499,0.248407430582744,2.33833994073728
10.74,27020001,0.142332003719402,0.292171104990532,0.117137701407228,0.0182190984621301,0.249114174447471,2.22148382468761
10.76,27020001,0.142734937842435,0.293195094328779,0.117167787168853,0.0182236460278132,0.249798455239227,2.45086770863793
10.78,27020001,0.14310988899602,0.294170104492392,0.117196038914142,0.0182329744179353,0.250468948743872,2.68169159258826
10.8,27020001,0.143464281819031,0.29507435056728,0.11722558054229,0.018246635553496,0.251114299315811,2.7415554765386
10.82,27020001,0.143804929255785,0.295920798905158,0.11725530887989,0.0182642009230745,0.251730000863043,2.97525936048893
10.84,27020001,0.14413807622688,0.29671915003521,0.117291918258209,0.0182852618540697,0.252324802539519,1.87572918156879
10.86,27020001,0.144454765201151,0.297457671867444,0.117322603871795,0.0183094296246872,0.252898039488263,2.14675680665002
10.88,27020001,0.144761503317201,0.298147035108409,0.11734806577501,0.0183363354337756,0.253444569300912,2.42066443173126
10.9,27020001,0.145064251832357,0.298796122961462,0.117375752875715,0.0183656302454657,0.253972822873016,2.37831903831141
10.92,27020001,0.145343867615088,0.299414164891635,0.117395128110773,0.0183969845250809,0.25448617029779,1.73754019525778
10.94,27020001,0.145607485232243,0.300010423484727,0.117401861409526,0.0184300878820353,0.254983715222401,1.95858688981842
10.96,27020001,0.145861648351421,0.300593029053156,0.117404228218125,0.0184646486344928,0.255473951587196,2.18107358437906
10.98,27020001,0.146091266136061,0.301149616378059,0.117398620681086,0.0185003933094837,0.25594340953515,1.88780027893969
11,27020001,0.146303657493813,0.301687110464331,0.1173824675105,0.0185370660910235,0.256392691730961,2.11316697350033
11.02,27020001,0.146505537074066,0.302211889036506,0.11736382593951,0.0185744282275839,0.256830787205533,2.33997366806096
11.04,27020001,0.146683548232274,0.302698150659196,0.117341643579208,0.0186122574090883,0.257245600742434,2.15202294577957
11.06,27020001,0.146845026917512,0.303154501070164,0.1173141904273,0.0186503471224322,0.257631209754958,2.42612208920312
11.08,27020001,0.146996702863397,0.303587858090226,0.117288905104636,0.0186885059934332,0.257996824010449,2.70310123262667
11.1,27020001,0.147144742706053,0.303975425760044,0.1172671095349,0.0187265571220584,0.258336473589514,2.31743790866424
11.12,27020001,0.147294790276458,0.304327153118997,0.117247303515746,0.0187643374168156,0.258646277159531,2.59588103524713
11.14,27020001,0.147452004209481,0.304650890899439,0.117236296847294,0.0188016969332986,0.258935316049447,2.17953545333738
11.16,27020001,0.147601644875256,0.30493198943781,0.117226273363089,0.0188384982210694,0.259202703747506,2.07443950529105
11.18,27020001,0.147749697408341,0.305180529691825,0.117213865025619,0.0188746156823334,0.25944635085781,2.29639539886479
11.2,27020001,0.147901637948072,0.305405607361834,0.117206479328207,0.0189099349452161,0.25967549639367,2.52123129243853
11.22,27020001,0.148062470201266,0.305615970044549,0.117204522967141,0.0189443522538743,0.259892807811082,2.74894718601228
11.24,27020001,0.148236759537925,0.305818543413557,0.117207152653868,0.0189777738771791,0.260096843753421,2.97954307958602
11.26,27020001,0.148428664758074,0.306019364840734,0.117220833975032,0.0190101155372664,0.260296157048762,2.68900353334008
11.28,27020001,0.148605843890028,0.306202687827277,0.117234924886382,0.0190413018588775,0.260483461144637,2.92162154667386
11.3,27020001,0.148774883129472,0.306375736528396,0.117249982492898,0.0190712658400929,0.260654588599037,3.15567956000765
11.32,27020001,0.148941818086609,0.306543714540124,0.117272799626862,0.0190999483447861,0.260818400134506,2.03145587555929
11.34,27020001,0.149084036956791,0.306712403381933,0.117287156342779,0.0191272976168995,0.260976227957486,1.91031629926361
11.36,27020001,0.149209034352269,0.30688828669579,0.117291822696144,0.0191532688164516,0.261127532086534,2.13141672296793
11.38,27020001,0.149323689259535,0.307077444683957,0.117294643013564,0.0191778235770309,0.261280870707846,2.36926323323273
11.4,27020001,0.149407262597389,0.307242572544098,0.1172907913115,0.0192009295844006,0.261424797043772,2.29993691775711
11.42,27020001,0.149467882781934,0.307392881760776,0.117282315515599,0.0192225601757467,0.261559554956677,2.5782906022815
11.44,27020001,0.149513016268602,0.307536440997973,0.117276474847296,0.0192426939590101,0.261693691834435,2.20525282795617
11.46,27020001,0.149534105712428,0.307649563673237,0.117266877760238,0.0192613144516953,0.261809597121357,2.30793187356734
11.48,27020001,0.149538769144269,0.307740964587898,0.117252080851543,0.0192784097384969,0.261904866080732,2.58618505015787
11.5,27020001,0.149533997477274,0.30781815219225,0.117239541850324,0.0192939721470587,0.261988540778529,2.54748416568736
11.52,27020001,0.149517238214483,0.30785634980366,0.117226340327661,0.0193079979411591,0.262054832146674,1.82696188416174
11.54,27020001,0.149495138606187,0.307866208067694,0.117207436290665,0.019320487030607,0.262105871044305,2.09668316538666
11.56,27020001,0.149473787143406,0.307857310059962,0.117190538058978,0.0193314426971356,0.262150573396261,2.17564532446186
11.58,27020001,0.149458753391185,0.307819135350044,0.117177381538626,0.019340871335577,0.26218213664623,2.39914318259027
11.6,27020001,0.149455125171519,0.307762722130647,0.117163543430536,0.0193487822096211,0.262199173666548,2.62552104071868
11.62,27020001,0.149467543236941,0.307696820588316,0.117156133858535,0.0193551872214682,0.262212139413054,2.527074465868
11.64,27020001,0.149485175550336,0.307618019190988,0.117151240647275,0.0193601006947065,0.262218368086213,2.42346808333292
11.66,27020001,0.14951317124398,0.307534012503046,0.117143211104841,0.0193635391697645,0.26221225117007,2.64974440896353
11.68,27020001,0.149556228893059,0.307450719751747,0.117139405319705,0.0193655212113076,0.262202952618979,2.04946016660166
11.7,27020001,0.149571265793974,0.307377649817185,0.11712383729915,0.0193660672269748,0.262195870647241,1.99963182682947
11.72,27020001,0.149566288730963,0.307321689774715,0.11709792042297,0.0193651992968728,0.262186211821294,2.26937154981038
11.74,27020001,0.149548650925258,0.307288352166527,0.117069591847165,0.0193629410132669,0.262182714901499,2.2206232648958
11.76,27020001,0.149515699033582,0.30726306108196,0.117039035293544,0.0193593173299383,0.262181237123744,2.0572278906704
11.78,27020001,0.149474430226852,0.307254666911038,0.117000304773649,0.0193543544206929,0.262176377932242,2.28708439508094
11.8,27020001,0.149431258274373,0.307267548338712,0.116961223365525,0.0193480795465388,0.26217677663742,2.51838089949149
11.82,27020001,0.149383912628266,0.307252262467039,0.116924348450251,0.0193405209310683,0.262165379458228,2.40831740390203
11.84,27020001,0.149338468477494,0.307218592392479,0.116891474770424,0.0193317076436016,0.262142392528829,2.64249390831257
11.86,27020001,0.149300482807644,0.307175154961673,0.116869118542515,0.0193216694896763,0.262116637676744,2.85936659794704
11.88,27020001,0.149236977326269,0.307119848340054,0.116844046831778,0.0193104369084843,0.262088021823921,2.97106275241798
11.9,27020001,0.149155881087089,0.307062585700718,0.116814780039387,0.0192980408768786,0.262049061136646,3.25803890688892
11.92,27020001,0.149064473237252,0.307009604648923,0.116788602969757,0.0192845128195926,0.262008543934849,2.54744310391631
11.94,27020001,0.148951931554758,0.306956317649909,0.116754987167506,0.0192698845253338,0.261969106256872,2.65486061363009
11.96,27020001,0.148825883639066,0.306910555945656,0.116714819381848,0.0192541880684312,0.261933154233644,2.93755812334389
11.98,27020001,0.1486933272559,0.306880023364828,0.116675661888671,0.0192374557357315,0.261909360285375,2.90225389578146
12,27020001,0.148552679761622,0.306831049231911,0.116637723815418,0.0192197199584576,0.261884826387353,3.01396624295401
12.02,27020001,0.14841050223476,0.306772495997562,0.116601001649258,0.0192010132487571,0.261857193522707,3.30095859012656
12.04,27020001,0.148272800773589,0.306712407565617,0.11657224941897,0.0191813681406831,0.261835104298287,3.59083093729912
12.06,27020001,0.148145065897603,0.306637812468573,0.116551895959799,0.0191608171353635,0.261807080324149,3.71118328447168
12.08,27020001,0.148032309345725,0.30655796777491,0.116542306973902,0.0191393926501282,0.261773322100312,4.00681563164423
12.1,27020001,0.147939098405915,0.306480408048773,0.116549284937232,0.0191171269713769,0.261742504550115,4.30532797881678
12.12,27020001,0.147842906386598,0.306402326545951,0.116566203622176,0.0190940522109787,0.261715042359915,4.43432032598934
12.14,27020001,0.1477498109375,0.306332041117978,0.116589004930854,0.0190702002660114,0.261690886906291,4.73859267316189
12.16,27020001,0.147665370441655,0.306277532900797,0.116623866291733,0.0190456027816519,0.261678736468834,4.04574754125093
12.18,27020001,0.14759466083008,0.306246868581389,0.116668061863757,0.0190202911170452,0.261680821706189,2.75234587964738
12.2,27020001,0.147542309965387,0.306245863986619,0.116708519698366,0.0189942963139846,0.261700284412247,2.98324633466393
12.22,27020001,0.147512529720547,0.306278439473429,0.116752783847783,0.0189676490682461,0.261744004161103,2.04992120324405
12.24,27020001,0.1474652613064,0.306317329663839,0.116783692645549,0.0189403797034294,0.261804195394439,1.65558229210062
12.26,27020001,0.1474077735398,0.306371768432302,0.116800265452325,0.0189125181471621,0.261876474958722,1.92544987837824
12.28,27020001,0.14734673275228,0.306449325550186,0.116811123655308,0.0188840939095356,0.26196901312373,2.19819746465586
12.3,27020001,0.147275236856029,0.30655796213489,0.116817168549803,0.018855136063644,0.262081157261834,2.30142505093348
12.32,27020001,0.147199992573964,0.306704159578087,0.116815799668686,0.0188256732281067,0.262199146170463,2.5799326372111
12.34,27020001,0.147127142978611,0.306890448913265,0.116814768086821,0.0187957335514608,0.262331296497218,2.86132022348872
12.36,27020001,0.147050097501339,0.307060154908469,0.116817058059096,0.0187653446983136,0.26245392427203,2.31828955002645
12.38,27020001,0.146975050362141,0.307219505038638,0.116823069497616,0.0187345338371538,0.262563401410579,2.59671157152346
12.4,27020001,0.146907667677272,0.307374382463643,0.11683936862715,0.0187033276297227,0.262668642359673,2.87801359302048
12.42,27020001,0.146835965767816,0.307512047339057,0.116863088396143,0.0186717522218537,0.262768464473263,2.66878018346824
12.44,27020001,0.146766146633256,0.307638966126871,0.116888045722257,0.0186398332356894,0.262858168257697,2.95142892332143
12.46,27020001,0.14670388368718,0.30776197302066,0.116921037569116,0.0186075957631973,0.262946233522021,2.18178035828215
12.48,27020001,0.146621373980568,0.307875872666827,0.116940486249497,0.0185750643608983,0.263036916912331,2.40578558327646
12.5,27020001,0.146526207898481,0.307990579584679,0.116952693032715,0.018542263045738,0.26313069550459,2.63123080827077
12.52,27020001,0.146425348405162,0.30811396326571,0.116965142690687,0.0185092152920246,0.26323574161571,2.85811603326508
12.54,27020001,0.146318528052055,0.308232438056816,0.116978090000446,0.0184759440293675,0.263349164713115,2.3968412582594
12.56,27020001,0.146212157691813,0.30835499764019,0.116987037730344,0.01844247164155,0.263462901579836,2.62660648325371
12.58,27020001,0.146112103186473,0.308487532233439,0.116999246270279,0.0184088199662749,0.263585073708466,2.21933645466969
12.6,27020001,0.146015273321,0.308602049784314,0.117009311432209,0.0183750102957239,0.263693425606126,2.07568875825011
12.62,27020001,0.145927286965153,0.30870646454584,0.117013226465166,0.0183410633778739,0.26379421374289,2.29780537899424
12.64,27020001,0.145853274196784,0.308808961886004,0.117018644750966,0.0183069994185186,0.263895722180383,2.19502469404405
12.66,27020001,0.145764402571339,0.308906800094398,0.117017457308767,0.0182728380839426,0.263997463614329,2.29786655501373
12.68,27020001,0.1456678346304,0.309008371170344,0.117012063930317,0.0182385985042008,0.264093162848287,2.57598841598342
12.7,27020001,0.145570134852182,0.309120665965694,0.11700972390301,0.0182042992769578,0.264191667333933,2.51910840215759
12.72,27020001,0.145470767566809,0.3092405768833,0.117009547810933,0.0181699584718415,0.264286971831132,1.8269199462357
12.74,27020001,0.145375786980304,0.309374815525664,0.11700289084797,0.0181355936352715,0.264373945090952,2.0966141899272
12.76,27020001,0.145290727163426,0.309527127537342,0.116997558726403,0.0181012217957222,0.26446109986933,2.17122009176567
12.78,27020001,0.145211619079081,0.30965906751326,0.116991439895241,0.0180668594693825,0.264538676213253,2.07511902797756
12.8,27020001,0.145143844130397,0.309780162010519,0.116982166875681,0.0180325226661765,0.26460893101601,2.29712567322985
