communicationBudget,formationErrorA,formationErrorB,errorDifferenceAminusB,scenarioId
1.25,0.408813975867944,0.416969350543184,-0.00815537467523947,S2
1.55102272727273,0.340170324922138,0.367163361470575,-0.0269930365484372,S2
1.85204545454545,0.309680271556501,0.317357372397967,-0.00767710084146545,S2
2.15306818181818,0.289441256621169,0.286820858104747,0.00262039851642143,S2
2.45409090909091,0.269202241685836,0.274910072217441,-0.00570783053160434,S2
2.75511363636364,0.248963226750504,0.258871868919734,-0.00990864216922979,S2
3.05613636363636,0.240553677969205,0.242090914337482,-0.00153723636827713,S2
3.35715909090909,0.235279446148503,0.226027613684675,0.00925183246382807,S2
3.65818181818182,0.2300052143278,0.222540821753448,0.00746439257435252,S2
3.95920454545455,0.224730982507098,0.219054029822221,0.00567695268487697,S2
4.26022727272727,0.219456750686396,0.215567237890994,0.00388951279540142,S2
4.56125,0.214182518865693,0.212080445959767,0.00210207290592584,S2
4.86227272727273,0.208908287044991,0.208593654028541,0.000314633016450294,S2
5.16329545454545,0.203634055224289,0.20509877859417,-0.00146472336988171,S2
5.46431818181818,0.200901245606725,0.201597085340865,-0.000695839734139808,S2
5.76534090909091,0.199550223235973,0.198095392087559,0.00145483114841352,S2
6.06636363636364,0.19819920086522,0.194593698834253,0.00360550203096685,S2
6.36738636363636,0.196848178494468,0.19197862873251,0.00486954976195772,S2
6.66840909090909,0.195497156123716,0.19094143152169,0.00455572460202541,S2
6.96943181818182,0.194146133752963,0.18990423431087,0.00424189944209305,S2
7.27045454545454,0.192795111382211,0.18886703710005,0.0039280742821608,S2
7.57147727272727,0.191444089011459,0.18782983988923,0.00361424912222849,S2
7.8725,0.190093066640706,0.18679264267841,0.00330042396229618,S2
8.17352272727273,0.188742044269954,0.18575544546759,0.00298659880236382,S2
8.47454545454545,0.187391021899202,0.18471824825677,0.00267277364243151,S2
8.77556818181818,0.186039999528449,0.18368105104595,0.00235894848249918,S2
9.07659090909091,0.184688977157697,0.18264385383513,0.00204512332256687,S2
9.37761363636364,0.183337954786945,0.18160665662431,0.00173129816263456,S2
9.67863636363636,0.181986932416192,0.18056945941349,0.00141747300270223,S2
9.97965909090909,0.181543017672655,0.17953226220267,0.00201075546998472,S2
10.2806818181818,0.181176398458187,0.178875187502754,0.00230121095543362,S2
10.5817045454545,0.18080977924372,0.178245660142697,0.00256411910102353,S2
10.8827272727273,0.180443160029253,0.17761613278264,0.00282702724661335,S2
11.18375,0.180076540814786,0.176986605422583,0.00308993539220326,S2
11.4847727272727,0.179709921600319,0.176357078062526,0.00335284353779308,S2
11.7857954545455,0.179343302385851,0.175727550702469,0.00361575168338293,S2
12.0868181818182,0.178976683171384,0.175098023342412,0.00387865982897281,S2
12.3878409090909,0.178610063956917,0.174468495982354,0.00414156797456267,S2
12.6888636363636,0.17824344474245,0.174098210690665,0.00414523405178494,S2
12.9898863636364,0.177876825527983,0.173881879623692,0.00399494590429073,S2
13.2909090909091,0.177510206313516,0.173665548556719,0.00384465775679654,S2
13.5919318181818,0.177143587099048,0.173449217489746,0.00369436960930231,S2
13.8929545454545,0.176776967884581,0.173232886422773,0.0035440814618081,S2
14.1939772727273,0.176410348670114,0.1730165553558,0.00339379331431391,S2
14.495,0.176043729455647,0.172800224288827,0.0032435051668197,S2
14.7960227272727,0.17567711024118,0.172583893221854,0.00309321701932547,S2
15.0970454545455,0.175310491026712,0.172367562154881,0.00294292887183129,S2
15.3980681818182,0.174943871812245,0.172151231087908,0.00279264072433708,S2
15.6990909090909,0.174577252597778,0.171934900020935,0.00264235257684289,S2
16.0001136363636,0.174210633383311,0.171718568953962,0.00249206442934866,S2
16.3011363636364,0.173844014168844,0.171502237886989,0.00234177628185447,S2
16.6021590909091,0.173477394954376,0.171285906820016,0.00219148813436024,S2
16.9031818181818,0.173110775739909,0.171150862270081,0.00195991346982838,S2
17.2042045454545,0.172744156525442,0.171036679202934,0.00170747732250842,S2
17.5052272727273,0.172430917561743,0.170922496135786,0.00150842142595708,S2
17.80625,0.172301553857824,0.170808313068639,0.00149324078918439,S2
18.1072727272727,0.172172190153904,0.170694130001492,0.00147806015241173,S2
18.4082954545455,0.172042826449984,0.170579946934345,0.001462879515639,S2
18.7093181818182,0.171913462746064,0.170465763867197,0.00144769887886631,S2
19.0103409090909,0.171784099042144,0.17035158080005,0.00143251824209364,S2
19.3113636363636,0.171654735338224,0.170237397732903,0.00141733760532095,S2
19.6123863636364,0.171525371634304,0.170123214665756,0.00140215696854826,S2
19.9134090909091,0.171396007930384,0.170009031598609,0.00138697633177554,S2
