seed,cell,arm,N,rho,lambda,epsilon,slots,burnIn,MEAN_AOII,MEAN_MAX_AOII,ATTEMPTS,ATTEMPT_RATE,SUCCESSES,SUCCESS_RATE,COLLISIONS,COLLISION_SLOT_RATE,ERASURES,FEEDBACK_GENERATED,FEEDBACK_DELIVERED,FEEDBACK_DROPPED,FEEDBACK_EVENT_RATE,PHASE_DIVERGENCE_FRACTION,MAX_FEEDBACK_QUEUE,FUTURE_FEEDBACK_READS,DRAW_HASH_EXACT
16027102,n10-rho20-eps05,delta-public,10,0.2,0.02,0.05,20000,1000,0.048675,0.28575,5577,0.265571428571429,4051,0.192904761904762,632,0.0300952380952381,215,4898,48980,0,0.233238095238095,0,0,0,451489602007
16027102,n10-rho20-eps05,delta-private-delayed,10,0.2,0.02,0.05,20000,1000,13.585055,48.41135,34317,1.63414285714286,6031,0.287190476190476,10547,0.502238095238095,318,168960,152108,16828,8.04571428571429,0.64247619047619,5,0,451489602007
16027102,n10-rho20-eps05,zero-wait,10,0.2,0.02,0.05,20000,1000,0.90376,6.6203,4705,0.224047619047619,3618,0.172285714285714,433,0.0206190476190476,183,0,0,0,0,0,0,0,451489602007
16027102,n10-rho20-eps05,max-age-first,10,0.2,0.02,0.05,20000,1000,0.347805,2.7344,21000,1,19936,0.949333333333333,0,0,1064,0,0,0,0,0,0,0,451489602007
16027102,n10-rho20-eps05,round-robin,10,0.2,0.02,0.05,20000,1000,0.395565,3.14665,21000,1,19936,0.949333333333333,0,0,1064,0,0,0,0,0,0,0,451489602007
16027102,n10-rho20-eps20,delta-public,10,0.2,0.02,0.2,20000,1000,0.145755,0.83965,6822,0.324857142857143,3942,0.187714285714286,891,0.0424285714285714,1029,5862,58620,0,0.279142857142857,0,0,0,451489602007
16027102,n10-rho20-eps20,delta-private-delayed,10,0.2,0.02,0.2,20000,1000,21.496005,72.3609,35905,1.7097619047619,4929,0.234714285714286,11182,0.53247619047619,1313,174240,156852,17364,8.29714285714286,0.660619047619048,5,0,451489602007
16027102,n10-rho20-eps20,zero-wait,10,0.2,0.02,0.2,20000,1000,1.360705,9.23505,5664,0.269714285714286,3509,0.167095238095238,618,0.0294285714285714,852,0,0,0,0,0,0,0,451489602007
16027102,n10-rho20-eps20,max-age-first,10,0.2,0.02,0.2,20000,1000,0.511945,3.81695,21000,1,16772,0.798666666666667,0,0,4228,0,0,0,0,0,0,0,451489602007
16027102,n10-rho20-eps20,round-robin,10,0.2,0.02,0.2,20000,1000,0.78854,5.9433,21000,1,16772,0.798666666666667,0,0,4228,0,0,0,0,0,0,0,451489602007
16027102,n10-rho50-eps05,delta-public,10,0.5,0.05,0.05,20000,1000,0.9251,3.6328,16857,0.802714285714286,8540,0.406666666666667,3578,0.170380952380952,429,12547,125470,0,0.59747619047619,0,0,0,451489602007
16027102,n10-rho50-eps05,delta-private-delayed,10,0.5,0.05,0.05,20000,1000,19.963415,64.9623,42003,2.00014285714286,5260,0.25047619047619,13375,0.636904761904762,257,188920,170046,18846,8.99619047619048,0.768666666666667,5,0,451489602007
16027102,n10-rho50-eps05,zero-wait,10,0.5,0.05,0.05,20000,1000,4.16513,20.27045,13470,0.641428571428571,6821,0.324809523809524,2813,0.133952380952381,369,0,0,0,0,0,0,0,451489602007
16027102,n10-rho50-eps05,max-age-first,10,0.5,0.05,0.05,20000,1000,0.836445,4.9594,21000,1,19936,0.949333333333333,0,0,1064,0,0,0,0,0,0,0,451489602007
16027102,n10-rho50-eps05,round-robin,10,0.5,0.05,0.05,20000,1000,0.947875,5.78205,21000,1,19936,0.949333333333333,0,0,1064,0,0,0,0,0,0,0,451489602007
16027102,n10-rho50-eps20,delta-public,10,0.5,0.05,0.2,20000,1000,2.410675,8.29975,17122,0.815333333333333,7195,0.342619047619048,3658,0.174190476190476,1876,12729,127290,0,0.606142857142857,0,0,0,451489602007
16027102,n10-rho50-eps20,delta-private-delayed,10,0.5,0.05,0.2,20000,1000,21.76039,67.34505,39371,1.87480952380952,4965,0.236428571428571,12343,0.587761904761905,1200,185080,166604,18448,8.81333333333333,0.737857142857143,5,0,451489602007
16027102,n10-rho50-eps20,zero-wait,10,0.5,0.05,0.2,20000,1000,6.51105,28.91855,15819,0.753285714285714,6116,0.291238095238095,3593,0.171095238095238,1517,0,0,0,0,0,0,0,451489602007
16027102,n10-rho50-eps20,max-age-first,10,0.5,0.05,0.2,20000,1000,1.19491,6.47945,21000,1,16772,0.798666666666667,0,0,4228,0,0,0,0,0,0,0,451489602007
16027102,n10-rho50-eps20,round-robin,10,0.5,0.05,0.2,20000,1000,1.824995,10.43375,21000,1,16772,0.798666666666667,0,0,4228,0,0,0,0,0,0,0,451489602007
