seed,method,arm,scenario,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLLPEAK,PITCHPEAK,SATURATION,CONTROLEFFORT,LAGERR,DATARATE,ACKRATE,TRUEAOI,ESTAOI,MASSRATIO,DRAGRATIO,AEXTRMS,AEXTPEAK,INVARIANTS
4,P10,B3 mass +10%,Clean,0.673555039243723,0.751627338737053,0,0,9.15020048545293,11.4677270207526,0,1.21821824470864,NaN,100,NaN,0.0499636693914622,NaN,1.1,1,0,0,0
5,P10,B3 mass +10%,Clean,0.673555039243723,0.751627338737053,0,0,9.15020048545293,11.4677270207526,0,1.21821824470864,NaN,100,NaN,0.0499636693914622,NaN,1.1,1,0,0,0
6,P10,B3 mass +10%,Clean,0.673555039243723,0.751627338737053,0,0,9.15020048545293,11.4677270207526,0,1.21821824470864,NaN,100,NaN,0.0499636693914622,NaN,1.1,1,0,0,0
7,P10,B3 mass +10%,Clean,0.673555039243723,0.751627338737053,0,0,9.15020048545293,11.4677270207526,0,1.21821824470864,NaN,100,NaN,0.0499636693914622,NaN,1.1,1,0,0,0
8,P10,B3 mass +10%,Clean,0.673555039243723,0.751627338737053,0,0,9.15020048545293,11.4677270207526,0,1.21821824470864,NaN,100,NaN,0.0499636693914622,NaN,1.1,1,0,0,0
9,P10,B3 mass +10%,Clean,0.673555039243723,0.751627338737053,0,0,9.15020048545293,11.4677270207526,0,1.21821824470864,NaN,100,NaN,0.0499636693914622,NaN,1.1,1,0,0,0
10,P10,B3 mass +10%,Clean,0.673555039243723,0.751627338737053,0,0,9.15020048545293,11.4677270207526,0,1.21821824470864,NaN,100,NaN,0.0499636693914622,NaN,1.1,1,0,0,0
11,P10,B3 mass +10%,Clean,0.673555039243723,0.751627338737053,0,0,9.15020048545293,11.4677270207526,0,1.21821824470864,NaN,100,NaN,0.0499636693914622,NaN,1.1,1,0,0,0
12,P10,B3 mass +10%,Clean,0.673555039243723,0.751627338737053,0,0,9.15020048545293,11.4677270207526,0,1.21821824470864,NaN,100,NaN,0.0499636693914622,NaN,1.1,1,0,0,0
13,P10,B3 mass +10%,Clean,0.673555039243723,0.751627338737053,0,0,9.15020048545293,11.4677270207526,0,1.21821824470864,NaN,100,NaN,0.0499636693914622,NaN,1.1,1,0,0,0
14,P10,B3 mass +10%,Clean,0.673555039243723,0.751627338737053,0,0,9.15020048545293,11.4677270207526,0,1.21821824470864,NaN,100,NaN,0.0499636693914622,NaN,1.1,1,0,0,0
15,P10,B3 mass +10%,Clean,0.673555039243723,0.751627338737053,0,0,9.15020048545293,11.4677270207526,0,1.21821824470864,NaN,100,NaN,0.0499636693914622,NaN,1.1,1,0,0,0
16,P10,B3 mass +10%,Clean,0.673555039243723,0.751627338737053,0,0,9.15020048545293,11.4677270207526,0,1.21821824470864,NaN,100,NaN,0.0499636693914622,NaN,1.1,1,0,0,0
17,P10,B3 mass +10%,Clean,0.673555039243723,0.751627338737053,0,0,9.15020048545293,11.4677270207526,0,1.21821824470864,NaN,100,NaN,0.0499636693914622,NaN,1.1,1,0,0,0
18,P10,B3 mass +10%,Clean,0.673555039243723,0.751627338737053,0,0,9.15020048545293,11.4677270207526,0,1.21821824470864,NaN,100,NaN,0.0499636693914622,NaN,1.1,1,0,0,0
19,P10,B3 mass +10%,Clean,0.673555039243723,0.751627338737053,0,0,9.15020048545293,11.4677270207526,0,1.21821824470864,NaN,100,NaN,0.0499636693914622,NaN,1.1,1,0,0,0
20,P10,B3 mass +10%,Clean,0.673555039243723,0.751627338737053,0,0,9.15020048545293,11.4677270207526,0,1.21821824470864,NaN,100,NaN,0.0499636693914622,NaN,1.1,1,0,0,0
1,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
2,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
3,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
4,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
5,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
6,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
7,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
8,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
9,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
10,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
11,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
12,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
13,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
14,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
15,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
16,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
17,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
18,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
19,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
20,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
1,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
2,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
3,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
4,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
5,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
6,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
7,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
8,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
9,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
10,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
11,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
12,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
13,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
14,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
15,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
16,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
17,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
18,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
19,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
20,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
1,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
2,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
3,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
4,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
5,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
6,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
7,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
8,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
9,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
10,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
11,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
12,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
13,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
14,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
15,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
16,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
17,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
18,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
19,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
20,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
1,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
2,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
3,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
4,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
5,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
6,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
7,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
8,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
9,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
10,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
11,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
12,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
13,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
14,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
15,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
16,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
17,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
18,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
19,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
20,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
1,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
2,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
3,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
4,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
5,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
6,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
7,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
8,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
9,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
10,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
11,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
12,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
13,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
14,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
15,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
16,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
17,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
18,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
19,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
20,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
1,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
2,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
3,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
4,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
5,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
6,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
7,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
8,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
9,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
10,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
11,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
12,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
13,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
14,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
15,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
16,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
17,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
18,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
19,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
