seed,method,arm,scenario,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLLPEAK,PITCHPEAK,SATURATION,CONTROLEFFORT,LAGERR,DATARATE,ACKRATE,TRUEAOI,ESTAOI,MASSRATIO,DRAGRATIO,AEXTRMS,AEXTPEAK,INVARIANTS
3,Causal-v3,B2 wind 1.0,Clean,0.416106736353538,0.260457905963078,0,0,9.5616582683142,12.4166621023282,0,1.02400621655101,NaN,84.9,84.9,0.0599782016348774,0.079979564032698,1,1,0.706720879691264,1.43127053344251,0
1,P10,B3 mass +10%,Clean,0.673555039243723,0.751627338737053,0,0,9.15020048545293,11.4677270207526,0,1.21821824470864,NaN,100,NaN,0.0499636693914622,NaN,1.1,1,0,0,0
2,P10,B3 mass +10%,Clean,0.673555039243723,0.751627338737053,0,0,9.15020048545293,11.4677270207526,0,1.21821824470864,NaN,100,NaN,0.0499636693914622,NaN,1.1,1,0,0,0
3,P10,B3 mass +10%,Clean,0.673555039243723,0.751627338737053,0,0,9.15020048545293,11.4677270207526,0,1.21821824470864,NaN,100,NaN,0.0499636693914622,NaN,1.1,1,0,0,0
1,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
2,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
3,P20,B3 mass +10%,Clean,0.672945735711668,0.756977360229752,0,0,9.22533519731934,11.3234546052383,0,1.21823737565784,NaN,200,NaN,0.0259854677565848,NaN,1.1,1,0,0,0
1,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
2,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
3,State-event,B3 mass +10%,Clean,0.677661289842727,0.735902786930693,0,0,9.09553500592371,11.5700370895234,0,1.21818350042678,NaN,41.8333333333333,NaN,0.129925522252498,NaN,1.1,1,0,0,0
1,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
2,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
3,Causal-v3,B3 mass +10%,Clean,0.673822463127638,0.749421855891351,0,0,9.10367276328415,11.4173890651267,0,1.21821185755848,NaN,83.8,83.8,0.06,0.0800204359673029,1.1,1,0,0,0
1,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
2,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
3,P10,B4 mass -10%,Clean,0.672544705624357,0.754392483524839,0,0,9.94820047175338,12.727369718503,0,0.831584088196673,NaN,100,NaN,0.0499636693914622,NaN,0.9,1,0,0,0
1,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
2,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
3,P20,B4 mass -10%,Clean,0.672209043369933,0.759750082146811,0,0,9.57524955861412,12.5117966717742,0,0.831667760692501,NaN,200,NaN,0.0259854677565848,NaN,0.9,1,0,0,0
1,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
2,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
3,State-event,B4 mass -10%,Clean,0.676370609787337,0.738686009820152,0,0,9.73515758353067,12.604546523037,0,0.831600224126489,NaN,45.6333333333333,NaN,0.12997093551317,NaN,0.9,1,0,0,0
1,Causal-v3,B4 mass -10%,Clean,0.672934511303693,0.752257994434906,0,0,9.70117859940221,12.5487327210674,0,0.83161910506539,NaN,86.4333333333333,86.4333333333333,0.0599891008174388,0.0800204359673029,0.9,1,0,0,0
2,Causal-v3,B4 mass -10%,Clean,0.672934511303693,0.752257994434906,0,0,9.70117859940221,12.5487327210674,0,0.83161910506539,NaN,86.4333333333333,86.4333333333333,0.0599891008174388,0.0800204359673029,0.9,1,0,0,0
3,Causal-v3,B4 mass -10%,Clean,0.672934511303693,0.752257994434906,0,0,9.70117859940221,12.5487327210674,0,0.83161910506539,NaN,86.4333333333333,86.4333333333333,0.0599891008174388,0.0800204359673029,0.9,1,0,0,0
1,P10,B5 drag +20%,Clean,0.0746381456364381,0.505652134291651,0,0,9.63659510513373,12.3071541026818,0,1.01857969302144,NaN,100,NaN,0.0499636693914622,NaN,1,1.2,0,0,0
2,P10,B5 drag +20%,Clean,0.0746381456364381,0.505652134291651,0,0,9.63659510513373,12.3071541026818,0,1.01857969302144,NaN,100,NaN,0.0499636693914622,NaN,1,1.2,0,0,0
3,P10,B5 drag +20%,Clean,0.0746381456364381,0.505652134291651,0,0,9.63659510513373,12.3071541026818,0,1.01857969302144,NaN,100,NaN,0.0499636693914622,NaN,1,1.2,0,0,0
1,P20,B5 drag +20%,Clean,0.0600065265679229,0.523772846489159,0,0,9.42558941473507,12.0867353123127,0,1.01861617118681,NaN,200,NaN,0.0259854677565848,NaN,1,1.2,0,0,0
2,P20,B5 drag +20%,Clean,0.0600065265679229,0.523772846489159,0,0,9.42558941473507,12.0867353123127,0,1.01861617118681,NaN,200,NaN,0.0259854677565848,NaN,1,1.2,0,0,0
3,P20,B5 drag +20%,Clean,0.0600065265679229,0.523772846489159,0,0,9.42558941473507,12.0867353123127,0,1.01861617118681,NaN,200,NaN,0.0259854677565848,NaN,1,1.2,0,0,0
1,State-event,B5 drag +20%,Clean,0.123036521848159,0.446479944133031,0,0,9.47924546789427,12.3421831309848,0,1.01855386465564,NaN,42.9,NaN,0.13013987284287,NaN,1,1.2,0,0,0
2,State-event,B5 drag +20%,Clean,0.123036521848159,0.446479944133031,0,0,9.47924546789427,12.3421831309848,0,1.01855386465564,NaN,42.9,NaN,0.13013987284287,NaN,1,1.2,0,0,0
3,State-event,B5 drag +20%,Clean,0.123036521848159,0.446479944133031,0,0,9.47924546789427,12.3421831309848,0,1.01855386465564,NaN,42.9,NaN,0.13013987284287,NaN,1,1.2,0,0,0
1,Causal-v3,B5 drag +20%,Clean,0.0808788066140451,0.497920414768137,0,0,9.6128810496994,12.2373859626898,0,1.01857037575549,NaN,84.2,84.2,0.0600054495912807,0.0800272479564038,1,1.2,0,0,0
2,Causal-v3,B5 drag +20%,Clean,0.0808788066140451,0.497920414768137,0,0,9.6128810496994,12.2373859626898,0,1.01857037575549,NaN,84.2,84.2,0.0600054495912807,0.0800272479564038,1,1.2,0,0,0
3,Causal-v3,B5 drag +20%,Clean,0.0808788066140451,0.497920414768137,0,0,9.6128810496994,12.2373859626898,0,1.01857037575549,NaN,84.2,84.2,0.0600054495912807,0.0800272479564038,1,1.2,0,0,0
1,P10,B6 drag -20%,Clean,0.0352270739106626,0.551068893284441,0,0,9.63814609925981,12.3171354702529,0,1.01233395247702,NaN,100,NaN,0.0499636693914622,NaN,1,0.8,0,0,0
2,P10,B6 drag -20%,Clean,0.0352270739106626,0.551068893284441,0,0,9.63814609925981,12.3171354702529,0,1.01233395247702,NaN,100,NaN,0.0499636693914622,NaN,1,0.8,0,0,0
3,P10,B6 drag -20%,Clean,0.0352270739106626,0.551068893284441,0,0,9.63814609925981,12.3171354702529,0,1.01233395247702,NaN,100,NaN,0.0499636693914622,NaN,1,0.8,0,0,0
1,P20,B6 drag -20%,Clean,0.0441775122194149,0.5438411940707,0,0,9.39266179008597,12.0611658497336,0,1.0123768883837,NaN,200,NaN,0.0259854677565848,NaN,1,0.8,0,0,0
2,P20,B6 drag -20%,Clean,0.0441775122194149,0.5438411940707,0,0,9.39266179008597,12.0611658497336,0,1.0123768883837,NaN,200,NaN,0.0259854677565848,NaN,1,0.8,0,0,0
3,P20,B6 drag -20%,Clean,0.0441775122194149,0.5438411940707,0,0,9.39266179008597,12.0611658497336,0,1.0123768883837,NaN,200,NaN,0.0259854677565848,NaN,1,0.8,0,0,0
1,State-event,B6 drag -20%,Clean,0.0467009390275494,0.549318283383288,0,0,9.40611190159873,12.3189000611863,0,1.01233144594307,NaN,44.5,NaN,0.130072661217075,NaN,1,0.8,0,0,0
2,State-event,B6 drag -20%,Clean,0.0467009390275494,0.549318283383288,0,0,9.40611190159873,12.3189000611863,0,1.01233144594307,NaN,44.5,NaN,0.130072661217075,NaN,1,0.8,0,0,0
3,State-event,B6 drag -20%,Clean,0.0467009390275494,0.549318283383288,0,0,9.40611190159873,12.3189000611863,0,1.01233144594307,NaN,44.5,NaN,0.130072661217075,NaN,1,0.8,0,0,0
1,Causal-v3,B6 drag -20%,Clean,0.0327888348274131,0.554755404477049,0,0,9.59139246433638,12.1835138607386,0,1.01233919183673,NaN,84.8666666666667,84.8666666666667,0.0600108991825614,0.0800204359673029,1,0.8,0,0,0
2,Causal-v3,B6 drag -20%,Clean,0.0327888348274131,0.554755404477049,0,0,9.59139246433638,12.1835138607386,0,1.01233919183673,NaN,84.8666666666667,84.8666666666667,0.0600108991825614,0.0800204359673029,1,0.8,0,0,0
3,Causal-v3,B6 drag -20%,Clean,0.0327888348274131,0.554755404477049,0,0,9.59139246433638,12.1835138607386,0,1.01233919183673,NaN,84.8666666666667,84.8666666666667,0.0600108991825614,0.0800204359673029,1,0.8,0,0,0
1,P10,B7 combined,Clean,0.717361843839922,0.70511189859454,0,0,9.17665611392926,11.2582211092895,0,1.21857184137213,NaN,100,NaN,0.0499636693914622,NaN,1.1,1.2,0.399316819220562,0.735235027922676,0
2,P10,B7 combined,Clean,0.698456832824898,0.55584324742543,0,0,9.08107234736961,11.162707129398,0,1.21715941349124,NaN,100,NaN,0.0499636693914622,NaN,1.1,1.2,0.41862123110859,0.792937235203666,0
3,P10,B7 combined,Clean,0.703492848925024,0.659335644537047,0,0,9.09545970475228,11.5072280440685,0,1.2234790093332,NaN,100,NaN,0.0499636693914622,NaN,1.1,1.2,0.353360439845632,0.715635266721257,0
1,P20,B7 combined,Clean,0.716392008517775,0.711032447257168,0,0,9.25856583173654,11.1296162121004,0,1.21858603559007,NaN,200,NaN,0.0259854677565848,NaN,1.1,1.2,0.399316819220562,0.735235027922676,0
2,P20,B7 combined,Clean,0.698912074926259,0.557509370752407,0,0,9.20334989443854,11.0302789944487,0,1.21723221007824,NaN,200,NaN,0.0259854677565848,NaN,1.1,1.2,0.41862123110859,0.792937235203666,0
3,P20,B7 combined,Clean,0.703099181555483,0.659641552084345,0,0,9.1492177490433,11.3644555697355,0,1.22353620366281,NaN,200,NaN,0.0259854677565848,NaN,1.1,1.2,0.353360439845632,0.715635266721257,0
1,State-event,B7 combined,Clean,0.723691670480373,0.68754514511966,0,0,9.11844673073262,11.3529958522734,0,1.21854995753363,NaN,42.6,NaN,0.132764759309718,NaN,1.1,1.2,0.399316819220562,0.735235027922676,0
2,State-event,B7 combined,Clean,0.700365058929588,0.548869763343827,0,0,9.11582661417415,11.2292185006284,0,1.21700742618957,NaN,42.0666666666667,NaN,0.130452316076294,NaN,1.1,1.2,0.41862123110859,0.792937235203666,0
3,State-event,B7 combined,Clean,0.707665161417583,0.660425386777805,0,0,9.19689950235736,11.6131973773173,0,1.2233300911378,NaN,42.0666666666667,NaN,0.132132606721163,NaN,1.1,1.2,0.353360439845632,0.715635266721257,0
1,Causal-v3,B7 combined,Clean,0.717779862439593,0.702670428631146,0,0,9.12474444768845,11.2213573482949,0,1.21855884151721,NaN,83.8,83.8,0.0600272479564033,0.0800272479564037,1.1,1.2,0.399316819220562,0.735235027922676,0
2,Causal-v3,B7 combined,Clean,0.698288868324511,0.554811514166195,0,0,9.12199067462551,11.1055627677291,0,1.21714350996795,NaN,83.8666666666667,83.8666666666667,0.06,0.0800204359673029,1.1,1.2,0.41862123110859,0.792937235203666,0
3,Causal-v3,B7 combined,Clean,0.703633669285658,0.659112202221476,0,0,9.19936044283749,11.4608816309758,0,1.22346769582415,NaN,83.8666666666667,83.8666666666667,0.0600163487738421,0.0800272479564037,1.1,1.2,0.353360439845632,0.715635266721257,0
1,P10,B8 lag 20ms,Clean,0.0360706329356707,0.55225406123713,0,0,9.66844753741824,12.321333117516,0,1.01544699227231,0.00222540455417802,100,NaN,0.0499636693914622,NaN,1,1,0,0,0
2,P10,B8 lag 20ms,Clean,0.0360706329356707,0.55225406123713,0,0,9.66844753741824,12.321333117516,0,1.01544699227231,0.00222540455417802,100,NaN,0.0499636693914622,NaN,1,1,0,0,0
3,P10,B8 lag 20ms,Clean,0.0360706329356707,0.55225406123713,0,0,9.66844753741824,12.321333117516,0,1.01544699227231,0.00222540455417802,100,NaN,0.0499636693914622,NaN,1,1,0,0,0
1,P20,B8 lag 20ms,Clean,0.0253723516481133,0.568385310067241,0,0,9.4738828670485,12.0640401812913,0,1.01548164356753,0.00148191970217741,200,NaN,0.0259854677565848,NaN,1,1,0,0,0
2,P20,B8 lag 20ms,Clean,0.0253723516481133,0.568385310067241,0,0,9.4738828670485,12.0640401812913,0,1.01548164356753,0.00148191970217741,200,NaN,0.0259854677565848,NaN,1,1,0,0,0
3,P20,B8 lag 20ms,Clean,0.0253723516481133,0.568385310067241,0,0,9.4738828670485,12.0640401812913,0,1.01548164356753,0.00148191970217741,200,NaN,0.0259854677565848,NaN,1,1,0,0,0
1,State-event,B8 lag 20ms,Clean,0.0820478221943353,0.498144460861625,0,0,9.47062852748454,12.3856257747619,0,1.01542553602085,0.00231395081667609,43.4333333333333,NaN,0.130032697547684,NaN,1,1,0,0,0
2,State-event,B8 lag 20ms,Clean,0.0820478221943353,0.498144460861625,0,0,9.47062852748454,12.3856257747619,0,1.01542553602085,0.00231395081667609,43.4333333333333,NaN,0.130032697547684,NaN,1,1,0,0,0
3,State-event,B8 lag 20ms,Clean,0.0820478221943353,0.498144460861625,0,0,9.47062852748454,12.3856257747619,0,1.01542553602085,0.00231395081667609,43.4333333333333,NaN,0.130032697547684,NaN,1,1,0,0,0
1,Causal-v3,B8 lag 20ms,Clean,0.0413359376200034,0.545699775852832,0,0,9.65645947402093,12.1863143812108,0,1.01543843926093,0.00197786734798711,84.4,84.4,0.0600381471389648,0.0800408719346054,1,1,0,0,0
2,Causal-v3,B8 lag 20ms,Clean,0.0413359376200034,0.545699775852832,0,0,9.65645947402093,12.1863143812108,0,1.01543843926093,0.00197786734798711,84.4,84.4,0.0600381471389648,0.0800408719346054,1,1,0,0,0
3,Causal-v3,B8 lag 20ms,Clean,0.0413359376200034,0.545699775852832,0,0,9.65645947402093,12.1863143812108,0,1.01543843926093,0.00197786734798711,84.4,84.4,0.0600381471389648,0.0800408719346054,1,1,0,0,0
1,P10,B9 lag 50ms,Clean,0.0361347694255019,0.552175776601458,0,0,10.2765567781428,12.2278858925061,0,1.01549460063106,0.00324151612219247,100,NaN,0.0499636693914622,NaN,1,1,0,0,0
2,P10,B9 lag 50ms,Clean,0.0361347694255019,0.552175776601458,0,0,10.2765567781428,12.2278858925061,0,1.01549460063106,0.00324151612219247,100,NaN,0.0499636693914622,NaN,1,1,0,0,0
3,P10,B9 lag 50ms,Clean,0.0361347694255019,0.552175776601458,0,0,10.2765567781428,12.2278858925061,0,1.01549460063106,0.00324151612219247,100,NaN,0.0499636693914622,NaN,1,1,0,0,0
1,P20,B9 lag 50ms,Clean,0.0253812398591971,0.568387270427772,0,0,10.2490785631653,12.1775484846908,0,1.01553206742205,0.00217206669736678,200,NaN,0.0259854677565848,NaN,1,1,0,0,0
2,P20,B9 lag 50ms,Clean,0.0253812398591971,0.568387270427772,0,0,10.2490785631653,12.1775484846908,0,1.01553206742205,0.00217206669736678,200,NaN,0.0259854677565848,NaN,1,1,0,0,0
3,P20,B9 lag 50ms,Clean,0.0253812398591971,0.568387270427772,0,0,10.2490785631653,12.1775484846908,0,1.01553206742205,0.00217206669736678,200,NaN,0.0259854677565848,NaN,1,1,0,0,0
1,State-event,B9 lag 50ms,Clean,0.082269786139562,0.498620164691851,0,0,10.2199924774478,12.2902331938957,0,1.01553120675781,0.00702315266055017,43.5333333333333,NaN,0.130032697547684,NaN,1,1,0,0,0
2,State-event,B9 lag 50ms,Clean,0.082269786139562,0.498620164691851,0,0,10.2199924774478,12.2902331938957,0,1.01553120675781,0.00702315266055017,43.5333333333333,NaN,0.130032697547684,NaN,1,1,0,0,0
3,State-event,B9 lag 50ms,Clean,0.082269786139562,0.498620164691851,0,0,10.2199924774478,12.2902331938957,0,1.01553120675781,0.00702315266055017,43.5333333333333,NaN,0.130032697547684,NaN,1,1,0,0,0
1,Causal-v3,B9 lag 50ms,Clean,0.0414651983467169,0.545539994668581,0,0,10.271625783177,12.2453106008914,0,1.01548517445399,0.00286930493626723,84.5333333333333,84.5333333333333,0.0599945504087194,0.0800136239782021,1,1,0,0,0
2,Causal-v3,B9 lag 50ms,Clean,0.0414651983467169,0.545539994668581,0,0,10.271625783177,12.2453106008914,0,1.01548517445399,0.00286930493626723,84.5333333333333,84.5333333333333,0.0599945504087194,0.0800136239782021,1,1,0,0,0
3,Causal-v3,B9 lag 50ms,Clean,0.0414651983467169,0.545539994668581,0,0,10.271625783177,12.2453106008914,0,1.01548517445399,0.00286930493626723,84.5333333333333,84.5333333333333,0.0599945504087194,0.0800136239782021,1,1,0,0,0
1,P10,B0 nominal,Moderate,0.096775646491354,0.479643345860959,0,0,9.78298064844789,12.8961577541299,0,1.01534921993667,NaN,100,NaN,0.153869209809264,NaN,1,1,0,0,0
2,P10,B0 nominal,Moderate,0.0976809708185099,0.480327001701978,0,0,9.78298064844789,12.8749385532196,0,1.01533607672932,NaN,100,NaN,0.15488646684832,NaN,1,1,0,0,0
3,P10,B0 nominal,Moderate,0.0974565760102065,0.48062352189029,0,0,9.92703761203795,13.0004557180253,0,1.01532231861614,NaN,100,NaN,0.155286103542234,NaN,1,1,0,0,0
1,P20,B0 nominal,Moderate,0.0749686859873428,0.503966103847096,0,0,9.82851838931651,12.7825448748212,0,1.01534994589995,NaN,200,NaN,0.117898274296094,NaN,1,1,0,0,0
2,P20,B0 nominal,Moderate,0.0752439712425112,0.505625124433133,0,0,9.800680037782,12.8094607897645,0,1.01534460612452,NaN,200,NaN,0.118152588555858,NaN,1,1,0,0,0
3,P20,B0 nominal,Moderate,0.0750602215888317,0.505540094608386,0,0,9.89604071158262,12.8526597500913,0,1.01534611492868,NaN,200,NaN,0.117883742052679,NaN,1,1,0,0,0
1,State-event,B0 nominal,Moderate,0.164863447740186,0.396884883485903,0,0,9.94617320706842,12.9033230246502,0,1.01533581575932,NaN,43.2666666666667,NaN,0.26558038147139,NaN,1,1,0,0,0
