seed,N,condition,conditionLabel,scope,topology,maxFrames,dataErasureProbability,managementErasureProbability,churnEnabled,firstResolutionFrame,firstConvergenceFrame,recoveryFrame,finalAllResolved,finalCollisionFree,finalFrameAgreement,finalConverged,finalDataSlots,finalResolvedNodes,finalAssignedNodes,maxFrameDisagreement,maxAssignedSlot,conflictFrameFraction,falseResolvedNodeFrames,dataAttempts,dataRecipientAttempts,dataRecipientSuccess,dataRecipientErasure,dataRecipientCollision,dataCollisionFrames,managementAttempts,managementRecipientAttempts,managementRecipientSuccess,managementRecipientErasure,managementRecipientCollision,managementCollisionSlots,growRequests,growNacks,growthEvents,shrinkRequests,shrinkObjects,shrinkNacks,shrinkEvents,elapsedSec,offeredAirtimeSec,busyAirtimeSec,offeredUtilization,channelUtilization,accountingCloses,deliveryWitnessValid,futureRandomReads,receiverTruthDecisionReads,traceHash,configHash,realizationHash
16034001,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,4,12,NaN,1,1,1,1,5,5,5,0,10,0,0,994,2783,2783,0,0,0,258,848,580,0,268,45,0,0,0,119,78,61,5,9.466756924,5.128192,4.849664,0.541705257795209,0.512283566477258,1,1,0,0,16741414370,1081016,78682887
16034001,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,18,68,NaN,1,1,1,0,6,5,5,0,13,0.02,3,983,2752,2605,131,16,8,385,1220,708,0,512,86,11,6,9,145,148,75,19,11.376797988,5.603328,5.087232,0.492522413240551,0.447158506757868,1,1,0,0,16741414370,2014329,111578271
16034001,5,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,4,NaN,NaN,1,0,0,0,7,5,5,6,10,0.24,58,975,2627,2499,0,128,128,240,528,390,0,138,54,19,6,15,69,140,6,46,11.08009258,4.97664,4.415488,0.449151481728865,0.398506417533923,1,1,0,0,16741414370,1080674,97493029
16034001,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,4,12,3,1,1,1,1,5,5,5,0,10,0,0,992,2775,2775,0,0,0,320,1024,648,0,376,63,1,0,1,148,87,84,6,9.489937034,5.373952,4.984832,0.566278994343852,0.525275561064381,1,1,0,0,16741414370,1081034,79081163
16034001,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,17,NaN,NaN,1,1,1,0,11,10,10,0,16,0.065,6,1977,6690,6627,0,63,48,957,4439,1305,0,3134,168,2,0,2,266,165,524,5,15.034619346,12.017664,8.47872,0.799332774806655,0.563946436213284,1,1,0,0,65160139984,1432637,297788089
16034001,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,16,NaN,NaN,1,1,1,0,21,10,10,0,19,0.15,10,1971,6644,6196,318,130,91,1078,5276,1044,0,4232,222,8,0,8,249,353,468,13,17.357266368,12.488704,8.21248,0.719508690782339,0.473143629064805,1,1,0,0,65160139984,2365950,262691888
16034001,10,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,15,NaN,NaN,0,1,0,0,11,9,10,11,16,0.145,38,1968,6612,6457,0,155,116,618,1788,1100,0,688,161,11,2,10,291,183,131,53,17.139373334,10.592256,7.348224,0.618007192771031,0.428733528163662,1,1,0,0,65160139984,1423023,271061308
16034001,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,17,NaN,2,1,1,1,0,10,10,10,0,16,0.065,6,1976,6686,6623,0,63,48,973,4329,1107,0,3222,172,2,0,2,266,145,560,6,14.566381124,12.079104,8.400896,0.829245362809992,0.576731854568767,1,1,0,0,65160139984,1432655,286241714
16034002,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,5,11,NaN,1,1,1,1,5,5,5,0,10,0.01,0,993,2776,2768,0,8,4,283,914,604,0,310,52,0,0,0,132,85,66,5,9.45748488,5.226496,4.890624,0.552630648244822,0.517116766461064,1,1,0,0,16797827868,1081016,79312513
16034002,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,6,114,NaN,1,1,1,1,5,5,5,0,12,0.1,1,982,2711,2519,125,67,41,396,1204,556,0,648,108,10,0,10,120,184,82,21,11.998024936,5.644288,4.947968,0.470434761563493,0.41239854279296,1,1,0,0,16797827868,2014329,122507619
16034002,5,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,5,NaN,NaN,0,0,0,0,6,4,5,5,10,0.31,85,974,2608,2382,0,226,164,312,683,445,0,238,80,19,2,17,112,148,31,52,11.256261416,5.267456,4.493312,0.467957859659573,0.399183337516759,1,1,0,0,16797827868,1080674,108413271
16034002,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,5,11,3,1,1,1,1,5,5,5,0,10,0.01,0,991,2768,2760,0,8,4,291,938,616,0,322,54,1,0,1,130,87,73,6,9.494573056,5.251072,4.902912,0.553060360800704,0.516390992104869,1,1,0,0,16797827868,1081034,79288611
16034002,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,10,NaN,NaN,1,1,1,0,10,10,10,0,13,0.03,3,1978,6711,6677,0,34,19,1170,5078,1161,0,3917,207,2,8,1,335,113,712,3,14.654465542,12.894208,8.626176,0.879882515199543,0.588638048605539,1,1,0,0,65038322182,1432637,275841753
16034002,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,25,NaN,NaN,0,1,1,0,20,8,10,0,24,0.08,4,1971,6660,6274,330,56,45,735,3789,927,0,2862,160,9,16,7,124,314,272,11,24.320571412,11.083776,8.810496,0.455736660633358,0.362265172587714,1,1,0,0,65038322182,2365950,280839741
16034002,10,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,10,NaN,NaN,0,0,0,0,13,9,10,11,13,0.26,88,1964,6574,6328,0,246,181,613,1819,1152,0,667,149,16,2,15,274,198,123,55,15.057799456,10.555392,7.081984,0.700991670850952,0.470319984051725,1,1,0,0,65038322182,1423023,259071931
16034002,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,10,97,2,1,1,1,1,9,10,10,0,13,0.03,3,1977,6707,6673,0,34,19,1179,5129,1044,0,4085,212,2,8,1,339,108,722,4,13.972970308,12.926976,8.589312,0.925141592306889,0.614709099831288,1,1,0,0,65038322182,1432655,239221670
16034003,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,10,30,NaN,1,1,1,1,5,5,5,0,11,0.02,2,993,2772,2758,0,14,10,265,846,604,0,242,41,1,0,1,116,100,48,8,9.958175256,5.152768,4.841472,0.517440983667701,0.486180638072514,1,1,0,0,16739316276,1081016,85975802
16034003,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,14,57,NaN,0,1,1,0,5,4,4,0,13,0.07,3,985,2725,2533,148,44,32,392,1120,592,0,528,90,9,3,8,128,173,79,15,10.954919986,5.640192,4.960256,0.514854696082488,0.452787971645528,1,1,0,0,16739316276,2014329,102980738
16034003,5,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,10,NaN,NaN,1,0,0,0,3,5,5,7,11,0.365,194,981,2586,2174,0,412,246,221,457,309,0,148,50,13,3,10,72,117,16,41,11.03373236,4.923392,4.096,0.446212744641923,0.371225245126392,1,1,0,0,16739316276,1080674,157600499
16034003,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,10,30,3,1,1,1,1,5,5,5,0,11,0.02,2,991,2764,2750,0,14,10,239,782,600,0,182,31,2,0,2,103,100,34,9,9.981355366,5.03808,4.788224,0.504749086197398,0.479716814442893,1,1,0,0,16739316276,1081034,86244978
16034003,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,12,58,NaN,1,1,1,1,8,10,10,0,12,0.035,1,1979,6715,6661,0,54,32,1137,5079,1143,0,3936,204,1,0,1,335,127,674,5,12.698064258,12.763136,7.80288,1.00512454029826,0.61449366151097,1,1,0,0,65003449160,1432637,312522997
16034003,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,19,NaN,NaN,1,1,1,0,18,10,10,0,20,0.055,4,1974,6684,6281,339,64,40,987,4755,1296,0,3459,193,6,0,6,220,263,498,10,19.411024114,12.128256,8.568832,0.624812783126297,0.441441520533675,1,1,0,0,65003449160,2365950,265163890
16034003,10,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,11,NaN,NaN,1,1,0,0,13,10,10,11,12,0.235,95,1966,6591,6353,0,238,185,681,1963,1158,0,805,185,14,1,13,335,172,159,42,15.470405414,10.842112,7.479296,0.700829209697917,0.48345830634998,1,1,0,0,65003449160,1423023,273043134
16034003,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,12,58,3,1,1,1,1,8,10,10,0,12,0.035,1,1977,6707,6653,0,54,32,1137,4903,891,0,4012,209,2,0,2,323,112,700,6,12.72588039,12.754944,7.70048,1.00228381920223,0.605103911400192,1,1,0,0,65003449160,1432655,313964113
16034004,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,4,15,NaN,1,1,1,1,5,5,5,0,10,0,0,994,2783,2783,0,0,0,285,884,508,0,376,63,0,0,0,134,69,82,5,9.45748488,5.238784,4.849664,0.553929936602764,0.512785805267922,1,1,0,0,16747945144,1081016,78349522
16034004,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,13,48,NaN,1,1,1,0,6,5,5,0,13,0.065,0,982,2720,2547,139,34,26,425,1282,608,0,674,113,12,2,10,146,164,101,18,11.052276448,5.763072,5.054464,0.521437554255429,0.457323341827434,1,1,0,0,16747945144,2014329,105413854
16034004,5,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,4,NaN,NaN,1,0,0,0,3,5,5,4,10,0.705,522,989,2490,1458,0,1032,538,134,326,227,0,99,33,5,0,5,66,37,26,23,8.8084418,4.599808,3.334144,0.522204506136375,0.378516890467506,1,1,0,0,16747945144,1080674,192434740
16034004,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,4,15,3,1,1,1,1,5,5,5,0,10,0,0,992,2775,2775,0,0,0,340,1056,608,0,448,75,1,0,1,154,82,103,6,9.48066499,5.455872,4.993024,0.57547355652317,0.526653352403712,1,1,0,0,16747945144,1081034,78758657
16034004,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,11,90,NaN,1,1,1,1,9,10,10,0,11,0.025,1,1979,6720,6700,0,20,14,1056,4848,1449,0,3399,181,1,0,1,308,121,626,4,13.481551976,12.43136,8.66304,0.922101551967491,0.642584771799421,1,1,0,0,64883512918,1432637,215550055
16034004,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,13,NaN,NaN,0,1,1,0,28,9,10,0,24,0.125,8,1971,6664,6251,341,72,54,1171,5873,1188,0,4685,254,9,0,9,253,338,571,5,18.803705232,12.869632,8.568832,0.684420003462858,0.455699123884245,1,1,0,0,64883512918,2365950,263923502
16034004,10,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,15,NaN,NaN,0,0,0,0,26,8,10,24,20,0.3,79,1955,6564,6353,0,211,167,438,1367,953,0,414,109,25,2,23,136,241,34,59,20.37531669,9.801728,7.241728,0.481058927776597,0.355416708862943,1,1,0,0,64883512918,1423023,263021367
16034004,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,11,62,2,1,1,1,1,10,10,10,0,11,0.025,1,1978,6716,6696,0,20,14,828,3838,1287,0,2551,139,1,0,1,234,113,480,3,13.996150418,11.493376,8.99072,0.821181228891248,0.642370918537523,1,1,0,0,64883512918,1432655,252560618
16034005,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,6,12,NaN,1,1,1,1,5,5,5,0,10,0.01,1,994,2783,2775,0,8,4,330,1016,588,0,428,72,0,0,0,154,84,92,5,9.471392946,5.423104,4.960256,0.572577236623923,0.523709239842576,1,1,0,0,16706232223,1081016,80081930
16034005,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,10,61,NaN,1,1,1,0,6,5,5,0,12,0.11,1,985,2721,2504,153,64,45,442,1242,476,0,766,129,9,3,8,137,192,101,16,11.826492122,5.844992,4.960256,0.494228714626797,0.419419042335705,1,1,0,0,16706232223,2014329,120369950
16034005,5,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,6,NaN,NaN,1,1,0,0,12,5,5,9,10,0.285,97,970,2602,2362,0,240,162,258,598,472,0,126,47,24,1,23,76,149,8,53,12.313274432,5.029888,4.456448,0.408493128921761,0.361922251031658,1,1,0,0,16706232223,1080674,105080651
16034005,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,6,12,3,1,1,1,1,5,5,5,0,10,0.01,1,992,2775,2767,0,8,4,302,948,572,0,376,63,1,0,1,136,83,82,6,9.494573056,5.300224,4.898816,0.55823721285188,0.515959587767271,1,1,0,0,16706232223,1081034,79756036
16034005,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,14,142,NaN,1,1,1,1,8,10,10,0,13,0.045,2,1977,6694,6645,0,49,29,1303,5481,945,0,4536,240,2,8,1,366,107,820,5,13.62990468,13.43488,7.856128,0.985691412773695,0.576389063932911,1,1,0,0,65139980608,1432637,265048452
16034005,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,35,NaN,NaN,0,1,1,0,22,9,10,0,28,0.11,3,1969,6650,6228,355,67,57,933,4785,1305,0,3480,198,10,16,8,186,327,394,12,24.82589781,11.886592,8.749056,0.478798071714128,0.352416499373321,1,1,0,0,65139980608,2365950,263539977
16034005,10,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,17,NaN,NaN,1,1,0,0,9,10,10,12,17,0.145,25,1969,6635,6508,0,127,92,668,1940,1155,0,785,179,10,4,8,344,144,166,47,18.19638635,10.801152,7.192576,0.593587748261896,0.395274966229765,1,1,0,0,65139980608,1423023,273220708
16034005,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,14,114,2,1,1,1,1,8,10,10,0,13,0.045,2,1976,6690,6641,0,49,29,1243,5211,783,0,4428,234,2,8,1,339,104,790,5,13.407375624,13.185024,7.753728,0.983415723536381,0.578318100234349,1,1,0,0,65139980608,1432655,283445300
16034006,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,4,17,NaN,1,1,1,1,5,5,5,0,7,0,0,994,2783,2783,0,0,0,342,1072,636,0,436,73,0,0,0,157,85,100,5,9.466756924,5.472256,5.021696,0.578049700011501,0.530455787585404,1,1,0,0,16793682601,1081016,78437055
16034006,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,4,43,NaN,0,1,1,0,6,4,5,0,10,0.08,5,982,2725,2547,138,40,34,358,1160,724,0,436,73,12,0,12,116,175,55,20,10.621126402,5.48864,4.988928,0.516766281866909,0.46971741142828,1,1,0,0,16793682601,2014329,96548922
16034006,5,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,4,91,NaN,0,0,0,0,6,3,5,6,8,0.245,72,977,2620,2454,0,166,126,287,681,442,0,239,75,17,5,14,118,110,37,51,10.760207062,5.177344,4.542464,0.481156540033876,0.422153957988583,1,1,0,0,16793682601,1080674,120423568
16034006,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,4,17,3,1,1,1,1,5,5,5,0,7,0,0,992,2775,2775,0,0,0,323,1012,600,0,412,69,1,0,1,146,81,95,6,9.489937034,5.38624,4.960256,0.567573839605309,0.522685870541467,1,1,0,0,16793682601,1081034,78704273
16034006,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,11,22,NaN,1,1,1,1,9,10,10,0,13,0.03,1,1979,6712,6666,0,46,29,1006,4384,1260,0,3124,171,1,0,1,278,132,595,4,13.240478832,12.22656,8.523776,0.923422797251899,0.643766445923351,1,1,0,0,64945846718,1432637,266096684
16034006,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,37,NaN,NaN,1,1,1,0,18,10,10,0,24,0.14,4,1970,6653,6206,325,122,75,888,4514,1269,0,3245,182,10,16,8,169,349,344,16,23.34237077,11.706368,8.740864,0.501507242573887,0.374463420452301,1,1,0,0,64945846718,2365950,273990036
16034006,10,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,11,NaN,NaN,1,1,0,0,10,10,10,12,13,0.175,53,1971,6648,6446,0,202,128,496,1409,888,0,521,120,9,1,8,222,165,99,43,16.518146386,10.104832,7.10656,0.611741279188831,0.430227450098347,1,1,0,0,64945846718,1423023,281083868
16034006,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,11,22,2,1,1,1,1,8,10,10,0,13,0.03,1,1978,6708,6662,0,46,29,971,4463,1287,0,3176,167,1,0,1,286,143,541,5,12.623887906,12.079104,7.942144,0.956844998145059,0.629136131367673,1,1,0,0,64945846718,1432655,319913744
16034007,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,10,22,NaN,1,1,1,1,5,5,5,0,10,0.025,2,993,2769,2753,0,16,10,332,1038,628,0,410,69,1,0,1,149,98,84,8,9.777370398,5.4272,4.972544,0.555077672122369,0.508576825627589,1,1,0,0,16768962110,1081016,83767951
16034007,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,9,30,NaN,0,1,1,0,8,4,5,0,12,0.11,5,979,2690,2485,139,66,47,331,1038,580,0,458,77,11,0,11,98,183,39,23,12.025841068,5.36576,4.816896,0.446185840113749,0.400545456468525,1,1,0,0,16768962110,2014329,124348423
16034007,5,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,10,NaN,NaN,0,1,0,0,5,4,4,8,10,0.29,84,979,2603,2427,0,176,141,259,583,387,0,196,63,15,2,13,94,120,28,48,12.016569024,5.070848,4.440064,0.421988005883567,0.369495152162994,1,1,0,0,16768962110,1080674,114380844
16034007,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,10,22,3,1,1,1,1,5,5,5,0,10,0.025,2,991,2761,2745,0,16,10,313,978,592,0,386,65,2,0,2,140,94,77,9,9.800550508,5.341184,4.911104,0.544988161189527,0.501104912013989,1,1,0,0,16768962110,1081034,83665735
16034007,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,12,59,NaN,1,1,1,1,9,10,10,0,13,0.04,2,1978,6693,6641,0,52,35,1193,5029,1026,0,4003,213,2,8,1,321,123,739,4,13.509368108,12.988416,8.56064,0.961437714641035,0.633681748218153,1,1,0,0,65022032776,1432637,246160861
16034007,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,15,NaN,NaN,0,1,1,0,22,9,10,0,24,0.115,6,1972,6654,6211,336,107,69,1090,5180,1116,0,4064,227,8,16,6,221,318,527,6,21.413785618,12.541952,9.015296,0.58569522567077,0.421004308197702,1,1,0,0,65022032776,2365950,289496361
16034007,10,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,12,NaN,NaN,1,1,0,0,16,10,10,19,21,0.305,112,1959,6534,6258,0,276,213,569,1569,1016,0,553,131,21,6,17,238,214,90,65,18.154662152,10.354688,7.168,0.570359718804201,0.394829710406389,1,1,0,0,65022032776,1423023,254263783
16034007,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,12,59,2,1,1,1,1,8,10,10,0,13,0.04,2,1977,6689,6637,0,52,35,1249,5271,918,0,4353,229,2,8,1,344,123,772,5,12.953045468,13.213696,7.999488,1.02012272192234,0.617575844982744,1,1,0,0,65022032776,1432655,307788351
16034008,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,6,37,NaN,1,1,1,1,5,5,5,0,9,0.01,2,994,2777,2769,0,8,6,314,952,532,0,420,71,0,0,0,139,80,95,5,9.768098354,5.357568,4.89472,0.548476049875777,0.501092415597518,1,1,0,0,16687097787,1081016,83825675
16034008,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,10,39,NaN,0,0,1,0,8,2,5,0,13,0.165,3,980,2665,2452,130,83,70,390,998,440,0,558,100,14,9,11,88,241,38,29,13.523276174,5.61152,4.722688,0.414952702865654,0.349226617813211,1,1,0,0,16687097787,2014329,150043374
16034008,5,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,6,NaN,NaN,0,1,0,0,9,4,5,5,9,0.235,65,975,2651,2433,0,218,144,285,627,413,0,214,74,19,1,18,98,140,27,42,10.68603071,5.16096,4.468736,0.4829632386486,0.418184836004462,1,1,0,0,16687097787,1080674,101804642
16034008,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,6,37,3,1,1,1,1,5,5,5,0,9,0.01,2,992,2769,2761,0,8,6,323,988,568,0,420,71,1,0,1,146,85,91,6,9.791278464,5.38624,4.923392,0.550105894731093,0.502834437617318,1,1,0,0,16687097787,1081034,84138197
16034008,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,11,122,NaN,1,1,1,1,8,10,10,0,12,0.03,2,1979,6717,6701,0,16,18,1249,5481,1062,0,4419,231,1,0,1,370,94,784,5,13.476915954,13.221888,7.901184,0.981076682909467,0.58627537835575,1,1,0,0,64945748263,1432637,289995217
16034008,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,15,NaN,NaN,1,1,1,0,23,10,10,0,23,0.165,4,1969,6636,6226,311,99,78,994,5242,1215,0,4027,211,11,24,8,215,342,402,11,18.49772778,12.136448,8.495104,0.656104800781104,0.459251217286537,1,1,0,0,64945748263,2365950,275407829
16034008,10,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,11,NaN,NaN,1,0,0,0,12,10,10,10,14,0.27,79,1969,6611,6385,0,226,156,686,2036,1232,0,804,180,11,4,9,350,163,158,49,15.961823746,10.87488,7.581696,0.681305605991622,0.474989332086815,1,1,0,0,64945748263,1423023,290792565
16034008,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,11,99,2,1,1,1,1,8,10,10,0,12,0.03,2,1978,6713,6697,0,16,18,1197,5177,864,0,4313,225,1,0,1,348,83,765,5,13.310019162,13.0048,7.7824,0.977068465620891,0.584702388875494,1,1,0,0,64945748263,1432655,310708783
16034009,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,8,18,NaN,1,1,1,1,5,5,5,0,9,0.02,1,994,2769,2759,0,10,11,304,984,656,0,328,55,0,0,0,140,98,66,5,9.578021452,5.316608,4.943872,0.555084160820065,0.516168399160107,1,1,0,0,16805448639,1081016,80668227
16034009,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,8,32,NaN,1,1,1,1,5,5,5,0,10,0.075,1,984,2706,2522,142,42,35,358,1106,644,0,462,78,10,0,10,120,180,48,19,10.695302754,5.496832,4.93568,0.513948237504937,0.461481092543554,1,1,0,0,16805448639,2014329,98180880
16034009,5,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,8,NaN,NaN,1,0,0,0,5,5,5,6,9,0.265,84,977,2611,2418,0,193,138,318,766,509,0,257,82,17,3,15,137,115,46,50,11.158904954,5.30432,4.612096,0.475344132947259,0.413310805944875,1,1,0,0,16805448639,1080674,102801203
16034009,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,8,18,3,1,1,1,1,5,5,5,0,9,0.02,1,992,2761,2751,0,10,11,310,968,580,0,388,65,1,0,1,140,89,80,6,9.638289738,5.332992,4.898816,0.553313102735862,0.508266106660592,1,1,0,0,16805448639,1081034,81110714
16034009,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,11,195,NaN,1,1,1,1,8,10,10,0,13,0.035,1,1978,6706,6676,0,30,18,1193,5137,873,0,4264,219,1,0,1,347,91,754,5,14.084234836,12.988416,7.770112,0.922195358941401,0.551688614289447,1,1,0,0,64991717606,1432637,247041301
16034009,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,13,NaN,NaN,0,1,1,0,15,9,10,0,16,0.19,7,1974,6643,6201,322,120,83,1183,5721,1134,0,4587,253,5,0,5,257,315,606,10,17.589067468,12.931072,8.507392,0.735176667184071,0.483674988198072,1,1,0,0,64991717606,2365950,273027488
16034009,10,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,11,NaN,NaN,0,0,0,0,12,8,10,11,13,0.155,29,1966,6634,6506,0,128,87,651,1965,1142,0,823,173,13,1,12,344,113,180,46,14.937262884,10.719232,7.012352,0.717616880900039,0.46945361104351,1,1,0,0,64991717606,1423023,267383719
16034009,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,11,78,2,1,1,1,1,9,10,10,0,13,0.035,1,1977,6702,6672,0,30,18,1080,4844,1026,0,3818,193,1,0,1,329,101,649,4,13.824617604,12.521472,8.306688,0.905737312862603,0.60086204464683,1,1,0,0,64991717606,1432655,249646933
16034010,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,5,10,NaN,1,1,1,1,5,5,5,0,7,0.01,2,994,2779,2775,0,4,4,291,872,484,0,388,66,0,0,0,132,69,90,5,9.43430477,5.26336,4.829184,0.557895905243265,0.511874920063665,1,1,0,0,16706089667,1081016,77497120
16034010,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,5,10,NaN,0,0,1,0,6,3,5,0,12,0.05,6,982,2742,2596,124,22,18,323,1046,672,0,374,63,12,0,12,114,145,52,20,10.68603071,5.34528,4.931584,0.500211925743193,0.461498205819773,1,1,0,0,16706089667,2014329,98252611
16034010,5,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,5,NaN,NaN,1,1,0,0,7,5,5,8,10,0.195,65,978,2666,2526,0,140,106,273,639,408,0,231,72,16,4,13,111,102,40,44,12.280822278,5.124096,4.534272,0.417243722285548,0.369215667921744,1,1,0,0,16706089667,1080674,103812765
16034010,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,5,10,3,1,1,1,1,5,5,5,0,7,0.01,2,992,2771,2767,0,4,4,327,996,564,0,432,73,1,0,1,149,80,97,6,9.45748488,5.402624,4.931584,0.571253781375329,0.521447727654205,1,1,0,0,16706089667,1081034,77875513
16034010,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,8,37,NaN,1,1,1,1,7,10,10,0,10,0.015,1,1980,6728,6712,0,16,11,1041,4473,990,0,3483,193,0,0,0,281,107,653,3,11.413886164,12.374016,6.918144,1.08411945083422,0.606116435769282,1,1,0,0,65081191521,1432637,272510444
16034010,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,34,NaN,NaN,0,1,1,0,13,9,10,0,22,0.065,1,1973,6677,6268,358,51,39,576,3508,1368,0,2140,120,6,0,6,111,327,132,15,21.886659862,10.440704,8.54016,0.477035055409589,0.390199329356215,1,1,0,0,65081191521,2365950,276595343
