seed,method,mode,scenario,RMSE,MAXERR,MINSEP,SAFEFAIL,DIVERGED,ROLLPEAK,PITCHPEAK,THRUSTSAT,TORQUESAT,SATURATION,PERDRONEPEAKSAT,CONTROLEFFORT,DATARATE,ACKRATE,TRUEAOI,ESTAOI,HARDRATIO,ADAPTRATIO,REFRESHRATIO,TRACEHASH,ACKTRACEHASH
14,Causal-v3,DI,Clean,0.0383171251773151,0.0496234471531398,0.55068721207118,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.3666666666667,84.3666666666667,0.059983651226158,0.0800000000000004,0.077834847886211,0.906361122086132,0.0158040300276571,7.98418072224415e+15,7.24072230900614e+15
15,Causal-v3,DI,Clean,0.0383171251773151,0.0496234471531398,0.55068721207118,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.3666666666667,84.3666666666667,0.059983651226158,0.0800000000000004,0.077834847886211,0.906361122086132,0.0158040300276571,7.18625724296476e+15,8.13696766333679e+15
16,Causal-v3,DI,Clean,0.0383171251773151,0.0496234471531398,0.55068721207118,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.3666666666667,84.3666666666667,0.059983651226158,0.0800000000000004,0.077834847886211,0.906361122086132,0.0158040300276571,8.62249290227846e+15,7.29382360782028e+15
17,Causal-v3,DI,Clean,0.0383171251773151,0.0496234471531398,0.55068721207118,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.3666666666667,84.3666666666667,0.059983651226158,0.0800000000000004,0.077834847886211,0.906361122086132,0.0158040300276571,7.48584170858492e+15,6.72454806160719e+15
18,Causal-v3,DI,Clean,0.0383171251773151,0.0496234471531398,0.55068721207118,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.3666666666667,84.3666666666667,0.059983651226158,0.0800000000000004,0.077834847886211,0.906361122086132,0.0158040300276571,7.39682505122556e+15,7.44898397490521e+15
19,Causal-v3,DI,Clean,0.0383171251773151,0.0496234471531398,0.55068721207118,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.3666666666667,84.3666666666667,0.059983651226158,0.0800000000000004,0.077834847886211,0.906361122086132,0.0158040300276571,6.66050769917071e+15,6.93013408162652e+15
20,Causal-v3,DI,Clean,0.0383171251773151,0.0496234471531398,0.55068721207118,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.3666666666667,84.3666666666667,0.059983651226158,0.0800000000000004,0.077834847886211,0.906361122086132,0.0158040300276571,8.22895374726438e+15,6.94251757567084e+15
1,P10,6DOF,Clean,0.0360644929479548,0.0491932922102625,0.552258954099122,0,0,9.63660690664737,12.3218113420818,0,0,0,0,1.01541611487189,100,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,7.69493958631769e+15,7.11030286641164e+15
2,P10,6DOF,Clean,0.0360644929479548,0.0491932922102625,0.552258954099122,0,0,9.63660690664737,12.3218113420818,0,0,0,0,1.01541611487189,100,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,7.93741214089132e+15,7.66200641622921e+15
3,P10,6DOF,Clean,0.0360644929479548,0.0491932922102625,0.552258954099122,0,0,9.63660690664737,12.3218113420818,0,0,0,0,1.01541611487189,100,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,7.47068033326726e+15,7.47326068461769e+15
4,P10,6DOF,Clean,0.0360644929479548,0.0491932922102625,0.552258954099122,0,0,9.63660690664737,12.3218113420818,0,0,0,0,1.01541611487189,100,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,7.04511720594585e+15,7.64596656813439e+15
5,P10,6DOF,Clean,0.0360644929479548,0.0491932922102625,0.552258954099122,0,0,9.63660690664737,12.3218113420818,0,0,0,0,1.01541611487189,100,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,7.5090221610605e+15,8.49051588679554e+15
