scenarioId,scenario,seed,anchor_s,decisionTime_s,selectionShift_s,linkClass,receiver,sender,eventWindow,expectedIsolatedEnergy,expectedCrossContribution,expectedTotalBenefit,conditionalIsolatedEnergy,conditionalTotalBenefit,baselineFormationEnergy,branchFormationEnergy,realizedBenefit,forcedAttempted,forcedDropped,forcedAccepted,txDelta,broadcastDelta,rxDelta,dropDelta,tracePaired,phasePaired,schedulePaired,preDecisionIdentity,dropStateIdentity,baselineSaturationFraction,branchSaturationFraction,runtime_s
S2,Formation-switching,27020002,15.5,15.52,0.0199999999999996,ordinary,5,4,0,2.95005614894536e-05,0.00216653594579249,0.00213703538430304,3.6875701861817e-05,0.0026712942303788,0.459943365201772,0.459739372226396,0.000203992975376155,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2564772
S2,Formation-switching,27020002,16.5,16.5,0,pinned-leader,2,1,0,3.03627280163812e-05,0.00265081787493258,0.0026204551469162,3.79534100204765e-05,0.00327556893364524,0.434561263152916,0.434048309885049,0.0005129532678666,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2258043
S2,Formation-switching,27020002,17.5,17.5,0,pinned-leader,4,1,0,3.37357137309643e-05,0.00366799258005695,0.00363425686632599,4.21696421637053e-05,0.00454282108290749,0.475482462248638,0.472141359330129,0.00334110291850892,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2575867
S2,Formation-switching,27020002,18.5,18.5,0,ordinary,2,1,0,1.15300778719757e-05,0.00162283269996661,0.00161130262209463,1.44125973399696e-05,0.00201412827761829,0.508392579297656,0.508201668370608,0.000190910927048371,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2313303
S2,Formation-switching,27020002,19.5,19.5,0,ordinary,2,3,0,7.75821727572629e-06,0.00145218240969036,0.00144442419241464,9.69777159465786e-06,0.0018055302405183,0.508844381079328,0.508844381079328,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0.2092154
S2,Formation-switching,27020002,20.5,20.5,0,ordinary,3,2,1,7.79504835101615e-05,0.000227240244914866,0.000149289761404704,9.74381043877019e-05,0.00018661220175588,0.818971468391506,0.819113498392172,-0.000142030000665927,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2171405
S2,Formation-switching,27020002,21.5,21.52,0.0199999999999996,ordinary,3,4,1,5.54254065608538e-05,0.000498715851959805,0.000443290445398952,6.92817582010672e-05,0.000554113056748689,1.46371780754941,1.46371786353568,-5.59862733950922e-08,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2342065
S2,Formation-switching,27020002,22.5,22.5,0,ordinary,4,3,1,1.2544769352446e-06,-0.00107945892202623,-0.00108071339896148,1.56809616905575e-06,-0.00135089174870184,1.7351777504792,1.73553825822796,-0.000360507748763395,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2116758
S2,Formation-switching,27020002,23.5,23.5,0,ordinary,4,5,1,9.27853273979857e-06,0.00150231742203244,0.00149303888929265,1.15981659247482e-05,0.00186629861161581,1.82387300674013,1.82257325792224,0.0012997488178883,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2138539
S2,Formation-switching,27020002,24.5,24.5,0,ordinary,5,1,0,1.56692099071016e-05,0.0026291686913856,0.0026134994814785,1.9586512383877e-05,0.00326687435184812,0.692686589549072,0.692339921523927,0.000346668025145824,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2102128
S2,Formation-switching,27020002,25.5,25.52,0.0199999999999996,ordinary,5,4,0,6.70309469315862e-05,0.00461411814237466,0.00454708719544307,8.37886836644828e-05,0.00568385899430384,0.477645131282983,0.47742330837262,0.0002218229103636,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2186085
S2,Formation-switching,27020002,26.5,26.5,0,pinned-leader,2,1,0,5.99965553215493e-06,0.00127576167260397,0.00126976201707181,7.49956941519366e-06,0.00158720252133977,0.542282609200407,0.54116813897951,0.00111447022089717,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2133074
S2,Formation-switching,27020002,27.5,27.5,0,pinned-leader,4,1,0,8.15820376938256e-05,0.00627987084895085,0.00619828881125703,0.000101977547117282,0.00774786101407128,0.570384510399782,0.56914961238003,0.00123489801975185,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2123923
S2,Formation-switching,27020003,8.5,8.5,0,ordinary,2,1,0,6.27447416113413e-05,0.0036304388471498,0.00356769410553846,7.84309270141766e-05,0.00445961763192307,0.472012322546626,0.471889557895642,0.000122764650983653,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2185636
S2,Formation-switching,27020003,9.5,9.5,0,ordinary,2,3,0,2.57003196553162e-06,0.000710912781929004,0.000708342749963472,3.21253995691453e-06,0.00088542843745434,0.460259820163497,0.459930166703065,0.000329653460432511,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2108952
S2,Formation-switching,27020003,10.5,10.5,0,ordinary,3,2,1,0.000162854900677784,0.00560728016804838,0.0054444252673706,0.00020356862584723,0.00680553158421325,0.779228772937294,0.776705115214148,0.00252365772314611,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2104876
S2,Formation-switching,27020003,11.5,11.5,0,ordinary,3,4,1,7.66801979407902e-06,-0.00123671151313022,-0.0012443795329243,9.58502474259878e-06,-0.00155547441615538,1.40794046001104,1.40859386941988,-0.000653409408835959,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2078529
S2,Formation-switching,27020003,12.5,12.5,0,ordinary,4,3,1,4.7878204505651e-06,-0.000695852655828847,-0.000700640476279413,5.98477556320638e-06,-0.000875800595349266,1.73672024452215,1.73772154236884,-0.00100129784669223,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2115128
S2,Formation-switching,27020003,13.5,13.52,0.0199999999999996,ordinary,4,5,1,3.58072686114283e-05,-0.000118737844471504,-0.000154545113082932,4.47590857642854e-05,-0.000193181391353665,1.88263678323476,1.8837397741168,-0.00110299088204346,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2194331
S2,Formation-switching,27020003,14.5,14.5,0,ordinary,5,1,0,2.34058429641701e-05,0.00145474865858664,0.00143134281562247,2.92573037052126e-05,0.00178917851952809,0.784301378763187,0.784195304941793,0.000106073821393715,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2051187
S2,Formation-switching,27020003,15.5,15.5,0,ordinary,5,4,0,7.0851716788051e-06,0.00109699812946829,0.00108991295778949,8.85646459850638e-06,0.00136239119723686,0.491366545292073,0.491366545292073,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0.2017925
S2,Formation-switching,27020003,16.5,16.5,0,pinned-leader,2,1,0,2.34373731486598e-06,0.000749745522325583,0.000747401785010717,2.92967164358248e-06,0.000934252231263397,0.47231461215022,0.471959971420351,0.000354640729869182,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2036244
S2,Formation-switching,27020003,17.5,17.5,0,pinned-leader,4,1,0,2.60410234127314e-06,0.000975712747170523,0.00097310864482925,3.25512792659143e-06,0.00121638580603656,0.464112919872799,0.463715416836103,0.000397503036696223,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2071491
S2,Formation-switching,27020003,18.5,18.5,0,ordinary,2,1,0,1.72230248772014e-05,0.00185451314076599,0.00183729011588879,2.15287810965017e-05,0.00229661264486099,0.444894545407478,0.444736403839946,0.000158141567532633,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2177778
S2,Formation-switching,27020003,19.5,19.5,0,ordinary,2,3,0,3.38479170464648e-06,0.000895269898384695,0.000891885106680048,4.2309896308081e-06,0.00111485638335006,0.487955264849359,0.487565454476965,0.000389810372394828,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2046929
S2,Formation-switching,27020003,20.5,20.5,0,ordinary,3,2,1,1.47508030896151e-05,0.00027812162447244,0.000263370821382825,1.84385038620189e-05,0.000329213526728531,0.894796387664063,0.894794078615728,2.30904833509182e-06,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2076125
S2,Formation-switching,27020003,21.5,21.5,0,ordinary,3,4,1,1.12464792591199e-05,0.000437577506798447,0.000426331027539327,1.40580990738999e-05,0.000532913784424159,1.52387864725425,1.52371458631703,0.000164060937221544,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.203248
S2,Formation-switching,27020003,22.5,22.5,0,ordinary,4,3,1,1.66345129887809e-06,0.00135355293541227,0.00135188948411339,2.07931412359761e-06,0.00168986185514174,1.78352057010924,1.78283544607568,0.000685124033561468,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2081887
S2,Formation-switching,27020003,23.5,23.52,0.0199999999999996,ordinary,4,5,1,0.000280771307051018,0.00876829309588334,0.00848752178883232,0.000350964133813772,0.0106094022360404,1.87523938992316,1.87509004287574,0.000149347047425419,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2182084
S2,Formation-switching,27020003,24.5,24.5,0,ordinary,5,1,0,2.34058429641694e-05,0.00329922268649273,0.00327581684352856,2.92573037052118e-05,0.0040947710544107,0.756654251246372,0.756394107269027,0.000260143977344529,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.205671
S2,Formation-switching,27020003,25.5,25.5,0,ordinary,5,4,0,7.72762364463769e-06,0.00159707646875365,0.00158934884510901,9.65952955579712e-06,0.00198668605638626,0.55828704539695,0.557575982678602,0.000711062718347866,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2424843
S2,Formation-switching,27020003,26.5,26.5,0,pinned-leader,2,1,0,2.34373731486603e-06,0.000861745752774184,0.000859402015459318,2.92967164358253e-06,0.00107425251932415,0.593634764984361,0.593247057160582,0.000387707823778505,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2070884
S2,Formation-switching,27020003,27.5,27.5,0,pinned-leader,4,1,0,2.34306718507924e-05,0.00326269269006359,0.0032392620182128,2.92883398134906e-05,0.004049077522766,0.577648863380924,0.5763182161701,0.00133064721082354,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2173778
S2,Formation-switching,27020004,8.5,8.52,0.0199999999999996,ordinary,2,1,0,1.72230248772014e-05,0.0019675993826539,0.0019503763577767,2.15287810965018e-05,0.00243797044722088,0.55700820237958,0.556886852100406,0.000121350279173371,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2048789
S2,Formation-switching,27020004,9.5,9.52,0.0199999999999996,ordinary,2,3,0,6.36931559231839e-05,0.00376641833735677,0.00370272518143359,7.96164449039798e-05,0.00462840647679198,0.539132633398188,0.539019634367148,0.000112999031040451,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2093848
S2,Formation-switching,27020004,10.5,10.5,0,ordinary,3,2,1,2.59810352794315e-05,0.00223198482161347,0.00220600378633404,3.24762940992893e-05,0.00275750473291755,0.825480663430596,0.824429726028123,0.0010509374024732,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2058714
S2,Formation-switching,27020004,11.5,11.5,0,ordinary,3,4,1,4.88048667918606e-06,-0.00124878927659993,-0.00125366976327911,6.10060834898258e-06,-0.00156708720409889,1.40138331095726,1.40274241993094,-0.00135910897367553,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2242766
