time_s,seed,maxPositionDegradation_m,maxFinitePositionBound_m,formationRMS_m,perfectContinuationFormationRMS_m,robustFormationRMSBound_m,maxControlDisturbanceBound_mps2
8.36,27020001,0.00928493441713997,0.113886036928821,0.116515814416515,0.10804481835025,0.211454581722995,2.4223135291746
8.38,27020001,0.0101442374096001,0.124661233823648,0.116419476538658,0.107153657317566,0.220061201917631,2.69937208139811
8.4,27020001,0.0110820816833871,0.135974617526765,0.116330954782182,0.106236385691074,0.229008060573799,2.06576885657374
8.42,27020001,0.0120380410743999,0.147480359927044,0.11624604408434,0.10529434468488,0.23824744373157,2.28818574223112
8.44,27020001,0.0130202791746024,0.159288368011901,0.116171501230825,0.104328846587841,0.247854155660428,2.53366653765764
8.46,27020001,0.0140358045099272,0.171501009530346,0.116101854532599,0.103341175143765,0.257746137121363,2.49398795132844
8.48,27020001,0.0150792092220681,0.184068786482145,0.116034563765517,0.102332585914163,0.267911751876342,2.77268061393124
8.5,27020001,0.0161569998619884,0.197081519147458,0.11597654526537,0.101304306627766,0.278427203883867,3.05425327653404
8.52,27020001,0.0172747181449414,0.210623723810817,0.115930260421604,0.100257537520301,0.289311510086766,3.01874583091357
8.54,27020001,0.0184254031839859,0.224641626798974,0.115898519292659,0.099193451667492,0.300603977580349,3.30185680851545
8.56,27020001,0.0196144489742225,0.239220729394775,0.115886916186212,0.0981131953136662,0.312377333174932,3.58784778611732
8.58,27020001,0.0208464170103908,0.255754269901324,0.115888169783675,0.0970178881979829,0.324519938109756,3.35951876371918
8.6,27020001,0.0221036712544665,0.272815332493244,0.115899606551781,0.0959086238798751,0.337018362570788,3.65126974132105
8.62,27020001,0.0233920726235998,0.290320773889238,0.115927138411052,0.0947864700650227,0.349943494624588,2.52658515961004
8.64,27020001,0.0246740593194449,0.308349784180039,0.115960994527727,0.0936524689328805,0.363111285497415,2.75475859552992
8.66,27020001,0.0260850708944263,0.326951128031867,0.115994286302239,0.0925076374665944,0.376485119880942,2.9858120314498
8.68,27020001,0.0275677416649263,0.346172911750421,0.116033980025723,0.0913529677859258,0.390142890243297,3.21974546736968
8.7,27020001,0.0290914475312595,0.36606807669006,0.116080811061605,0.0901894274836786,0.40404774347429,3.45655890328956
8.72,27020001,0.0306584532235418,0.38667586416217,0.116129455616392,0.0890179599659711,0.418181199493034,3.69625233920944
8.74,27020001,0.0322707025797374,0.408023077075572,0.11618676862256,0.0878394847966243,0.432624095372371,3.22508248348243
8.76,27020001,0.033865147446743,0.429050425369336,0.116237387128733,0.0866548980458116,0.447101880160119,2.15147552833
8.78,27020001,0.0354489364970667,0.449877851243879,0.11627650396681,0.085465072643087,0.461511814971032,2.42544976043948
8.8,27020001,0.0370285497401587,0.470594020008354,0.116312140870148,0.0842708587348248,0.475933516365606,2.0475379728851
8.82,27020001,0.0385928557807923,0.491032794881248,0.116337130567888,0.08307308404607,0.490213717539226,1.73717178524815
8.84,27020001,0.0401486580262827,0.511287079382158,0.116350943153326,0.081872554246764,0.504348137206676,1.9581658498074
8.86,27020001,0.0417021207756843,0.531435488116457,0.116361672777704,0.0806700533222774,0.518419529504615,1.87496818185403
8.88,27020001,0.0432501266628687,0.551431675476538,0.116371731261083,0.07946634394816,0.53241121047335,2.14588080820579
8.9,27020001,0.0447984771968759,0.57135779855753,0.116380234704393,0.0782621678690019,0.546337229915481,2.41967343455754
8.92,27020001,0.0463524125908874,0.591289192385207,0.116394231676696,0.0770582462812894,0.560279748248139,2.37726531895266
8.94,27020001,0.0478974545172921,0.611043218566866,0.116407059972306,0.0758552802201185,0.574146284153438,1.73793879136816
8.96,27020001,0.049439552211866,0.630715029661402,0.116412012397308,0.0746539509496298,0.587871522204841,1.95571772607195
8.98,27020001,0.0509840881458351,0.650372470476604,0.116416914999826,0.0734549203570144,0.601540231773057,2.19620325730151
9,27020001,0.0525079797560385,0.669698840240165,0.116416040459639,0.0722588313499425,0.615068010645345,1.97825389605958
9.02,27020001,0.0540180896604552,0.688788259569702,0.116411393377483,0.0710663082572439,0.628471392376977,2.25220988002914
9.04,27020001,0.0555206518151499,0.70772411971743,0.116410354900769,0.0698779572326823,0.641833870464194,2.00636431647452
9.06,27020001,0.0570131833936397,0.726464545548548,0.116407111386215,0.0686943666616366,0.655069276895851,1.73828149124072
9.08,27020001,0.0585015208711518,0.745095932749005,0.116393980494519,0.0675161075705137,0.668125982319903,1.95607717486728
9.1,27020001,0.0599909509713084,0.763688459104381,0.116378988480438,0.0663437340386843,0.68109037099072,2.17675285849383
9.12,27020001,0.0614862522172841,0.782316540232841,0.116363355309924,0.0651777836127361,0.693964979666831,2.40030854212039
9.14,27020001,0.0629917335900927,0.801040407025296,0.116351358978897,0.0640187777228057,0.706810026653367,2.62674422574695
9.16,27020001,0.0645112704726969,0.819919780341981,0.116349713319365,0.0628672221007466,0.719709211587197,2.37913125213602
9.18,27020001,0.0660022166816249,0.838358936881586,0.116345286478785,0.0617236071998436,0.732479497617686,2.05065462095445
9.2,27020001,0.0674717757285861,0.856466643897885,0.116339410875082,0.0605884086157677,0.745120389961505,2.26921808664683
9.22,27020001,0.0689265117835918,0.87433616355294,0.116339208187038,0.0594620875084208,0.757715634675012,2.22131200240449
9.24,27020001,0.070363697253287,0.891934447916326,0.116337407866525,0.058345091024277,0.770163291796741,2.49248665750979
9.26,27020001,0.0717895271465208,0.909355852844376,0.116332472337979,0.0572378527187729,0.782478613512711,2.76654131261509
9.28,27020001,0.0732096335653243,0.926689186902578,0.116331511442823,0.0561407929782377,0.794746189415593,3.04347596772038
9.3,27020001,0.0745994375506348,0.943634925594925,0.116331642383962,0.0550543194407838,0.806926406482142,2.63369062282568
9.32,27020001,0.0759662048868338,0.960313095331589,0.116326686950698,0.0539788274154949,0.818987690683754,2.91638527793098
9.34,27020001,0.0773165639451383,0.97682179064999,0.116323972199064,0.0529147002991562,0.831015030914724,2.54786327085463
9.36,27020001,0.0786471412797523,0.993131291692034,0.116315262647253,0.0518623099896559,0.842877565054735,1.82656547898807
9.38,27020001,0.0799642624662573,1.00932614641422,0.116297696790272,0.0508220172950724,0.854525956932771,2.09621487080704
9.4,27020001,0.0812736867616133,1.0254721101519,0.116279160019567,0.0497941723373138,0.866048174055131,2.18151548600182
9.42,27020001,0.0825717968609262,1.04151208364818,0.116259809156074,0.0487791149490299,0.87742745718151,2.23509128074276
9.44,27020001,0.0838641268931005,1.05752521972245,0.116241289812062,0.0477771750623237,0.888699929313215,2.4605070754837
9.46,27020001,0.0851557055874612,1.07358416605378,0.116230508043145,0.0467886730876083,0.899951322622184,2.52546084594904
9.48,27020001,0.08642823790644,1.08936470209825,0.116221225502069,0.0458139202807283,0.911065279094253,1.9798411116923
9.5,27020001,0.0876878816476823,1.10496497352647,0.116203460868679,0.0448532190962275,0.921959204763765,2.2539481158812
9.52,27020001,0.0889402472528272,1.12045621417037,0.116185132231309,0.0439068635243769,0.932722178665151,1.8773796570486
9.54,27020001,0.0901805178704188,1.13578650155289,0.116163138571002,0.0429751394092937,0.94330700973961,2.07639725825223
9.56,27020001,0.0914142073892256,1.15102783361436,0.116135076180138,0.0420583247451716,0.953709352198186,2.298568346065
9.58,27020001,0.0926463321862518,1.16624208026654,0.116108750223885,0.0411566899473126,0.964018184109766,1.87761517144907
9.6,27020001,0.0938582293360266,1.18109721640651,0.116075707364625,0.0402704980942963,0.974080572661312,1.827951004626
9.62,27020001,0.0950560806146027,1.1956855999044,0.116037689717384,0.0394000051372592,0.983923906252248,2.09782350009678
9.64,27020001,0.0962455249223764,1.21009248324043,0.116002234894428,0.0385454600718826,0.993636821344999,2.18193761954518
9.66,27020001,0.09743169845404,1.22440571355036,0.115973680246753,0.0377071050683029,1.00327120297517,2.39951836180331
9.68,27020001,0.0986192721128659,1.23870922865316,0.115948147042369,0.0368851755537827,1.01280376380299,2.62587885381795
9.7,27020001,0.0998124863313441,1.2530680573437,0.115932500444651,0.0360799002426232,1.02232199607207,2.19823340154482
9.72,27020001,0.10096530208463,1.26689243842045,0.115914058216276,0.035291501107472,1.03165448119608,2.30147360808038
9.74,27020001,0.102085601397126,1.28029626709831,0.115893620869876,0.0345201932858982,1.0408330077694,2.57999381461593
9.76,27020001,0.103180606007583,1.29338044906941,0.115878378428702,0.0337661849158963,1.04994510476674,2.39691182210497
9.78,27020001,0.104247065392088,1.30611910849342,0.115865529007391,0.0330296768938659,1.05894229954298,2.31011506410621
9.8,27020001,0.105291892872101,1.31860761628223,0.11585245469305,0.0323108625486251,1.06783743909698,2.58858831806769
9.82,27020001,0.106321412252711,1.33093745722876,0.115846123471869,0.0316099272251637,1.07671785617813,2.54892844245997
9.84,27020001,0.107324455286968,1.34294096333919,0.115835260362699,0.0309270477722183,1.08541322832215,1.82665784559266
9.86,27020001,0.108307786124654,1.35472177682909,0.11581660717045,0.0302623919282984,1.09387737834685,2.09633831873011
9.88,27020001,0.109277591736973,1.36636200416942,0.115797838563268,0.0296161176016683,1.10220011720909,2.18066839424457
9.9,27020001,0.11023952413595,1.37794677113853,0.115781024919094,0.0289883720409152,1.1104076109446,2.40232887626413
9.92,27020001,0.111198739732834,1.38955767938395,0.115771243933941,0.0283792908942439,1.11857478237731,2.62891742579481
9.94,27020001,0.112159935996919,1.40127559212919,0.11577464773516,0.0277889971574726,1.12678718466454,2.55120018263367
9.96,27020001,0.113107865661357,1.41292250064981,0.115782245726127,0.0272176000129821,1.13493715024188,2.42943399944009
9.98,27020001,0.114048125203979,1.4245855577551,0.115788000487597,0.0266651935644882,1.14299357734384,2.65610026466408
10,27020001,0.114985822752735,1.43632878637042,0.115799144351259,0.026131855475577,1.151044854793,2.56512017019364
10.02,27020001,0.115917529017593,1.44809384575014,0.115813333350237,0.025617645523301,1.15905195445742,2.79319794458765
10.04,27020001,0.116848191056602,1.45995342456633,0.115827217430481,0.0251226040818658,1.16696341517837,3.02415571898166
10.06,27020001,0.117782316662476,1.4719602794502,0.11584798079576,0.0246467505553174,1.17486765374114,1.88850389076919
10.08,27020001,0.118674894031867,1.48335293785849,0.115863265595131,0.0241900817821797,1.18253039269734,1.73368123374155
10.1,27020001,0.119533978280111,1.49424953010378,0.115866886471861,0.0237525704389201,1.18991796560991,1.95474807665701
10.12,27020001,0.120366962349831,1.50475540485423,0.11586689915641,0.023334163472874,1.19712124749461,2.17725491957248
10.14,27020001,0.121170609188774,1.514848597112,0.115861625646592,0.0229347805985394,1.20409860666826,1.89000176248794
10.16,27020001,0.121952005818236,1.52463905337184,0.115849474910594,0.0225543128938103,1.21085043602131,2.1153886054034
10.18,27020001,0.122717646726786,1.53421773967512,0.115838094701578,0.022192621534466,1.21746722006957,2.34221544831886
10.2,27020001,0.123473476739873,1.54367790875176,0.115834316225628,0.0218495367059413,1.22403730147019,2.40115753932977
10.22,27020001,0.124224931015449,1.55311434906147,0.115832388845738,0.0215248567307891,1.2305290867221,2.62765794617721
10.24,27020001,0.124976972322386,1.56260471425559,0.115839065539187,0.0212183474482708,1.2370308942682,2.85703835302465
10.26,27020001,0.125734125757142,1.57223029073192,0.115850796383473,0.0209297418790014,1.24348827089265,3.08929875987208
10.28,27020001,0.12650051105096,1.58204547286697,0.115867855042675,0.0206587402026348,1.24992869680177,3.32443916671952
10.3,27020001,0.127279872615342,1.59210329088668,0.115896774664151,0.020405010070197,1.25643972206171,2.3686941823404
10.32,27020001,0.128037696631637,1.6019205055762,0.115922775009747,0.0201681872651114,1.26282467510337,2.42702621317419
10.34,27020001,0.128780390805497,1.61159939255274,0.115942202480571,0.0199478767184506,1.26906191023908,2.65361235090468
10.36,27020001,0.129513824235191,1.62122383902141,0.115962603781632,0.0197436538748231,1.27524098670108,2.88307848863517
10.38,27020001,0.130243366343926,1.63088052418251,0.115984792010556,0.0195550663959907,1.28135719843862,3.11542462636566
10.4,27020001,0.130973923180353,1.6406406979867,0.116008515691287,0.0193816361802128,1.28744152467379,3.35065076409614
10.42,27020001,0.131709971236285,1.65057101040341,0.116040598507762,0.0192228616668587,1.29358167351231,2.93409989113039
10.44,27020001,0.132438660142807,1.6604814264174,0.116079202870883,0.0190782203884172,1.29972145453453,3.16640674824635
10.46,27020001,0.133165183676082,1.67045623374479,0.116124090089362,0.0189471717259855,1.30586543245819,3.40159360536232
10.48,27020001,0.133894286796207,1.68056765190649,0.11618155374668,0.0188291598199039,1.31209950925116,3.3188655949869
10.5,27020001,0.134622151821288,1.690764236339,0.116252244486992,0.0187236165845444,1.31843187320726,3.55546211113112
10.52,27020001,0.13535343451543,1.70113038387228,0.116327403516886,0.0186299647754312,1.32481044108523,3.79493862727535
10.54,27020001,0.136092381809125,1.711731759106,0.116413528175649,0.0185476210577936,1.33132093033572,3.71675930463811
10.56,27020001,0.136834030411455,1.72251129966159,0.116501350894341,0.0184759990281879,1.33781210063182,3.95767348077639
10.58,27020001,0.137582669558853,1.73353669340058,0.116591357891024,0.0184145121447453,1.34430465131368,4.20146765691467
10.6,27020001,0.138342207422898,1.74487090071518,0.116690163594551,0.0183625765266212,1.35088512310136,2.19477872914306
10.62,27020001,0.139046079896317,1.755411958342,0.11677966134803,0.0183196135890517,1.35723169786585,1.97632404012268
10.64,27020001,0.139703653437082,1.76531622002776,0.116859049805557,0.0182850524867268,1.36334258493063,2.25004560729584
10.66,27020001,0.140323550959193,1.77471774504967,0.116935873781846,0.0182583323446771,1.36930746084317,2.34474828888629
10.68,27020001,0.140888896326616,1.78335701574271,0.117001455618207,0.0182389042622662,1.37496384057468,1.88677217283662
10.7,27020001,0.141409146051705,1.79137871952456,0.117052832032532,0.0182262330819646,1.38030276061559,2.11183605678696
10.72,27020001,0.141893003577582,1.79890111367919,0.117098112162061,0.0182197989201499,1.38541647011617,2.33833994073728
10.74,27020001,0.142332003719402,1.80578531157147,0.117137701407228,0.0182190984621301,1.39027748777942,2.22148382468761
10.76,27020001,0.142734937842435,1.81216130044937,0.117167787168853,0.0182236460278132,1.39487236402516,2.45086770863793
10.78,27020001,0.14310988899602,1.81814136648106,0.117196038914142,0.0182329744179353,1.39929289273687,2.68169159258826
10.8,27020001,0.143464281819031,1.82383769325372,0.11722558054229,0.018246635553496,1.4035752145377,2.7415554765386
10.82,27020001,0.143804929255785,1.82936194406026,0.11725530887989,0.0182642009230745,1.40773067320855,2.97525936048893
10.84,27020001,0.14413807622688,1.83481249367386,0.117291918258209,0.0182852618540697,1.41184858544702,1.87572918156879
10.86,27020001,0.144454765201151,1.84002705643154,0.117322603871795,0.0183094296246872,1.41576585165713,2.14675680665002
10.88,27020001,0.144761503317201,1.84508883187524,0.11734806577501,0.0183363354337756,1.41952269798171,2.42066443173126
10.9,27020001,0.145064251832357,1.85007587797796,0.117375752875715,0.0183656302454657,1.42320973571015,2.37831903831141
10.92,27020001,0.145343867615088,1.85467053989429,0.117395128110773,0.0183969845250809,1.42667412054671,1.73754019525778
10.94,27020001,0.145607485232243,1.85897820619054,0.117401861409526,0.0184300878820353,1.42987683217424,1.95858688981842
10.96,27020001,0.145861648351421,1.86308374745609,0.117404228218125,0.0184646486344928,1.43291060638187,2.18107358437906
10.98,27020001,0.146091266136061,1.86668648493599,0.117398620681086,0.0185003933094837,1.43567831309767,1.88780027893969
11,27020001,0.146303657493813,1.86990179539748,0.1173824675105,0.0185370660910235,1.43816937431418,2.11316697350033
11.02,27020001,0.146505537074066,1.87282612552151,0.11736382593951,0.0185744282275839,1.44047693641464,2.33997366806096
11.04,27020001,0.146683548232274,1.87530268421201,0.117341643579208,0.0186122574090883,1.44258184653682,2.15202294577957
11.06,27020001,0.146845026917512,1.87745108771574,0.1173141904273,0.0186503471224322,1.44449071482634,2.42612208920312
11.08,27020001,0.146996702863397,1.87937421735151,0.117288905104636,0.0186885059934332,1.44629512937961,2.70310123262667
11.1,27020001,0.147144742706053,1.88117578696437,0.1172671095349,0.0187265571220584,1.44801228058858,2.31743790866424
11.12,27020001,0.147294790276458,1.88294193080917,0.117247303515746,0.0187643374168156,1.44964860126853,2.59588103524713
11.14,27020001,0.147452004209481,1.88475006939129,0.117236296847294,0.0188016969332986,1.45129390687256,2.17953545333738
11.16,27020001,0.147601644875256,1.88642153114325,0.117226273363089,0.0188384982210694,1.45284596198409,2.07443950529105
11.18,27020001,0.147749697408341,1.88804353574057,0.117213865025619,0.0188746156823334,1.45429286639399,2.29639539886479
11.2,27020001,0.147901637948072,1.88968551532988,0.117206479328207,0.0189099349452161,1.45572525766552,2.52123129243853
11.22,27020001,0.148062470201266,1.89142335392117,0.117204522967141,0.0189443522538743,1.45715063965055,2.74894718601228
11.24,27020001,0.148236759537925,1.89333789594372,0.117207152653868,0.0189777738771791,1.45859888824477,2.97954307958602
11.26,27020001,0.148428664758074,1.89550677245545,0.117220833975032,0.0190101155372664,1.4601577886228,2.68900353334008
11.28,27020001,0.148605843890028,1.89746743245673,0.117234924886382,0.0190413018588775,1.46166612024139,2.92162154667386
11.3,27020001,0.148774883129472,1.89933275352883,0.117249982492898,0.0190712658400929,1.46312569675863,3.15567956000765
11.32,27020001,0.148941818086609,1.90119939475995,0.117272799626862,0.0190999483447861,1.46462471852132,2.03145587555929
11.34,27020001,0.149084036956791,1.90276612922698,0.117287156342779,0.0191272976168995,1.46593279306381,1.91031629926361
11.36,27020001,0.149209034352269,1.90413188575931,0.117291822696144,0.0191532688164516,1.46705511288939,2.13141672296793
11.38,27020001,0.149323689259535,1.90538514540819,0.117294643013564,0.0191778235770309,1.46808330046817,2.36926323323273
11.4,27020001,0.149407262597389,1.90622781946983,0.1172907913115,0.0192009295844006,1.46892939939123,2.29993691775711
11.42,27020001,0.149467882781934,1.90677703013672,0.117282315515599,0.0192225601757467,1.46963571379736,2.5782906022815
11.44,27020001,0.149513016268602,1.9071391067393,0.117276474847296,0.0192426939590101,1.47029264348168,2.20525282795617
11.46,27020001,0.149534105712428,1.90716413086665,0.117266877760238,0.0192613144516953,1.47078683054436,2.30793187356734
11.48,27020001,0.149538769144269,1.90696027269102,0.117252080851543,0.0192784097384969,1.47112740677374,2.58618505015787
11.5,27020001,0.149533997477274,1.90661714486586,0.117239541850324,0.0192939721470587,1.47140598957973,2.54748416568736
11.52,27020001,0.149517238214483,1.9060993808754,0.117226340327661,0.0193079979411591,1.47158728024299,1.82696188416174
11.54,27020001,0.149495138606187,1.90550041632083,0.117207436290665,0.019320487030607,1.47161926120503,2.09668316538666
11.56,27020001,0.149473787143406,1.90488879623098,0.117190538058978,0.0193314426971356,1.47159377428825,2.17564532446186
11.58,27020001,0.149458753391185,1.90433965713366,0.117177381538626,0.019340871335577,1.47154699727765,2.39914318259027
11.6,27020001,0.149455125171519,1.90393147589981,0.117163543430536,0.0193487822096211,1.47148282225127,2.62552104071868
11.62,27020001,0.149467543236941,1.90374646499559,0.117156133858535,0.0193551872214682,1.47150069086123,2.527074465868
11.64,27020001,0.149485175550336,1.90359549021428,0.117151240647275,0.0193601006947065,1.47152472904804,2.42346808333292
11.66,27020001,0.14951317124398,1.90356878528004,0.117143211104841,0.0193635391697645,1.47151021436773,2.64974440896353
11.68,27020001,0.149556228893059,1.9037367952606,0.117139405319705,0.0193655212113076,1.47154754778136,2.04946016660166
11.7,27020001,0.149571265793974,1.90352003430123,0.11712383729915,0.0193660672269748,1.47141960149877,1.99963182682947
11.72,27020001,0.149566288730963,1.9030444405627,0.11709792042297,0.0193651992968728,1.47114795811988,2.26937154981038
11.74,27020001,0.149548650925258,1.90241559999842,0.117069591847165,0.0193629410132669,1.47082390188329,2.2206232648958
11.76,27020001,0.149515699033582,1.90161889375394,0.117039035293544,0.0193593173299383,1.47044167672763,2.0572278906704
11.78,27020001,0.149474430226852,1.90077687520851,0.117000304773649,0.0193543544206929,1.46997231538449,2.28708439508094
11.8,27020001,0.149431258274373,1.89996665493714,0.116961223365525,0.0193480795465388,1.46950280927376,2.51838089949149
11.82,27020001,0.149383912628266,1.89913755002266,0.116924348450251,0.0193405209310683,1.4690505984512,2.40831740390203
11.84,27020001,0.149338468477494,1.89838755035577,0.116891474770424,0.0193317076436016,1.46865887914072,2.64249390831257
11.86,27020001,0.149300482807644,1.89780404581772,0.116869118542515,0.0193216694896763,1.46841288326887,2.85936659794704
11.88,27020001,0.149236977326269,1.89695405405181,0.116844046831778,0.0193104369084843,1.46812542387518,2.97106275241798
11.9,27020001,0.149155881087089,1.89594930666326,0.116814780039387,0.0192980408768786,1.46781491241708,3.25803890688892
11.92,27020001,0.149064473237252,1.89488433937813,0.116788602969757,0.0192845128195926,1.4675691937815,2.54744310391631
11.94,27020001,0.148951931554758,1.89360150635575,0.116754987167506,0.0192698845253338,1.46723454583146,2.65486061363009
11.96,27020001,0.148825883639066,1.89220630328528,0.116714819381848,0.0192541880684312,1.46684294831017,2.93755812334389
11.98,27020001,0.1486933272559,1.89079539258974,0.116675661888671,0.0192374557357315,1.46648264718142,2.90225389578146
12,27020001,0.148552679761622,1.88935463958551,0.116637723815418,0.0192197199584576,1.46614744553315,3.01396624295401
12.02,27020001,0.14841050223476,1.88798033628824,0.116601001649258,0.0192010132487571,1.46586511488115,3.30095859012656
12.04,27020001,0.148272800773589,1.88676752858469,0.11657224941897,0.0191813681406831,1.46572340779153,3.59083093729912
12.06,27020001,0.148145065897603,1.88581192759552,0.116551895959799,0.0191608171353635,1.46573551386682,3.71118328447168
12.08,27020001,0.148032309345725,1.88519105800924,0.116542306973902,0.0191393926501282,1.46595613531192,4.00681563164423
12.1,27020001,0.147939098405915,1.88497874557049,0.116549284937232,0.0191171269713769,1.4664714918191,4.30532797881678
12.12,27020001,0.147842906386598,1.88485433255134,0.116566203622176,0.0190940522109787,1.4671857203088,4.43432032598934
12.14,27020001,0.1477498109375,1.88493287645296,0.116589004930854,0.0190702002660114,1.46810173011416,4.73859267316189
12.16,27020001,0.147665370441655,1.88531485020428,0.116623866291733,0.0190456027816519,1.46930630072126,4.04574754125093
12.18,27020001,0.14759466083008,1.88610065051538,0.116668061863757,0.0190202911170452,1.47077790657524,2.75234587964738
12.2,27020001,0.147542309965387,1.88737068485948,0.116708519698366,0.0189942963139846,1.47232106065297,2.98324633466393
12.22,27020001,0.147512529720547,1.88915453287296,0.116752783847783,0.0189676490682461,1.47402241955922,2.04992120324405
12.24,27020001,0.1474652613064,1.89068203399594,0.116783692645549,0.0189403797034294,1.47554441324676,1.65558229210062
12.26,27020001,0.1474077735398,1.89203556481129,0.116800265452325,0.0189125181471621,1.47687795644546,1.92544987837824
12.28,27020001,0.14734673275228,1.89329185124713,0.116811123655308,0.0188840939095356,1.47811562667587,2.19819746465586
12.3,27020001,0.147275236856029,1.89427735056833,0.116817168549803,0.018855136063644,1.47921745374942,2.30142505093348
12.32,27020001,0.147199992573964,1.89507692240498,0.116815799668686,0.0188256732281067,1.48018494166596,2.5799326372111
12.34,27020001,0.147127142978611,1.89577924088073,0.116814768086821,0.0187957335514608,1.48110681381363,2.86132022348872
12.36,27020001,0.147050097501339,1.89635697917758,0.116817058059096,0.0187653446983136,1.48203158870778,2.31828955002645
12.38,27020001,0.146975050362141,1.89692084312772,0.116823069497616,0.0187345338371538,1.4829589039236,2.59671157152346
12.4,27020001,0.146907667677272,1.89756382351592,0.11683936862715,0.0187033276297227,1.48397583359239,2.87801359302048
12.42,27020001,0.146835965767816,1.89811802268247,0.116863088396143,0.0186717522218537,1.48503647552088,2.66878018346824
12.44,27020001,0.146766146633256,1.89868565537158,0.116888045722257,0.0186398332356894,1.4861055767027,2.95142892332143
12.46,27020001,0.14670388368718,1.899343029328,0.116921037569116,0.0186075957631973,1.48726708695219,2.18178035828215
12.48,27020001,0.146621373980568,1.89978676445613,0.116940486249497,0.0185750643608983,1.48825675305749,2.40578558327646
12.5,27020001,0.146526207898481,1.90011302660012,0.116952693032715,0.018542263045738,1.48915211815364,2.63123080827077
12.52,27020001,0.146425348405162,1.90041447744935,0.116965142690687,0.0185092152920246,1.49003805434722,2.85811603326508
12.54,27020001,0.146318528052055,1.90065753041639,0.116978090000446,0.0184759440293675,1.49089934011274,2.3968412582594
12.56,27020001,0.146212157691813,1.90093574624644,0.116987037730344,0.01844247164155,1.49168571446924,2.62660648325371
12.58,27020001,0.146112103186473,1.90133257243497,0.116999246270279,0.0184088199662749,1.49248770041082,2.21933645466969
12.6,27020001,0.146015273321,1.90180963471144,0.117009311432209,0.0183750102957239,1.49322180419142,2.07568875825011
12.62,27020001,0.145927286965153,1.90244260450087,0.117013226465166,0.0183410633778739,1.49386347121505,2.29780537899424
12.64,27020001,0.145853274196784,1.90328166629907,0.117018644750966,0.0183069994185186,1.49450196909204,2.19502469404405
12.66,27020001,0.145764402571339,1.90385874613642,0.117017457308767,0.0182728380839426,1.49500725204779,2.29786655501373
12.68,27020001,0.1456678346304,1.9042843136642,0.117012063930317,0.0182385985042008,1.49542467250725,2.57598841598342
12.7,27020001,0.145570134852182,1.90466015478147,0.11700972390301,0.0182042992769578,1.49584263707611,2.51910840215759
12.72,27020001,0.145470767566809,1.90495239962897,0.117009547810933,0.0181699584718415,1.49623581151597,1.8269199462357
12.74,27020001,0.145375786980304,1.9052317799927,0.11700289084797,0.0181355936352715,1.49653849846317,2.0966141899272
12.76,27020001,0.145290727163426,1.90556557435278,0.116997558726403,0.0181012217957222,1.49684148792986,2.17122009176567
12.78,27020001,0.145211619079081,1.9059050806686,0.116991439895241,0.0180668594693825,1.49710621228854,2.07511902797756
12.8,27020001,0.145143844130397,1.90633395624429,0.116982166875681,0.0180325226661765,1.49733462408048,2.29712567322985
12.82,27020001,0.145092311522589,1.90692896970249,0.116977077288502,0.0179982268961126,1.49761620068108,2.22121082714095
