formationErrorTarget,communicationCostA,communicationCostB,costDifferenceAminusB,scenarioId
0.0738202198426291,23.9784090909091,19.979892979461,3.99851611144809,S1
0.0770612398086514,21.9955770391463,17.1097217383352,4.88585530081116,S1
0.0803022597746737,20.0127449873835,15.4209341108255,4.59181087655806,S1
0.083543279740696,18.0299129356208,13.9479752128469,4.08193772277385,S1
0.0867842997067183,16.047080883858,12.4855427649478,3.56153811891017,S1
0.0900253196727406,14.7672900350968,11.6331900036122,3.13410003148458,S1
0.0932663396387628,13.5373951090617,10.7808372422767,2.75655786678505,S1
0.0965073596047851,12.3162691313579,9.96349167051987,2.35277746083803,S1
0.0997483795708074,11.1104867630866,9.52836967387296,1.5821170892136,S1
0.10298939953683,10.4922439960643,9.09324767722604,1.3989963188383,S1
0.106230419502852,10.1701729566137,8.65812568057913,1.51204727603455,S1
0.109471439468874,9.848101917163,8.22300368393221,1.62509823323079,S1
0.112712459434897,9.52603087771233,7.78788168728529,1.73814919042703,S1
0.115953479400919,9.20395983826165,7.35275969063838,1.85120014762328,S1
0.119194499366941,8.88188879881098,6.91763769399146,1.96425110481952,S1
0.122435519332963,8.55981775936031,6.48251569734455,2.07730206201576,S1
0.125676539298986,8.23774671990964,6.15964019599743,2.07810652391221,S1
0.128917559265008,7.91567568045897,5.97111373019059,1.94456195026838,S1
0.13215857923103,7.66595372684825,5.78258726438375,1.8833664624645,S1
0.135399599197053,7.4219008833529,5.59406079857691,1.82784008477599,S1
0.138640619163075,7.17784803985756,5.40553433277007,1.77231370708748,S1
0.141881639129097,6.93379519636221,5.21700786696324,1.71678732939897,S1
0.145122659095119,6.68974235286686,5.0284814011564,1.66126095171046,S1
0.148363679061142,6.44568950937151,4.89212360766549,1.55356590170602,S1
0.151604699027164,6.20163666587616,4.76504967986125,1.43658698601492,S1
0.154845718993186,5.95758382238082,4.637975752057,1.31960807032382,S1
0.158086738959209,5.76937749174002,4.51090182425275,1.25847566748727,S1
0.161327758925231,5.6732288926935,4.3838278964485,1.289400996245,S1
0.164568778891253,5.57708029364698,4.25675396864426,1.32032632500273,S1
0.167809798857275,5.48093169460046,4.12968004084001,1.35125165376046,S1
0.171050818823298,5.38478309555394,4.00260611303576,1.38217698251819,S1
0.17429183878932,5.28863449650743,3.87553218523151,1.41310231127592,S1
0.177532858755342,5.19248589746091,3.74845825742726,1.44402764003365,S1
0.180773878721365,5.09633729841439,3.62138432962302,1.47495296879138,S1
0.184014898687387,5.00018869936787,3.49431040181877,1.50587829754911,S1
0.187255918653409,4.90404010032136,3.36723647401452,1.53680362630684,S1
0.190496938619431,4.80789150127484,3.28669728785543,1.5211942134194,S1
0.193737958585454,4.71174290222832,3.22167843757189,1.49006446465643,S1
0.196978978551476,4.6155943031818,3.15665958728835,1.45893471589345,S1
0.200219998517498,4.51944570413528,3.09164073700481,1.42780496713047,S1
0.203461018483521,4.42329710508877,3.02662188672127,1.39667521836749,S1
0.206702038449543,4.32714850604225,2.96160303643773,1.36554546960452,S1
0.209943058415565,4.23114377406013,2.89658418615419,1.33455958790593,S1
0.213184078381587,4.17302514430136,2.83156533587065,1.34145980843071,S1
0.21642509834761,4.1149065145426,2.76654648558711,1.34836002895548,S1
0.219666118313632,4.05678788478383,2.70152763530357,1.35526024948026,S1
0.222907138279654,3.99866925502507,2.63650878502003,1.36216047000504,S1
0.226148158245677,3.94055062526631,2.57148993473649,1.36906069052981,S1
0.229389178211699,3.88243199550754,2.50647108445295,1.37596091105459,S1
0.232630198177721,3.82431336574878,2.465180663325,1.35913270242378,S1
0.235871218143744,3.76619473599001,2.42651286437269,1.33968187161732,S1
0.239112238109766,3.70807610623125,2.38784506542038,1.32023104081087,S1
0.242353258075788,3.64995747647249,2.34917726646807,1.30078021000441,S1
0.24559427804181,3.59183884671372,2.31050946751576,1.28132937919796,S1
0.248835298007833,3.53372021695496,2.27184166856345,1.26187854839151,S1
0.252076317973855,3.47560158719619,2.23317386961114,1.24242771758505,S1
0.255317337939877,3.41748295743743,2.19450607065883,1.2229768867786,S1
0.2585583579059,3.35944946719987,2.15583827170652,1.20361119549335,S1
0.261799377871922,3.32864976807986,2.11717047275421,1.21147929532565,S1
0.265040397837944,3.29785006895986,2.0785026738019,1.21934739515795,S1
0.268281417803966,3.26705036983985,2.0398348748496,1.22721549499026,S1
0.271522437769989,3.23625067071984,2.00116707589729,1.23508359482256,S1
0.274763457736011,3.20545097159984,1.98128996337019,1.22416100822965,S1
0.278004477702033,3.17465127247983,1.96199764375997,1.21265362871986,S1
0.281245497668056,3.14385157335983,1.94270532414975,1.20114624921008,S1
0.284486517634078,3.11305187423982,1.92341300453953,1.18963886970029,S1
0.2877275376001,3.08225217511981,1.90412068492931,1.17813149019051,S1
0.290968557566122,3.05145247599981,1.88482836531909,1.16662411068072,S1
0.294209577532145,3.0206527768798,1.86553604570887,1.15511673117093,S1
0.297450597498167,2.9898530777598,1.84624372609865,1.14360935166115,S1
0.300691617464189,2.95905337863979,1.82695140648843,1.13210197215136,S1
0.303932637430212,2.92825367951978,1.80765908687821,1.12059459264158,S1
0.307173657396234,2.89745398039978,1.78836676726799,1.10908721313179,S1
0.310414677362256,2.86665428127977,1.76907444765777,1.09757983362201,S1
0.313655697328278,2.83585458215977,1.74978212804755,1.08607245411222,S1
0.316896717294301,2.80505488303976,1.73048980843733,1.07456507460243,S1
0.320137737260323,2.77425518391975,1.71119748882711,1.06305769509265,S1
0.323378757226345,2.74345548479975,1.69190516921688,1.05155031558286,S1
0.326619777192368,2.71265578567974,1.67261284960666,1.04004293607308,S1
0.32986079715839,2.68185608655974,1.65332052999644,1.02853555656329,S1
0.333101817124412,2.65105638743973,1.63402821038622,1.01702817705351,S1
0.336342837090434,2.62025668831972,1.614735890776,1.00552079754372,S1
0.339583857056457,2.58945698919972,1.59544357116578,0.994013418033934,S1
0.342824877022479,2.55865729007971,1.57615125155556,0.982506038524148,S1
0.346065896988501,2.52785759095971,1.55685893194534,0.970998659014363,S1
0.349306916954524,2.4970578918397,1.53756661233512,0.959491279504577,S1
0.352547936920546,2.46625819271969,1.5182742927249,0.947983899994791,S1
0.355788956886568,2.4472723489498,1.49898197311468,0.948290375835122,S1
0.35902997685259,2.42928241435922,1.47968965350446,0.94959276085476,S1
0.362270996818613,2.41129247976864,1.46039733389424,0.950895145874398,S1
0.365512016784635,2.39330254517806,1.44110501428402,0.952197530894036,S1
0.368753036750657,2.37531261058748,1.4218126946738,0.953499915913675,S1
0.37199405671668,2.35732267599689,1.40252037506358,0.954802300933313,S1
0.375235076682702,2.33933274140631,1.38322805545336,0.956104685952951,S1
0.378476096648724,2.32134280681573,1.36393573584314,0.957407070972589,S1
0.381717116614746,2.30335287222515,1.34464341623292,0.958709455992227,S1
0.384958136580769,2.28536293763456,1.3253510966227,0.960011841011865,S1
0.388199156546791,2.26737300304398,1.30605877701248,0.961314226031504,S1
0.391440176512813,2.2493830684534,1.28676645740226,0.962616611051141,S1
0.394681196478836,2.23139313386282,1.26747413779204,0.96391899607078,S1
0.397922216444858,2.21340319927224,1.24818181818182,0.965221381090418,S1
0.169836278287378,23.3943181818182,20.276377653299,3.11794052851922,S2
0.172128207318595,19.1915202467636,15.4945925827648,3.69692766399886,S2
0.174420136349812,15.5725071205705,12.7132095920158,2.85929752855471,S2
0.176712065381029,13.0107613885435,11.2524095636885,1.75835182485497,S2
0.179003994412246,11.0444257938702,9.95430135118498,1.09012444268522,S2
0.181295923443463,10.2914863665551,9.32905746950725,0.962428897047834,S2
0.18358785247468,9.73294212103486,8.70381358782953,1.02912853320533,S2
0.185879781505897,9.17439787551463,8.07856970615179,1.09582816936284,S2
0.188171710537114,8.61585362999439,7.45332582447406,1.16252780552033,S2
0.190463639568332,8.05730938447417,6.82808194279633,1.22922744167783,S2
0.192755568599549,7.65822927959796,6.2278474284166,1.43038185118136,S2
0.195047497630766,7.35983475374581,5.9695262089754,1.39030854477041,S2
0.197339426661983,7.06144022789365,5.7112049895342,1.35023523835946,S2
0.1996313556932,6.7630457020415,5.45288377009299,1.3101619319485,S2
0.201923284724417,6.46465117618935,5.19456255065179,1.27008862553755,S2
0.204215213755634,6.16625665033719,4.96523300244458,1.20102364789261,S2
0.206507142786851,5.94279255077332,4.82437289078684,1.11841965998649,S2
0.208799071818068,5.81901230629467,4.6835127791291,1.13549952716558,S2
0.211091000849285,5.69523206181602,4.54265266747135,1.15257939434467,S2
0.213382929880502,5.57145181733737,4.40179255581361,1.16965926152376,S2
0.215674858911719,5.44767157285872,4.26093244415587,1.18673912870285,S2
0.217966787942936,5.32389132838007,4.12007233249813,1.20381899588194,S2
0.220258716974153,5.20011108390141,3.97921222084039,1.22089886306103,S2
0.22255064600537,5.07633083942276,3.83835210918264,1.23797873024012,S2
0.224842575036587,4.95255059494411,3.6974919975249,1.25505859741921,S2
0.227134504067804,4.82877035046546,3.55663188586716,1.2721384645983,S2
0.229426433099021,4.70499010598681,3.41577177420942,1.28921833177739,S2
0.231718362130238,4.58120986150815,3.31069300335126,1.2705168581569,S2
0.234010291161455,4.4574296170295,3.25308237402126,1.20434724300824,S2
0.236302220192672,4.33364937255085,3.19547174469126,1.13817762785959,S2
0.23859414922389,4.27220338789208,3.13786111536126,1.13434227253081,S2
0.240886078255107,4.21122524694154,3.08025048603127,1.13097476091028,S2
0.243178007286324,4.15024710599101,3.02263985670127,1.12760724928974,S2
0.245469936317541,4.08926896504047,2.96502922737127,1.1242397376692,S2
0.247761865348758,4.02829082408993,2.90741859804127,1.12087222604866,S2
0.250053794379975,3.9673126831394,2.84980796871127,1.11750471442813,S2
0.252345723411192,3.90633454218886,2.79219733938127,1.11413720280759,S2
0.254637652442409,3.84535640123833,2.73458671005127,1.11076969118705,S2
0.256929581473626,3.78437826028779,2.67697608072128,1.10740217956651,S2
0.259221510504843,3.72340011933725,2.61936545139128,1.10403466794598,S2
0.26151343953606,3.66242197838672,2.56175482206128,1.10066715632544,S2
0.263805368567277,3.60144383743618,2.50414419273128,1.0972996447049,S2
0.266097297598494,3.54046569648565,2.46425505917991,1.07621063730573,S2
0.268389226629711,3.47948755553511,2.42573952182581,1.0537480337093,S2
0.270681155660928,3.41850941458457,2.38722398447171,1.03128543011287,S2
0.272973084692145,3.37565785359839,2.34870844711761,1.02694940648078,S2
0.275265013723362,3.3449131964943,2.31019290976351,1.0347202867308,S2
0.277556942754579,3.31416853939022,2.2716773724094,1.04249116698081,S2
0.279848871785796,3.28342388228613,2.2331618350553,1.05026204723083,S2
0.282140800817013,3.25267922518204,2.1946462977012,1.05803292748084,S2
0.28443272984823,3.22193456807796,2.1561307603471,1.06580380773086,S2
0.286724658879448,3.19118991097387,2.11761522299299,1.07357468798087,S2
0.289016587910665,3.16044525386978,2.07909968563889,1.08134556823089,S2
0.291308516941882,3.12970059676569,2.04058414828479,1.08911644848091,S2
0.293600445973099,3.09895593966161,2.00206861093069,1.09688732873092,S2
0.295892375004316,3.06821128255752,1.98451585215678,1.08369543040074,S2
0.298184304035533,3.03746662545343,1.968152873624,1.06931375182943,S2
0.30047623306675,3.00672196834935,1.95178989509123,1.05493207325812,S2
0.302768162097967,2.97597731124526,1.93542691655845,1.04055039468681,S2
0.305060091129184,2.94523265414117,1.91906393802567,1.0261687161155,S2
0.307352020160401,2.91448799703709,1.90270095949289,1.01178703754419,S2
0.309643949191618,2.883743339933,1.88633798096012,0.997405358972883,S2
0.311935878222835,2.85299868282891,1.86997500242734,0.983023680401573,S2
0.314227807254052,2.82225402572483,1.85361202389456,0.968642001830262,S2
0.316519736285269,2.79150936862074,1.83724904536179,0.954260323258952,S2
0.318811665316486,2.76076471151665,1.82088606682901,0.939878644687642,S2
0.321103594347703,2.73002005441257,1.80452308829623,0.925496966116332,S2
0.32339552337892,2.69927539730848,1.78816010976346,0.911115287545022,S2
0.325687452410137,2.66853074020439,1.77179713123068,0.896733608973712,S2
0.327979381441354,2.6377860831003,1.7554341526979,0.882351930402402,S2
0.330271310472571,2.60704142599622,1.73907117416513,0.867970251831092,S2
0.332563239503788,2.57629676889213,1.72270819563235,0.853588573259782,S2
0.334855168535006,2.54555211178804,1.70634521709957,0.839206894688472,S2
0.337147097566223,2.51480745468396,1.68998223856679,0.824825216117162,S2
0.33943902659744,2.48406279757987,1.67361926003402,0.810443537545852,S2
0.341730955628657,2.45331814047578,1.65725628150124,0.796061858974542,S2
0.344022884659874,2.4225734833717,1.64089330296846,0.781680180403233,S2
0.346314813691091,2.39182882626761,1.62453032443569,0.767298501831922,S2
0.348606742722308,2.36536664509911,1.60816734590291,0.757199299196205,S2
0.350898671753525,2.35106604080433,1.59180436737013,0.759261673434195,S2
0.353190600784742,2.33676543650954,1.57544138883736,0.761324047672185,S2
0.355482529815959,2.32246483221475,1.55907841030458,0.763386421910175,S2
0.357774458847176,2.30816422791997,1.5427154317718,0.765448796148166,S2
0.360066387878393,2.29386362362518,1.52635245323903,0.767511170386156,S2
0.36235831690961,2.2795630193304,1.50998947470625,0.769573544624147,S2
0.364650245940827,2.26526241503561,1.49362649617347,0.771635918862136,S2
0.366942174972044,2.25096181074082,1.47726351764069,0.773698293100127,S2
0.369234104003261,2.23666120644604,1.46090053910792,0.775760667338117,S2
0.371526033034478,2.22236060215125,1.44453756057514,0.777823041576108,S2
0.373817962065695,2.20805999785646,1.42817458204236,0.779885415814098,S2
0.376109891096912,2.19375939356168,1.41181160350959,0.781947790052088,S2
0.378401820128129,2.17945878926689,1.39544862497681,0.784010164290079,S2
0.380693749159346,2.1651581849721,1.37908564644403,0.786072538528069,S2
0.382985678190564,2.15085758067732,1.36272266791126,0.788134912766059,S2
0.385277607221781,2.13655697638253,1.34635968937848,0.79019728700405,S2
0.387569536252998,2.12225637208774,1.3299967108457,0.79225966124204,S2
