communicationBudget,formationErrorA,formationErrorB,errorDifferenceAminusB,scenarioId
8.0822,0.190361503480124,0.18586647409721,0.00449502938291313,S2
8.29786363636364,0.189476549865215,0.185075925379111,0.00440062448610343,S2
8.51352727272727,0.188591596250306,0.184285376661012,0.00430621958929372,S2
8.72919090909091,0.187706642635397,0.183494827942913,0.00421181469248402,S2
8.94485454545454,0.186821689020488,0.182704279224814,0.00411740979567429,S2
9.16051818181818,0.185936735405579,0.181913730506715,0.00402300489886462,S2
9.37618181818182,0.185051781790671,0.181123181788616,0.00392860000205492,S2
9.59184545454545,0.184166828175762,0.180332633070516,0.00383419510524521,S2
9.80750909090909,0.183281874560853,0.179542084352417,0.00373979020843551,S2
10.0231727272727,0.182396920945944,0.178797171889157,0.00359974905678703,S2
10.2388363636364,0.181511967331035,0.178431350073192,0.00308061725784292,S2
10.4545,0.180633354983658,0.178065528257228,0.00256782672643041,S2
10.6701636363636,0.180037697310389,0.177699706441263,0.00233799086912595,S2
10.8858272727273,0.17944203963712,0.177333884625298,0.00210815501182149,S2
11.1014909090909,0.178895507016939,0.176968062809333,0.00192744420760593,S2
11.3171545454545,0.178648874091927,0.176602240993369,0.00204663309855774,S2
11.5328181818182,0.178402241166914,0.176236419177404,0.00216582198950951,S2
11.7484818181818,0.178155608241901,0.175870597361439,0.00228501088046135,S2
11.9641454545455,0.177908975316888,0.175504775545475,0.00240419977141315,S2
12.1798090909091,0.177662342391875,0.17513895372951,0.00252338866236496,S2
12.3954727272727,0.177415709466862,0.174773131913545,0.00264257755331673,S2
12.6111363636364,0.177169076541849,0.174504247238608,0.00266482930324136,S2
12.8268,0.176922443616836,0.174326535017456,0.00259590859938019,S2
13.0424636363636,0.176675810691823,0.174148822796304,0.00252698789551903,S2
13.2581272727273,0.17642917776681,0.173971110575153,0.00245806719165784,S2
13.4737909090909,0.1762364496783,0.173793398354001,0.00244305132429942,S2
13.6894545454545,0.176049805702781,0.173615686132849,0.00243411956993178,S2
13.9051181818182,0.175863161727262,0.173437973911697,0.00242518781556414,S2
14.1207818181818,0.175676517751742,0.173260261690546,0.00241625606119655,S2
14.3364454545455,0.175489873776223,0.173082549469394,0.00240732430682888,S2
14.5521090909091,0.175303229800703,0.172904837248242,0.0023983925524613,S2
14.7677727272727,0.175116585825184,0.17272712502709,0.00238946079809366,S2
14.9834363636364,0.174929941849665,0.172549412805939,0.00238052904372604,S2
15.1991,0.174743297874145,0.172371700584787,0.0023715972893584,S2
15.4147636363636,0.174556653898626,0.172193988363635,0.00236266553499079,S2
15.6304272727273,0.174370009923107,0.172016276142484,0.00235373378062315,S2
15.8460909090909,0.174183365947587,0.171838563921332,0.0023448020262555,S2
16.0617545454545,0.173996721972068,0.17166085170018,0.00233587027188789,S2
16.2774181818182,0.173810077996549,0.171483139479028,0.00232693851752028,S2
16.4930818181818,0.173623434021029,0.171305427257877,0.00231800676315264,S2
16.7087454545455,0.173482149076489,0.171147067148533,0.00233508192795551,S2
16.9244090909091,0.173364540341356,0.171067829862694,0.00229671047866206,S2
17.1400727272727,0.173246931606223,0.170988592576855,0.00225833902936862,S2
17.3557363636364,0.173129322871091,0.170909355291016,0.0022199675800752,S2
17.5714,0.173011714135958,0.170830118005176,0.00218159613078178,S2
17.7870636363636,0.172894105400826,0.170750880719337,0.00214322468148831,S2
18.0027272727273,0.172776496665693,0.170671643433498,0.00210485323219492,S2
18.2183909090909,0.17265888793056,0.170592406147659,0.00206648178290147,S2
18.4340545454545,0.172541279195428,0.17051316886182,0.00202811033360806,S2
18.6497181818182,0.172423670460295,0.170433931575981,0.00198973888431461,S2
18.8653818181818,0.172306061725163,0.170354694290141,0.0019513674350212,S2
