attemptId,endpoint,actionIndex,actionId,q,affineQ,senderInformationResidual,dynamicResidual,actionResponseResidual,oracleResponseResidual,affineOracleMismatch,saturationMargin,argMax,commonFiberReplayPass,failureReason
center_05_sender_4,LEFT,1,ordinary_4_to_3,-6.84229485833778e-06,-6.84229485833778e-06,2.22261445359528e-18,3.92752236982874e-17,1.18584612615602e-19,0,5.9292306307801e-21,0.491367120131242,0,1,NONE
center_05_sender_4,LEFT,2,ordinary_4_to_5,-1.68135538206751e-07,-1.6813553820675e-07,2.22261445359528e-18,3.92752236982874e-17,1.13502414932076e-19,0,1.32348898008484e-21,0.491367120131242,0,1,NONE
center_05_sender_4,RIGHT,0,NO_TRANSMISSION,0,0,2.22261445359528e-18,4.16333634234434e-16,0,0,0,7.42157920530229e-05,0,1,NONE
center_05_sender_4,RIGHT,1,ordinary_4_to_3,8.91213040818673e-06,8.91213040818674e-06,2.22261445359528e-18,4.16333634234434e-16,1.18584612615602e-19,0,1.18584612615602e-20,7.42157920530229e-05,1,1,NONE
center_05_sender_4,RIGHT,2,ordinary_4_to_5,2.33821229960058e-07,2.33821229960059e-07,2.22261445359528e-18,4.16333634234434e-16,1.13502414932076e-19,0,1.11173074327127e-21,7.42157920530229e-05,0,1,NONE
center_06_sender_1,CENTER,0,NO_TRANSMISSION,0,0,0,1.49430164422815e-16,0,0,0,1.97196358965586,1,1,NONE
center_06_sender_1,CENTER,1,ordinary_1_to_2,-0,0,0,1.49430164422815e-16,0,0,0,1.97196358965586,1,1,NONE
center_06_sender_1,CENTER,2,ordinary_1_to_5,-0,0,0,1.49430164422815e-16,0,0,0,1.97196358965586,1,1,NONE
center_06_sender_1,CENTER,3,pinned_leader_1_to_2,-0,0,0,1.49430164422815e-16,0,0,0,1.97196358965586,1,1,NONE
center_06_sender_1,CENTER,4,pinned_leader_1_to_4,-0,0,0,1.49430164422815e-16,0,0,0,1.97196358965586,1,1,NONE
center_06_sender_1,LEFT,0,NO_TRANSMISSION,0,0,0,1.49430164422815e-16,0,0,0,1.97196358965586,1,1,NONE
center_06_sender_1,LEFT,1,ordinary_1_to_2,-0,0,0,1.49430164422815e-16,0,0,0,1.97196358965586,1,1,NONE
center_06_sender_1,LEFT,2,ordinary_1_to_5,-0,0,0,1.49430164422815e-16,0,0,0,1.97196358965586,1,1,NONE
center_06_sender_1,LEFT,3,pinned_leader_1_to_2,-0,0,0,1.49430164422815e-16,0,0,0,1.97196358965586,1,1,NONE
center_06_sender_1,LEFT,4,pinned_leader_1_to_4,-0,0,0,1.49430164422815e-16,0,0,0,1.97196358965586,1,1,NONE
center_06_sender_1,RIGHT,0,NO_TRANSMISSION,0,0,0,1.49430164422815e-16,0,0,0,1.97196358965586,1,1,NONE
center_06_sender_1,RIGHT,1,ordinary_1_to_2,-0,0,0,1.49430164422815e-16,0,0,0,1.97196358965586,1,1,NONE
center_06_sender_1,RIGHT,2,ordinary_1_to_5,-0,0,0,1.49430164422815e-16,0,0,0,1.97196358965586,1,1,NONE
center_06_sender_1,RIGHT,3,pinned_leader_1_to_2,-0,0,0,1.49430164422815e-16,0,0,0,1.97196358965586,1,1,NONE
center_06_sender_1,RIGHT,4,pinned_leader_1_to_4,-0,0,0,1.49430164422815e-16,0,0,0,1.97196358965586,1,1,NONE
center_06_sender_3,CENTER,0,NO_TRANSMISSION,0,0,0,1.49430164422815e-16,0,0,0,1.97196358965586,0,1,NONE
center_06_sender_3,CENTER,1,ordinary_3_to_2,2.84478454365309e-09,2.84478454365308e-09,0,1.49430164422815e-16,0,0,7.44462551297725e-24,1.97196358965586,1,1,NONE
center_06_sender_3,CENTER,2,ordinary_3_to_4,-2.94907673925955e-08,-2.94907673925951e-08,0,1.49430164422815e-16,0,0,4.00355416475665e-22,1.97196358965586,0,1,NONE
center_06_sender_3,LEFT,0,NO_TRANSMISSION,0,0,5.42101086242752e-20,3.46944695195361e-16,0,0,0,0.587234913851696,1,1,NONE
center_06_sender_3,LEFT,1,ordinary_3_to_2,-1.60628123809203e-07,-1.60628123809203e-07,5.42101086242752e-20,3.46944695195361e-16,1.52465930505774e-20,0,2.11758236813575e-22,0.587234913851696,0,1,NONE
center_06_sender_3,LEFT,2,ordinary_3_to_4,-6.16672002427003e-06,-6.16672002427003e-06,5.42101086242752e-20,3.46944695195361e-16,1.52465930505774e-20,0,4.2351647362715e-21,0.587234913851696,0,1,NONE
center_06_sender_3,RIGHT,0,NO_TRANSMISSION,0,0,5.42101086242752e-20,5.55111512312578e-16,0,0,0,0.000115992531275255,0,1,NONE
center_06_sender_3,RIGHT,1,ordinary_3_to_2,2.31492776934278e-07,2.31492776934277e-07,5.42101086242752e-20,5.55111512312578e-16,1.52465930505774e-20,0,1.58818677610181e-22,0.000115992531275255,0,1,NONE
center_06_sender_3,RIGHT,2,ordinary_3_to_4,8.55459324968986e-06,8.55459324968986e-06,5.42101086242752e-20,5.55111512312578e-16,1.52465930505774e-20,0,1.6940658945086e-21,0.000115992531275255,1,1,NONE
center_06_sender_4,CENTER,0,NO_TRANSMISSION,0,0,0,1.49430164422815e-16,0,0,0,1.97196358965586,0,1,NONE
center_06_sender_4,CENTER,1,ordinary_4_to_3,-2.54639279768324e-20,-2.71050543121376e-20,0,1.49430164422815e-16,0,0,1.64112633530521e-21,1.97196358965586,0,1,NONE
center_06_sender_4,CENTER,2,ordinary_4_to_5,4.2573486251211e-06,4.25734862512109e-06,0,1.49430164422815e-16,0,0,8.470329472543e-21,1.97196358965586,1,1,NONE
center_06_sender_4,LEFT,0,NO_TRANSMISSION,0,0,2.49188686338228e-18,2.22044604925031e-16,0,0,0,3.81775158175834e-05,1,1,NONE
center_06_sender_4,LEFT,1,ordinary_4_to_3,-0.000332475771823605,-0.000332475771823605,2.49188686338228e-18,2.22044604925031e-16,0,0,5.96311194867027e-19,3.81775158175834e-05,0,1,NONE
center_06_sender_4,LEFT,2,ordinary_4_to_5,-4.22540382825152e-06,-4.2254038282515e-06,2.49188686338228e-18,2.22044604925031e-16,0,0,1.18584612615602e-20,3.81775158175834e-05,0,1,NONE
center_06_sender_4,RIGHT,0,NO_TRANSMISSION,0,0,2.49188686338228e-18,2.22044604925031e-16,0,0,0,0.0533152009637969,0,1,NONE
center_06_sender_4,RIGHT,1,ordinary_4_to_3,0.000332415483332603,0.000332415483332603,2.49188686338228e-18,2.22044604925031e-16,0,0,4.87890977618477e-19,0.0533152009637969,1,1,NONE
center_06_sender_4,RIGHT,2,ordinary_4_to_5,1.27385626740146e-05,1.27385626740146e-05,2.49188686338228e-18,2.22044604925031e-16,0,0,2.37169225231204e-20,0.0533152009637969,0,1,NONE
center_07_sender_1,CENTER,0,NO_TRANSMISSION,0,0,0,1.80411241501588e-16,0,0,0,0.983073358809403,1,1,NONE
center_07_sender_1,CENTER,1,ordinary_1_to_2,-0,0,0,1.80411241501588e-16,0,0,0,0.983073358809403,1,1,NONE
center_07_sender_1,CENTER,2,ordinary_1_to_5,-0,0,0,1.80411241501588e-16,0,0,0,0.983073358809403,1,1,NONE
center_07_sender_1,CENTER,3,pinned_leader_1_to_2,-0,0,0,1.80411241501588e-16,0,0,0,0.983073358809403,1,1,NONE
center_07_sender_1,CENTER,4,pinned_leader_1_to_4,-0,0,0,1.80411241501588e-16,0,0,0,0.983073358809403,1,1,NONE
center_07_sender_1,LEFT,0,NO_TRANSMISSION,0,0,0,1.80411241501588e-16,0,0,0,0.983073358809403,1,1,NONE
center_07_sender_1,LEFT,1,ordinary_1_to_2,-0,0,0,1.80411241501588e-16,0,0,0,0.983073358809403,1,1,NONE
center_07_sender_1,LEFT,2,ordinary_1_to_5,-0,0,0,1.80411241501588e-16,0,0,0,0.983073358809403,1,1,NONE
center_07_sender_1,LEFT,3,pinned_leader_1_to_2,-0,0,0,1.80411241501588e-16,0,0,0,0.983073358809403,1,1,NONE
center_07_sender_1,LEFT,4,pinned_leader_1_to_4,-0,0,0,1.80411241501588e-16,0,0,0,0.983073358809403,1,1,NONE
center_07_sender_1,RIGHT,0,NO_TRANSMISSION,0,0,0,1.80411241501588e-16,0,0,0,0.983073358809403,1,1,NONE
center_07_sender_1,RIGHT,1,ordinary_1_to_2,-0,0,0,1.80411241501588e-16,0,0,0,0.983073358809403,1,1,NONE
center_07_sender_1,RIGHT,2,ordinary_1_to_5,-0,0,0,1.80411241501588e-16,0,0,0,0.983073358809403,1,1,NONE
center_07_sender_1,RIGHT,3,pinned_leader_1_to_2,-0,0,0,1.80411241501588e-16,0,0,0,0.983073358809403,1,1,NONE
center_07_sender_1,RIGHT,4,pinned_leader_1_to_4,-0,0,0,1.80411241501588e-16,0,0,0,0.983073358809403,1,1,NONE
center_07_sender_3,CENTER,0,NO_TRANSMISSION,0,0,0,1.80411241501588e-16,0,0,0,0.983073358809403,1,1,NONE
center_07_sender_3,CENTER,1,ordinary_3_to_2,-0.000710558277212026,-0.000710558277212026,0,1.80411241501588e-16,0,0,5.42101086242752e-19,0.983073358809403,0,1,NONE
center_07_sender_3,CENTER,2,ordinary_3_to_4,-0.000597385104260031,-0.000597385104260031,0,1.80411241501588e-16,0,0,1.0842021724855e-19,0.983073358809403,0,1,NONE
center_07_sender_3,LEFT,0,NO_TRANSMISSION,0,0,1.0842021724855e-19,6.93889390390723e-16,0,0,0,2.22218683350039e-05,1,1,NONE
center_07_sender_3,LEFT,1,ordinary_3_to_2,-0.000853947124434145,-0.000853947124434145,1.0842021724855e-19,6.93889390390723e-16,0,0,1.0842021724855e-19,2.22218683350039e-05,0,1,NONE
center_07_sender_3,LEFT,2,ordinary_3_to_4,-0.00598060243675322,-0.00598060243675322,1.0842021724855e-19,6.93889390390723e-16,0,0,1.73472347597681e-18,2.22218683350039e-05,0,1,NONE
center_07_sender_3,RIGHT,0,NO_TRANSMISSION,0,0,1.0842021724855e-19,3.60822483003176e-16,0,0,0,0.0198716733669273,0,1,NONE
center_07_sender_3,RIGHT,1,ordinary_3_to_2,-0.000567165990711018,-0.000567165990711017,1.0842021724855e-19,3.60822483003176e-16,0,0,6.50521303491303e-19,0.0198716733669273,0,1,NONE
center_07_sender_3,RIGHT,2,ordinary_3_to_4,0.00478596167609007,0.00478596167609007,1.0842021724855e-19,3.60822483003176e-16,0,0,1.73472347597681e-18,0.0198716733669273,1,1,NONE
center_07_sender_4,CENTER,0,NO_TRANSMISSION,0,0,0,1.80411241501588e-16,0,0,0,0.983073358809403,1,1,NONE
center_07_sender_4,CENTER,1,ordinary_4_to_3,-0.000166863911801397,-0.000166863911801397,0,1.80411241501588e-16,0,0,1.35525271560688e-19,0.983073358809403,0,1,NONE
center_07_sender_4,CENTER,2,ordinary_4_to_5,2.91167575618666e-21,0,0,1.80411241501588e-16,0,0,2.91167575618666e-21,0.983073358809403,1,1,NONE
center_07_sender_4,LEFT,0,NO_TRANSMISSION,0,0,1.24101297086399e-18,2.4980018054066e-16,0,0,0,0.000453307549683979,1,1,NONE
center_07_sender_4,LEFT,1,ordinary_4_to_3,-0.000332405823702491,-0.00033240582370249,1.24101297086399e-18,2.4980018054066e-16,1.0842021724855e-19,0,3.79470760369927e-19,0.000453307549683979,0,1,NONE
center_07_sender_4,LEFT,2,ordinary_4_to_5,-4.22361925767203e-06,-4.22361925767202e-06,1.24101297086399e-18,2.4980018054066e-16,1.0842021724855e-19,0,9.3173624197973e-21,0.000453307549683979,0,1,NONE
center_07_sender_4,RIGHT,0,NO_TRANSMISSION,0,0,1.24101297086399e-18,2.05374996523067e-16,0,0,0,1.96596689148214,0,1,NONE
center_07_sender_4,RIGHT,1,ordinary_4_to_3,-1.27590600989611e-06,-1.27590600989614e-06,1.24101297086399e-18,2.05374996523067e-16,1.0842021724855e-19,0,3.32460431797313e-20,1.96596689148214,0,1,NONE
center_07_sender_4,RIGHT,2,ordinary_4_to_5,4.22479514864497e-06,4.22479514864497e-06,1.24101297086399e-18,2.05374996523067e-16,1.0842021724855e-19,0,6.7762635780344e-21,1.96596689148214,1,1,NONE
center_08_sender_1,CENTER,0,NO_TRANSMISSION,0,0,0,1.64365049348802e-16,0,0,0,1.98024448180242,1,1,NONE
center_08_sender_1,CENTER,1,ordinary_1_to_2,-0,0,0,1.64365049348802e-16,0,0,0,1.98024448180242,1,1,NONE
center_08_sender_1,CENTER,2,ordinary_1_to_5,-0,0,0,1.64365049348802e-16,0,0,0,1.98024448180242,1,1,NONE
center_08_sender_1,CENTER,3,pinned_leader_1_to_2,-0,0,0,1.64365049348802e-16,0,0,0,1.98024448180242,1,1,NONE
center_08_sender_1,CENTER,4,pinned_leader_1_to_4,-0,0,0,1.64365049348802e-16,0,0,0,1.98024448180242,1,1,NONE
center_08_sender_1,LEFT,0,NO_TRANSMISSION,0,0,0,1.64365049348802e-16,0,0,0,1.98024448180242,1,1,NONE
center_08_sender_1,LEFT,1,ordinary_1_to_2,-0,0,0,1.64365049348802e-16,0,0,0,1.98024448180242,1,1,NONE
center_08_sender_1,LEFT,2,ordinary_1_to_5,-0,0,0,1.64365049348802e-16,0,0,0,1.98024448180242,1,1,NONE
center_08_sender_1,LEFT,3,pinned_leader_1_to_2,-0,0,0,1.64365049348802e-16,0,0,0,1.98024448180242,1,1,NONE
center_08_sender_1,LEFT,4,pinned_leader_1_to_4,-0,0,0,1.64365049348802e-16,0,0,0,1.98024448180242,1,1,NONE
center_08_sender_1,RIGHT,0,NO_TRANSMISSION,0,0,0,1.64365049348802e-16,0,0,0,1.98024448180242,1,1,NONE
center_08_sender_1,RIGHT,1,ordinary_1_to_2,-0,0,0,1.64365049348802e-16,0,0,0,1.98024448180242,1,1,NONE
center_08_sender_1,RIGHT,2,ordinary_1_to_5,-0,0,0,1.64365049348802e-16,0,0,0,1.98024448180242,1,1,NONE
center_08_sender_1,RIGHT,3,pinned_leader_1_to_2,-0,0,0,1.64365049348802e-16,0,0,0,1.98024448180242,1,1,NONE
center_08_sender_1,RIGHT,4,pinned_leader_1_to_4,-0,0,0,1.64365049348802e-16,0,0,0,1.98024448180242,1,1,NONE
center_08_sender_3,CENTER,0,NO_TRANSMISSION,0,0,0,1.64365049348802e-16,0,0,0,1.98024448180242,0,1,NONE
center_08_sender_3,CENTER,1,ordinary_3_to_2,1.61990078854425e-06,1.61990078854425e-06,0,1.64365049348802e-16,0,0,2.11758236813575e-21,1.98024448180242,1,1,NONE
center_08_sender_3,CENTER,2,ordinary_3_to_4,-3.46589866138232e-07,-3.46589866138227e-07,0,1.64365049348802e-16,0,0,5.39983503874616e-21,1.98024448180242,0,1,NONE
center_08_sender_3,LEFT,0,NO_TRANSMISSION,0,0,1.0842021724855e-19,5.55111512312578e-16,0,0,0,0.000216851634604831,1,1,NONE
center_08_sender_3,LEFT,1,ordinary_3_to_2,-3.79055958840823e-06,-3.79055958840822e-06,1.0842021724855e-19,5.55111512312578e-16,0,0,5.9292306307801e-21,0.000216851634604831,0,1,NONE
center_08_sender_3,LEFT,2,ordinary_3_to_4,-0.000203470369891294,-0.000203470369891294,1.0842021724855e-19,5.55111512312578e-16,0,0,2.16840434497101e-19,0.000216851634604831,0,1,NONE
center_08_sender_3,RIGHT,0,NO_TRANSMISSION,0,0,1.0842021724855e-19,1.64365049348802e-16,0,0,0,1.97933021212302,0,1,NONE
center_08_sender_3,RIGHT,1,ordinary_3_to_2,1.61738766134019e-06,1.61738766134019e-06,1.0842021724855e-19,1.64365049348802e-16,0,0,0,1.97933021212302,1,1,NONE
center_08_sender_3,RIGHT,2,ordinary_3_to_4,-4.41119372397922e-07,-4.41119372397917e-07,1.0842021724855e-19,1.64365049348802e-16,0,0,5.50571415715295e-21,1.97933021212302,0,1,NONE
center_08_sender_4,CENTER,0,NO_TRANSMISSION,0,0,0,1.64365049348802e-16,0,0,0,1.98024448180242,0,1,NONE
center_08_sender_4,CENTER,1,ordinary_4_to_3,1.03371732598785e-07,1.03371732598786e-07,0,1.64365049348802e-16,0,0,9.52912065661088e-22,1.98024448180242,1,1,NONE
center_08_sender_4,CENTER,2,ordinary_4_to_5,-2.52989482412874e-08,-2.52989482412862e-08,0,1.64365049348802e-16,0,0,1.11503946572148e-21,1.98024448180242,0,1,NONE
center_08_sender_4,LEFT,0,NO_TRANSMISSION,0,0,2.11419423634673e-18,3.88578058618805e-16,0,0,0,0.63390367565024,1,1,NONE
center_08_sender_4,LEFT,1,ordinary_4_to_3,-1.49388058786542e-05,-1.49388058786543e-05,2.11419423634673e-18,3.88578058618805e-16,3.3881317890172e-20,0,1.18584612615602e-20,0.63390367565024,0,1,NONE
center_08_sender_4,LEFT,2,ordinary_4_to_5,-4.0908350632656e-07,-4.09083506326559e-07,2.11419423634673e-18,3.88578058618805e-16,3.3881317890172e-20,0,8.470329472543e-22,0.63390367565024,0,1,NONE
center_08_sender_4,RIGHT,0,NO_TRANSMISSION,0,0,2.11419423634673e-18,4.71844785465692e-16,0,0,0,0.00418634687752495,0,1,NONE
center_08_sender_4,RIGHT,1,ordinary_4_to_3,2.21354142010123e-05,2.21354142010123e-05,2.11419423634673e-18,4.71844785465692e-16,3.3881317890172e-20,0,2.71050543121376e-20,0.00418634687752495,1,1,NONE
center_08_sender_4,RIGHT,2,ordinary_4_to_5,5.36824290837593e-07,5.36824290837595e-07,2.11419423634673e-18,4.71844785465692e-16,3.3881317890172e-20,0,1.90582413132218e-21,0.00418634687752495,0,1,NONE
center_09_sender_1,CENTER,0,NO_TRANSMISSION,0,0,0,3.22766986748935e-16,0,0,0,1.96724102298164,0,1,NONE
center_09_sender_1,CENTER,1,ordinary_1_to_2,-6.21921663102218e-08,-6.21921663102408e-08,0,3.22766986748935e-16,0,0,1.90582413132218e-20,1.96724102298164,0,1,NONE
center_09_sender_1,CENTER,2,ordinary_1_to_5,5.21296465161266e-06,5.21296465161259e-06,0,3.22766986748935e-16,0,0,6.7762635780344e-20,1.96724102298164,1,1,NONE
center_09_sender_1,CENTER,3,pinned_leader_1_to_2,-1.25360876193636e-19,-1.24090326772755e-19,0,3.22766986748935e-16,0,0,1.27054942088145e-21,1.96724102298164,0,1,NONE
center_09_sender_1,CENTER,4,pinned_leader_1_to_4,6.93128145406923e-07,6.93128145406892e-07,0,3.22766986748935e-16,0,0,3.07049443379684e-20,1.96724102298164,0,1,NONE
center_09_sender_1,LEFT,0,NO_TRANSMISSION,0,0,0,3.60822483003176e-16,0,0,0,1.33696559670512,1,1,NONE
center_09_sender_1,LEFT,1,ordinary_1_to_2,-0.000232487694940329,-0.000232487694940329,0,3.60822483003176e-16,0,0,0,1.33696559670512,0,1,NONE
center_09_sender_1,LEFT,2,ordinary_1_to_5,-0.000194061077706031,-0.000194061077706031,0,3.60822483003176e-16,0,0,0,1.33696559670512,0,1,NONE
center_09_sender_1,LEFT,3,pinned_leader_1_to_2,-0.000193687918978349,-0.000193687918978349,0,3.60822483003176e-16,0,0,2.71050543121376e-20,1.33696559670512,0,1,NONE
center_09_sender_1,LEFT,4,pinned_leader_1_to_4,-0.000238343545701895,-0.000238343545701895,0,3.60822483003176e-16,0,0,1.0842021724855e-19,1.33696559670512,0,1,NONE
center_09_sender_1,RIGHT,0,NO_TRANSMISSION,0,0,0,3.19189119579733e-16,0,0,0,1.13415017576216,0,1,NONE
center_09_sender_1,RIGHT,1,ordinary_1_to_2,0.000234722618944754,0.000234722618944754,0,3.19189119579733e-16,0,0,1.62630325872826e-19,1.13415017576216,1,1,NONE
center_09_sender_1,RIGHT,2,ordinary_1_to_5,9.19389067299626e-05,9.19389067299625e-05,0,3.19189119579733e-16,0,0,1.0842021724855e-19,1.13415017576216,0,1,NONE
center_09_sender_1,RIGHT,3,pinned_leader_1_to_2,0.00019565400925922,0.00019565400925922,0,3.19189119579733e-16,0,0,1.89735380184963e-19,1.13415017576216,0,1,NONE
center_09_sender_1,RIGHT,4,pinned_leader_1_to_4,0.000195924243862201,0.0001959242438622,0,3.19189119579733e-16,0,0,1.62630325872826e-19,1.13415017576216,0,1,NONE
center_09_sender_3,CENTER,0,NO_TRANSMISSION,0,0,0,3.22766986748935e-16,0,0,0,1.96724102298164,1,1,NONE
center_09_sender_3,CENTER,1,ordinary_3_to_2,-1.05708689685176e-06,-1.05708689685175e-06,0,3.22766986748935e-16,0,0,1.01643953670516e-20,1.96724102298164,0,1,NONE
center_09_sender_3,CENTER,2,ordinary_3_to_4,-2.27014486080599e-06,-2.27014486080597e-06,0,3.22766986748935e-16,0,0,1.94817577868489e-20,1.96724102298164,0,1,NONE
center_09_sender_3,LEFT,0,NO_TRANSMISSION,0,0,8.67361737988404e-19,3.15719672627779e-16,0,0,0,3.43151969119937e-05,1,1,NONE
center_09_sender_3,LEFT,1,ordinary_3_to_2,-1.31578263692045e-05,-1.31578263692045e-05,8.67361737988404e-19,3.15719672627779e-16,0,0,8.470329472543e-21,3.43151969119937e-05,0,1,NONE
center_09_sender_3,LEFT,2,ordinary_3_to_4,-0.000456787016525444,-0.000456787016525444,8.67361737988404e-19,3.15719672627779e-16,0,0,4.87890977618477e-19,3.43151969119937e-05,0,1,NONE
center_09_sender_3,RIGHT,0,NO_TRANSMISSION,0,0,8.67361737988404e-19,4.71844785465692e-16,0,0,0,0.010514324934499,0,1,NONE
center_09_sender_3,RIGHT,1,ordinary_3_to_2,1.10419281442228e-05,1.10419281442228e-05,8.67361737988404e-19,4.71844785465692e-16,0,0,1.6940658945086e-21,0.010514324934499,0,1,NONE
center_09_sender_3,RIGHT,2,ordinary_3_to_4,0.000452181979520508,0.000452181979520507,8.67361737988404e-19,4.71844785465692e-16,0,0,1.62630325872826e-19,0.010514324934499,1,1,NONE
center_09_sender_4,CENTER,0,NO_TRANSMISSION,0,0,0,3.22766986748935e-16,0,0,0,1.96724102298164,0,1,NONE
center_09_sender_4,CENTER,1,ordinary_4_to_3,1.74604375045448e-07,1.74604375045448e-07,0,3.22766986748935e-16,0,0,2.38228016415272e-22,1.96724102298164,0,1,NONE
center_09_sender_4,CENTER,2,ordinary_4_to_5,1.25493369325342e-06,1.25493369325341e-06,0,3.22766986748935e-16,0,0,1.20702194983738e-20,1.96724102298164,1,1,NONE
center_09_sender_4,LEFT,0,NO_TRANSMISSION,0,0,5.46984760579265e-19,3.23417508052426e-16,0,0,0,0.412164640014252,1,1,NONE
center_09_sender_4,LEFT,1,ordinary_4_to_3,-7.10669601596423e-05,-7.10669601596422e-05,5.46984760579265e-19,3.23417508052426e-16,1.89735380184963e-19,0,1.0842021724855e-19,0.412164640014252,0,1,NONE
center_09_sender_4,LEFT,2,ordinary_4_to_5,-5.62191269581087e-07,-5.62191269581089e-07,5.46984760579265e-19,3.23417508052426e-16,1.89735380184963e-19,0,1.48230765769503e-21,0.412164640014252,0,1,NONE
center_09_sender_4,RIGHT,0,NO_TRANSMISSION,0,0,5.46984760579265e-19,3.22766986748935e-16,0,0,0,0.00020636852681144,0,1,NONE
center_09_sender_4,RIGHT,1,ordinary_4_to_3,8.97283794875856e-05,8.97283794875855e-05,5.46984760579265e-19,3.22766986748935e-16,1.89735380184963e-19,0,6.7762635780344e-20,0.00020636852681144,1,1,NONE
center_09_sender_4,RIGHT,2,ordinary_4_to_5,3.53913948284862e-06,3.53913948284861e-06,5.46984760579265e-19,3.22766986748935e-16,1.89735380184963e-19,0,1.3976043629696e-20,0.00020636852681144,0,1,NONE
center_10_sender_1,CENTER,0,NO_TRANSMISSION,0,0,0,3.51932025188795e-16,0,0,0,1.98146062531834,0,1,NONE
center_10_sender_1,CENTER,1,ordinary_1_to_2,3.53217655611035e-06,3.53217655611036e-06,0,3.51932025188795e-16,0,0,1.05879118406788e-20,1.98146062531834,0,1,NONE
center_10_sender_1,CENTER,2,ordinary_1_to_5,3.70383955577601e-06,3.70383955577598e-06,0,3.51932025188795e-16,0,0,3.51518673110535e-20,1.98146062531834,1,1,NONE
center_10_sender_1,CENTER,3,pinned_leader_1_to_2,2.99530726868369e-06,2.99530726868368e-06,0,3.51932025188795e-16,0,0,5.9292306307801e-21,1.98146062531834,0,1,NONE
center_10_sender_1,CENTER,4,pinned_leader_1_to_4,2.24834307936813e-19,1.89735380184963e-19,0,3.51932025188795e-16,0,0,3.50989277518501e-20,1.98146062531834,0,1,NONE
center_10_sender_1,LEFT,0,NO_TRANSMISSION,0,0,0,5.68989300120393e-16,0,0,0,1.34085187577598,1,1,NONE
center_10_sender_1,LEFT,1,ordinary_1_to_2,-0.000229746364647722,-0.000229746364647722,0,5.68989300120393e-16,0,0,1.0842021724855e-19,1.34085187577598,0,1,NONE
center_10_sender_1,LEFT,2,ordinary_1_to_5,-0.000191745553235455,-0.000191745553235455,0,5.68989300120393e-16,0,0,1.0842021724855e-19,1.34085187577598,0,1,NONE
center_10_sender_1,LEFT,3,pinned_leader_1_to_2,-0.000191403477067843,-0.000191403477067843,0,5.68989300120393e-16,0,0,5.42101086242752e-20,1.34085187577598,0,1,NONE
center_10_sender_1,LEFT,4,pinned_leader_1_to_4,-0.00023847085758686,-0.00023847085758686,0,5.68989300120393e-16,0,0,5.42101086242752e-20,1.34085187577598,0,1,NONE
center_10_sender_1,RIGHT,0,NO_TRANSMISSION,0,0,0,4.71844785465692e-16,0,0,0,1.12437302980959,0,1,NONE
center_10_sender_1,RIGHT,1,ordinary_1_to_2,0.000239162996075499,0.000239162996075499,0,4.71844785465692e-16,0,0,1.89735380184963e-19,1.12437302980959,1,1,NONE
center_10_sender_1,RIGHT,2,ordinary_1_to_5,9.61671463297008e-05,9.61671463297007e-05,0,4.71844785465692e-16,0,0,6.7762635780344e-20,1.12437302980959,0,1,NONE
center_10_sender_1,RIGHT,3,pinned_leader_1_to_2,0.000199354323534841,0.000199354323534841,0,4.71844785465692e-16,0,0,1.62630325872826e-19,1.12437302980959,0,1,NONE
center_10_sender_1,RIGHT,4,pinned_leader_1_to_4,0.000199608999282823,0.000199608999282823,0,4.71844785465692e-16,0,0,1.62630325872826e-19,1.12437302980959,0,1,NONE
center_10_sender_3,CENTER,0,NO_TRANSMISSION,0,0,0,3.51932025188795e-16,0,0,0,1.98146062531834,1,1,NONE
center_10_sender_3,CENTER,1,ordinary_3_to_2,-2.48063646413256e-06,-2.48063646413255e-06,0,3.51932025188795e-16,0,0,2.96461531539005e-21,1.98146062531834,0,1,NONE
center_10_sender_3,CENTER,2,ordinary_3_to_4,-3.57162776340878e-07,-3.57162776340862e-07,0,3.51932025188795e-16,0,0,1.6940658945086e-20,1.98146062531834,0,1,NONE
center_10_sender_3,LEFT,0,NO_TRANSMISSION,0,0,3.34578014165449e-20,2.22044604925031e-16,0,0,0,0.0373597261286647,1,1,NONE
center_10_sender_3,LEFT,1,ordinary_3_to_2,-7.96114480003577e-06,-7.96114480003576e-06,3.34578014165449e-20,2.22044604925031e-16,0,0,8.470329472543e-21,0.0373597261286647,0,1,NONE
center_10_sender_3,LEFT,2,ordinary_3_to_4,-0.000206210989209498,-0.000206210989209497,3.34578014165449e-20,2.22044604925031e-16,0,0,2.71050543121376e-19,0.0373597261286647,0,1,NONE
center_10_sender_3,RIGHT,0,NO_TRANSMISSION,0,0,3.34578014165449e-20,5.27355936696949e-16,0,0,0,0.00015842876033445,0,1,NONE
center_10_sender_3,RIGHT,1,ordinary_3_to_2,3.00021163392173e-06,3.00021163392174e-06,3.34578014165449e-20,5.27355936696949e-16,0,0,7.19978005166155e-21,0.00015842876033445,0,1,NONE
center_10_sender_3,RIGHT,2,ordinary_3_to_4,0.00020550943467358,0.00020550943467358,3.34578014165449e-20,5.27355936696949e-16,0,0,1.0842021724855e-19,0.00015842876033445,1,1,NONE
center_10_sender_4,CENTER,0,NO_TRANSMISSION,0,0,0,3.51932025188795e-16,0,0,0,1.98146062531834,0,1,NONE
center_10_sender_4,CENTER,1,ordinary_4_to_3,5.31624017835771e-07,5.31624017835769e-07,0,3.51932025188795e-16,0,0,2.5410988417629e-21,1.98146062531834,0,1,NONE
