scenarioId,seed,lambda,linkClass,receiver,sender,scheduledCount,evaluationCount,eventCount,acceptedCount,failedCount
S4,27020002,0.001,ordinary,3,4,344,258,237,259,61
S4,27020002,0.001,ordinary,5,4,284,203,188,218,47
S4,27020002,0.001,ordinary,4,5,307,224,206,227,62
S4,27020002,0.001,pinned-leader,2,1,188,137,126,143,37
S4,27020002,0.001,pinned-leader,4,1,247,185,169,190,43
S4,27020003,0.001,ordinary,2,1,222,158,146,162,47
S4,27020003,0.001,ordinary,5,1,256,187,170,192,57
S4,27020003,0.001,ordinary,3,2,326,240,219,247,56
S4,27020003,0.001,ordinary,2,3,239,170,158,182,37
S4,27020003,0.001,ordinary,4,3,309,225,207,235,50
S4,27020003,0.001,ordinary,3,4,329,244,224,258,54
S4,27020003,0.001,ordinary,5,4,281,201,185,218,47
S4,27020003,0.001,ordinary,4,5,309,226,209,231,60
S4,27020003,0.001,pinned-leader,2,1,183,131,121,142,31
S4,27020003,0.001,pinned-leader,4,1,246,182,168,179,54
S4,27020004,0.001,ordinary,2,1,225,162,148,166,45
S4,27020004,0.001,ordinary,5,1,259,185,168,187,59
S4,27020004,0.001,ordinary,3,2,329,244,224,254,51
S4,27020004,0.001,ordinary,2,3,241,172,159,178,47
S4,27020004,0.001,ordinary,4,3,318,234,215,233,60
S4,27020004,0.001,ordinary,3,4,334,249,229,252,59
S4,27020004,0.001,ordinary,5,4,276,195,178,215,49
S4,27020004,0.001,ordinary,4,5,305,223,206,227,60
S4,27020004,0.001,pinned-leader,2,1,189,135,124,139,38
S4,27020004,0.001,pinned-leader,4,1,245,180,165,185,52
S4,27020005,0.001,ordinary,2,1,223,160,147,165,47
S4,27020005,0.001,ordinary,5,1,251,182,167,197,40
S4,27020005,0.001,ordinary,3,2,339,252,230,251,71
S4,27020005,0.001,ordinary,2,3,247,174,159,196,38
S4,27020005,0.001,ordinary,4,3,309,225,205,224,64
S4,27020005,0.001,ordinary,3,4,334,247,226,256,65
S4,27020005,0.001,ordinary,5,4,287,205,188,216,52
S4,27020005,0.001,ordinary,4,5,296,212,194,234,46
S4,27020005,0.001,pinned-leader,2,1,188,135,124,148,33
S4,27020005,0.001,pinned-leader,4,1,247,182,167,187,42
S4,27020001,0.003,ordinary,2,1,126,84,76,95,25
S4,27020001,0.003,ordinary,5,1,134,92,84,110,17
S4,27020001,0.003,ordinary,3,2,195,140,129,152,27
S4,27020001,0.003,ordinary,2,3,139,95,88,105,28
S4,27020001,0.003,ordinary,4,3,184,128,120,136,38
S4,27020001,0.003,ordinary,3,4,200,143,133,159,27
S4,27020001,0.003,ordinary,5,4,157,103,96,125,26
S4,27020001,0.003,ordinary,4,5,180,124,116,141,27
S4,27020001,0.003,pinned-leader,2,1,95,69,64,75,17
S4,27020001,0.003,pinned-leader,4,1,133,94,86,102,23
S4,27020002,0.003,ordinary,2,1,131,92,85,89,39
S4,27020002,0.003,ordinary,5,1,145,102,94,110,31
S4,27020002,0.003,ordinary,3,2,201,143,132,155,31
S4,27020002,0.003,ordinary,2,3,141,96,89,106,28
S4,27020002,0.003,ordinary,4,3,185,130,121,140,34
S4,27020002,0.003,ordinary,3,4,206,148,136,164,30
S4,27020002,0.003,ordinary,5,4,162,109,101,116,34
S4,27020002,0.003,ordinary,4,5,177,119,109,133,39
S4,27020002,0.003,pinned-leader,2,1,102,76,71,78,18
S4,27020002,0.003,pinned-leader,4,1,129,93,85,104,15
S4,27020003,0.003,ordinary,2,1,128,89,81,94,27
S4,27020003,0.003,ordinary,5,1,149,105,96,109,33
S4,27020003,0.003,ordinary,3,2,202,144,132,146,49
S4,27020003,0.003,ordinary,2,3,142,100,92,110,23
S4,27020003,0.003,ordinary,4,3,188,136,126,135,36
S4,27020003,0.003,ordinary,3,4,202,141,131,153,40
S4,27020003,0.003,ordinary,5,4,163,107,99,128,30
S4,27020003,0.003,ordinary,4,5,176,123,113,136,34
S4,27020003,0.003,pinned-leader,2,1,105,76,70,76,25
S4,27020003,0.003,pinned-leader,4,1,130,92,85,104,18
S4,27020004,0.003,ordinary,2,1,124,85,78,96,22
S4,27020004,0.003,ordinary,5,1,145,101,91,106,33
S4,27020004,0.003,ordinary,3,2,200,138,127,154,32
S4,27020004,0.003,ordinary,2,3,138,92,84,100,31
S4,27020004,0.003,ordinary,4,3,184,131,119,139,32
S4,27020004,0.003,ordinary,3,4,208,149,137,159,41
S4,27020004,0.003,ordinary,5,4,164,109,101,120,36
S4,27020004,0.003,ordinary,4,5,179,126,115,142,30
S4,27020004,0.003,pinned-leader,2,1,103,75,69,72,24
S4,27020004,0.003,pinned-leader,4,1,139,101,94,99,32
S4,27020005,0.003,ordinary,2,1,132,92,84,94,31
S4,27020005,0.003,ordinary,5,1,136,96,89,113,19
S4,27020005,0.003,ordinary,3,2,204,145,134,148,44
S4,27020005,0.003,ordinary,2,3,142,96,89,110,26
S4,27020005,0.003,ordinary,4,3,173,117,108,142,24
S4,27020005,0.003,ordinary,3,4,208,148,136,161,38
S4,27020005,0.003,ordinary,5,4,157,104,96,127,23
S4,27020005,0.003,ordinary,4,5,176,121,111,137,33
S4,27020005,0.003,pinned-leader,2,1,100,74,67,76,20
S4,27020005,0.003,pinned-leader,4,1,126,89,81,103,19
S4,27020001,0.01,ordinary,2,1,64,42,39,48,15
S4,27020001,0.01,ordinary,5,1,75,51,47,54,18
S4,27020001,0.01,ordinary,3,2,107,75,70,85,14
S4,27020001,0.01,ordinary,2,3,80,57,53,54,20
S4,27020001,0.01,ordinary,4,3,89,60,55,70,16
S4,27020001,0.01,ordinary,3,4,108,77,71,84,16
S4,27020001,0.01,ordinary,5,4,78,50,47,65,11
S4,27020001,0.01,ordinary,4,5,90,61,56,70,15
S4,27020001,0.01,pinned-leader,2,1,45,35,32,37,6
S4,27020001,0.01,pinned-leader,4,1,64,47,44,51,10
S4,27020002,0.01,ordinary,2,1,68,49,46,49,14
S4,27020002,0.01,ordinary,5,1,79,56,52,56,17
S4,27020002,0.01,ordinary,3,2,109,73,68,80,24
S4,27020002,0.01,ordinary,2,3,69,51,47,54,12
S4,27020002,0.01,ordinary,4,3,93,63,59,69,19
S4,27020002,0.01,ordinary,3,4,109,77,72,84,19
S4,27020002,0.01,ordinary,5,4,88,63,58,61,21
S4,27020002,0.01,ordinary,4,5,95,62,58,68,21
S4,27020002,0.01,pinned-leader,2,1,45,34,32,36,6
S4,27020002,0.01,pinned-leader,4,1,72,53,49,50,17
S4,27020003,0.01,ordinary,2,1,63,44,39,46,13
S4,27020003,0.01,ordinary,5,1,74,52,48,59,10
S4,27020003,0.01,ordinary,3,2,121,83,76,75,43
S4,27020003,0.01,ordinary,2,3,72,50,47,57,13
S4,27020003,0.01,ordinary,4,3,101,70,64,75,19
S4,27020003,0.01,ordinary,3,4,118,85,77,85,28
S4,27020003,0.01,ordinary,5,4,82,58,55,69,11
S4,27020003,0.01,ordinary,4,5,102,71,66,70,27
S4,27020003,0.01,pinned-leader,2,1,49,35,33,38,9
S4,27020003,0.01,pinned-leader,4,1,68,48,44,49,15
S4,27020004,0.01,ordinary,2,1,65,46,43,49,14
S4,27020004,0.01,ordinary,5,1,79,55,50,56,20
S4,27020004,0.01,ordinary,3,2,99,67,63,85,11
S4,27020004,0.01,ordinary,2,3,71,51,46,50,13
S4,27020004,0.01,ordinary,4,3,104,76,70,74,21
S4,27020004,0.01,ordinary,3,4,110,78,74,83,19
S4,27020004,0.01,ordinary,5,4,86,60,56,62,16
S4,27020004,0.01,ordinary,4,5,92,62,57,75,12
S4,27020004,0.01,pinned-leader,2,1,48,33,31,37,9
S4,27020004,0.01,pinned-leader,4,1,70,51,47,50,20
S4,27020005,0.01,ordinary,2,1,67,43,39,46,20
S4,27020005,0.01,ordinary,5,1,78,53,49,56,15
S4,27020005,0.01,ordinary,3,2,116,82,75,85,23
S4,27020005,0.01,ordinary,2,3,71,51,47,54,12
S4,27020005,0.01,ordinary,4,3,103,71,64,73,23
S4,27020005,0.01,ordinary,3,4,121,86,80,85,30
S4,27020005,0.01,ordinary,5,4,81,57,52,67,11
S4,27020005,0.01,ordinary,4,5,89,58,54,74,14
S4,27020005,0.01,pinned-leader,2,1,46,34,31,35,9
S4,27020005,0.01,pinned-leader,4,1,68,52,49,52,11
S4,27020001,0.03,ordinary,2,1,30,21,19,23,5
S4,27020001,0.03,ordinary,5,1,41,28,25,30,10
S4,27020001,0.03,ordinary,3,2,62,48,45,43,12
S4,27020001,0.03,ordinary,2,3,37,28,25,26,8
S4,27020001,0.03,ordinary,4,3,56,45,40,37,19
S4,27020001,0.03,ordinary,3,4,60,46,44,44,9
S4,27020001,0.03,ordinary,5,4,40,29,26,32,6
S4,27020001,0.03,ordinary,4,5,56,44,41,38,12
S4,27020001,0.03,pinned-leader,2,1,23,17,16,20,2
S4,27020001,0.03,pinned-leader,4,1,42,31,29,26,12
S4,27020002,0.03,ordinary,2,1,32,23,22,26,5
S4,27020002,0.03,ordinary,5,1,37,25,23,30,5
S4,27020002,0.03,ordinary,3,2,57,42,38,44,10
S4,27020002,0.03,ordinary,2,3,32,25,23,28,4
S4,27020002,0.03,ordinary,4,3,52,39,36,36,12
S4,27020002,0.03,ordinary,3,4,53,39,37,43,6
S4,27020002,0.03,ordinary,5,4,41,31,29,35,3
S4,27020002,0.03,ordinary,4,5,46,34,32,37,5
S4,27020002,0.03,pinned-leader,2,1,22,17,16,19,2
S4,27020002,0.03,pinned-leader,4,1,33,24,23,24,9
S4,27020003,0.03,ordinary,2,1,37,29,26,26,9
S4,27020003,0.03,ordinary,5,1,42,31,27,28,12
S4,27020003,0.03,ordinary,3,2,62,45,41,43,11
S4,27020003,0.03,ordinary,2,3,38,29,28,28,9
S4,27020003,0.03,ordinary,4,3,54,41,37,36,14
S4,27020003,0.03,ordinary,3,4,55,39,37,42,10
S4,27020003,0.03,ordinary,5,4,40,28,26,32,6
S4,27020003,0.03,ordinary,4,5,52,36,34,38,12
S4,27020003,0.03,pinned-leader,2,1,27,21,20,22,5
S4,27020003,0.03,pinned-leader,4,1,41,30,29,24,15
S4,27020004,0.03,ordinary,2,1,31,21,20,25,4
S4,27020004,0.03,ordinary,5,1,39,29,27,29,8
S4,27020004,0.03,ordinary,3,2,65,45,41,45,16
S4,27020004,0.03,ordinary,2,3,39,31,27,30,6
S4,27020004,0.03,ordinary,4,3,47,35,33,40,4
S4,27020004,0.03,ordinary,3,4,59,44,42,45,10
S4,27020004,0.03,ordinary,5,4,42,33,29,30,11
S4,27020004,0.03,ordinary,4,5,49,37,34,38,9
S4,27020004,0.03,pinned-leader,2,1,30,21,19,18,12
S4,27020004,0.03,pinned-leader,4,1,33,25,23,25,7
S4,27020005,0.03,ordinary,2,1,39,23,21,24,14
S4,27020005,0.03,ordinary,5,1,38,28,26,30,6
S4,27020005,0.03,ordinary,3,2,56,42,39,45,7
S4,27020005,0.03,ordinary,2,3,33,25,21,26,6
S4,27020005,0.03,ordinary,4,3,50,37,34,37,12
S4,27020005,0.03,ordinary,3,4,63,45,43,48,12
S4,27020005,0.03,ordinary,5,4,42,32,30,32,7
S4,27020005,0.03,ordinary,4,5,59,44,41,37,19
S4,27020005,0.03,pinned-leader,2,1,25,20,19,19,3
S4,27020005,0.03,pinned-leader,4,1,32,23,20,27,4
S4,27020001,0.1,ordinary,2,1,24,19,18,13,11
S4,27020001,0.1,ordinary,5,1,19,14,12,14,3
S4,27020001,0.1,ordinary,3,2,27,22,21,18,3
S4,27020001,0.1,ordinary,2,3,15,12,12,11,4
S4,27020001,0.1,ordinary,4,3,22,19,19,14,6
S4,27020001,0.1,ordinary,3,4,27,22,22,18,4
S4,27020001,0.1,ordinary,5,4,19,15,14,14,4
S4,27020001,0.1,ordinary,4,5,17,13,12,15,2
S4,27020001,0.1,pinned-leader,2,1,13,10,9,9,3
S4,27020001,0.1,pinned-leader,4,1,15,11,10,11,3
S4,27020002,0.1,ordinary,2,1,14,11,10,13,0
S4,27020002,0.1,ordinary,5,1,17,13,12,14,2
S4,27020002,0.1,ordinary,3,2,30,25,24,20,8
S4,27020002,0.1,ordinary,2,3,12,10,10,9,1
S4,27020002,0.1,ordinary,4,3,24,20,20,16,7
S4,27020002,0.1,ordinary,3,4,23,17,17,18,4
S4,27020002,0.1,ordinary,5,4,17,13,13,12,3
S4,27020002,0.1,ordinary,4,5,18,15,14,15,3
S4,27020002,0.1,pinned-leader,2,1,16,14,13,11,4
S4,27020002,0.1,pinned-leader,4,1,17,13,12,12,4
S4,27020003,0.1,ordinary,2,1,16,9,9,11,3
S4,27020003,0.1,ordinary,5,1,16,11,10,13,2
S4,27020003,0.1,ordinary,3,2,27,20,19,21,5
S4,27020003,0.1,ordinary,2,3,13,11,11,11,1
S4,27020003,0.1,ordinary,4,3,28,20,20,16,8
S4,27020003,0.1,ordinary,3,4,25,21,20,19,3
S4,27020003,0.1,ordinary,5,4,16,13,12,14,1
S4,27020003,0.1,ordinary,4,5,26,22,21,18,4
S4,27020003,0.1,pinned-leader,2,1,14,11,10,12,1
S4,27020003,0.1,pinned-leader,4,1,15,11,10,12,2
S4,27020004,0.1,ordinary,2,1,16,11,11,12,3
S4,27020004,0.1,ordinary,5,1,22,17,16,14,7
S4,27020004,0.1,ordinary,3,2,24,19,18,19,1
S4,27020004,0.1,ordinary,2,3,17,14,13,11,3
S4,27020004,0.1,ordinary,4,3,25,21,20,18,3
S4,27020004,0.1,ordinary,3,4,24,20,18,21,3
S4,27020004,0.1,ordinary,5,4,21,17,15,15,5
S4,27020004,0.1,ordinary,4,5,21,17,16,16,4
S4,27020004,0.1,pinned-leader,2,1,17,15,14,9,8
S4,27020004,0.1,pinned-leader,4,1,18,12,12,11,5
S4,27020005,0.1,ordinary,2,1,13,10,9,12,1
S4,27020005,0.1,ordinary,5,1,18,12,11,14,4
S4,27020005,0.1,ordinary,3,2,25,21,20,20,2
S4,27020005,0.1,ordinary,2,3,16,14,14,12,2
S4,27020005,0.1,ordinary,4,3,22,17,17,14,6
S4,27020005,0.1,ordinary,3,4,25,20,20,19,5
S4,27020005,0.1,ordinary,5,4,18,14,14,13,5
S4,27020005,0.1,ordinary,4,5,19,15,15,17,1
S4,27020005,0.1,pinned-leader,2,1,14,11,10,10,3
S4,27020005,0.1,pinned-leader,4,1,17,14,12,12,3
S4,27020001,0.3,ordinary,2,1,7,5,5,5,1
S4,27020001,0.3,ordinary,5,1,8,6,6,6,2
S4,27020001,0.3,ordinary,3,2,13,12,10,10,1
S4,27020001,0.3,ordinary,2,3,7,7,7,5,2
S4,27020001,0.3,ordinary,4,3,6,6,4,4,1
S4,27020001,0.3,ordinary,3,4,7,7,7,5,1
S4,27020001,0.3,ordinary,5,4,5,5,5,4,0
S4,27020001,0.3,ordinary,4,5,7,7,7,5,0
S4,27020001,0.3,pinned-leader,2,1,5,4,4,4,0
S4,27020001,0.3,pinned-leader,4,1,5,4,4,4,1
S4,27020002,0.3,ordinary,2,1,9,7,7,5,3
S4,27020002,0.3,ordinary,5,1,9,7,7,7,2
S4,27020002,0.3,ordinary,3,2,12,10,9,9,2
S4,27020002,0.3,ordinary,2,3,6,6,6,5,0
S4,27020002,0.3,ordinary,4,3,6,6,5,5,0
S4,27020002,0.3,ordinary,3,4,8,8,8,6,0
S4,27020002,0.3,ordinary,5,4,6,6,6,4,1
S4,27020002,0.3,ordinary,4,5,7,7,7,5,0
S4,27020002,0.3,pinned-leader,2,1,5,3,3,4,1
S4,27020002,0.3,pinned-leader,4,1,6,5,5,6,0
S4,27020003,0.3,ordinary,2,1,6,4,4,5,0
S4,27020003,0.3,ordinary,5,1,9,4,4,6,3
S4,27020003,0.3,ordinary,3,2,13,12,11,10,1
S4,27020003,0.3,ordinary,2,3,5,5,4,3,1
S4,27020003,0.3,ordinary,4,3,7,7,6,4,1
S4,27020003,0.3,ordinary,3,4,7,7,6,5,1
S4,27020003,0.3,ordinary,5,4,3,3,3,2,0
S4,27020003,0.3,ordinary,4,5,8,8,6,7,1
S4,27020003,0.3,pinned-leader,2,1,6,5,5,5,0
S4,27020003,0.3,pinned-leader,4,1,5,4,4,4,1
S4,27020004,0.3,ordinary,2,1,9,6,5,6,3
S4,27020004,0.3,ordinary,5,1,11,8,8,6,5
S4,27020004,0.3,ordinary,3,2,12,11,10,10,2
S4,27020004,0.3,ordinary,2,3,6,6,6,5,1
S4,27020004,0.3,ordinary,4,3,8,8,7,8,0
S4,27020004,0.3,ordinary,3,4,10,10,10,7,1
S4,27020004,0.3,ordinary,5,4,5,5,5,3,1
S4,27020004,0.3,ordinary,4,5,6,6,6,5,1
S4,27020004,0.3,pinned-leader,2,1,6,3,3,4,2
S4,27020004,0.3,pinned-leader,4,1,7,5,5,6,1
S4,27020005,0.3,ordinary,2,1,6,4,4,5,1
S4,27020005,0.3,ordinary,5,1,9,6,6,6,3
S4,27020005,0.3,ordinary,3,2,10,9,8,9,0
S4,27020005,0.3,ordinary,2,3,5,5,5,4,1
S4,27020005,0.3,ordinary,4,3,7,7,5,4,1
S4,27020005,0.3,ordinary,3,4,10,10,10,7,3
S4,27020005,0.3,ordinary,5,4,3,3,3,3,0
S4,27020005,0.3,ordinary,4,5,7,7,7,6,1
S4,27020005,0.3,pinned-leader,2,1,5,4,4,4,0
S4,27020005,0.3,pinned-leader,4,1,5,4,4,5,0
S4,27020001,1,ordinary,2,1,4,4,2,3,1
S4,27020001,1,ordinary,5,1,3,3,2,2,1
S4,27020001,1,ordinary,3,2,3,3,2,2,0
S4,27020001,1,ordinary,2,3,1,1,1,1,0
S4,27020001,1,ordinary,4,3,1,1,1,1,0
S4,27020001,1,ordinary,3,4,2,2,2,1,1
S4,27020001,1,ordinary,5,4,0,0,0,0,0
S4,27020001,1,ordinary,4,5,1,1,1,1,0
S4,27020001,1,pinned-leader,2,1,1,1,1,1,0
S4,27020001,1,pinned-leader,4,1,2,2,2,1,0
S4,27020002,1,ordinary,2,1,3,3,2,3,0
S4,27020002,1,ordinary,5,1,3,3,2,3,0
S4,27020002,1,ordinary,3,2,3,3,2,3,0
S4,27020002,1,ordinary,2,3,1,1,1,1,0
S4,27020002,1,ordinary,4,3,1,1,1,1,0
S4,27020002,1,ordinary,3,4,1,1,1,1,0
S4,27020002,1,ordinary,5,4,0,0,0,0,0
S4,27020002,1,ordinary,4,5,2,2,2,1,0
S4,27020002,1,pinned-leader,2,1,2,2,2,1,0
S4,27020002,1,pinned-leader,4,1,2,2,2,1,1
S4,27020003,1,ordinary,2,1,4,4,3,3,0
S4,27020003,1,ordinary,5,1,2,2,1,2,0
S4,27020003,1,ordinary,3,2,5,5,4,3,1
S4,27020003,1,ordinary,2,3,1,1,1,1,0
S4,27020003,1,ordinary,4,3,4,4,4,2,2
S4,27020003,1,ordinary,3,4,1,1,1,1,0
S4,27020003,1,ordinary,5,4,0,0,0,0,0
S4,27020003,1,ordinary,4,5,3,3,3,1,1
S4,27020003,1,pinned-leader,2,1,2,2,2,2,0
S4,27020003,1,pinned-leader,4,1,2,2,2,1,0
S4,27020004,1,ordinary,2,1,4,4,3,3,0
S4,27020004,1,ordinary,5,1,4,4,3,2,1
S4,27020004,1,ordinary,3,2,3,3,2,3,0
S4,27020004,1,ordinary,2,3,2,2,2,2,0
S4,27020004,1,ordinary,4,3,1,1,1,1,0
S4,27020004,1,ordinary,3,4,2,2,2,1,0
S4,27020004,1,ordinary,5,4,0,0,0,0,0
S4,27020004,1,ordinary,4,5,1,1,1,1,0
S4,27020004,1,pinned-leader,2,1,1,1,1,1,0
S4,27020004,1,pinned-leader,4,1,1,1,1,1,0
S4,27020005,1,ordinary,2,1,4,4,3,3,1
S4,27020005,1,ordinary,5,1,2,2,1,2,0
S4,27020005,1,ordinary,3,2,2,2,1,2,0
S4,27020005,1,ordinary,2,3,2,2,2,2,0
S4,27020005,1,ordinary,4,3,2,2,2,1,1
S4,27020005,1,ordinary,3,4,1,1,1,1,0
S4,27020005,1,ordinary,5,4,0,0,0,0,0
S4,27020005,1,ordinary,4,5,2,2,2,1,1
S4,27020005,1,pinned-leader,2,1,2,2,2,1,0
S4,27020005,1,pinned-leader,4,1,2,2,2,1,0
S5,27020001,0,ordinary,2,1,366,275,75,291,74
S5,27020001,0,ordinary,5,1,368,275,75,297,70
S5,27020001,0,ordinary,3,2,369,275,75,300,68
S5,27020001,0,ordinary,2,3,364,275,75,221,142
S5,27020001,0,ordinary,4,3,371,275,75,282,88
S5,27020001,0,ordinary,3,4,367,275,75,232,134
S5,27020001,0,ordinary,5,4,373,275,75,296,76
S5,27020001,0,ordinary,4,5,375,275,75,299,75
S5,27020001,0,pinned-leader,2,1,361,275,75,293,67
S5,27020001,0,pinned-leader,4,1,362,275,75,306,55
S5,27020002,0,ordinary,2,1,366,275,75,290,75
S5,27020002,0,ordinary,5,1,367,275,75,294,72
S5,27020002,0,ordinary,3,2,370,275,75,305,64
S5,27020002,0,ordinary,2,3,366,275,75,231,134
S5,27020002,0,ordinary,4,3,371,275,75,287,83
S5,27020002,0,ordinary,3,4,368,275,75,224,143
S5,27020002,0,ordinary,5,4,373,275,75,295,77
S5,27020002,0,ordinary,4,5,374,275,75,292,81
S5,27020002,0,pinned-leader,2,1,362,275,75,288,73
S5,27020002,0,pinned-leader,4,1,363,275,75,291,72
S5,27020003,0,ordinary,2,1,366,275,75,288,77
S5,27020003,0,ordinary,5,1,367,275,75,226,141
S5,27020003,0,ordinary,3,2,370,275,75,298,71
S5,27020003,0,ordinary,2,3,366,275,75,294,71
S5,27020003,0,ordinary,4,3,372,275,75,299,72
S5,27020003,0,ordinary,3,4,368,275,75,294,74
S5,27020003,0,ordinary,5,4,373,275,75,306,66
S5,27020003,0,ordinary,4,5,375,275,75,231,143
S5,27020003,0,pinned-leader,2,1,363,275,75,293,69
S5,27020003,0,pinned-leader,4,1,363,275,75,299,63
S5,27020004,0,ordinary,2,1,366,275,75,285,80
S5,27020004,0,ordinary,5,1,367,275,75,286,80
S5,27020004,0,ordinary,3,2,368,275,75,304,64
S5,27020004,0,ordinary,2,3,364,275,75,298,65
S5,27020004,0,ordinary,4,3,373,275,75,298,74
S5,27020004,0,ordinary,3,4,368,275,75,224,143
S5,27020004,0,ordinary,5,4,373,275,75,228,145
S5,27020004,0,ordinary,4,5,375,275,75,303,71
S5,27020004,0,pinned-leader,2,1,361,275,75,283,77
S5,27020004,0,pinned-leader,4,1,363,275,75,285,78
S5,27020005,0,ordinary,2,1,366,275,75,284,81
S5,27020005,0,ordinary,5,1,367,275,75,228,138
S5,27020005,0,ordinary,3,2,370,275,75,284,85
S5,27020005,0,ordinary,2,3,360,275,75,292,68
S5,27020005,0,ordinary,4,3,370,275,75,313,56
S5,27020005,0,ordinary,3,4,367,275,75,291,75
S5,27020005,0,ordinary,5,4,370,275,75,236,133
S5,27020005,0,ordinary,4,5,307,207,8,251,55
S5,27020005,0,pinned-leader,2,1,361,275,75,293,68
S5,27020005,0,pinned-leader,4,1,363,275,75,293,70
S5,27020001,1e-06,ordinary,2,1,366,275,75,291,74
S5,27020001,1e-06,ordinary,5,1,368,275,75,297,70
S5,27020001,1e-06,ordinary,3,2,369,275,75,300,68
S5,27020001,1e-06,ordinary,2,3,364,275,75,221,142
S5,27020001,1e-06,ordinary,4,3,371,275,75,282,88
S5,27020001,1e-06,ordinary,3,4,367,275,75,232,134
S5,27020001,1e-06,ordinary,5,4,373,275,75,296,76
S5,27020001,1e-06,ordinary,4,5,375,275,75,299,75
S5,27020001,1e-06,pinned-leader,2,1,361,275,75,293,67
S5,27020001,1e-06,pinned-leader,4,1,362,275,75,306,55
S5,27020002,1e-06,ordinary,2,1,366,275,75,290,75
S5,27020002,1e-06,ordinary,5,1,367,275,75,294,72
S5,27020002,1e-06,ordinary,3,2,370,275,75,305,64
S5,27020002,1e-06,ordinary,2,3,366,275,75,231,134
S5,27020002,1e-06,ordinary,4,3,371,275,75,287,83
S5,27020002,1e-06,ordinary,3,4,368,275,75,224,143
S5,27020002,1e-06,ordinary,5,4,373,275,75,295,77
S5,27020002,1e-06,ordinary,4,5,374,275,75,292,81
S5,27020002,1e-06,pinned-leader,2,1,362,275,75,288,73
S5,27020002,1e-06,pinned-leader,4,1,363,275,75,291,72
S5,27020003,1e-06,ordinary,2,1,366,275,75,288,77
S5,27020003,1e-06,ordinary,5,1,367,275,75,226,141
S5,27020003,1e-06,ordinary,3,2,370,275,75,298,71
S5,27020003,1e-06,ordinary,2,3,366,275,75,294,71
S5,27020003,1e-06,ordinary,4,3,372,275,75,299,72
S5,27020003,1e-06,ordinary,3,4,368,275,75,294,74
S5,27020003,1e-06,ordinary,5,4,373,275,75,306,66
S5,27020003,1e-06,ordinary,4,5,375,275,75,231,143
S5,27020003,1e-06,pinned-leader,2,1,363,275,75,293,69
S5,27020003,1e-06,pinned-leader,4,1,363,275,75,299,63
S5,27020004,1e-06,ordinary,2,1,366,275,75,285,80
S5,27020004,1e-06,ordinary,5,1,367,275,75,286,80
S5,27020004,1e-06,ordinary,3,2,368,275,75,304,64
S5,27020004,1e-06,ordinary,2,3,364,275,75,298,65
S5,27020004,1e-06,ordinary,4,3,373,275,75,298,74
S5,27020004,1e-06,ordinary,3,4,368,275,75,224,143
S5,27020004,1e-06,ordinary,5,4,373,275,75,228,145
S5,27020004,1e-06,ordinary,4,5,375,275,75,303,71
S5,27020004,1e-06,pinned-leader,2,1,361,275,75,283,77
S5,27020004,1e-06,pinned-leader,4,1,363,275,75,285,78
S5,27020005,1e-06,ordinary,2,1,366,275,75,284,81
S5,27020005,1e-06,ordinary,5,1,367,275,75,228,138
S5,27020005,1e-06,ordinary,3,2,370,275,75,284,85
S5,27020005,1e-06,ordinary,2,3,360,275,75,292,68
S5,27020005,1e-06,ordinary,4,3,370,275,75,313,56
S5,27020005,1e-06,ordinary,3,4,367,275,75,291,75
S5,27020005,1e-06,ordinary,5,4,370,275,75,236,133
S5,27020005,1e-06,ordinary,4,5,307,207,8,251,55
S5,27020005,1e-06,pinned-leader,2,1,361,275,75,293,68
S5,27020005,1e-06,pinned-leader,4,1,363,275,75,293,70
S5,27020001,3e-06,ordinary,2,1,366,275,75,291,74
S5,27020001,3e-06,ordinary,5,1,368,275,75,297,70
S5,27020001,3e-06,ordinary,3,2,369,275,75,300,68
S5,27020001,3e-06,ordinary,2,3,364,275,75,221,142
S5,27020001,3e-06,ordinary,4,3,371,275,75,282,88
S5,27020001,3e-06,ordinary,3,4,367,275,75,232,134
S5,27020001,3e-06,ordinary,5,4,373,275,75,296,76
S5,27020001,3e-06,ordinary,4,5,375,275,75,299,75
S5,27020001,3e-06,pinned-leader,2,1,361,275,75,293,67
S5,27020001,3e-06,pinned-leader,4,1,362,275,75,306,55
S5,27020002,3e-06,ordinary,2,1,366,275,75,290,75
S5,27020002,3e-06,ordinary,5,1,367,275,75,294,72
S5,27020002,3e-06,ordinary,3,2,370,275,75,305,64
S5,27020002,3e-06,ordinary,2,3,366,275,75,231,134
S5,27020002,3e-06,ordinary,4,3,371,275,75,287,83
S5,27020002,3e-06,ordinary,3,4,368,275,75,224,143
S5,27020002,3e-06,ordinary,5,4,373,275,75,295,77
S5,27020002,3e-06,ordinary,4,5,374,275,75,292,81
S5,27020002,3e-06,pinned-leader,2,1,362,275,75,288,73
S5,27020002,3e-06,pinned-leader,4,1,363,275,75,291,72
S5,27020003,3e-06,ordinary,2,1,366,275,75,288,77
S5,27020003,3e-06,ordinary,5,1,367,275,75,226,141
S5,27020003,3e-06,ordinary,3,2,370,275,75,298,71
S5,27020003,3e-06,ordinary,2,3,366,275,75,294,71
S5,27020003,3e-06,ordinary,4,3,372,275,75,299,72
S5,27020003,3e-06,ordinary,3,4,368,275,75,294,74
S5,27020003,3e-06,ordinary,5,4,373,275,75,306,66
