seed,scenario,residualLoss,pAccess,method,thetaTagged,RMSE,MINSEP,SAFEFAIL,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,CHANNEL_UTIL,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_ONEWAY_DELAY,P95_ONEWAY_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT
12012001,Clean,0,1,State-event,0,0.173048996223454,0.361338864042723,1,0.330854816824966,1.36,1.8,NaN,NaN,298,542,176,0,0,1177,394,783,366,0.675276752767528,0,0,244,0,1,32,0,0,0,0,0,0,0,0,0,0,0.0289166666666667,0.0451666666666667,0.542,0,0,0.1084,14.6666666666667,32.8333333333333,0,0.000675276752767647,0.00200000000000067,0.00100000000000001,0.00100000000000122,NaN,NaN,0.980563469452358,1.2010929,0,188682226496
12012001,Clean,0,1,Causal-Broadcast,0,0.347085049293397,0.17121851107708,1,0.591252826775215,1.38,1.56,3.25781094527363,2.66655811849842,1102,2976,165,155,34,6627,363,6264,2951,0.942510380070265,0,0,1874,0,1,32,0,0,0,0,155,550,0,719,34,685,0.104249999999998,0.260916666666649,2.97599999999978,0.155,0.0352000000000004,0.626199999999957,13.75,30.25,2.83333333333333,0.00089779623123613,0.00200000000000067,0.00100000000000007,0.00100000000000122,0.0197647058823531,0.0220000000000002,0.94679186228482,2.7564664,0,188682226496
12012001,Moderate,0.1,0.1,Periodic-P10,0.06561,0.0523942279662846,0.531325273625323,0,0.0758932609678877,0.16,0.200000000000001,NaN,NaN,600,721,593,0,0,1579,1187,392,126,0.174757281553398,0,0,121,0,1,32,0,0,0,0,0,0,0,0,0,0,0.0547499999999994,0.0600833333333334,0.721000000000001,0,0,0.1442,49.4166666666667,98.9166666666667,0,0.0110957004160888,0.0320000000000009,0.0129300758213985,0.0350000000000001,NaN,NaN,0.999926068102652,1.4145201,0,188682226496
12012001,Moderate,0.1,0.1,State-event,0.06561,0.10572210361583,0.466588025077782,0,0.155802804161013,0.280000000000001,0.540000000000001,NaN,NaN,304,307,302,0,0,674,610,64,4,0.0130293159609121,0,0,4,0,1,32,0,0,0,0,0,0,0,0,0,0,0.0254166666666663,0.0255833333333334,0.307,0,0,0.0614,25.1666666666667,50.8333333333333,0,0.0091856677524431,0.0280000000000005,0.0101770491803279,0.0290000000000004,NaN,NaN,0.998292469352014,1.1204489,0,188682226496
12012001,Moderate,0.1,0.1,Causal-Broadcast,0.06561,0.0553287735461932,0.529910651690708,0,0.0790773405698777,0.16,0.219999999999999,0.119014020805065,0.0399366802351878,617,674,609,636,1023,1488,1230,258,118,0.0900763358778626,0,4,62,0,2,32,0,0,0,0,638,447,8,1242,1023,219,0.104249999999996,0.109166666666667,0.674,0.636,0.0286080000000002,0.262,50.75,102.5,85.25,0.0100259541984733,0.0300000000000007,0.0118837398373983,0.0339999999999998,0.0354164222873901,0.0658999999999999,0.999100251875598,2.609379,0,188682226496
12012001,Moderate,0.1,0.2,Periodic-P10,0.08192,0.053114062380035,0.532366706876546,0,0.0791044776119402,0.199999999999999,0.280000000000001,NaN,NaN,600,915,578,0,0,2005,1146,859,330,0.360655737704918,0,0,315,0,1,32,0,0,0,0,0,0,0,0,0,0,0.0615833333333331,0.0762500000000001,0.915000000000001,0,0,0.183,48.1666666666667,95.5,0,0.00532349726775966,0.016,0.00780279232111694,0.0190000000000001,NaN,NaN,0.99986232903361,1.4728532,0,188682226496
12012001,Moderate,0.1,0.2,State-event,0.08192,0.110500924472958,0.450917572756775,0,0.177232021709634,0.46,0.659999999999999,NaN,NaN,302,316,298,0,0,691,587,104,14,0.0443037974683544,0,0,14,0,1,32,0,0,0,0,0,0,0,0,0,0,0.02575,0.0263333333333334,0.316,0,0,0.0632,24.8333333333333,48.9166666666667,0,0.00425949367088616,0.0140000000000005,0.00544974446337308,0.0150000000000015,NaN,NaN,0.998807783151502,1.1726216,0,188682226496
12012001,Moderate,0.1,0.2,Causal-Broadcast,0.08192,0.0522276193121486,0.534197746797492,0,0.0750610583446403,0.140000000000001,0.200000000000001,0.109570330167345,0.0345092718227046,617,722,609,638,978,1598,1224,374,193,0.141911764705882,0,0,105,0,2,32,0,0,0,0,638,430,0,1270,978,292,0.10508333333333,0.113333333333333,0.722000000000001,0.638,0.0275200000000001,0.272,50.75,102,81.5,0.00434044117647064,0.014,0.00573447712418302,0.01585,0.0256278118609408,0.0410000000000004,0.997005336093227,2.6364061,0,188682226496
12012001,Moderate,0.1,0.4,Periodic-P10,0.05184,0.0854350930246664,0.488221002511931,0,0.124785165083673,0.32,0.578,NaN,NaN,600,1408,414,0,0,3103,839,2264,993,0.705255681818182,0,0,808,0,1,32,0,0,0,0,0,0,0,0,0,0,0.0680833333333334,0.11733333333333,1.40799999999996,0,0,0.281599999999991,34.5,69.9166666666667,0,0.00305113636363647,0.0080000000000009,0.00602741358760431,0.0119999999999999,NaN,NaN,0.996836105618239,1.6070837,0,188682226496
12012001,Moderate,0.1,0.4,State-event,0.05184,0.105108416397813,0.455228202005535,0,0.169868837630032,0.42,0.66,NaN,NaN,303,370,292,0,0,806,591,215,75,0.202702702702703,0,0,67,0,1,32,0,0,0,0,0,0,0,0,0,0,0.0275833333333334,0.0308333333333334,0.37,0,0,0.0740000000000001,24.3333333333333,49.25,0,0.00195945945945956,0.0060000000000012,0.00309644670050763,0.0079999999999999,NaN,NaN,0.999109444574643,1.2467548,0,188682226496
12012001,Moderate,0.1,0.4,Causal-Broadcast,0.05184,0.0538445205689858,0.530819195092568,0,0.074328358208955,0.140000000000001,0.219999999999999,0.11441881501583,0.0400904568068748,645,922,613,634,936,2040,1236,804,443,0.284704370179949,0,0,277,0,1,32,0,0,0,0,634,532,0,1346,936,410,0.11033333333333,0.129666666666667,0.922000000000001,0.634,0.0340480000000002,0.3112,51.0833333333333,103,78,0.00197493573264786,0.00600000000000023,0.00348300970873786,0.0080000000000009,0.0212136752136753,0.032,0.997621228412515,2.4752673,0,188682226496
12012001,Moderate,0.1,1,Periodic-P10,0,1.73723982506985,0.544841883628634,0,10,11.8,11.96,NaN,NaN,600,1800,0,0,0,3960,0,3960,1800,1,0,0,1200,0,1,32,0,0,0,0,0,0,0,0,0,0,0.03,0.149999999999993,1.79999999999991,0,0,0.359999999999983,0,0,0,0.00100000000000013,0.00200000000000067,NaN,NaN,NaN,NaN,0,1.7340827,0,188682226496
12012001,Moderate,0.1,1,State-event,0,0.152253892512627,0.409389587732083,0,0.207435549525102,0.540000000000001,0.960000000000001,NaN,NaN,296,496,192,0,0,1079,405,674,300,0.604838709677419,0,0,200,0,1,32,0,0,0,0,0,0,0,0,0,0,0.0283333333333334,0.0413333333333334,0.496,0,0,0.0992000000000001,16,33.75,0,0.000604838709677492,0.00200000000000022,0.00100000000000002,0.00100000000000122,NaN,NaN,0.987516742566301,1.1740938,0,188682226496
12012001,Moderate,0.1,1,Causal-Broadcast,0,0.374796371955224,0.0611676925690938,1,0.636725463591136,2,2.978,3.97221166892809,3.33548620533695,1084,2916,165,167,29,6483,331,6152,2900,0.940642231592605,0,0,1832,0,1,32,0,0,0,0,167,422,0,603,29,574,0.109333333333331,0.256916666666649,2.91599999999979,0.167,0.0270080000000002,0.616599999999958,13.75,27.5833333333333,2.41666666666667,0.000891339604281632,0.00200000000000067,0.0010000000000001,0.00100000000000122,0.0201724137931035,0.0220000000000002,0.896296296296296,2.794931,0,188682226496
12012001,Stressed,0.3,0.1,Periodic-P10,0.06561,0.0694469841683062,0.513290291001766,0,0.0990502035278155,0.239999999999999,0.300000000000001,NaN,NaN,600,721,544,0,0,1579,924,655,126,0.174757281553398,0,0,121,0,1,32,0,0,0,0,0,0,0,0,0,0,0.0547499999999994,0.0600833333333334,0.721000000000001,0,0,0.1442,45.3333333333333,77,0,0.0110957004160888,0.0320000000000009,0.0131028138528138,0.035000000000001,NaN,NaN,0.998131471550474,1.4521212,0,188682226496
12012001,Stressed,0.3,0.1,State-event,0.06561,0.157555288258033,0.406957090203831,0,0.239493441881502,0.67,0.938000000000001,NaN,NaN,298,310,269,0,0,679,451,228,12,0.0387096774193548,0,0,12,0,1,32,0,0,0,0,0,0,0,0,0,0,0.025333333333333,0.0258333333333334,0.31,0,0,0.062,22.4166666666667,37.5833333333333,0,0.0094129032258066,0.0309999999999993,0.010270509977827,0.029,NaN,NaN,0.999116327235071,1.2148783,0,188682226496
12012001,Stressed,0.3,0.1,Causal-Broadcast,0.06561,0.0602092073580353,0.524155610810741,0,0.0858073270013566,0.199999999999999,0.26,0.148909995477159,0.0631026684758029,802,878,744,558,805,1932,1255,677,148,0.103064066852368,0,9,86,0,2,32,0,0,0,0,559,541,10,1261,805,456,0.113499999999995,0.119666666666667,0.878000000000001,0.558,0.0346240000000003,0.2872,62,104.583333333333,67.0833333333333,0.0101601671309193,0.0290000000000005,0.0115274900398406,0.03,0.0341714285714286,0.064,0.998765833062683,2.8364995,0,188682226496
12012001,Stressed,0.3,0.2,Periodic-P10,0.08192,0.0729813516990327,0.509437691291577,0,0.10976933514247,0.3,0.42,NaN,NaN,600,915,534,0,0,2005,894,1111,330,0.360655737704918,0,0,315,0,1,32,0,0,0,0,0,0,0,0,0,0,0.0615833333333331,0.0762500000000001,0.915000000000001,0,0,0.183,44.5,74.5,0,0.00532349726775966,0.016,0.00801342281879194,0.0183500000000005,NaN,NaN,0.998585236027455,1.4163005,0,188682226496
12012001,Stressed,0.3,0.2,State-event,0.08192,0.19916035651303,0.348318923964054,1,0.312582541836273,1,1.3,NaN,NaN,296,312,272,0,0,684,449,235,16,0.0512820512820513,0,0,16,0,1,32,0,0,0,0,0,0,0,0,0,0,0.0253333333333333,0.026,0.312,0,0,0.0624,22.6666666666667,37.4166666666667,0,0.00431410256410265,0.0150000000000006,0.00535857461024495,0.016,NaN,NaN,0.996149185404605,1.1224202,0,188682226496
12012001,Stressed,0.3,0.2,Causal-Broadcast,0.08192,0.0583362939272541,0.525956734829022,0,0.08475802804161,0.200000000000001,0.279999999999999,0.154925373134328,0.0701673450927183,793,950,721,570,796,2106,1224,882,234,0.153947368421053,0,2,159,0,2,32,0,0,0,0,570,525,3,1274,796,478,0.116666666666662,0.126666666666667,0.950000000000001,0.57,0.0336000000000003,0.304,60.0833333333333,102,66.3333333333333,0.00465921052631587,0.0149999999999997,0.00641993464052289,0.0169999999999999,0.0253203517587941,0.0419999999999998,0.992754495020386,2.6892048,0,188682226496
12012001,Stressed,0.3,0.4,Periodic-P10,0.05184,0.116182129813962,0.454244890912865,0,0.17842605156038,0.539999999999999,0.720000000000001,NaN,NaN,600,1408,386,0,0,3103,657,2446,993,0.705255681818182,0,0,808,0,1,32,0,0,0,0,0,0,0,0,0,0,0.0680833333333334,0.11733333333333,1.40799999999996,0,0,0.281599999999991,32.1666666666667,54.75,0,0.00305113636363647,0.0080000000000009,0.00602283105022832,0.0119999999999999,NaN,NaN,0.98954639038321,1.6034165,0,188682226496
12012001,Stressed,0.3,0.4,State-event,0.05184,0.143649513547859,0.415061124047406,0,0.260325644504749,0.74,1.02,NaN,NaN,299,323,276,0,0,709,469,240,28,0.086687306501548,0,0,24,0,1,32,0,0,0,0,0,0,0,0,0,0,0.0256666666666667,0.0269166666666667,0.323,0,0,0.0646,23,39.0833333333333,0,0.0018204334365326,0.00700000000000007,0.00283795309168444,0.00800000000000001,NaN,NaN,0.998244004717599,1.195336,0,188682226496
12012001,Stressed,0.3,0.4,Causal-Broadcast,0.05184,0.060114078464452,0.524651178728114,0,0.0845952057892356,0.200000000000001,0.300000000000001,0.155431931252827,0.0708367254635912,847,1255,738,577,697,2777,1246,1531,601,0.328056768558952,0,0,408,0,2,32,0,0,0,0,577,642,0,1395,697,698,0.125833333333329,0.152666666666664,1.25499999999997,0.577,0.0410880000000005,0.366399999999995,61.5,103.833333333333,58.0833333333333,0.00201200873362453,0.00699999999999967,0.00366773675762442,0.00900000000000034,0.0207403156384507,0.032,0.996968698517298,2.6848481,0,188682226496
12012001,Stressed,0.3,1,Periodic-P10,0,1.73723982506985,0.544841883628634,0,10,11.8,11.96,NaN,NaN,600,1800,0,0,0,3960,0,3960,1800,1,0,0,1200,0,1,32,0,0,0,0,0,0,0,0,0,0,0.03,0.149999999999993,1.79999999999991,0,0,0.359999999999983,0,0,0,0.00100000000000013,0.00200000000000067,NaN,NaN,NaN,NaN,0,1.7211401,0,188682226496
12012001,Stressed,0.3,1,State-event,0,0.206063237050663,0.272884131153618,1,0.53119855269109,1.7,2.538,NaN,NaN,288,494,171,0,0,1089,284,805,309,0.625506072874494,0,0,206,0,1,32,0,0,0,0,0,0,0,0,0,0,0.0271666666666667,0.0411666666666667,0.494,0,0,0.0988000000000001,14.25,23.6666666666667,0,0.000625506072874603,0.00200000000000067,0.00100000000000002,0.00100000000000122,NaN,NaN,0.994422717224962,1.193942,0,188682226496
12012001,Stressed,0.3,1,Causal-Broadcast,0,0.375353303195391,0.140409396342468,1,0.713550429669833,2.21,3.158,3.79378561736771,3.08023518769788,1121,3079,133,97,30,6871,226,6645,3015,0.949307304785894,0,0,1958,0,1,32,0,0,0,0,97,337,0,440,30,410,0.108666666666664,0.264666666666648,3.07899999999977,0.0970000000000001,0.0215680000000001,0.635199999999954,11.0833333333333,18.8333333333333,2.5,0.000924748110831343,0.00200000000000067,0.00100000000000004,0.00100000000000122,0.0196333333333335,0.0220000000000002,0.827942897261877,2.7424328,0,188682226496
12012002,Clean,0,0.1,Periodic-P10,0.06561,0.0474606039692949,0.539411053654289,0,0.0654907281772952,0.119999999999999,0.120000000000001,NaN,NaN,600,766,600,0,0,1690,1320,370,166,0.216710182767624,0,0,166,0,1,32,0,0,0,0,0,0,0,0,0,0,0.0566666666666663,0.0638333333333334,0.766000000000001,0,0,0.1532,50,110,0,0.0108159268929505,0.0329999999999999,0.0134621212121212,0.0359999999999996,NaN,NaN,1,1.3738723,0,188970900870
12012002,Clean,0,0.1,State-event,0.06561,0.0950872776401622,0.480688701131562,0,0.142180009045681,0.26,0.279999999999999,NaN,NaN,304,326,304,0,0,716,667,49,22,0.0674846625766871,0,0,22,0,1,32,0,0,0,0,0,0,0,0,0,0,0.0262499999999999,0.0271666666666667,0.326,0,0,0.0652,25.3333333333333,55.5833333333333,0,0.0103865030674848,0.0345,0.0114347826086956,0.0360000000000003,NaN,NaN,0.998228559084035,1.2015486,0,188970900870
12012002,Clean,0,0.1,Causal-Broadcast,0.06561,0.0549039048700772,0.530636390030919,0,0.0797467209407505,0.140000000000001,0.16,0.107498869289914,0.0277521483491633,533,608,528,619,1081,1345,1164,181,130,0.105949470252649,0,2,77,0,2,32,0,0,0,0,619,360,5,1173,1081,92,0.0967499999999972,0.10225,0.608,0.619,0.0230400000000001,0.2454,44,97,90.0833333333333,0.0101303993480033,0.0310000000000006,0.0126967353951889,0.036999999999999,0.036786308973173,0.0670000000000002,0.999763313609467,2.4845077,0,188970900870
12012002,Clean,0,0.2,Periodic-P10,0.08192,0.0479853974963111,0.538468717204252,0,0.0642695612844865,0.100000000000001,0.18,NaN,NaN,600,922,575,0,0,2035,1261,774,347,0.376355748373102,0,0,322,0,1,32,0,0,0,0,0,0,0,0,0,0,0.0614166666666666,0.0768333333333334,0.922000000000001,0,0,0.1844,47.9166666666667,105.083333333333,0,0.00569414316702833,0.017,0.00823314829500396,0.021,NaN,NaN,0.99954651953745,1.5394934,0,188970900870
12012002,Clean,0,0.2,State-event,0.08192,0.0930681238576679,0.483126717873523,0,0.140814111261872,0.26,0.260000000000002,NaN,NaN,303,319,303,0,0,699,665,34,16,0.0501567398119122,0,0,16,0,1,32,0,0,0,0,0,0,0,0,0,0,0.0259166666666667,0.0265833333333334,0.319,0,0,0.0638000000000001,25.25,55.4166666666667,0,0.00423824451410668,0.0131,0.00530977443609024,0.014799999999999,NaN,NaN,0.998412266869665,1.0817307,0,188970900870
12012002,Clean,0,0.2,Causal-Broadcast,0.08192,0.0526448235247003,0.532779131441698,0,0.07516960651289,0.139999999999999,0.140000000000001,0.0981004070556307,0.0229308005427408,524,615,519,598,1029,1356,1144,212,177,0.145919208573784,0,0,91,0,2,32,0,0,0,0,598,417,0,1193,1029,164,0.0935833333333319,0.101083333333333,0.615,0.598,0.0266880000000001,0.2426,43.25,95.3333333333333,85.75,0.00452926628194561,0.0149999999999988,0.00612674825174822,0.0169999999999995,0.0256773566569485,0.0419999999999998,0.999725351197877,2.4406659,0,188970900870
12012002,Clean,0,0.4,Periodic-P10,0.05184,0.0748569726859326,0.500144959927316,0,0.103708729081863,0.300000000000001,0.4,NaN,NaN,600,1403,421,0,0,3090,927,2163,982,0.699928724162509,0,0,803,0,1,32,0,0,0,0,0,0,0,0,0,0,0.06875,0.116916666666663,1.40299999999996,0,0,0.280599999999991,35.0833333333333,77.25,0,0.00326086956521751,0.00899999999999945,0.00611003236245953,0.0129999999999999,NaN,NaN,0.997108379511125,1.6349058,0,188970900870
12012002,Clean,0,0.4,State-event,0.05184,0.0946340638261852,0.480472997459797,0,0.139665309814563,0.26,0.260000000000001,NaN,NaN,303,355,299,0,0,772,657,115,56,0.157746478873239,0,0,52,0,1,32,0,0,0,0,0,0,0,0,0,0,0.02725,0.0295833333333334,0.355,0,0,0.071,24.9166666666667,54.75,0,0.00163098591549305,0.00599999999999885,0.00276864535768648,0.00700000000000012,NaN,NaN,0.99894966199229,1.1398548,0,188970900870
12012002,Clean,0,0.4,Causal-Broadcast,0.05184,0.0506727992196752,0.534929274352808,0,0.070664857530529,0.139999999999999,0.140000000000001,0.105816372682044,0.0351515151515152,580,872,552,637,969,1932,1225,707,491,0.325381047051027,0,0,292,0,1,32,0,0,0,0,637,468,0,1331,969,362,0.103999999999998,0.12575,0.872000000000001,0.637,0.0299520000000002,0.3018,46,102.083333333333,80.75,0.00190059642147123,0.00699999999999967,0.00361795918367348,0.0089999999999999,0.0210536635706915,0.0310000000000011,0.997361788484829,2.5826544,0,188970900870
12012002,Clean,0,1,Periodic-P10,0,1.73723982506985,0.544841883628634,0,10,11.8,11.96,NaN,NaN,600,1800,0,0,0,3960,0,3960,1800,1,0,0,1200,0,1,32,0,0,0,0,0,0,0,0,0,0,0.03,0.149999999999993,1.79999999999991,0,0,0.359999999999983,0,0,0,0.00100000000000013,0.00200000000000067,NaN,NaN,NaN,NaN,0,1.7304507,0,188970900870
12012002,Clean,0,1,State-event,0,0.173048996223454,0.361338864042723,1,0.330854816824966,1.36,1.8,NaN,NaN,298,542,176,0,0,1177,394,783,366,0.675276752767528,0,0,244,0,1,32,0,0,0,0,0,0,0,0,0,0,0.0289166666666667,0.0451666666666667,0.542,0,0,0.1084,14.6666666666667,32.8333333333333,0,0.000675276752767647,0.00200000000000067,0.00100000000000001,0.00100000000000122,NaN,NaN,0.980563469452358,1.2196981,0,188970900870
12012002,Clean,0,1,Causal-Broadcast,0,0.347085049293397,0.17121851107708,1,0.591252826775215,1.38,1.56,3.25781094527363,2.66655811849842,1102,2976,165,155,34,6627,363,6264,2951,0.942510380070265,0,0,1874,0,1,32,0,0,0,0,155,550,0,719,34,685,0.104249999999998,0.260916666666649,2.97599999999978,0.155,0.0352000000000004,0.626199999999957,13.75,30.25,2.83333333333333,0.00089779623123613,0.00200000000000067,0.00100000000000007,0.00100000000000122,0.0197647058823531,0.0220000000000002,0.94679186228482,2.7483358,0,188970900870
12012002,Moderate,0.1,0.1,Periodic-P10,0.06561,0.0525178135572994,0.534046913036529,0,0.0764812302125734,0.16,0.219999999999999,NaN,NaN,600,766,597,0,0,1690,1188,502,166,0.216710182767624,0,0,166,0,1,32,0,0,0,0,0,0,0,0,0,0,0.0566666666666663,0.0638333333333334,0.766000000000001,0,0,0.1532,49.75,99,0,0.0108159268929505,0.0329999999999999,0.013530303030303,0.0360000000000002,NaN,NaN,0.999955109770639,1.3929218,0,188970900870
