stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,route,accessDesign,ackDesign,coreFlag,channelRegime,contextModifier,basePAccess,dataFrameSlots,calibratedAckSuccessMean,calibrationSource,CONTEXT_ACK_EVALUATED,CONTEXT_ACK_PERMITTED,CONTEXT_ACK_BLOCKED_FEASIBILITY,CONTEXT_ACK_BLOCKED_VALUE,serviceCertificateEnabled,serviceCertificateFeasible,serviceModel,successfulUpdateRateHz,requiredUpdateRateHz,serviceRatio,backgroundSurvival,dataSuccessEstimate,routeRule
development-amendment-4,16024003,n10-stressed-bg0,N10 Stressed bg0,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.266708993070173,0.353434914204367,1,0,NaN,NaN,NaN,NaN,0.234006159677802,0.620000000000001,0.880000000000001,1.16,0.519464581852642,0.285458422174841,2130,1385,579,0,440,2979,996,1983,1278,440,838,0,0,0,716,0.516967509025271,0,1407,670,32,1,32,32,0,0,0,0,0,1278,1545,0.379083333333313,0,111,0,0.398758273554829,0.491085659407891,0,0,0,0,0,0.461666666666653,5.53999999999983,0,0.327168000000002,0,0,1.10799999999997,48.25,83,36.6666666666667,0.0270324909747294,0.0579999999999998,0.125518181818182,0.30415,0.968149132180091,3307,0,0.312367704868461,0,0.297707882019663,0.299902516247292,2.9165555,0,2586540604501,87286621934,419797754,0,284618612,capacity-gated-selector,frame-aware,capacity-gated-mac,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,111,0,111,0,1,0,independent-start vulnerable-period ALOHA,3.75822527179351,8.33333333333333,0.450987032615222,1,0.71,capacity-gated-mac
development-amendment-4,16024003,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0.3,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.349092388846719,0.240377656665596,1,0,NaN,NaN,NaN,NaN,0.376773276474769,1.06,1.48,1.78,1.13469320066335,0.757919924188581,2099,3047,429,0,246,6430,718,5707,1973,246,1727,1,5,0,2567,0.842468001312767,0,1235,2192,55,1,32,32,0,0,0,0,0,1973,947,0.858916666666625,0,2,0,0.862074527556931,0.888997541820203,0,0,0,0,0,1.01566666666659,12.1879999999991,0,0.505087999999995,3.67599999999964,2007,2.43759999999982,35.75,59.8333333333333,20.5,0.0266366918280277,0.0579999999999998,0.114930894308943,0.27375,0.987821372980516,6835,0,0.302267739575713,0,0.297707882019663,0.299902516247292,3.4780943,0,2586540604501,87286621934,419797754,0,285346428,capacity-gated-selector,frame-aware,capacity-gated-mac,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,2,0,2,0,1,0,symmetric p-persistent CSMA renewal approximation,2.23577345505114,8.33333333333333,0.268292814606137,0.2401,0.71,capacity-gated-mac
development-amendment-4,16024003,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0.3,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.696387554603041,0.228895839317631,1,0,NaN,NaN,NaN,NaN,1.02423122482824,2.94,3.6,4.28,2.95082208007581,1.92659085524757,1821,1538,137,0,78,3286,242,3044,1012,78,934,0,0,0,1379,0.896618985695709,0,1499,1226,60,1,32,32,0,0,0,0,0,1012,1248,0.591083333333375,0,10,0,0.598370189243357,0.673336875303303,0,0,0,0,0,0.512666666666647,6.15199999999977,0,0.259072000000004,3.67599999999964,1150,1.23039999999995,11.4166666666667,20.1666666666667,6.5,0.0370045513654097,0.0909999999999994,0.326294871794872,0.733900000000002,0.926864197530864,3576,0,0.308165548098434,0,0.297707882019663,0.299902516247292,2.7683401,0,2586540604501,87286621934,419797754,0,284835897,capacity-gated-selector,frame-aware,capacity-gated-mac,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,10,0,10,0,1,0,independent-start vulnerable-period ALOHA,0.902349887757622,8.33333333333333,0.108281986530915,0.2401,0.71,capacity-gated-mac
development-amendment-4,16024003,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.0533917893154582,0.531219445954174,0,0,9.50460090261169,12.2564520469023,0,1.03668037540836,0.0690878938640131,0.140000000000001,0.180000000000001,0.220000000000001,0.136838032061913,0.0677501381978995,709,812,678,0,738,1499,1180,319,917,738,179,0,0,0,107,0.131773399014778,0,2,105,0,1,32,32,0,0,0,0,0,917,2,0.252666666666647,0,103,0,0.215384719792419,0.273240505452389,0,0,0,0,0,0.270666666666667,3.248,0,0.234752000000002,0,0,0.649600000000001,56.5,98.3333333333333,61.5,0.00687807881773407,0.0210000000000003,0.0458414634146342,0.104150000000001,0.990271434726411,1843,0,0.0900705371676614,0,0.103206132311281,0.259693384435927,2.4707736,0,667258864789,21449876200,109459431,0,191683609,capacity-gated-selector,frame-aware,capacity-gated-mac,0,moderate,reverse-asymmetric,0.2,4,0.903,nominal-moderate-mismatch,103,0,0,103,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903,capacity-gated-mac
development-amendment-4,16024003,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.0812975806588303,0.488557848537218,0,0,9.87105665253398,13.3198299025938,0,1.03665317941937,0.117722498618021,0.280000000000001,0.42,0.6,0.221592039800995,0.103869541182974,995,901,518,176,499,1663,916,747,946,499,447,0,0,0,407,0.377901578458681,0,432,343,10,2,32,32,0,0,0,0,176,699,465,0.278583333333306,196,0,0,0.264977528670127,0.329812777461035,0,0,0,0,0,0.3205,3.604,0.242,0.178944000000001,0,0,0.769200000000001,43.1666666666667,76.3333333333333,41.5833333333333,0.0257548746518107,0.0622,0.0681723446893789,0.142099999999999,0.979785291754911,1928,247,0.0954356846473029,0.259109311740891,0.103206132311281,0.259693384435927,2.7462981,0,667258864789,21449876200,109459431,0,191710480,capacity-gated-selector,frame-aware,capacity-gated-mac,0,moderate,reverse-asymmetric,0.2,4,0.903,nominal-moderate-mismatch,196,196,0,0,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903,capacity-gated-mac
development-amendment-4,16024003,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,csma,0.2,0.2,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0657417012375008,0.513620470221618,0,0,9.58176280729794,12.8975728964711,0,1.03644310776433,0.0905251520176892,0.219999999999999,0.3184,0.4,0.190171365395246,0.0996462133775567,904,1588,560,0,537,2902,971,1929,1310,537,772,1,2,1,988,0.622166246851385,0,93,778,19,1,32,32,0,0,0,0,0,1310,39,0.398333333333324,0,56,0,0.230934074046063,0.36875660393275,0,0,0,0,0,0.529333333333312,6.35199999999974,0,0.335360000000001,0,0,1.27039999999995,46.6666666666667,80.9166666666667,44.75,0.0105925692695215,0.0300000000000002,0.049245810055866,0.105,0.98270243168714,3381,0,0.104406980183378,0,0.103206132311281,0.0945609065155807,2.8004972,0,667258864789,21200647939,105363559,0,191008291,capacity-gated-selector,frame-aware,capacity-gated-mac,0,moderate,hidden-terminal,0.2,4,0.903,declared-stationary-profile,56,0,0,56,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903,capacity-gated-mac
development-amendment-4,16024003,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0845809101386295,0.487702882402962,0,0,9.87105665253398,13.3198299025938,0,1.03664267528234,0.120851299060254,0.299999999999999,0.42,0.52,0.209751243781094,0.0888999447208403,969,901,502,147,554,1654,870,784,950,554,396,0,0,0,411,0.392175572519084,0,418,355,9,2,32,32,0,0,0,0,147,747,443,0.274499999999974,164,0,0,0.164566340303302,0.229995476978806,0,0,0,0,0,0.317,3.604,0.2,0.191232000000001,0,0,0.760800000000001,41.8333333333333,72.5,46.1666666666667,0.0256927480916031,0.061,0.0703555956678701,0.145000000000001,0.990075826032295,1914,203,0.093521421107628,0.0788177339901478,0.103206132311281,0.0945609065155807,2.8643392,0,667258864789,21200647939,105363559,0,191035162,capacity-gated-selector,frame-aware,capacity-gated-mac,0,moderate,hidden-terminal,0.2,4,0.903,declared-stationary-profile,164,164,0,0,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903,capacity-gated-mac
development-amendment-4,16024004,n5-moderate-bg0,N5 Moderate bg0,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0534556072235848,0.531615285253473,0,0,9.54051366762115,12.3157288437038,0,1.03666647187824,0.0710558319513541,0.140000000000001,0.219999999999999,0.34,0.139159756771697,0.0681039248203428,720,827,670,0,718,1513,1175,338,932,718,214,0,0,0,117,0.141475211608222,0,3,110,0,1,32,32,0,0,0,0,0,932,1,0.25499999999998,0,88,0,0.218954774996502,0.275514143239034,0,0,0,0,0,0.275666666666667,3.308,0,0.238592000000002,0,0,0.661600000000001,55.8333333333333,97.9166666666667,59.8333333333333,0.00735187424425645,0.0220000000000002,0.0431922005571032,0.0921500000000004,0.989180494039356,1846,0,0.106717226435536,0,0.103129478420263,0.101259790034994,2.51355970000001,0,667079878446,21210002730,105363559,0,191001501,capacity-gated-selector,frame-aware,capacity-gated-mac,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,88,0,0,88,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903,capacity-gated-mac
development-amendment-4,16024004,n5-moderate-bg0,N5 Moderate bg0,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0853723288513226,0.48973567033908,0,0,9.87119837177594,12.9410618992228,0,1.0365252709909,0.124013266998341,0.299999999999999,0.459999999999999,0.6,0.201702598120508,0.077689331122167,969,920,499,154,531,1671,871,799,933,531,400,1,1,2,415,0.386405959031657,0,400,353,18,2,32,32,0,0,0,0,154,731,443,0.278999999999974,165,0,0,0.260389595903325,0.347353570220173,0,0,0,0,0,0.32325,3.68,0.199,0.187136000000002,0,0,0.775800000000001,41.5833333333333,72.5833333333333,44.25,0.0269432029795159,0.0729999999999992,0.0712033898305086,0.1495,0.987883596834024,1946,202,0.10945529290853,0.113861386138614,0.103129478420263,0.101259790034994,2.8249098,0,667079878446,21210002730,105363559,0,191028372,capacity-gated-selector,frame-aware,capacity-gated-mac,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,165,165,0,0,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903,capacity-gated-mac
development-amendment-4,16024004,n5-moderate-bg30,N5 Moderate bg0.30,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0.3,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.091495304876907,0.483455213506869,0,0,9.59020645799871,12.7735006223436,0,1.03669708190646,0.142598120508568,0.371999999999998,0.539999999999999,0.639999999999999,0.313952459922609,0.171354339414041,1074,2189,429,0,298,3992,754,3238,1525,298,1227,0,0,0,1729,0.789858382823207,0,237,1354,39,1,32,32,0,0,0,0,0,1525,206,0.758416666666684,0,12,0,0.71507037854724,0.793835537774065,0,0,0,0,0,0.729666666666623,8.75599999999948,0,0.390399999999999,3.65699999999965,1481,1.7511999999999,35.75,62.8333333333333,24.8333333333333,0.0187788944723619,0.0460000000000003,0.059771812080537,0.12615,0.989441144055267,4539,0,0.104207975324961,0,0.103129478420263,0.101259790034994,3.0289439,0,667079878446,21210002730,105363559,0,191218728,capacity-gated-selector,frame-aware,capacity-gated-mac,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,12,0,12,0,1,0,symmetric p-persistent CSMA renewal approximation,5.88708493848112,8.33333333333333,0.706450192617734,0.2401,0.903,capacity-gated-mac
development-amendment-4,16024004,n5-moderate-bg30,N5 Moderate bg0.30,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0.3,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.304446301194575,0.264822165272624,1,0,9.88383940619649,13.709331348196,0,1.03668509028334,0.382587064676617,1.032,1.4984,2.06,1.12530679933665,0.742719734660033,1159,1420,144,0,66,2530,264,2265,939,66,872,1,1,1,1262,0.888732394366197,0,804,1068,55,1,32,32,0,0,0,0,0,939,631,0.57383333333337,0,13,0,0.573478670064141,0.64742342055264,0,0,0,0,0,0.473333333333318,5.67999999999982,0,0.240384000000003,3.65699999999965,1099,1.13599999999996,12,22,5.5,0.0256197183098593,0.0579999999999999,0.137727272727273,0.338000000000001,0.926541554959786,2947,0,0.110960298608755,0,0.103129478420263,0.101259790034994,2.5295397,0,667079878446,21210002730,105363559,0,191245599,capacity-gated-selector,frame-aware,capacity-gated-mac,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,13,0,13,0,1,0,independent-start vulnerable-period ALOHA,2.31196650322817,8.33333333333333,0.27743598038738,0.2401,0.903,capacity-gated-mac
development-amendment-4,16024004,n5-stressed-bg0,N5 Stressed bg0,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0635585487271695,0.518351196565682,0,0,9.63273755169945,12.5832253459226,0,1.03663987335059,0.0865118850193476,0.219999999999999,0.299999999999999,0.459999999999999,0.19893864013267,0.112426755113322,884,1010,716,0,582,1870,1104,766,979,582,397,0,0,0,138,0.136633663366337,0,10,136,0,1,32,32,0,0,0,0,0,979,7,0.313333333333306,0,46,0,0.274490470027687,0.343777907491612,0,0,0,0,0,0.336666666666667,4.04,0,0.250624000000003,0,0,0.808,59.6666666666667,92,48.5,0.00701683168316843,0.0190000000000001,0.0446786941580757,0.105,0.941672636432101,2226,0,0.318059299191375,0,0.310784869188469,0.306778870188302,2.4421804,0,667079878446,21838512080,110997405,0,193711925,capacity-gated-selector,frame-aware,capacity-gated-mac,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,46,0,0,46,1,1,symmetric p-persistent CSMA renewal approximation,19.2787441663131,8.33333333333333,2.31344929995757,1,0.71,capacity-gated-mac
development-amendment-4,16024004,n5-stressed-bg0,N5 Stressed bg0,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.104950510929627,0.462775156554513,0,0,9.87119837177594,13.385524945608,0,1.03643096082244,0.138662244333886,0.34,0.48,0.819999999999999,0.302498618021006,0.16383637368712,1082,1025,479,0,359,1873,758,1115,887,359,528,0,0,0,430,0.419512195121951,0,448,392,18,1,32,32,0,0,0,0,0,887,489,0.292833333333305,0,251,0,0.27394446643079,0.354098721815284,0,0,0,0,0,0.341666666666666,4.09999999999999,0,0.227072000000002,0,0,0.819999999999998,39.9166666666667,63.1666666666667,29.9166666666667,0.0234673170731709,0.056,0.0790027855153205,0.1705,0.951899101790196,2208,0,0.311141304347826,0,0.310784869188469,0.306778870188302,2.567836,0,667079878446,21838512080,110997405,0,193738796,capacity-gated-selector,frame-aware,capacity-gated-mac,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,251,0,251,0,1,0,independent-start vulnerable-period ALOHA,7.5711173191126,8.33333333333333,0.908534078293511,1,0.71,capacity-gated-mac
development-amendment-4,16024004,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0.3,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.112512699601942,0.45498253534188,0,0,9.59020645799871,12.9114699020804,0,1.03664768849852,0.162222222222222,0.44,0.6584,0.860000000000001,0.406788280818131,0.24456605859591,1143,2254,393,0,213,4104,614,3490,1309,213,1096,0,0,0,1771,0.785714285714286,0,266,1380,46,1,32,32,0,0,0,0,0,1309,207,0.77250000000001,0,13,0,0.735260515892884,0.79658230371627,0,0,0,0,0,0.751333333333288,9.01599999999945,0,0.335104,3.65699999999965,1489,1.80319999999989,32.75,51.1666666666667,17.75,0.017977373558119,0.0450000000000011,0.0631549295774649,0.1454,0.981781775418746,4570,0,0.312910284463895,0,0.310784869188469,0.306778870188302,2.8561478,0,667079878446,21838512080,110997405,0,193929152,capacity-gated-selector,frame-aware,capacity-gated-mac,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,13,0,13,0,1,0,symmetric p-persistent CSMA renewal approximation,4.62882647433178,8.33333333333333,0.555459176919813,0.2401,0.71,capacity-gated-mac
development-amendment-4,16024004,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0.3,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.313551317007494,0.201971943925915,1,0,9.88383940619649,13.709331348196,0,1.03638627771019,0.502476506357103,1.28,1.6184,1.82,1.55825317855169,1.05577667219459,1123,1418,130,0,45,2527,214,2312,765,45,720,1,1,0,1257,0.886459802538787,0,768,1066,46,1,32,32,0,0,0,0,0,765,464,0.573000000000037,0,22,0,0.572715415092068,0.639679241802804,0,0,0,0,0,0.472666666666652,5.67199999999982,0,0.195840000000002,3.65699999999965,1098,1.13439999999996,10.8333333333333,17.8333333333333,3.75,0.0267926657263753,0.0589999999999998,0.155133333333333,0.4012,0.857432775240994,2873,0,0.319526627218935,0,0.310784869188469,0.306778870188302,2.4519767,0,667079878446,21838512080,110997405,0,193956023,capacity-gated-selector,frame-aware,capacity-gated-mac,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,22,0,22,0,1,0,independent-start vulnerable-period ALOHA,1.81782526831893,8.33333333333333,0.218139032198272,0.2401,0.71,capacity-gated-mac
development-amendment-4,16024004,n10-moderate-bg0,N10 Moderate bg0,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.090505001852905,0.509432256221291,0,0,NaN,NaN,NaN,NaN,0.0827386875148069,0.18,0.239999999999998,0.34,0.157550343520493,0.074811656005686,1610,1955,1358,0,1614,4235,2708,1527,2537,1614,923,0,0,0,558,0.28542199488491,0,170,517,13,1,32,32,0,0,0,0,0,2537,251,0.554000000000034,0,107,0,0.503844607769342,0.576485576324691,0,0,0,0,0,0.651666666666632,7.81999999999958,0,0.649471999999997,0,0,1.56399999999992,113.166666666667,225.666666666667,134.5,0.018687979539642,0.0520000000000002,0.0579442379182157,0.114000000000001,0.991262188108062,4903,0,0.096063634509484,0,0.101378103649392,0.0970313281119813,3.4271004,0,2586590200207,84901243225,410907084,0,279093445,capacity-gated-selector,frame-aware,capacity-gated-mac,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,107,0,0,107,1,1,symmetric p-persistent CSMA renewal approximation,11.8430902025047,8.33333333333333,1.42117082430056,1,0.903,capacity-gated-mac
development-amendment-4,16024004,n10-moderate-bg0,N10 Moderate bg0,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.211899619348796,0.408454289495961,0,0,NaN,NaN,NaN,NaN,0.195162283819,0.5,0.720000000000001,1.32,0.374143567874911,0.178981284055911,2089,1418,637,0,654,3049,1258,1790,1562,654,907,1,1,1,771,0.543723554301834,0,1395,732,28,1,32,32,0,0,0,0,0,1562,1717,0.383249999999981,0,217,0,0.378500218230594,0.448133869925035,0,0,0,0,0,0.472666666666652,5.67199999999982,0,0.399872,0,0,1.13439999999996,53.0833333333333,104.833333333333,54.5,0.0274520451339917,0.0589999999999993,0.116891437308869,0.2744,0.992415682246191,3442,0,0.0961650203370134,0,0.101378103649392,0.0970313281119813,2.9952655,0,2586590200207,84901243225,410907084,0,278582914,capacity-gated-selector,frame-aware,capacity-gated-mac,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,217,0,217,0,1,0,independent-start vulnerable-period ALOHA,4.77982735271767,8.33333333333333,0.57357928232612,1,0.903,capacity-gated-mac
development-amendment-4,16024004,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0.3,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.271036102476408,0.343508463556792,1,0,NaN,NaN,NaN,NaN,0.25590618336887,0.66,1.04,1.42,0.771480691779199,0.515574508410329,2114,3067,472,0,331,6513,925,5586,2275,331,1944,1,2,0,2584,0.842517117704597,0,1195,2152,71,1,32,32,0,0,0,0,0,2275,1080,0.862916666666623,0,2,0,0.860641593809516,0.896098657819128,0,0,0,0,0,1.02233333333326,12.2679999999991,0,0.582399999999998,3.66899999999964,2058,2.45359999999982,39.3333333333333,77.0833333333333,27.5833333333333,0.0257218780567331,0.0559999999999992,0.104691842900302,0.297,0.992091200570004,7085,0,0.100635144671842,0,0.101378103649392,0.0970313281119813,3.3928493,0,2586590200207,84901243225,410907084,0,279310730,capacity-gated-selector,frame-aware,capacity-gated-mac,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,2,0,2,0,1,0,symmetric p-persistent CSMA renewal approximation,2.84352595762138,8.33333333333333,0.341223114914565,0.2401,0.903,capacity-gated-mac
development-amendment-4,16024004,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0.3,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.578382605381041,0.150768097749409,1,0,NaN,NaN,NaN,NaN,0.769296375266525,2.08,2.816,3.34,1.87612887941246,1.10683250414594,1827,1558,160,0,120,3339,337,3001,1347,120,1225,1,1,2,1395,0.895378690629012,0,1522,1260,54,1,32,32,0,0,0,0,0,1347,1515,0.59366666666671,0,22,0,0.592774855084246,0.647596057799695,0,0,0,0,0,0.519333333333313,6.23199999999976,0,0.344832,3.66899999999964,1211,1.24639999999995,13.3333333333333,28.0833333333333,10,0.0358003851091144,0.0839999999999996,0.320175,0.8348,0.963855421686747,3748,0,0.0915154749199573,0,0.101378103649392,0.0970313281119813,2.7177334,0,2586590200207,84901243225,410907084,0,278800199,capacity-gated-selector,frame-aware,capacity-gated-mac,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,22,0,22,0,1,0,independent-start vulnerable-period ALOHA,1.14763654738751,8.33333333333333,0.137716385686501,0.2401,0.903,capacity-gated-mac
