stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,originalMacType,armKind,route,accessDesign,ackDesign,schedulerMode,oracleFlag,PERIODIC_RATE_HZ,TARGET_RATE_HZ,MEAN_NODE_GOODPUT_HZ,MIN_NODE_GOODPUT_HZ,MEAN_GOODPUT_MARGIN_HZ,MIN_GOODPUT_MARGIN_HZ,SERVICE_ADMISSIONS,SERVICE_COMPLETIONS,SERVICE_REPLACEMENTS,VIRTUAL_DEFICIT_MAX,VIRTUAL_DEFICIT_TERMINAL,MAX_STARVATION_SEC,SERVICE_DECISIONS,FIFO_COMPARABLE_DECISIONS,PRIORITY_DIFFERS_FIFO,PRIORITY_DIFFERS_FIFO_FRACTION,RECEIVER_TRUTH_READS,FUTURE_RANDOM_READS,SERVICE_DECISION_LOG_VALID,ENDOGENOUS_COLLISION_FRAMES,PROJECTION_FLAG,DTSA_DECISIONS,DTSA_DISAGREEMENTS,DTSA_DISAGREEMENT_FRACTION,AGE_GAIN_ELIGIBLE,ZMAC_OWNER_ATTEMPTS,ZMAC_CONTENTION_ATTEMPTS,DELTA_FINAL_PHASE,PUBLIC_FEEDBACK_COUNT,PUBLIC_FEEDBACK_AIRTIME,CHARGED_OFFERED_UTIL,MECHANISM_ACTIVATIONS,cellRole,controlReach,DISTRIBUTED_FLAG,IDEAL_FLAG,EXP21_TRACE_HASH_EXACT,RESERVATION_EPOCHS,CONTROL_FRAMES,CONTROL_REQUEST_FRAMES,CONTROL_RESPONSE_FRAMES,CONTROL_COMMIT_FRAMES,CONTROL_RECIPIENT_ATTEMPTS,CONTROL_RECIPIENT_SUCCESS,CONTROL_RECIPIENT_LOSS,CONTROL_ACCOUNTING_CLOSE,CONTROL_AIRTIME,CONTROL_OVERHEAD_FRACTION,RESERVATION_NACKS,RESERVATION_MIGRATIONS,RESERVATION_SCHEDULE_CHANGES,SCHEDULE_CONFLICT_FRACTION,FIRST_CONVERGENCE_SEC,CONVERGED_BY_2SEC,CHURN_APPLIED,CHURN_RECOVERY_SEC,RECOVERED_BY_2SEC,FINAL_ASSIGNED_NODES,FINAL_FULL_UNIQUE,MAX_ABS_CLOCK_OFFSET_SEC,MAX_ABS_CLOCK_DRIFT_PPM,LOCAL_SCHEDULE_ONLY,EXP21C_TRACE_HASH_EXACT,CONTINUOUS_START_OPPORTUNITIES,CONTINUOUS_START_ATTEMPTS,CONTINUOUS_GUARD_SEC,CONTINUOUS_SLOT_SEC,CONTINUOUS_SYNC_SEC,CONTINUOUS_MAX_CLOCK_RESIDUAL,CONTINUOUS_MAX_OFFSET_BOUND_SEC,CONTINUOUS_MAX_DRIFT_BOUND_PPM,CONTINUOUS_REALIZED_MAX_DRIFT_PPM,CONTINUOUS_EXACT_AIRTIME,DSTR_NATIVE_FLAG,DSTR_WARM_FLAG,DSTR_SCHEDULE_HASH_EXACT,DSTR_KERNEL_TRACE_HASH_EXACT,DSTR_KERNEL_CONFIG_HASH,DSTR_SCHEDULED_DATA_ATTEMPTS,DSTR_EXPECTED_DATA_COLLISION_FRAMES,DSTR_EXPECTED_DATA_RECIPIENT_SUCCESS,DSTR_EXPECTED_DATA_RECIPIENT_ERASURE,DSTR_EXPECTED_DATA_RECIPIENT_COLLISION,DSTR_OBSERVED_DATA_RECIPIENT_SUCCESS,DSTR_OBSERVED_DATA_RECIPIENT_ERASURE,DSTR_OBSERVED_DATA_RECIPIENT_COLLISION,DSTR_DATA_OUTCOME_MISMATCHES,DSTR_DATA_OPPORTUNITIES,DSTR_DATA_ATTEMPTS,DSTR_DATA_SKIPPED_NO_QUEUE,DSTR_DATA_COLLISION_WITNESS_MATCH,DSTR_MANAGEMENT_BUSY_SLOTS,DSTR_MANAGEMENT_ATTEMPTS,DSTR_MANAGEMENT_AIRTIME,DSTR_MANAGEMENT_RECIPIENT_ATTEMPTS,DSTR_MANAGEMENT_RECIPIENT_SUCCESS,DSTR_MANAGEMENT_RECIPIENT_ERASURE,DSTR_MANAGEMENT_RECIPIENT_COLLISION,DSTR_MANAGEMENT_COLLISION_SLOTS,DSTR_MANAGEMENT_ACCOUNTING_CLOSE,DSTR_CROSS_PLANE_OVERLAPS,DSTR_FIRST_CONVERGENCE_SEC,DSTR_KERNEL_FIRST_RESOLUTION_FRAME,DSTR_KERNEL_FIRST_CONVERGENCE_FRAME,DSTR_KERNEL_FINAL_RESOLVED,DSTR_KERNEL_FINAL_COLLISION_FREE,DSTR_KERNEL_FINAL_FRAME_AGREEMENT,DSTR_KERNEL_FINAL_DATA_SLOTS,DSTR_KERNEL_MAX_FRAME_DISAGREEMENT,DSTR_KERNEL_FALSE_RESOLVED_NODE_FRAMES,DSTR_KERNEL_RECOVERY_FRAME,DSTR_LAST_DATA_TIME,DSTR_LAST_CONTROL_TIME,CLOCK_APPLIED,CLOCK_BASE_SCHEDULE_HASH_EXACT,CLOCK_LOGICAL_OPPORTUNITY_HASH_EXACT,CLOCK_MAX_OFFSET_BOUND_SEC,CLOCK_MAX_DRIFT_BOUND_PPM,CLOCK_REALIZED_MAX_OFFSET_SEC,CLOCK_REALIZED_MAX_DRIFT_PPM,CLOCK_LEAD_SEC,CLOCK_SAFE_GUARD_SEC,CLOCK_NOMINAL_CUTOFF_SEC,CLOCK_TIMING_CONFLICT_FREE,CLOCK_MIN_INTERGROUP_GAP_SEC,CLOCK_MAX_INTRAGROUP_SKEW_SEC,CLOCK_EQUATION_MAX_RESIDUAL_SEC
prior-art-clock-composition-falsification,16038009,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP21D D-STR affine-clock composition,mission-guard-zero-clock,2,0.00146005840233609,periodic,D-STR mission guard / zero clock,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0280800166222194,0.562094751474544,0,0,10.4559465447447,12.3747654750788,0,1.03688902772113,0.0362437810945273,0.0600000000000005,0.0600000000000005,0.0600000000000005,NaN,NaN,3000,1240,1236,0,0,2963,2951,12,0,0,0,0,0,0,12,0.00967741935483871,0,1757,0,0,1,32,32,0,0,0,0,0,0,0,0.35379199999999,0,0,0,0,0,0,0,0,0,0,0.366335999999997,3.80927999999996,0,0,0,0,0.879206399999993,103,245.916666666667,0,0.00994012905289926,0.0189786280091206,NaN,NaN,0.999912293907045,2963,0,0,0,0,0,0.3597726,0,506618,0,110997400,0,178317805214,tdma,clock-paired-reference,none,continuous-dstr-affine-clock,none,continuous-dstr-replay,NaN,50,NaN,20.6,20.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1240,NaN,NaN,NaN,0,0,1,12,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.366335999999997,1240,nominal,full,1,0,503110795540,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.08547689427577,0,0,NaN,NaN,5,1,0,0,1,188784133948,1240,1240,0.00146005840233609,0.00453205840233609,Inf,0,0,0,0,1,1,0,3804368889,100682217478,1777191,1240,12,2951,0,12,2951,0,12,0,1240,1240,0,1,149,191,0.586752000000001,648,488,0,160,27,1,0,2.08547689427577,10,31,1,1,1,5,0,4,NaN,11.9925565617825,11.797678050482,0,2681728206,941722737,0.00025,40,0,0,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.00146005840233521,4.0766001685455e-16,0
prior-art-clock-composition-falsification,16038009,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP21D D-STR affine-clock composition,mission-guard-affine-clock,3,0.00146005840233609,periodic,D-STR mission guard / affine clock,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0281250121235932,0.562154969718972,0,0,10.4593587837517,12.3747654750788,0,1.03688971837363,0.0363266998341625,0.0600000000000005,0.0600000000000005,0.0600000000000005,NaN,NaN,3000,1240,1236,0,0,2963,2951,12,0,0,0,0,0,0,12,0.00967741935483871,0,1757,0,0,1,32,32,0,0,0,0,0,0,0,0.354394792669433,0,0,0,0,0,0,0,0,0,0,0.366335999999997,3.80927999999996,0,0,0,0,0.879206399999993,103,245.916666666667,0,0.00995607765734762,0.0190128177391024,NaN,NaN,0.999912293907045,2963,0,0,0,0,0,0.3753462,0,506618,0,110997400,0,178330018110,tdma,clock-composition,none,continuous-dstr-affine-clock,none,continuous-dstr-replay,NaN,50,NaN,20.6,20.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1240,NaN,NaN,NaN,0,0,1,12,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.366335999999997,1240,nominal,full,1,0,503110795540,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.08547689427577,0,0,NaN,NaN,5,1,0,0,1,188784133948,1240,1240,0.00146005840233609,0.00453205840233609,Inf,8.88178419700125e-16,0.00025,40,24.8505111206702,1,1,0,3830997559,100682217478,1777191,1240,12,2951,0,12,2951,0,12,0,1240,1240,0,1,149,191,0.586752000000001,648,488,0,160,27,1,0,2.08547689427577,10,31,1,1,1,5,0,4,NaN,11.9923892810714,11.797941378839,1,2681728206,941722737,0.00025,40,0.000207517874861021,24.8505111206702,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.000829055842990201,0.000560837227039332,8.88178419700125e-16
prior-art-clock-composition-falsification,16038009,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP21D D-STR affine-clock composition,short-guard-zero-clock,1,0.000540021600864035,periodic,D-STR short guard / zero clock,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0336058746251285,0.560747594012051,0,0,NaN,NaN,NaN,NaN,0.0387102946804442,0.0600000000000005,0.0600000000000005,0.0600000000000005,NaN,NaN,6000,2337,2336,0,0,6071,6059,12,0,0,0,0,0,0,12,0.00513478818998716,0,3658,0,0,1,32,32,0,0,0,0,0,0,0,0.621567999999984,0,0,0,0,0,0,0,0,0,0,0.867072000000031,7.17926400000038,0,0,0,0,2.08097280000008,194.666666666667,504.916666666667,0,0.0100248158597025,0.0190191102044022,NaN,NaN,0.999991936873046,6071,0,0,0,0,0,0.7588733,0,960093,0,410907079,0,197524290308,tdma,guard-cost-reference,none,continuous-dstr-affine-clock,none,continuous-dstr-replay,NaN,50,NaN,19.4666666666667,19.4166666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2337,NaN,NaN,NaN,0,0,1,12,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.867072000000031,2337,nominal,full,1,0,1951205539450,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.73088837601504,1,0,NaN,NaN,10,0,0,0,1,691915443853,2337,2337,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,1,0,9289134475,390363395880,1593191,2337,12,6059,0,12,6059,0,12,0,2337,2337,0,1,333,1050,3.22559999999999,4830,1296,0,3534,189,1,0,1.73088837601504,11,32,1,1,1,9,0,5,NaN,11.9926417440698,11.960133549662,0,7111131137,3903011773,0.00025,40,0,0,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.000540021600863305,4.0766001685455e-16,0
prior-art-clock-composition-falsification,16038009,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP21D D-STR affine-clock composition,mission-guard-zero-clock,2,0.00146005840233609,periodic,D-STR mission guard / zero clock,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0376566217766342,0.556209143153908,0,0,NaN,NaN,NaN,NaN,0.0451396861844623,0.0800000000000001,0.0800000000000001,0.0800000000000018,NaN,NaN,6000,1854,1853,0,0,4817,4805,12,0,0,0,0,0,0,12,0.00647249190938511,0,4139,0,0,1,32,32,0,0,0,0,0,0,0,0.492543999999987,0,0,0,0,0,0,0,0,0,0,0.690432000000015,5.69548800000018,0,0,0,0,1.65703680000004,154.416666666667,400.416666666667,0,0.0100815480196495,0.0191308086883773,NaN,NaN,0.999976410217579,4817,0,0,0,0,0,0.6005689,0,960093,0,410907079,0,195718669125,tdma,clock-paired-reference,none,continuous-dstr-affine-clock,none,continuous-dstr-replay,NaN,50,NaN,15.4416666666667,15.3333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1854,NaN,NaN,NaN,0,0,1,12,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.690432000000015,1854,nominal,full,1,0,1951205539450,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.17158600392016,0,0,NaN,NaN,10,0,0,0,1,691915443853,1854,1854,0.00146005840233609,0.00453205840233609,Inf,0,0,0,0,1,1,0,7461129558,390363395880,2147893,1854,12,4805,0,12,4805,0,12,0,1854,1854,0,1,263,843,2.589696,3897,981,0,2916,154,1,0,2.17158600392016,11,32,1,1,1,9,0,5,NaN,11.9925565617825,11.9563000945638,0,5453374305,2627320004,0.00025,40,0,0,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.00146005840233521,4.0766001685455e-16,0
prior-art-clock-composition-falsification,16038009,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP21D D-STR affine-clock composition,mission-guard-affine-clock,3,0.00146005840233609,periodic,D-STR mission guard / affine clock,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0376279526430145,0.556363022576978,0,0,NaN,NaN,NaN,NaN,0.0451396861844623,0.0800000000000001,0.0800000000000001,0.0800000000000018,NaN,NaN,6000,1854,1853,0,0,4817,4805,12,0,0,0,0,0,0,12,0.00647249190938511,0,4139,0,0,1,32,32,0,0,0,0,0,0,0,0.501925007746894,0,0,0,0,0,0,0,0,0,0,0.690432000000015,5.69548800000018,0,0,0,0,1.65703680000004,154.416666666667,400.416666666667,0,0.0101352108131648,0.0191982381327345,NaN,NaN,0.999976410217579,4817,0,0,0,0,0,0.5972085,0,960093,0,410907079,0,195671053239,tdma,clock-composition,none,continuous-dstr-affine-clock,none,continuous-dstr-replay,NaN,50,NaN,15.4416666666667,15.3333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1854,NaN,NaN,NaN,0,0,1,12,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.690432000000015,1854,nominal,full,1,0,1951205539450,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.17158600392016,0,0,NaN,NaN,10,0,0,0,1,691915443853,1854,1854,0.00146005840233609,0.00453205840233609,Inf,0,0.00025,40,34.4202794770161,1,1,0,7442127154,390363395880,2147893,1854,12,4805,0,12,4805,0,12,0,1854,1854,0,1,263,843,2.589696,3897,981,0,2916,154,1,0,2.17158600392016,11,32,1,1,1,9,0,5,NaN,11.9923883079823,11.9561316885659,1,5453374305,2627320004,0.00025,40,0.000231449554194873,34.4202794770161,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.000631231227067985,0.000924036260026869,0
prior-art-clock-composition-falsification,16038010,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP21D D-STR affine-clock composition,short-guard-zero-clock,1,0.000540021600864035,periodic,D-STR short guard / zero clock,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0258213694921129,0.56525391818857,0,0,10.1827825380695,12.3341986560429,0,1.03686767545269,0.0306965174129353,0.0400000000000009,0.0400000000000009,0.0400000000000009,NaN,NaN,3000,1635,1635,0,0,3925,3925,0,0,0,0,0,0,0,0,0,0,1362,0,0,1,32,32,0,0,0,0,0,0,0,0.465151999999988,0,0,0,0,0,0,0,0,0,0,0.473344000000008,5.0227200000001,0,0,0,0,1.13602560000002,136.25,327.083333333333,0,0.00998564776295617,0.018960758686356,NaN,NaN,0.999996259214023,3925,0,0,0,0,0,0.5376496,0,1293247,0,110997400,0,179589831964,tdma,guard-cost-reference,none,continuous-dstr-affine-clock,none,continuous-dstr-replay,NaN,50,NaN,27.25,27.1666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1635,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.473344000000008,1635,nominal,full,1,0,503544262192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.538921247729909,1,0,NaN,NaN,5,1,0,0,1,188490210971,1635,1635,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,1,0,4989474422,100528792748,1222489,1635,0,3925,0,0,3925,0,0,0,1635,1635,0,1,182,214,0.657408,766,648,0,118,20,1,0,0.538921247729909,4,11,1,1,1,5,0,0,NaN,11.9854177008681,11.6747838431938,0,3488992599,1494645223,0.00025,40,0,0,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.000540021600863305,4.0766001685455e-16,0
prior-art-clock-composition-falsification,16038010,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP21D D-STR affine-clock composition,mission-guard-zero-clock,2,0.00146005840233609,periodic,D-STR mission guard / zero clock,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0280782675405469,0.5620244816506,0,0,10.1742854515957,12.3608188182256,0,1.0368548193529,0.0361111111111111,0.0600000000000005,0.0600000000000005,0.0600000000000005,NaN,NaN,3000,1298,1298,0,0,3116,3116,0,0,0,0,0,0,0,0,0,0,1700,0,0,1,32,32,0,0,0,0,0,0,0,0.369663999999991,0,0,0,0,0,0,0,0,0,0,0.376319999999997,3.98745599999996,0,0,0,0,0.903167999999992,108.166666666667,259.666666666667,0,0.00998227276813505,0.0189707723348948,NaN,NaN,0.999990503436569,3116,0,0,0,0,0,0.364360499999999,0,1293247,0,110997400,0,178442795387,tdma,clock-paired-reference,none,continuous-dstr-affine-clock,none,continuous-dstr-replay,NaN,50,NaN,21.6333333333333,21.5833333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1298,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.376319999999997,1298,nominal,full,1,0,503544262192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.676006731149246,1,0,NaN,NaN,5,1,0,0,1,188490210971,1298,1298,0.00146005840233609,0.00453205840233609,Inf,0,0,0,0,1,1,0,4038285702,100528792748,1777191,1298,0,3116,0,0,3116,0,0,0,1298,1298,0,1,146,172,0.528384000000001,614,520,0,94,16,1,0,0.676006731149246,4,11,1,1,1,5,0,0,NaN,11.9925565617825,11.7478254080563,0,2786991277,1006895247,0.00025,40,0,0,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.00146005840233521,4.0766001685455e-16,0
prior-art-clock-composition-falsification,16038010,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP21D D-STR affine-clock composition,mission-guard-affine-clock,3,0.00146005840233609,periodic,D-STR mission guard / affine clock,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0280847603218728,0.562053766150044,0,0,10.1742854515957,12.3608188182256,0,1.03685523080307,0.0361940298507462,0.0600000000000005,0.0600000000000005,0.0600000000000005,NaN,NaN,3000,1298,1298,0,0,3116,3116,0,0,0,0,0,0,0,0,0,0,1700,0,0,1,32,32,0,0,0,0,0,0,0,0.369862926554706,0,0,0,0,0,0,0,0,0,0,0.376319999999997,3.98745599999996,0,0,0,0,0.903167999999992,108.166666666667,259.666666666667,0,0.0100147183026904,0.0189940717013841,NaN,NaN,0.999990503436569,3116,0,0,0,0,0,0.3758521,0,1293247,0,110997400,0,178444347977,tdma,clock-composition,none,continuous-dstr-affine-clock,none,continuous-dstr-replay,NaN,50,NaN,21.6333333333333,21.5833333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1298,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.376319999999997,1298,nominal,full,1,0,503544262192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.676006731149246,1,0,NaN,NaN,5,1,0,0,1,188490210971,1298,1298,0.00146005840233609,0.00453205840233609,Inf,0,0.00025,40,35.8005610832282,1,1,0,4028578173,100528792748,1777191,1298,0,3116,0,0,3116,0,0,0,1298,1298,0,1,146,172,0.528384000000001,614,520,0,94,16,1,0,0.676006731149246,4,11,1,1,1,5,0,0,NaN,11.9927844421634,11.7480450312472,1,2786991277,1006895247,0.00025,40,0.000176715971608705,35.8005610832282,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.000870317315412095,0.000301913147158819,0
prior-art-clock-composition-falsification,16038010,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP21D D-STR affine-clock composition,short-guard-zero-clock,1,0.000540021600864035,periodic,D-STR short guard / zero clock,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0314459742757912,0.563147865833265,0,0,NaN,NaN,NaN,NaN,0.0352085725220053,0.0600000000000005,0.0600000000000005,0.0600000000000005,NaN,NaN,6000,2737,2737,0,0,7117,7117,0,0,0,0,0,0,0,0,0,0,3260,0,0,1,32,32,0,0,0,0,0,0,0,0.587263999999985,0,0,0,0,0,0,0,0,0,0,0.992256000000035,8.40806400000043,0,0,0,0,2.38141440000008,228.083333333333,593.083333333333,0,0.00994181742674792,0.0189712872354926,NaN,NaN,0.999994526918882,7117,0,0,0,0,0,0.750428100000001,0,377540,0,410907079,0,198880780791,tdma,guard-cost-reference,none,continuous-dstr-affine-clock,none,continuous-dstr-replay,NaN,50,NaN,22.8083333333333,22.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2737,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.992256000000035,2737,nominal,full,1,0,1950979838454,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.466680815712629,1,0,NaN,NaN,10,0,0,0,1,692403239530,2737,2737,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,1,0,11178876633,389716100519,1593191,2737,0,7117,0,0,7117,0,0,0,2737,2737,0,1,377,1139,3.49900799999999,5313,1512,0,3801,209,1,0,0.466680815712629,5,9,1,1,1,7,0,0,NaN,11.9926417440697,11.9637455712628,0,7268769994,4305983016,0.00025,40,0,0,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.000540021600863305,4.0766001685455e-16,0
prior-art-clock-composition-falsification,16038010,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP21D D-STR affine-clock composition,mission-guard-zero-clock,2,0.00146005840233609,periodic,D-STR mission guard / zero clock,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0344850307442742,0.559966341881222,0,0,NaN,NaN,NaN,NaN,0.040145426712591,0.0600000000000005,0.0600000000000005,0.0600000000000005,NaN,NaN,6000,2174,2174,0,0,5654,5654,0,0,0,0,0,0,0,0,0,0,3821,0,0,1,32,32,0,0,0,0,0,0,0,0.465919999999988,0,0,0,0,0,0,0,0,0,0,0.785664000000026,6.67852800000032,0,0,0,0,1.88559360000006,181.166666666667,471.166666666667,0,0.00995281111025437,0.0190037661666369,NaN,NaN,0.99998222733774,5654,0,0,0,0,0,0.6419583,0,377540,0,410907079,0,196578579114,tdma,clock-paired-reference,none,continuous-dstr-affine-clock,none,continuous-dstr-replay,NaN,50,NaN,18.1166666666667,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2174,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.785664000000026,2174,nominal,full,1,0,1950979838454,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.585365563102524,1,0,NaN,NaN,10,0,0,0,1,692403239530,2174,2174,0.00146005840233609,0.00453205840233609,Inf,0,0,0,0,1,1,0,8426921458,389716100519,2147893,2174,0,5654,0,0,5654,0,0,0,2174,2174,0,1,297,895,2.74943999999999,4185,1188,0,2997,165,1,0,0.585365563102524,5,9,1,1,1,7,0,0,NaN,11.9925565617824,11.9653642113684,0,6254137565,3253376386,0.00025,40,0,0,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.00146005840233521,4.0766001685455e-16,0
