N,interferenceMode,source,directEdgeCount,directGraphDiameter,topologyHash,planHash,routeAdmissible,unreachableRecipientCount,treeEdgeCount,maximumRecipientDepth,plannedTransmitterCount,baseReservedSlotCount,parentUnique,slotColoringProper,causalSlotOrder,linkErasureProbability,selectedRepetitions,previousRepetitionFailure,edgeFailureProbability,minimumRecipientDelivery,multicastFailureExact,multicastFailureUnionUpperBound,maximumPhysicalAttempts,maximumPhysicalBytes,reservedSlotCount,reservedDurationSec,wholeFloodAttempts,wholeFloodFailure,wholeFloodMaximumPhysicalAttempts,wholeFloodReservedSlotCount,hopLocalSlotSavings,logicalCliqueAttemptUndercountFactor,noLossAllRecipientsDelivered,replayAttempts,replayBytes,replayOfferedAirtimeSec,replayReservedDurationSec,replayCollisionRecipients,replayDuplicateForwards,replayFutureRandomReads,replayReceiverTruthReads,integerAccountingExact,airtimeAccountingExact,upstreamErasureCausalSilence,failedReplayAttempts
10,complete-interference-upper-bound,5,13,4,46082,797518,1,0,9,4,5,5,1,1,1,0.3,8,0.00196657900954167,6.561e-05,0.999737585826903,0.000590335055526636,0.00059049,40,3840,40,0.238884640185607,26,0.000847972971847654,130,130,90,40,1,40,3840,0.12288,0.238884640185607,0,0,0,0,1,0,1,8
10,complete-interference-upper-bound,6,13,4,46082,790216,1,0,9,3,4,4,1,1,1,0.05,4,0.00112443766403214,6.25e-06,0.999981250117187,5.62485937704027e-05,5.625e-05,16,1536,16,0.095553856074243,5,0.000154215642409772,20,20,4,16,1,16,1536,0.049152,0.095553856074243,0,0,0,0,1,0,1,4
10,complete-interference-upper-bound,6,13,4,46082,790216,1,0,9,3,4,4,1,1,1,0.2,6,0.00287631635119112,6.4e-05,0.999808012287738,0.000575852566017554,0.000576,24,2304,24,0.143330784111364,11,0.000800273533784726,44,44,20,24,1,24,2304,0.073728,0.143330784111364,0,0,0,0,1,1,1,6
10,complete-interference-upper-bound,6,13,4,46082,790216,1,0,9,3,4,4,1,1,1,0.3,8,0.00196657900954167,6.561e-05,0.999803182913734,0.000590335055526636,0.00059049,32,3072,32,0.191107712148486,19,0.000694667658246556,76,76,44,32,1,32,3072,0.098304,0.191107712148486,0,0,0,0,1,0,1,8
10,complete-interference-upper-bound,7,13,4,46082,798836,1,0,9,4,5,5,1,1,1,0.05,4,0.00112443766403214,6.25e-06,0.999975000234374,5.62485937704027e-05,5.625e-05,20,1920,20,0.119442320092804,5,0.000423716457355503,25,25,5,20,1,20,1920,0.06144,0.119442320092804,0,0,0,0,1,0,1,4
10,complete-interference-upper-bound,7,13,4,46082,798836,1,0,9,4,5,5,1,1,1,0.2,6,0.00287631635119112,6.4e-05,0.999744024574952,0.000575852566017554,0.000576,30,2880,30,0.179163480139206,14,0.000757401981992429,70,70,40,30,1,30,2880,0.09216,0.179163480139206,0,0,0,0,1,0,1,6
10,complete-interference-upper-bound,7,13,4,46082,798836,1,0,9,4,5,5,1,1,1,0.3,8,0.00196657900954167,6.561e-05,0.999737585826903,0.000590335055526636,0.00059049,40,3840,40,0.238884640185607,26,0.000847972971847654,130,130,90,40,1,40,3840,0.12288,0.238884640185607,0,0,0,0,1,0,1,8
10,complete-interference-upper-bound,8,13,4,46082,790950,1,0,9,3,4,4,1,1,1,0.05,4,0.00112443766403214,6.25e-06,0.999981250117187,5.62485937704027e-05,5.625e-05,16,1536,16,0.095553856074243,5,0.000154215642409772,20,20,4,16,1,16,1536,0.049152,0.095553856074243,0,0,0,0,1,0,1,4
10,complete-interference-upper-bound,8,13,4,46082,790950,1,0,9,3,4,4,1,1,1,0.2,6,0.00287631635119112,6.4e-05,0.999808012287738,0.000575852566017554,0.000576,24,2304,24,0.143330784111364,11,0.000800273533784726,44,44,20,24,1,24,2304,0.073728,0.143330784111364,0,0,0,0,1,1,1,6
10,complete-interference-upper-bound,8,13,4,46082,790950,1,0,9,3,4,4,1,1,1,0.3,8,0.00196657900954167,6.561e-05,0.999803182913734,0.000590335055526636,0.00059049,32,3072,32,0.191107712148486,19,0.000694667658246556,76,76,44,32,1,32,3072,0.098304,0.191107712148486,0,0,0,0,1,0,1,8
10,complete-interference-upper-bound,9,13,4,46082,800627,1,0,9,4,5,5,1,1,1,0.05,4,0.00112443766403214,6.25e-06,0.999975000234374,5.62485937704027e-05,5.625e-05,20,1920,20,0.119442320092804,5,0.000634512614963536,25,25,5,20,1,20,1920,0.06144,0.119442320092804,0,0,0,0,1,0,1,4
10,complete-interference-upper-bound,9,13,4,46082,800627,1,0,9,4,5,5,1,1,1,0.2,6,0.00287631635119112,6.4e-05,0.999744024574952,0.000575852566017554,0.000576,30,2880,30,0.179163480139206,15,0.000802323582210343,75,75,45,30,1,30,2880,0.09216,0.179163480139206,0,0,0,0,1,0,1,6
10,complete-interference-upper-bound,9,13,4,46082,800627,1,0,9,4,5,5,1,1,1,0.3,8,0.00196657900954167,6.561e-05,0.999737585826903,0.000590335055526636,0.00059049,40,3840,40,0.238884640185607,28,0.000940063299745471,140,140,100,40,1,40,3840,0.12288,0.238884640185607,0,0,0,0,1,0,1,8
10,complete-interference-upper-bound,10,13,4,46082,798225,1,0,9,3,5,5,1,1,1,0.05,4,0.00112443766403214,6.25e-06,0.999981250117187,5.62485937704027e-05,5.625e-05,20,1920,20,0.119442320092804,5,0.000212920299747471,25,25,5,20,1,20,1920,0.06144,0.119442320092804,0,0,0,0,1,0,1,4
10,complete-interference-upper-bound,10,13,4,46082,798225,1,0,9,3,5,5,1,1,1,0.2,6,0.00287631635119112,6.4e-05,0.999808012287738,0.000575852566017554,0.000576,30,2880,30,0.179163480139206,12,0.00056617813511869,60,60,30,30,1,30,2880,0.09216,0.179163480139206,0,0,0,0,1,0,1,6
10,complete-interference-upper-bound,10,13,4,46082,798225,1,0,9,3,5,5,1,1,1,0.3,8,0.00196657900954167,6.561e-05,0.999803182913734,0.000590335055526636,0.00059049,40,3840,40,0.238884640185607,20,0.000679309717104914,100,100,60,40,1,40,3840,0.12288,0.238884640185607,0,0,0,0,1,0,1,8
20,spatial-reuse-lower-bound,1,28,4,638762,10450484,1,0,19,2,10,2,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999987500039063,0.000118743320548842,0.00011875,40,3840,8,0.0477769280371215,4,0.000875819101562501,40,8,0,40,1,40,3840,0.12288,0.0477769280371215,0,0,0,0,1,0,1,4
20,spatial-reuse-lower-bound,1,28,4,638762,10450484,1,0,19,2,10,2,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.99997440016384,0.000243171985392698,0.0002432,70,6720,14,0.0836096240649626,9,0.000919159610015741,90,18,4,70,1,70,6720,0.21504,0.0836096240649626,0,0,0,0,1,0,1,7
20,spatial-reuse-lower-bound,1,28,4,638762,10450484,1,0,19,2,10,2,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999960634387421,0.000373910758484808,0.000373977,90,8640,18,0.107498088083523,14,0.000725289629148892,140,28,10,90,1,90,8640,0.27648,0.107498088083523,0,0,0,0,1,1,1,9
20,spatial-reuse-lower-bound,2,28,4,638762,10475866,1,0,19,3,10,3,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999981250117187,0.000118743320548842,0.00011875,40,3840,12,0.0716653920556822,5,0.000552060871103933,50,15,3,40,1,40,3840,0.12288,0.0716653920556822,0,0,0,0,1,1,1,4
20,spatial-reuse-lower-bound,2,28,4,638762,10475866,1,0,19,3,10,3,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.999961600491518,0.000243171985392698,0.0002432,70,6720,21,0.125414436097444,13,0.00072746495892154,130,39,18,70,1,70,6720,0.21504,0.125414436097444,0,0,0,0,1,0,1,7
20,spatial-reuse-lower-bound,2,28,4,638762,10475866,1,0,19,3,10,3,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999940952162254,0.000373910758484808,0.000373977,90,8640,27,0.161247132125285,22,0.000778721462095319,220,66,39,90,1,90,8640,0.27648,0.161247132125285,0,0,0,0,1,0,1,9
20,spatial-reuse-lower-bound,3,28,4,638762,10502646,1,0,19,4,11,4,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999975000234374,0.000118743320548842,0.00011875,44,4224,16,0.095553856074243,6,0.000354238193545406,66,24,8,44,1,44,4224,0.135168,0.095553856074243,0,0,0,0,1,0,1,4
20,spatial-reuse-lower-bound,3,28,4,638762,10502646,1,0,19,4,11,4,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.999948800983032,0.000243171985392698,0.0002432,77,7392,28,0.167219248129925,17,0.000941154987882903,187,68,40,77,1,77,7392,0.236544,0.167219248129925,0,0,0,0,1,1,1,7
20,spatial-reuse-lower-bound,3,28,4,638762,10502646,1,0,19,4,11,4,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999921270324492,0.000373910758484808,0.000373977,99,9504,36,0.214996176167047,33,0.000820578507623019,363,132,96,99,1,99,9504,0.304128,0.214996176167047,0,0,0,0,1,0,1,9
20,spatial-reuse-lower-bound,4,28,4,638762,10475447,1,0,19,3,9,3,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999981250117187,0.000118743320548842,0.00011875,36,3456,12,0.0716653920556822,5,0.000493356213766234,45,15,3,36,1,36,3456,0.110592,0.0716653920556822,0,0,0,0,1,0,1,4
20,spatial-reuse-lower-bound,4,28,4,638762,10475447,1,0,19,3,9,3,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.999961600491518,0.000243171985392698,0.0002432,63,6048,21,0.125414436097444,13,0.000638451907498368,117,39,18,63,1,63,6048,0.193536,0.125414436097444,0,0,0,0,1,0,1,7
20,spatial-reuse-lower-bound,4,28,4,638762,10475447,1,0,19,3,9,3,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999940952162254,0.000373910758484808,0.000373977,81,7776,27,0.161247132125285,22,0.000681795947317017,198,66,39,81,1,81,7776,0.248832,0.161247132125285,0,0,0,0,1,0,1,9
20,spatial-reuse-lower-bound,5,28,4,638762,10502712,1,0,19,4,10,4,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999975000234374,0.000118743320548842,0.00011875,40,3840,16,0.095553856074243,6,0.000314361514643425,60,24,8,40,1,40,3840,0.12288,0.095553856074243,0,0,0,0,1,1,1,4
20,spatial-reuse-lower-bound,5,28,4,638762,10502712,1,0,19,4,10,4,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.999948800983032,0.000243171985392698,0.0002432,70,6720,28,0.167219248129925,17,0.000812510489962824,170,68,40,70,1,70,6720,0.21504,0.167219248129925,0,0,0,0,1,0,1,7
20,spatial-reuse-lower-bound,5,28,4,638762,10502712,1,0,19,4,10,4,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999921270324492,0.000373910758484808,0.000373977,90,8640,36,0.214996176167047,32,0.000928595622052801,320,128,92,90,1,90,8640,0.27648,0.214996176167047,0,0,0,0,1,0,1,9
20,spatial-reuse-lower-bound,6,28,4,638762,10478755,1,0,19,3,9,3,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999981250117187,0.000118743320548842,0.00011875,36,3456,12,0.0716653920556822,5,0.000493356213766234,45,15,3,36,1,36,3456,0.110592,0.0716653920556822,0,0,0,0,1,0,1,4
20,spatial-reuse-lower-bound,6,28,4,638762,10478755,1,0,19,3,9,3,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.999961600491518,0.000243171985392698,0.0002432,63,6048,21,0.125414436097444,13,0.000638451907498368,117,39,18,63,1,63,6048,0.193536,0.125414436097444,0,0,0,0,1,0,1,7
20,spatial-reuse-lower-bound,6,28,4,638762,10478755,1,0,19,3,9,3,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999940952162254,0.000373910758484808,0.000373977,81,7776,27,0.161247132125285,22,0.000681795947317017,198,66,39,81,1,81,7776,0.248832,0.161247132125285,0,0,0,0,1,0,1,9
20,spatial-reuse-lower-bound,7,28,4,638762,10507796,1,0,19,4,10,4,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999975000234374,0.000118743320548842,0.00011875,40,3840,16,0.095553856074243,6,0.000314361514643425,60,24,8,40,1,40,3840,0.12288,0.095553856074243,0,0,0,0,1,1,1,4
20,spatial-reuse-lower-bound,7,28,4,638762,10507796,1,0,19,4,10,4,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.999948800983032,0.000243171985392698,0.0002432,70,6720,28,0.167219248129925,17,0.000812510489962824,170,68,40,70,1,70,6720,0.21504,0.167219248129925,0,0,0,0,1,0,1,7
20,spatial-reuse-lower-bound,7,28,4,638762,10507796,1,0,19,4,10,4,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999921270324492,0.000373910758484808,0.000373977,90,8640,36,0.214996176167047,32,0.000928595622052801,320,128,92,90,1,90,8640,0.27648,0.214996176167047,0,0,0,0,1,0,1,9
20,spatial-reuse-lower-bound,8,28,4,638762,10482063,1,0,19,3,9,3,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999981250117187,0.000118743320548842,0.00011875,36,3456,12,0.0716653920556822,5,0.000493356213766234,45,15,3,36,1,36,3456,0.110592,0.0716653920556822,0,0,0,0,1,0,1,4
20,spatial-reuse-lower-bound,8,28,4,638762,10482063,1,0,19,3,9,3,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.999961600491518,0.000243171985392698,0.0002432,63,6048,21,0.125414436097444,13,0.000638451907498368,117,39,18,63,1,63,6048,0.193536,0.125414436097444,0,0,0,0,1,0,1,7
20,spatial-reuse-lower-bound,8,28,4,638762,10482063,1,0,19,3,9,3,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999940952162254,0.000373910758484808,0.000373977,81,7776,27,0.161247132125285,22,0.000681795947317017,198,66,39,81,1,81,7776,0.248832,0.161247132125285,0,0,0,0,1,0,1,9
20,spatial-reuse-lower-bound,9,28,4,638762,10512888,1,0,19,4,10,4,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999975000234374,0.000118743320548842,0.00011875,40,3840,16,0.095553856074243,6,0.000314361514643425,60,24,8,40,1,40,3840,0.12288,0.095553856074243,0,0,0,0,1,1,1,4
20,spatial-reuse-lower-bound,9,28,4,638762,10512888,1,0,19,4,10,4,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.999948800983032,0.000243171985392698,0.0002432,70,6720,28,0.167219248129925,17,0.000812510489962824,170,68,40,70,1,70,6720,0.21504,0.167219248129925,0,0,0,0,1,0,1,7
20,spatial-reuse-lower-bound,9,28,4,638762,10512888,1,0,19,4,10,4,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999921270324492,0.000373910758484808,0.000373977,90,8640,36,0.214996176167047,32,0.000928595622052801,320,128,92,90,1,90,8640,0.27648,0.214996176167047,0,0,0,0,1,0,1,9
20,spatial-reuse-lower-bound,10,28,4,638762,10485371,1,0,19,3,9,3,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999981250117187,0.000118743320548842,0.00011875,36,3456,12,0.0716653920556822,5,0.000493356213766234,45,15,3,36,1,36,3456,0.110592,0.0716653920556822,0,0,0,0,1,0,1,4
20,spatial-reuse-lower-bound,10,28,4,638762,10485371,1,0,19,3,9,3,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.999961600491518,0.000243171985392698,0.0002432,63,6048,21,0.125414436097444,13,0.000638451907498368,117,39,18,63,1,63,6048,0.193536,0.125414436097444,0,0,0,0,1,0,1,7
20,spatial-reuse-lower-bound,10,28,4,638762,10485371,1,0,19,3,9,3,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999940952162254,0.000373910758484808,0.000373977,81,7776,27,0.161247132125285,22,0.000681795947317017,198,66,39,81,1,81,7776,0.248832,0.161247132125285,0,0,0,0,1,0,1,9
20,spatial-reuse-lower-bound,11,28,4,638762,10517988,1,0,19,4,10,4,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999975000234374,0.000118743320548842,0.00011875,40,3840,16,0.095553856074243,6,0.000314361514643425,60,24,8,40,1,40,3840,0.12288,0.095553856074243,0,0,0,0,1,1,1,4
20,spatial-reuse-lower-bound,11,28,4,638762,10517988,1,0,19,4,10,4,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.999948800983032,0.000243171985392698,0.0002432,70,6720,28,0.167219248129925,17,0.000812510489962824,170,68,40,70,1,70,6720,0.21504,0.167219248129925,0,0,0,0,1,0,1,7
20,spatial-reuse-lower-bound,11,28,4,638762,10517988,1,0,19,4,10,4,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999921270324492,0.000373910758484808,0.000373977,90,8640,36,0.214996176167047,32,0.000928595622052801,320,128,92,90,1,90,8640,0.27648,0.214996176167047,0,0,0,0,1,0,1,9
20,spatial-reuse-lower-bound,12,28,4,638762,10488679,1,0,19,3,9,3,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999981250117187,0.000118743320548842,0.00011875,36,3456,12,0.0716653920556822,5,0.000493356213766234,45,15,3,36,1,36,3456,0.110592,0.0716653920556822,0,0,0,0,1,0,1,4
20,spatial-reuse-lower-bound,12,28,4,638762,10488679,1,0,19,3,9,3,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.999961600491518,0.000243171985392698,0.0002432,63,6048,21,0.125414436097444,13,0.000638451907498368,117,39,18,63,1,63,6048,0.193536,0.125414436097444,0,0,0,0,1,0,1,7
20,spatial-reuse-lower-bound,12,28,4,638762,10488679,1,0,19,3,9,3,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999940952162254,0.000373910758484808,0.000373977,81,7776,27,0.161247132125285,22,0.000681795947317017,198,66,39,81,1,81,7776,0.248832,0.161247132125285,0,0,0,0,1,0,1,9
20,spatial-reuse-lower-bound,13,28,4,638762,10523096,1,0,19,4,10,4,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999975000234374,0.000118743320548842,0.00011875,40,3840,16,0.095553856074243,6,0.000314361514643425,60,24,8,40,1,40,3840,0.12288,0.095553856074243,0,0,0,0,1,1,1,4
20,spatial-reuse-lower-bound,13,28,4,638762,10523096,1,0,19,4,10,4,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.999948800983032,0.000243171985392698,0.0002432,70,6720,28,0.167219248129925,17,0.000812510489962824,170,68,40,70,1,70,6720,0.21504,0.167219248129925,0,0,0,0,1,0,1,7
20,spatial-reuse-lower-bound,13,28,4,638762,10523096,1,0,19,4,10,4,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999921270324492,0.000373910758484808,0.000373977,90,8640,36,0.214996176167047,32,0.000928595622052802,320,128,92,90,1,90,8640,0.27648,0.214996176167047,0,0,0,0,1,0,1,9
20,spatial-reuse-lower-bound,14,28,4,638762,10491987,1,0,19,3,9,3,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999981250117187,0.000118743320548842,0.00011875,36,3456,12,0.0716653920556822,5,0.000493356213766234,45,15,3,36,1,36,3456,0.110592,0.0716653920556822,0,0,0,0,1,0,1,4
20,spatial-reuse-lower-bound,14,28,4,638762,10491987,1,0,19,3,9,3,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.999961600491518,0.000243171985392698,0.0002432,63,6048,21,0.125414436097444,13,0.000638451907498368,117,39,18,63,1,63,6048,0.193536,0.125414436097444,0,0,0,0,1,0,1,7
20,spatial-reuse-lower-bound,14,28,4,638762,10491987,1,0,19,3,9,3,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999940952162254,0.000373910758484808,0.000373977,81,7776,27,0.161247132125285,22,0.000681795947317017,198,66,39,81,1,81,7776,0.248832,0.161247132125285,0,0,0,0,1,0,1,9
20,spatial-reuse-lower-bound,15,28,4,638762,10528212,1,0,19,4,10,4,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999975000234374,0.000118743320548842,0.00011875,40,3840,16,0.095553856074243,6,0.000314361514643425,60,24,8,40,1,40,3840,0.12288,0.095553856074243,0,0,0,0,1,1,1,4
20,spatial-reuse-lower-bound,15,28,4,638762,10528212,1,0,19,4,10,4,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.999948800983032,0.000243171985392698,0.0002432,70,6720,28,0.167219248129925,17,0.000812510489962824,170,68,40,70,1,70,6720,0.21504,0.167219248129925,0,0,0,0,1,0,1,7
20,spatial-reuse-lower-bound,15,28,4,638762,10528212,1,0,19,4,10,4,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999921270324492,0.000373910758484808,0.000373977,90,8640,36,0.214996176167047,32,0.000928595622052802,320,128,92,90,1,90,8640,0.27648,0.214996176167047,0,0,0,0,1,0,1,9
20,spatial-reuse-lower-bound,16,28,4,638762,10495295,1,0,19,3,9,3,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999981250117187,0.000118743320548842,0.00011875,36,3456,12,0.0716653920556822,5,0.000493356213766234,45,15,3,36,1,36,3456,0.110592,0.0716653920556822,0,0,0,0,1,0,1,4
20,spatial-reuse-lower-bound,16,28,4,638762,10495295,1,0,19,3,9,3,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.999961600491518,0.000243171985392698,0.0002432,63,6048,21,0.125414436097444,13,0.000638451907498368,117,39,18,63,1,63,6048,0.193536,0.125414436097444,0,0,0,0,1,0,1,7
20,spatial-reuse-lower-bound,16,28,4,638762,10495295,1,0,19,3,9,3,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999940952162254,0.000373910758484808,0.000373977,81,7776,27,0.161247132125285,22,0.000681795947317017,198,66,39,81,1,81,7776,0.248832,0.161247132125285,0,0,0,0,1,0,1,9
20,spatial-reuse-lower-bound,17,28,4,638762,10533336,1,0,19,4,10,4,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999975000234374,0.000118743320548842,0.00011875,40,3840,16,0.095553856074243,6,0.000314361514643425,60,24,8,40,1,40,3840,0.12288,0.095553856074243,0,0,0,0,1,1,1,4
20,spatial-reuse-lower-bound,17,28,4,638762,10533336,1,0,19,4,10,4,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.999948800983032,0.000243171985392698,0.0002432,70,6720,28,0.167219248129925,17,0.000812510489962824,170,68,40,70,1,70,6720,0.21504,0.167219248129925,0,0,0,0,1,0,1,7
20,spatial-reuse-lower-bound,17,28,4,638762,10533336,1,0,19,4,10,4,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999921270324492,0.000373910758484808,0.000373977,90,8640,36,0.214996176167047,32,0.000928595622052802,320,128,92,90,1,90,8640,0.27648,0.214996176167047,0,0,0,0,1,0,1,9
20,spatial-reuse-lower-bound,18,28,4,638762,10498603,1,0,19,3,9,3,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999981250117187,0.000118743320548842,0.00011875,36,3456,12,0.0716653920556822,5,0.000493356213766234,45,15,3,36,1,36,3456,0.110592,0.0716653920556822,0,0,0,0,1,0,1,4
20,spatial-reuse-lower-bound,18,28,4,638762,10498603,1,0,19,3,9,3,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.999961600491518,0.000243171985392698,0.0002432,63,6048,21,0.125414436097444,13,0.000638451907498368,117,39,18,63,1,63,6048,0.193536,0.125414436097444,0,0,0,0,1,0,1,7
20,spatial-reuse-lower-bound,18,28,4,638762,10498603,1,0,19,3,9,3,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999940952162254,0.000373910758484808,0.000373977,81,7776,27,0.161247132125285,22,0.000681795947317017,198,66,39,81,1,81,7776,0.248832,0.161247132125285,0,0,0,0,1,0,1,9
20,spatial-reuse-lower-bound,19,28,4,638762,10542762,1,0,19,4,10,4,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999975000234374,0.000118743320548842,0.00011875,40,3840,16,0.095553856074243,6,0.000354238193545406,60,24,8,40,1,40,3840,0.12288,0.095553856074243,0,0,0,0,1,0,1,4
20,spatial-reuse-lower-bound,19,28,4,638762,10542762,1,0,19,4,10,4,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.999948800983032,0.000243171985392698,0.0002432,70,6720,28,0.167219248129925,17,0.000941154987882903,170,68,40,70,1,70,6720,0.21504,0.167219248129925,0,0,0,0,1,0,1,7
20,spatial-reuse-lower-bound,19,28,4,638762,10542762,1,0,19,4,10,4,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999921270324492,0.000373910758484808,0.000373977,90,8640,36,0.214996176167047,33,0.000820578507623019,330,132,96,90,1,90,8640,0.27648,0.214996176167047,0,0,0,0,1,1,1,9
20,spatial-reuse-lower-bound,20,28,4,638762,10507508,1,0,19,3,10,3,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999981250117187,0.000118743320548842,0.00011875,40,3840,12,0.0716653920556822,5,0.000552060871103933,50,15,3,40,1,40,3840,0.12288,0.0716653920556822,0,0,0,0,1,1,1,4
20,spatial-reuse-lower-bound,20,28,4,638762,10507508,1,0,19,3,10,3,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.999961600491518,0.000243171985392698,0.0002432,70,6720,21,0.125414436097444,13,0.000727464958921541,130,39,18,70,1,70,6720,0.21504,0.125414436097444,0,0,0,0,1,0,1,7
20,spatial-reuse-lower-bound,20,28,4,638762,10507508,1,0,19,3,10,3,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999940952162254,0.000373910758484808,0.000373977,90,8640,27,0.161247132125285,22,0.000778721462095319,220,66,39,90,1,90,8640,0.27648,0.161247132125285,0,0,0,0,1,0,1,9
20,complete-interference-upper-bound,1,28,4,638762,11103848,1,0,19,2,10,10,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999987500039063,0.000118743320548842,0.00011875,40,3840,40,0.238884640185607,4,0.000875819101562501,40,40,0,40,1,40,3840,0.12288,0.238884640185607,0,0,0,0,1,0,1,4
20,complete-interference-upper-bound,1,28,4,638762,11103848,1,0,19,2,10,10,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.99997440016384,0.000243171985392698,0.0002432,70,6720,70,0.418048120324813,9,0.000919159610015741,90,90,20,70,1,70,6720,0.21504,0.418048120324813,0,0,0,0,1,0,1,7
20,complete-interference-upper-bound,1,28,4,638762,11103848,1,0,19,2,10,10,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999960634387421,0.000373910758484808,0.000373977,90,8640,90,0.537490440417617,14,0.000725289629148892,140,140,50,90,1,90,8640,0.27648,0.537490440417617,0,0,0,0,1,0,1,9
20,complete-interference-upper-bound,2,28,4,638762,11118878,1,0,19,3,10,10,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999981250117187,0.000118743320548842,0.00011875,40,3840,40,0.238884640185607,5,0.000552060871103933,50,50,10,40,1,40,3840,0.12288,0.238884640185607,0,0,0,0,1,0,1,4
20,complete-interference-upper-bound,2,28,4,638762,11118878,1,0,19,3,10,10,1,1,1,0.2,7,0.00121529983795166,1.28e-05,0.999961600491518,0.000243171985392698,0.0002432,70,6720,70,0.418048120324813,13,0.00072746495892154,130,130,60,70,1,70,6720,0.21504,0.418048120324813,0,0,0,0,1,0,1,7
20,complete-interference-upper-bound,2,28,4,638762,11118878,1,0,19,3,10,10,1,1,1,0.3,9,0.00124585417467427,1.9683e-05,0.999940952162254,0.000373910758484808,0.000373977,90,8640,90,0.537490440417617,22,0.000778721462095319,220,220,130,90,1,90,8640,0.27648,0.537490440417617,0,0,0,0,1,0,1,9
20,complete-interference-upper-bound,3,28,4,638762,11174284,1,0,19,4,11,11,1,1,1,0.05,4,0.00237233001663295,6.25e-06,0.999975000234374,0.000118743320548842,0.00011875,44,4224,44,0.262773104204168,6,0.000354238193545406,66,66,22,44,1,44,4224,0.135168,0.262773104204168,0,0,0,0,1,0,1,4
