stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,originalMacType,armKind,route,accessDesign,ackDesign,schedulerMode,oracleFlag,PERIODIC_RATE_HZ,TARGET_RATE_HZ,MEAN_NODE_GOODPUT_HZ,MIN_NODE_GOODPUT_HZ,MEAN_GOODPUT_MARGIN_HZ,MIN_GOODPUT_MARGIN_HZ,SERVICE_ADMISSIONS,SERVICE_COMPLETIONS,SERVICE_REPLACEMENTS,VIRTUAL_DEFICIT_MAX,VIRTUAL_DEFICIT_TERMINAL,MAX_STARVATION_SEC,SERVICE_DECISIONS,FIFO_COMPARABLE_DECISIONS,PRIORITY_DIFFERS_FIFO,PRIORITY_DIFFERS_FIFO_FRACTION,RECEIVER_TRUTH_READS,FUTURE_RANDOM_READS,SERVICE_DECISION_LOG_VALID,ENDOGENOUS_COLLISION_FRAMES,PROJECTION_FLAG,DTSA_DECISIONS,DTSA_DISAGREEMENTS,DTSA_DISAGREEMENT_FRACTION,AGE_GAIN_ELIGIBLE,ZMAC_OWNER_ATTEMPTS,ZMAC_CONTENTION_ATTEMPTS,DELTA_FINAL_PHASE,PUBLIC_FEEDBACK_COUNT,PUBLIC_FEEDBACK_AIRTIME,CHARGED_OFFERED_UTIL,MECHANISM_ACTIVATIONS,cellRole,controlReach,DISTRIBUTED_FLAG,IDEAL_FLAG,EXP21_TRACE_HASH_EXACT,RESERVATION_EPOCHS,CONTROL_FRAMES,CONTROL_REQUEST_FRAMES,CONTROL_RESPONSE_FRAMES,CONTROL_COMMIT_FRAMES,CONTROL_RECIPIENT_ATTEMPTS,CONTROL_RECIPIENT_SUCCESS,CONTROL_RECIPIENT_LOSS,CONTROL_ACCOUNTING_CLOSE,CONTROL_AIRTIME,CONTROL_OVERHEAD_FRACTION,RESERVATION_NACKS,RESERVATION_MIGRATIONS,RESERVATION_SCHEDULE_CHANGES,SCHEDULE_CONFLICT_FRACTION,FIRST_CONVERGENCE_SEC,CONVERGED_BY_2SEC,CHURN_APPLIED,CHURN_RECOVERY_SEC,RECOVERED_BY_2SEC,FINAL_ASSIGNED_NODES,FINAL_FULL_UNIQUE,MAX_ABS_CLOCK_OFFSET_SEC,MAX_ABS_CLOCK_DRIFT_PPM,LOCAL_SCHEDULE_ONLY,EXP21C_TRACE_HASH_EXACT,CONTINUOUS_START_OPPORTUNITIES,CONTINUOUS_START_ATTEMPTS,CONTINUOUS_GUARD_SEC,CONTINUOUS_SLOT_SEC,CONTINUOUS_SYNC_SEC,CONTINUOUS_MAX_CLOCK_RESIDUAL,CONTINUOUS_MAX_OFFSET_BOUND_SEC,CONTINUOUS_MAX_DRIFT_BOUND_PPM,CONTINUOUS_REALIZED_MAX_DRIFT_PPM,CONTINUOUS_EXACT_AIRTIME,DSTR_NATIVE_FLAG,DSTR_WARM_FLAG,DSTR_SCHEDULE_HASH_EXACT,DSTR_KERNEL_TRACE_HASH_EXACT,DSTR_KERNEL_CONFIG_HASH,DSTR_SCHEDULED_DATA_ATTEMPTS,DSTR_EXPECTED_DATA_COLLISION_FRAMES,DSTR_DATA_OPPORTUNITIES,DSTR_DATA_ATTEMPTS,DSTR_DATA_SKIPPED_NO_QUEUE,DSTR_DATA_COLLISION_WITNESS_MATCH,DSTR_MANAGEMENT_BUSY_SLOTS,DSTR_MANAGEMENT_ATTEMPTS,DSTR_MANAGEMENT_AIRTIME,DSTR_MANAGEMENT_RECIPIENT_ATTEMPTS,DSTR_MANAGEMENT_RECIPIENT_SUCCESS,DSTR_MANAGEMENT_RECIPIENT_ERASURE,DSTR_MANAGEMENT_RECIPIENT_COLLISION,DSTR_MANAGEMENT_COLLISION_SLOTS,DSTR_MANAGEMENT_ACCOUNTING_CLOSE,DSTR_CROSS_PLANE_OVERLAPS,DSTR_FIRST_CONVERGENCE_SEC,DSTR_KERNEL_FIRST_RESOLUTION_FRAME,DSTR_KERNEL_FIRST_CONVERGENCE_FRAME,DSTR_KERNEL_FINAL_RESOLVED,DSTR_KERNEL_FINAL_COLLISION_FREE,DSTR_KERNEL_FINAL_FRAME_AGREEMENT,DSTR_KERNEL_FINAL_DATA_SLOTS,DSTR_LAST_DATA_TIME,DSTR_LAST_CONTROL_TIME
prior-art-integration-falsification,16036106,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP21D D-STR closed-loop integration,dstr-native,2,50,periodic,D-STR native acquisition,none,10,ring2,di,tdma,1,1,0,1,0.2,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0516119564231148,0.548491951249103,0,0,NaN,NaN,NaN,NaN,0.0371403850313649,0.0600000000000005,0.0600000000000005,0.0600000000000005,NaN,NaN,6000,2495,2494,0,0,5746,5744,0,0,0,0,1,2,0,0,0,0,3503,0,0,1,32,32,0,0,0,0,0,0,0,0.621128020160794,0,0,0,0,0,0,0,0,0,0,0.988672000000037,7.66464000000045,0,0,0,0,2.37281280000009,207.833333333333,478.666666666667,0,0.0100357620291783,0.01902293397337,NaN,NaN,0.999954343184916,5744,0,0,0,0,0,0.5953674,0,576753,0,410907079,0,179655041917,tdma,prior-art-native,none,continuous-dstr-replay,none,continuous-dstr-replay,NaN,50,NaN,20.7833333333333,20.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2495,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.988672000000037,2495,nominal,full,1,0,1950580108230,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.09497252850114,0,0,NaN,NaN,10,0,0,0,1,692510255428,2495,2495,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,1,0,5072938608,389802582659,1591289,2495,0,2495,2495,0,1,428,1367,4.199424,6219,1566,0,4653,254,1,0,2.09497252850114,7,41,1,1,1,8,11.9991357580703,11.9702395852634
prior-art-integration-falsification,16036106,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP21D D-STR closed-loop integration,dstr-oracle-warm,3,50,periodic,D-STR oracle-warm,none,10,ring2,di,tdma,1,1,0,1,0.2,0.097,0.097,0.0277777777777778,0.0277777777777778,0.908052342238767,0.419277404043477,0,0,NaN,NaN,NaN,NaN,1.32991563919531,10.46,11.7,12,NaN,NaN,6000,3690,3690,0,0,8118,7380,738,0,0,0,0,0,0,369,0.1,0,2310,0,0,1,32,32,0,0,0,0,0,0,0,0.377855999999991,0,0,0,0,0,0,0,0,0,0,0.944639999999997,11.33568,0,0,0,0,2.26713599999999,307.5,615,0,0.00998360576920608,0.0189870248889956,NaN,NaN,1,8118,0,0,0,0,0,0.7673621,0,576753,0,410907079,0,179984959497,tdma,oracle-cost-decomposition,none,continuous-dstr-replay,none,continuous-dstr-replay,NaN,50,NaN,30.75,30.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3690,NaN,NaN,NaN,0,0,1,369,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.944639999999997,3690,nominal,full,0,1,1950580108230,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NaN,NaN,10,0,0,0,1,692510255428,3690,3690,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,0,1,4473283765,389802582659,1591289,3690,0,3690,3690,0,0,0,0,0,0,0,0,0,0,1,0,0,7,41,1,1,1,8,11.9919117148686,-Inf
prior-art-integration-falsification,16036107,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP21D D-STR closed-loop integration,periodic-static-tdma-p8p333,1,8.33333333333333,periodic,Periodic static TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,0.4,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0536874705234332,0.531556505636584,0,0,9.72916024182561,12.4579860119934,0,1.03664397070012,0.0717503392130257,0.120000000000001,0.139999999999999,0.140000000000001,NaN,NaN,500,500,500,0,0,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.127999999999983,0,0,0,0.131528688003486,0.161384120484903,0,0,0,0,0,0.127999999999999,1.53599999999999,0,0,0,0,0.307199999999998,41.6666666666667,91.6666666666667,0,0.00918017770310867,0.0172404738749555,NaN,NaN,1,1100,0,0,0,0,0,0.948750200000001,0,1602179,0,110997400,0,259531358,tdma,ideal-service-reference,none,continuous-local-static-tdma,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,8.33333333333333,8.33333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.127999999999999,500,nominal,full,0,1,503160463339,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,5,1,0,0,1,189158564676,3322,500,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
prior-art-integration-falsification,16036107,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP21D D-STR closed-loop integration,dstr-native,2,50,periodic,D-STR native acquisition,none,5,ring2,6dof,tdma,1,1,0,1,0.4,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0322359436283534,0.558349076743598,0,0,9.70839129926992,12.3967016167762,0,1.03680633600026,0.0306739032112166,0.0400000000000009,0.0400000000000009,0.0400000000000009,NaN,NaN,3000,1626,1625,0,0,3571,3567,2,0,0,0,1,2,0,2,0.001230012300123,0,1371,0,0,1,32,32,0,0,0,0,0,0,0,0.478792020160789,0,0,0,0,0,0,0,0,0,0,0.502784000000008,4.99507200000009,0,0,0,0,1.20668160000002,135.416666666667,297.25,0,0.0100289333185317,0.0189931203648144,NaN,NaN,0.999988639182324,3569,0,0,0,0,0,0.4084344,0,1602179,0,110997400,0,173754854253,tdma,prior-art-native,none,continuous-dstr-replay,none,continuous-dstr-replay,NaN,50,NaN,27.0833333333333,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1626,NaN,NaN,NaN,0,0,1,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.502784000000008,1626,nominal,full,1,0,503160463339,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.780196665786632,1,0,NaN,NaN,5,1,0,0,1,189158564676,1626,1626,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,1,0,2887774519,100710309471,1222249,1626,0,1626,1626,0,0,249,338,1.038336,1112,760,0,352,59,1,0,0.780196665786632,7,16,1,1,1,5,11.9991357580704,11.95579149886
prior-art-integration-falsification,16036107,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP21D D-STR closed-loop integration,dstr-oracle-warm,3,50,periodic,D-STR oracle-warm,none,5,ring2,6dof,tdma,1,1,0,1,0.4,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0321966647079137,0.558399947610365,0,0,9.54298937568909,12.2428743144334,0,1.0367593915747,0.0305744007236545,0.0400000000000009,0.0400000000000009,0.0400000000000009,NaN,NaN,3000,1660,1660,0,0,3652,3652,0,0,0,0,0,0,0,0,0,0,1338,0,0,1,32,32,0,0,0,0,0,0,0,0.424959999999989,0,0,0,0,0,0,0,0,0,0,0.424960000000009,5.09952000000011,0,0,0,0,1.01990400000002,138.333333333333,304.333333333333,0,0.010011225937231,0.0190049246129848,NaN,NaN,1,3652,0,0,0,0,0,0.3981593,0,1602179,0,110997400,0,173430909869,tdma,oracle-cost-decomposition,none,continuous-dstr-replay,none,continuous-dstr-replay,NaN,50,NaN,27.6666666666667,27.6666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.424960000000009,1660,nominal,full,0,1,503160463339,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NaN,NaN,5,1,0,0,1,189158564676,1660,1660,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,0,1,2139731962,100710309471,1222249,1660,0,1660,1660,0,1,0,0,0,0,0,0,0,0,1,0,0,7,16,1,1,1,5,11.9882996932677,-Inf
prior-art-integration-falsification,16036107,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP21D D-STR closed-loop integration,periodic-static-tdma-p8p333,1,8.33333333333333,periodic,Periodic static TDMA 8.333 Hz,none,10,ring2,di,tdma,1,1,0,1,0.2,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0903078327135447,0.510195890352446,0,0,NaN,NaN,NaN,NaN,0.0809085009733941,0.140000000000001,0.140000000000001,0.140000000000001,NaN,NaN,1000,1000,1000,0,0,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.255999999999968,0,0,0,0.256035114032822,0.299738183979355,0,0,0,0,0,0.255999999999998,3.07199999999997,0,0,0,0,0.614399999999994,83.3333333333333,191.666666666667,0,0.0182102317052688,0.0344806706828283,NaN,NaN,1,2300,0,0,0,0,0,1.1387516,0,62549,0,410907079,0,269851175,tdma,ideal-service-reference,none,continuous-local-static-tdma,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,8.33333333333333,8.33333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.255999999999998,1000,nominal,full,0,1,1949560722880,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,10,1,0,0,1,692522351001,3322,1000,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
prior-art-integration-falsification,16036107,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP21D D-STR closed-loop integration,dstr-native,2,50,periodic,D-STR native acquisition,none,10,ring2,di,tdma,1,1,0,1,0.2,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0516309928082429,0.548193296331181,0,0,NaN,NaN,NaN,NaN,0.0371360588362535,0.0600000000000005,0.0600000000000005,0.0600000000000005,NaN,NaN,6000,2459,2457,0,0,5647,5639,4,0,0,0,2,4,0,4,0.00162667751118341,0,3536,0,0,1,32,32,0,0,0,0,0,0,0,0.595528020160794,0,0,0,0,0,0,0,0,0,0,0.924160000000035,7.55404800000043,0,0,0,0,2.21798400000008,204.75,469.916666666667,0,0.0100142874429713,0.0190157302292064,NaN,NaN,0.999946829391917,5643,0,0,0,0,0,0.6479983,0,62549,0,410907079,0,179421805076,tdma,prior-art-native,none,continuous-dstr-replay,none,continuous-dstr-replay,NaN,50,NaN,20.475,20.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2459,NaN,NaN,NaN,0,0,1,4,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.924160000000035,2459,nominal,full,1,0,1949560722880,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.05215825273011,0,0,NaN,NaN,10,0,0,0,1,692522351001,2459,2459,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,1,0,4666129600,390055019628,1591289,2459,4,2459,2459,0,1,367,1151,3.53587199999999,5329,1440,0,3889,207,1,0,3.05215825273011,12,58,1,1,1,8,11.9991357580703,11.9846876716668
prior-art-integration-falsification,16036107,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP21D D-STR closed-loop integration,dstr-oracle-warm,3,50,periodic,D-STR oracle-warm,none,10,ring2,di,tdma,1,1,0,1,0.2,0.097,0.097,0.0277777777777778,0.0277777777777778,0.908052342238767,0.419277404043477,0,0,NaN,NaN,NaN,NaN,1.32991563919531,10.46,11.7,12,NaN,NaN,6000,3690,3690,0,0,8118,7380,738,0,0,0,0,0,0,369,0.1,0,2310,0,0,1,32,32,0,0,0,0,0,0,0,0.377855999999991,0,0,0,0,0,0,0,0,0,0,0.944639999999997,11.33568,0,0,0,0,2.26713599999999,307.5,615,0,0.00998360576920608,0.0189870248889956,NaN,NaN,1,8118,0,0,0,0,0,0.779648299999999,0,62549,0,410907079,0,180023846365,tdma,oracle-cost-decomposition,none,continuous-dstr-replay,none,continuous-dstr-replay,NaN,50,NaN,30.75,30.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3690,NaN,NaN,NaN,0,0,1,369,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.944639999999997,3690,nominal,full,0,1,1949560722880,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NaN,NaN,10,0,0,0,1,692522351001,3690,3690,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,0,1,4473648812,390055019628,1591289,3690,0,3690,3690,0,0,0,0,0,0,0,0,0,0,1,0,0,12,58,1,1,1,8,11.9919117148686,-Inf
prior-art-integration-falsification,16036108,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP21D D-STR closed-loop integration,periodic-static-tdma-p8p333,1,8.33333333333333,periodic,Periodic static TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,0.4,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0536874705234332,0.531556505636584,0,0,9.72916024182561,12.4579860119934,0,1.03664397070012,0.0717503392130257,0.120000000000001,0.139999999999999,0.140000000000001,NaN,NaN,500,500,500,0,0,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.127999999999983,0,0,0,0.131528688003486,0.161384120484903,0,0,0,0,0,0.127999999999999,1.53599999999999,0,0,0,0,0.307199999999998,41.6666666666667,91.6666666666667,0,0.00918017770310867,0.0172404738749555,NaN,NaN,1,1100,0,0,0,0,0,0.9389137,0,552747,0,110997400,0,259531360,tdma,ideal-service-reference,none,continuous-local-static-tdma,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,8.33333333333333,8.33333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.127999999999999,500,nominal,full,0,1,503407947288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,5,1,0,0,1,188563228368,3322,500,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
prior-art-integration-falsification,16036108,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP21D D-STR closed-loop integration,dstr-native,2,50,periodic,D-STR native acquisition,none,5,ring2,6dof,tdma,1,1,0,1,0.4,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0321942077044825,0.558382314275095,0,0,9.61011121243724,12.3608988061933,0,1.03681152017853,0.0305744007236545,0.0400000000000009,0.0400000000000009,0.0400000000000009,NaN,NaN,3000,1629,1629,0,0,3585,3581,4,0,0,0,0,0,0,4,0.00245549416820135,0,1368,0,0,1,32,32,0,0,0,0,0,0,0,0.481791999999988,0,0,0,0,0,0,0,0,0,0,0.508416000000008,5.00428800000009,0,0,0,0,1.22019840000002,135.75,298.416666666667,0,0.0099933526835178,0.0190005908076687,NaN,NaN,0.999994724257675,3585,0,0,0,0,0,0.4004371,0,552747,0,110997400,0,173766471100,tdma,prior-art-native,none,continuous-dstr-replay,none,continuous-dstr-replay,NaN,50,NaN,27.15,27.0833333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1629,NaN,NaN,NaN,0,0,1,4,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.508416000000008,1629,nominal,full,1,0,503407947288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.682672082563303,1,0,NaN,NaN,5,1,0,0,1,188563228368,1629,1629,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,1,0,2837340558,100604589222,1222249,1629,4,1629,1629,0,1,255,357,1.096704,1154,748,0,406,68,1,0,0.682672082563303,7,14,1,1,1,5,11.9846876716669,11.7824144620185
prior-art-integration-falsification,16036108,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP21D D-STR closed-loop integration,dstr-oracle-warm,3,50,periodic,D-STR oracle-warm,none,5,ring2,6dof,tdma,1,1,0,1,0.4,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0321966647079137,0.558399947610365,0,0,9.54298937568909,12.2428743144334,0,1.0367593915747,0.0305744007236545,0.0400000000000009,0.0400000000000009,0.0400000000000009,NaN,NaN,3000,1660,1660,0,0,3652,3652,0,0,0,0,0,0,0,0,0,0,1338,0,0,1,32,32,0,0,0,0,0,0,0,0.424959999999989,0,0,0,0,0,0,0,0,0,0,0.424960000000009,5.09952000000011,0,0,0,0,1.01990400000002,138.333333333333,304.333333333333,0,0.010011225937231,0.0190049246129848,NaN,NaN,1,3652,0,0,0,0,0,0.4043918,0,552747,0,110997400,0,173428899783,tdma,oracle-cost-decomposition,none,continuous-dstr-replay,none,continuous-dstr-replay,NaN,50,NaN,27.6666666666667,27.6666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.424960000000009,1660,nominal,full,0,1,503407947288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NaN,NaN,5,1,0,0,1,188563228368,1660,1660,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,0,1,2140040735,100604589222,1222249,1660,0,1660,1660,0,1,0,0,0,0,0,0,0,0,1,0,0,7,14,1,1,1,5,11.9882996932677,-Inf
prior-art-integration-falsification,16036108,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP21D D-STR closed-loop integration,periodic-static-tdma-p8p333,1,8.33333333333333,periodic,Periodic static TDMA 8.333 Hz,none,10,ring2,di,tdma,1,1,0,1,0.2,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0903078327135447,0.510195890352446,0,0,NaN,NaN,NaN,NaN,0.0809085009733941,0.140000000000001,0.140000000000001,0.140000000000001,NaN,NaN,1000,1000,1000,0,0,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.255999999999968,0,0,0,0.256035114032822,0.299738183979355,0,0,0,0,0,0.255999999999998,3.07199999999997,0,0,0,0,0.614399999999994,83.3333333333333,191.666666666667,0,0.0182102317052688,0.0344806706828283,NaN,NaN,1,2300,0,0,0,0,0,1.0991429,0,1149341,0,410907079,0,269851177,tdma,ideal-service-reference,none,continuous-local-static-tdma,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,8.33333333333333,8.33333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.255999999999998,1000,nominal,full,0,1,1949758930462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,10,1,0,0,1,691415650053,3322,1000,0.000540021600864035,0.00361202160086403,Inf,0,0,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
