scenarioId,scenario,seed,time_s,linkClass,receiver,sender,isolatedResponseEnergy,crossContribution,expectedBenefit,eventWindow
S1,Stationary-Moderate,27020001,8,ordinary,2,1,1.72230248772017e-05,0.00179868144206146,0.00178145841718426,0
S1,Stationary-Moderate,27020001,8.02,ordinary,2,1,2.04961944125453e-05,0.00196410921649778,0.00194361302208523,0
S1,Stationary-Moderate,27020001,8.04,ordinary,2,1,2.40537596592404e-05,0.00212987732957574,0.0021058235699165,0
S1,Stationary-Moderate,27020001,8.06,ordinary,2,1,2.78956636963183e-05,0.00229597338292669,0.00226807771923038,0
S1,Stationary-Moderate,27020001,8.08,ordinary,2,1,3.20218450533964e-05,0.00246231027258504,0.00243028842753164,0
S1,Stationary-Moderate,27020001,8.1,ordinary,2,1,3.64322377116617e-05,0.00262881824935771,0.00259238601164605,0
S1,Stationary-Moderate,27020001,8.12,ordinary,2,1,4.11267711049255e-05,0.00279545052667642,0.0027543237555715,0
S1,Stationary-Moderate,27020001,8.14,ordinary,2,1,4.61053701207531e-05,0.00296218396164615,0.0029160785915254,0
S1,Stationary-Moderate,27020001,8.16,ordinary,2,1,5.13679551016667e-05,0.00312900354073372,0.00307763558563206,0
S1,Stationary-Moderate,27020001,8.18,ordinary,2,1,5.69144418464193e-05,0.00329584584295395,0.00323893140110753,0
S1,Stationary-Moderate,27020001,8.2,ordinary,2,1,6.27447416113408e-05,0.0034626795565161,0.00339993481490476,0
S1,Stationary-Moderate,27020001,8.22,ordinary,2,1,6.88587611117605e-05,0.00362950642177062,0.00356064766065886,0
S1,Stationary-Moderate,27020001,8.24,ordinary,2,1,7.52564025234948e-05,0.00379633366667773,0.00372107726415423,0
S1,Stationary-Moderate,27020001,8.26,ordinary,2,1,2.2777436447644e-06,0.000655955595632715,0.00065367785198795,0
S1,Stationary-Moderate,27020001,8.28,ordinary,2,1,3.55893173727372e-06,0.00082040172664532,0.000816842794908046,0
S1,Stationary-Moderate,27020001,8.3,ordinary,2,1,5.12478653697593e-06,0.000984994021666974,0.000979869235129998,0
S1,Stationary-Moderate,27020001,8.32,ordinary,2,1,6.97528299022713e-06,0.0011497264089714,0.00114275112598117,0
S1,Stationary-Moderate,27020001,8.34,ordinary,2,1,9.11039148912391e-06,0.00131460721364366,0.00130549682215453,0
S1,Stationary-Moderate,27020001,8.36,ordinary,2,1,1.15300778719756e-05,0.00147965734660827,0.00146812726873629,0
S1,Stationary-Moderate,27020001,8.38,ordinary,2,1,1.42343034238522e-05,0.00164487826696657,0.00163064396354271,0
S1,Stationary-Moderate,27020001,8.4,ordinary,2,1,1.72230248772018e-05,0.00181028640544263,0.00179306338056543,0
S1,Stationary-Moderate,27020001,8.42,ordinary,2,1,2.04961944125454e-05,0.00197591670475629,0.00195542051034374,0
S1,Stationary-Moderate,27020001,8.44,ordinary,2,1,2.405375965924e-05,0.00214172830131497,0.00211767454165573,0
S1,Stationary-Moderate,27020001,8.46,ordinary,2,1,2.27774364476436e-06,0.000656965251862579,0.000654687508217815,0
S1,Stationary-Moderate,27020001,8.48,ordinary,2,1,3.5589317372737e-06,0.000821660438785716,0.000818101507048442,0
S1,Stationary-Moderate,27020001,8.5,ordinary,2,1,5.12478653697575e-06,0.000986478068843297,0.000981353282306321,0
S1,Stationary-Moderate,27020001,8.52,ordinary,2,1,6.97528299022686e-06,0.00115138201462622,0.00114440673163599,0
S1,Stationary-Moderate,27020001,8.54,ordinary,2,1,9.11039148912385e-06,0.00131634395735053,0.0013072335658614,0
S1,Stationary-Moderate,27020001,8.56,ordinary,2,1,1.15300778719755e-05,0.00148134968799678,0.0014698196101248,0
S1,Stationary-Moderate,27020001,8.58,ordinary,2,1,1.42343034238519e-05,0.00164640364613833,0.00163216934271448,0
S1,Stationary-Moderate,27020001,8.6,ordinary,2,1,1.72230248772014e-05,0.0018115323186193,0.0017943092937421,0
S1,Stationary-Moderate,27020001,8.62,ordinary,2,1,2.04961944125453e-05,0.00197678618290252,0.00195628998848998,0
S1,Stationary-Moderate,27020001,8.64,ordinary,2,1,2.405375965924e-05,0.00214218000086826,0.00211812624120902,0
S1,Stationary-Moderate,27020001,8.66,ordinary,2,1,2.27774364476437e-06,0.000657057436776753,0.000654779693131989,0
S1,Stationary-Moderate,27020001,8.68,ordinary,2,1,3.55893173727368e-06,0.000821676315799474,0.000818117384062201,0
S1,Stationary-Moderate,27020001,8.7,ordinary,2,1,5.12478653697593e-06,0.000986466205478126,0.00098134141894115,0
S1,Stationary-Moderate,27020001,8.72,ordinary,2,1,6.97528299022708e-06,0.00115145444607702,0.00114447916308679,0
S1,Stationary-Moderate,27020001,8.74,ordinary,2,1,9.11039148912384e-06,0.00131668200268645,0.00130757161119733,0
S1,Stationary-Moderate,27020001,8.76,ordinary,2,1,1.15300778719756e-05,0.00148218753151685,0.00147065745364487,0
S1,Stationary-Moderate,27020001,8.78,ordinary,2,1,1.42343034238519e-05,0.00164794496164254,0.00163371065821869,0
S1,Stationary-Moderate,27020001,8.8,ordinary,2,1,1.72230248772017e-05,0.0018139307877982,0.001796707762921,0
S1,Stationary-Moderate,27020001,8.82,ordinary,2,1,2.04961944125453e-05,0.00198013090070372,0.00195963470629118,0
S1,Stationary-Moderate,27020001,8.84,ordinary,2,1,2.405375965924e-05,0.00214653266298537,0.00212247890332613,0
S1,Stationary-Moderate,27020001,8.86,ordinary,2,1,2.27774364476437e-06,0.000658660446227928,0.000656382702583164,0
S1,Stationary-Moderate,27020001,8.88,ordinary,2,1,3.55893173727385e-06,0.000823912781704247,0.000820353849966973,0
S1,Stationary-Moderate,27020001,8.9,ordinary,2,1,5.12478653697588e-06,0.000989419902020104,0.000984295115483128,0
S1,Stationary-Moderate,27020001,8.92,ordinary,2,1,6.97528299022711e-06,0.00115521487292485,0.00114823958993463,0
S1,Stationary-Moderate,27020001,8.94,ordinary,2,1,9.11039148912386e-06,0.00132134788171253,0.00131223749022341,0
S1,Stationary-Moderate,27020001,8.96,ordinary,2,1,1.15300778719758e-05,0.00148788100317775,0.00147635092530577,0
S1,Stationary-Moderate,27020001,8.98,ordinary,2,1,1.42343034238521e-05,0.00165485581378454,0.00164062151036068,0
S1,Stationary-Moderate,27020001,9,ordinary,2,1,1.72230248772019e-05,0.00182232705194778,0.00180510402707058,0
S1,Stationary-Moderate,27020001,9.02,ordinary,2,1,2.04961944125453e-05,0.00199036580522398,0.00196986961081144,0
S1,Stationary-Moderate,27020001,9.04,ordinary,2,1,2.40537596592404e-05,0.00215896390615108,0.00213491014649184,0
S1,Stationary-Moderate,27020001,9.06,ordinary,2,1,2.78956636963184e-05,0.0023281225882565,0.00230022692456018,0
S1,Stationary-Moderate,27020001,9.08,ordinary,2,1,3.20218450533967e-05,0.00249773161315248,0.00246570976809908,0
S1,Stationary-Moderate,27020001,9.1,ordinary,2,1,3.64322377116616e-05,0.00266769062670551,0.00263125838899385,0
S1,Stationary-Moderate,27020001,9.12,ordinary,2,1,4.11267711049255e-05,0.00283791613551154,0.00279678936440662,0
S1,Stationary-Moderate,27020001,9.14,ordinary,2,1,4.61053701207532e-05,0.00300834496859624,0.00296223959847549,0
S1,Stationary-Moderate,27020001,9.16,ordinary,2,1,5.13679551016669e-05,0.0031789157933702,0.00312754783826854,0
S1,Stationary-Moderate,27020001,9.18,ordinary,2,1,5.69144418464194e-05,0.00334951639661496,0.00329260195476854,0
S1,Stationary-Moderate,27020001,9.2,ordinary,2,1,6.27447416113414e-05,0.0035200655965296,0.00345732085491826,0
S1,Stationary-Moderate,27020001,9.22,ordinary,2,1,6.88587611117604e-05,0.0036905156645781,0.00362165690346634,0
S1,Stationary-Moderate,27020001,9.24,ordinary,2,1,7.52564025234951e-05,0.00386075111070124,0.00378549470817774,0
S1,Stationary-Moderate,27020001,9.26,ordinary,2,1,2.27774364476437e-06,0.000667786468697014,0.00066550872505225,0
S1,Stationary-Moderate,27020001,9.28,ordinary,2,1,3.55893173727378e-06,0.000835139337789929,0.000831580406052655,0
S1,Stationary-Moderate,27020001,9.3,ordinary,2,1,5.1247865369759e-06,0.00100250531343362,0.000997380526896645,0
S1,Stationary-Moderate,27020001,9.32,ordinary,2,1,6.97528299022719e-06,0.001169818437442,0.00116284315445177,0
S1,Stationary-Moderate,27020001,9.34,ordinary,2,1,9.11039148912391e-06,0.00133702915838031,0.00132791876689118,0
S1,Stationary-Moderate,27020001,9.36,ordinary,2,1,1.15300778719757e-05,0.00150411068362461,0.00149258060575263,0
S1,Stationary-Moderate,27020001,9.38,ordinary,2,1,1.42343034238522e-05,0.00167102327379166,0.0016567889703678,0
S1,Stationary-Moderate,27020001,9.4,ordinary,2,1,1.72230248772019e-05,0.00183774872881316,0.00182052570393596,0
S1,Stationary-Moderate,27020001,9.42,ordinary,2,1,2.04961944125453e-05,0.00200429396222235,0.00198379776780981,0
S1,Stationary-Moderate,27020001,9.44,ordinary,2,1,2.40537596592402e-05,0.00217063286835289,0.00214657910869365,0
S1,Stationary-Moderate,27020001,9.46,ordinary,2,1,2.2777436447644e-06,0.0006654812422633,0.000663203498618535,0
S1,Stationary-Moderate,27020001,9.48,ordinary,2,1,3.55893173727376e-06,0.000831552713418934,0.00082799378168166,0
S1,Stationary-Moderate,27020001,9.5,ordinary,2,1,5.12478653697572e-06,0.000997454301851123,0.000992329515314147,0
S1,Stationary-Moderate,27020001,9.52,ordinary,2,1,6.97528299022698e-06,0.00116317335912947,0.00115619807613924,0
S1,Stationary-Moderate,27020001,9.54,ordinary,2,1,9.11039148912387e-06,0.0013287117228547,0.00131960133136558,0
S1,Stationary-Moderate,27020001,9.56,ordinary,2,1,1.15300778719757e-05,0.00149407178030169,0.00148254170242972,0
S1,Stationary-Moderate,27020001,9.58,ordinary,2,1,1.42343034238519e-05,0.00165923329708258,0.00164499899365873,0
S1,Stationary-Moderate,27020001,9.6,ordinary,2,1,1.72230248772016e-05,0.00182418918231844,0.00180696615744124,0
S1,Stationary-Moderate,27020001,9.62,ordinary,2,1,2.04961944125454e-05,0.00198895007176355,0.001968453877351,0
S1,Stationary-Moderate,27020001,9.64,ordinary,2,1,2.40537596592402e-05,0.00215349146082622,0.00212943770116698,0
S1,Stationary-Moderate,27020001,9.66,ordinary,2,1,2.27774364476437e-06,0.000660080996558295,0.00065780325291353,0
S1,Stationary-Moderate,27020001,9.68,ordinary,2,1,3.55893173727379e-06,0.000824643211316189,0.000821084279578915,0
S1,Stationary-Moderate,27020001,9.7,ordinary,2,1,5.12478653697589e-06,0.000988987972352861,0.000983863185815885,0
S1,Stationary-Moderate,27020001,9.72,ordinary,2,1,6.97528299022719e-06,0.00115310584050334,0.00114613055751311,0
S1,Stationary-Moderate,27020001,9.74,ordinary,2,1,9.11039148912385e-06,0.00131700066847566,0.00130789027698653,0
S1,Stationary-Moderate,27020001,9.76,ordinary,2,1,1.15300778719757e-05,0.00148068517870433,0.00146915510083235,0
S1,Stationary-Moderate,27020001,9.78,ordinary,2,1,1.42343034238519e-05,0.00164415136720362,0.00162991706377977,0
S1,Stationary-Moderate,27020001,9.8,ordinary,2,1,1.72230248772019e-05,0.00180740553341261,0.00179018250853541,0
S1,Stationary-Moderate,27020001,9.82,ordinary,2,1,2.04961944125454e-05,0.00197047238222436,0.00194997618781182,0
S1,Stationary-Moderate,27020001,9.84,ordinary,2,1,2.40537596592402e-05,0.00213335228246301,0.00210929852280377,0
S1,Stationary-Moderate,27020001,9.86,ordinary,2,1,2.27774364476437e-06,0.000653885972030456,0.000651608228385692,0
S1,Stationary-Moderate,27020001,9.88,ordinary,2,1,3.55893173727395e-06,0.000816904086773429,0.000813345155036155,0
S1,Stationary-Moderate,27020001,9.9,ordinary,2,1,5.12478653697591e-06,0.000979731875865754,0.000974607089328778,0
S1,Stationary-Moderate,27020001,9.92,ordinary,2,1,6.97528299022724e-06,0.00114236854877888,0.00113539326578865,0
S1,Stationary-Moderate,27020001,9.94,ordinary,2,1,9.11039148912385e-06,0.0013048242256667,0.00129571383417758,0
S1,Stationary-Moderate,27020001,9.96,ordinary,2,1,1.1530077871976e-05,0.00146711735538499,0.00145558727751301,0
S1,Stationary-Moderate,27020001,9.98,ordinary,2,1,1.42343034238521e-05,0.0016292840284605,0.00161504972503665,0
S1,Stationary-Moderate,27020001,10,ordinary,2,1,1.72230248772019e-05,0.00179138094988471,0.00177415792500751,0
S1,Stationary-Moderate,27020001,10.02,ordinary,2,1,2.04961944125453e-05,0.00195348695615703,0.00193299076174448,0
S1,Stationary-Moderate,27020001,10.04,ordinary,2,1,2.40537596592406e-05,0.002115660044745,0.00209160628508576,0
S1,Stationary-Moderate,27020001,10.06,ordinary,2,1,2.27774364476441e-06,0.000648736112115892,0.000646458368471127,0
S1,Stationary-Moderate,27020001,10.08,ordinary,2,1,3.5589317372738e-06,0.000810896985973071,0.000807338054235797,0
S1,Stationary-Moderate,27020001,10.1,ordinary,2,1,5.12478653697575e-06,0.000973153194013414,0.000968028407476438,0
S1,Stationary-Moderate,27020001,10.12,ordinary,2,1,6.97528299022727e-06,0.00113556936539347,0.00112859408240324,0
S1,Stationary-Moderate,27020001,10.14,ordinary,2,1,9.11039148912391e-06,0.00129822165870756,0.00128911126721844,0
S1,Stationary-Moderate,27020001,10.16,ordinary,2,1,1.15300778719757e-05,0.00146118982770337,0.0014496597498314,0
S1,Stationary-Moderate,27020001,10.18,ordinary,2,1,1.42343034238519e-05,0.00162456752695206,0.00161033322352821,0
S1,Stationary-Moderate,27020001,10.2,ordinary,2,1,1.7223024877202e-05,0.00178846426562021,0.00177124124074301,0
S1,Stationary-Moderate,27020001,10.22,ordinary,2,1,2.04961944125454e-05,0.00195300614701415,0.0019325099526016,0
S1,Stationary-Moderate,27020001,10.24,ordinary,2,1,2.40537596592403e-05,0.0021182550707862,0.00209420131112696,0
S1,Stationary-Moderate,27020001,10.26,ordinary,2,1,2.27774364476438e-06,0.000650557082801098,0.000648279339156334,0
S1,Stationary-Moderate,27020001,10.28,ordinary,2,1,3.55893173727376e-06,0.000814482129803038,0.000810923198065764,0
S1,Stationary-Moderate,27020001,10.3,ordinary,2,1,5.12478653697591e-06,0.000979091984312363,0.000973967197775387,0
S1,Stationary-Moderate,27020001,10.32,ordinary,2,1,6.9752829902272e-06,0.00114448145879851,0.00113750617580828,0
S1,Stationary-Moderate,27020001,10.34,ordinary,2,1,9.11039148912388e-06,0.00131075558527041,0.00130164519378129,0
S1,Stationary-Moderate,27020001,10.36,ordinary,2,1,1.15300778719757e-05,0.00147803121024981,0.00146650113237784,0
S1,Stationary-Moderate,27020001,10.38,ordinary,2,1,1.42343034238522e-05,0.00164643818173404,0.00163220387831019,0
S1,Stationary-Moderate,27020001,10.4,ordinary,2,1,1.72230248772019e-05,0.00181612029144974,0.00179889726657254,0
S1,Stationary-Moderate,27020001,10.42,ordinary,2,1,2.04961944125454e-05,0.00198723542421373,0.00196673922980118,0
S1,Stationary-Moderate,27020001,10.44,ordinary,2,1,2.40537596592401e-05,0.00215990502544146,0.00213585126578222,0
S1,Stationary-Moderate,27020001,10.46,ordinary,2,1,2.78956636963183e-05,0.00233425831179242,0.00230636264809611,0
S1,Stationary-Moderate,27020001,10.48,ordinary,2,1,3.20218450533966e-05,0.00251042993426259,0.00247840808920919,0
S1,Stationary-Moderate,27020001,10.5,ordinary,2,1,3.64322377116616e-05,0.00268856407566396,0.0026521318379523,0
S1,Stationary-Moderate,27020001,10.52,ordinary,2,1,4.11267711049251e-05,0.00286881465874349,0.00282768788763856,0
S1,Stationary-Moderate,27020001,10.54,ordinary,2,1,4.61053701207531e-05,0.00305134555068464,0.00300524018056388,0
S1,Stationary-Moderate,27020001,10.56,ordinary,2,1,5.1367955101667e-05,0.00323629563964812,0.00318492768454646,0
S1,Stationary-Moderate,27020001,10.58,ordinary,2,1,5.69144418464193e-05,0.00342381234654848,0.00336689790470206,0
S1,Stationary-Moderate,27020001,10.6,ordinary,2,1,6.27447416113411e-05,0.00361405256876097,0.00355130782714963,0
S1,Stationary-Moderate,27020001,10.62,ordinary,2,1,6.88587611117604e-05,0.00380718261320936,0.0037383238520976,0
S1,Stationary-Moderate,27020001,10.64,ordinary,2,1,7.52564025234951e-05,0.00400329360177814,0.00392803719925465,0
S1,Stationary-Moderate,27020001,10.66,ordinary,2,1,8.19375634844193e-05,0.00420248716041704,0.00412054959693262,0
S1,Stationary-Moderate,27020001,10.68,ordinary,2,1,8.89021370961004e-05,0.00440487588743766,0.00431597375034156,0
S1,Stationary-Moderate,27020001,10.7,ordinary,2,1,9.61500119255093e-05,0.00461058404529664,0.00451443403337113,0
S1,Stationary-Moderate,27020001,10.72,ordinary,2,1,0.000103681072006803,0.00481974786772014,0.00471606679571334,0
S1,Stationary-Moderate,27020001,10.74,ordinary,2,1,0.00011149519684318,0.00503249923334809,0.00492100403650491,0
S1,Stationary-Moderate,27020001,10.76,ordinary,2,1,0.000119592261408812,0.00524898315401616,0.00512939089260735,0
S1,Stationary-Moderate,27020001,10.78,ordinary,2,1,0.000127972136150836,0.00546876075528538,0.00534078861913454,0
S1,Stationary-Moderate,27020001,10.8,ordinary,2,1,0.000136634686991438,0.0056914427266485,0.00555480803965707,0
S1,Stationary-Moderate,27020001,10.82,ordinary,2,1,0.000145579775329986,0.00591669286488694,0.00577111308955695,0
S1,Stationary-Moderate,27020001,10.84,ordinary,2,1,0.000154807258045259,0.0061442173521816,0.00598941009413634,0
S1,Stationary-Moderate,27020001,10.86,ordinary,2,1,0.000164316987497731,0.00637377981618532,0.00620946282868759,0
S1,Stationary-Moderate,27020001,10.88,ordinary,2,1,0.000174108811531933,0.00660519031104182,0.00643108149950988,0
S1,Stationary-Moderate,27020001,10.9,ordinary,2,1,0.000184182573478888,0.00683831779690837,0.00665413522342948,0
S1,Stationary-Moderate,27020001,10.92,ordinary,2,1,0.000194538112158622,0.00707308924200236,0.00687855112984374,0
S1,Stationary-Moderate,27020001,10.94,ordinary,2,1,0.000205175261882737,0.00730948804758441,0.00710431278570168,0
S1,Stationary-Moderate,27020001,10.96,ordinary,2,1,0.000216093852457062,0.007547481013389,0.00733138716093194,0
S1,Stationary-Moderate,27020001,10.98,ordinary,2,1,0.000227293709184383,0.00778693518869107,0.00755964147950669,0
S1,Stationary-Moderate,27020001,11,ordinary,2,1,0.00023877465286723,0.00802778769261559,0.00778901303974836,0
S1,Stationary-Moderate,27020001,11.02,ordinary,2,1,0.00025053649981075,0.00827004221381546,0.00801950571400471,0
S1,Stationary-Moderate,27020001,11.04,ordinary,2,1,0.000262579061825642,0.00851348248613183,0.00825090342430619,0
S1,Stationary-Moderate,27020001,11.06,ordinary,2,1,0.000274902146231171,0.00875797822325682,0.00848307607702565,0
S1,Stationary-Moderate,27020001,11.08,ordinary,2,1,0.000287505555858249,0.00900275436033448,0.00871524880447624,0
S1,Stationary-Moderate,27020001,11.1,ordinary,2,1,0.000300389089052592,0.00924718691599489,0.0089467978269423,0
S1,Stationary-Moderate,27020001,11.12,ordinary,2,1,0.000313552539677944,0.00949079477139273,0.00917724223171479,0
S1,Stationary-Moderate,27020001,11.14,ordinary,2,1,0.000326995697119372,0.00973322100371925,0.00940622530659988,0
S1,Stationary-Moderate,27020001,11.16,ordinary,2,1,0.000340718346286648,0.00997417396732243,0.00963345562103578,0
S1,Stationary-Moderate,27020001,11.18,ordinary,2,1,0.000354720267617677,0.0102132803784414,0.00985856011082368,0
S1,Stationary-Moderate,27020001,11.2,ordinary,2,1,0.000369001237082016,0.0104502958335437,0.0100812945964617,0
S1,Stationary-Moderate,27020001,11.22,ordinary,2,1,0.000383561026184457,0.0106850889918105,0.0103015279656261,0
S1,Stationary-Moderate,27020001,11.24,ordinary,2,1,0.000398399401968687,0.0109172937983266,0.0105188943963579,0
S1,Stationary-Moderate,27020001,11.26,ordinary,2,1,2.27774364476435e-06,0.000816582607834888,0.000814304864190124,0
S1,Stationary-Moderate,27020001,11.28,ordinary,2,1,3.55893173727366e-06,0.00102269635036657,0.0010191374186293,0
S1,Stationary-Moderate,27020001,11.3,ordinary,2,1,5.1247865369758e-06,0.00122918538459421,0.00122406059805723,0
S1,Stationary-Moderate,27020001,11.32,ordinary,2,1,6.97528299022703e-06,0.00143587238588431,0.00142889710289409,0
S1,Stationary-Moderate,27020001,11.34,ordinary,2,1,9.11039148912384e-06,0.00164260881867636,0.00163349842718724,0
S1,Stationary-Moderate,27020001,11.36,ordinary,2,1,1.15300778719755e-05,0.00184928127064123,0.00183775119276926,0
S1,Stationary-Moderate,27020001,11.38,ordinary,2,1,1.4234303423852e-05,0.00205577530568215,0.0020415410022583,0
S1,Stationary-Moderate,27020001,11.4,ordinary,2,1,1.72230248772017e-05,0.00226200987822365,0.00224478685334645,0
S1,Stationary-Moderate,27020001,11.42,ordinary,2,1,2.04961944125452e-05,0.00246794037118771,0.00244744417677517,0
S1,Stationary-Moderate,27020001,11.44,ordinary,2,1,2.40537596592399e-05,0.00267353881097305,0.00264948505131381,0
S1,Stationary-Moderate,27020001,11.46,ordinary,2,1,2.27774364476439e-06,0.000819649951598744,0.00081737220795398,0
S1,Stationary-Moderate,27020001,11.48,ordinary,2,1,3.55893173727374e-06,0.00102435992374333,0.00102080099200606,0
S1,Stationary-Moderate,27020001,11.5,ordinary,2,1,5.12478653697582e-06,0.00122888336925951,0.00122375858272253,0
S1,Stationary-Moderate,27020001,11.52,ordinary,2,1,6.97528299022695e-06,0.00143319556902572,0.00142622028603549,0
S1,Stationary-Moderate,27020001,11.54,ordinary,2,1,9.11039148912381e-06,0.0016372938888301,0.00162818349734098,0
S1,Stationary-Moderate,27020001,11.56,ordinary,2,1,1.15300778719756e-05,0.00184118615615432,0.00182965607828235,0
S1,Stationary-Moderate,27020001,11.58,ordinary,2,1,1.4234303423852e-05,0.00204486230626928,0.00203062800284543,0
S1,Stationary-Moderate,27020001,11.6,ordinary,2,1,1.72230248772016e-05,0.00224832820007812,0.00223110517520091,0
S1,Stationary-Moderate,27020001,11.62,ordinary,2,1,2.04961944125454e-05,0.00245160877607611,0.00243111258166356,0
S1,Stationary-Moderate,27020001,11.64,ordinary,2,1,2.40537596592401e-05,0.00265464891018061,0.00263059515052137,0
S1,Stationary-Moderate,27020001,11.66,ordinary,2,1,2.27774364476435e-06,0.000813422521805858,0.000811144778161094,0
S1,Stationary-Moderate,27020001,11.68,ordinary,2,1,3.5589317372737e-06,0.00101624559278038,0.00101268666104311,0
S1,Stationary-Moderate,27020001,11.7,ordinary,2,1,5.12478653697584e-06,0.0012187671282423,0.00121364234170532,0
S1,Stationary-Moderate,27020001,11.72,ordinary,2,1,6.97528299022709e-06,0.00142093642197969,0.00141396113898946,0
S1,Stationary-Moderate,27020001,11.74,ordinary,2,1,9.11039148912382e-06,0.00162270933325787,0.00161359894176875,0
S1,Stationary-Moderate,27020001,11.76,ordinary,2,1,1.15300778719755e-05,0.00182404933987885,0.00181251926200687,0
S1,Stationary-Moderate,27020001,11.78,ordinary,2,1,1.42343034238518e-05,0.00202493837899388,0.00201070407557003,0
S1,Stationary-Moderate,27020001,11.8,ordinary,2,1,1.72230248772018e-05,0.00222538123607161,0.00220815821119441,0
S1,Stationary-Moderate,27020001,11.82,ordinary,2,1,2.04961944125453e-05,0.00242540824601267,0.00240491205160012,0
S1,Stationary-Moderate,27020001,11.84,ordinary,2,1,2.405375965924e-05,0.00262501753073813,0.00260096377107889,0
S1,Stationary-Moderate,27020001,11.86,ordinary,2,1,2.27774364476438e-06,0.000803868509329925,0.000801590765685161,0
S1,Stationary-Moderate,27020001,11.88,ordinary,2,1,3.55893173727386e-06,0.00100389964849642,0.00100034071675914,0
S1,Stationary-Moderate,27020001,11.9,ordinary,2,1,5.12478653697593e-06,0.00120353957593536,0.00119841478939839,0
S1,Stationary-Moderate,27020001,11.92,ordinary,2,1,6.97528299022715e-06,0.00140278987151168,0.00139581458852146,0
S1,Stationary-Moderate,27020001,11.94,ordinary,2,1,9.11039148912389e-06,0.00160166626036106,0.00159255586887194,0
S1,Stationary-Moderate,27020001,11.96,ordinary,2,1,1.15300778719759e-05,0.00180018951948498,0.00178865944161301,0
S1,Stationary-Moderate,27020001,11.98,ordinary,2,1,1.42343034238523e-05,0.00199831909403315,0.0019840847906093,0
S1,Stationary-Moderate,27020001,12,ordinary,2,1,1.72230248772018e-05,0.00219602039054041,0.00217879736566321,0
S1,Stationary-Moderate,27020001,12.02,ordinary,2,1,2.04961944125455e-05,0.00239327152850447,0.00237277533409192,0
S1,Stationary-Moderate,27020001,12.04,ordinary,2,1,2.40537596592404e-05,0.00259005442975545,0.00256600067009621,0
S1,Stationary-Moderate,27020001,12.06,ordinary,2,1,2.27774364476437e-06,0.000793009488984281,0.000790731745339517,0
S1,Stationary-Moderate,27020001,12.08,ordinary,2,1,3.55893173727371e-06,0.000990237798335403,0.000986678866598129,0
S1,Stationary-Moderate,27020001,12.1,ordinary,2,1,5.12478653697574e-06,0.00118701689700227,0.0011818921104653,0
S1,Stationary-Moderate,27020001,12.12,ordinary,2,1,6.9752829902271e-06,0.00138333505677153,0.0013763597737813,0
S1,Stationary-Moderate,27020001,12.14,ordinary,2,1,9.1103914891238e-06,0.00157919519318709,0.00157008480169797,0
S1,Stationary-Moderate,27020001,12.16,ordinary,2,1,1.15300778719755e-05,0.00177460678570203,0.00176307670783006,0
S1,Stationary-Moderate,27020001,12.18,ordinary,2,1,1.42343034238518e-05,0.00196959819314967,0.00195536388972581,0
S1,Stationary-Moderate,27020001,12.2,ordinary,2,1,1.72230248772017e-05,0.00216421998548136,0.00214699696060416,0
S1,Stationary-Moderate,27020001,12.22,ordinary,2,1,2.04961944125453e-05,0.00235854693307911,0.00233805073866656,0
S1,Stationary-Moderate,27020001,12.24,ordinary,2,1,2.405375965924e-05,0.00255258015765242,0.00252852639799318,0
S1,Stationary-Moderate,27020001,12.26,ordinary,2,1,2.78956636963179e-05,0.00274633571390398,0.00271844005020766,0
S1,Stationary-Moderate,27020001,12.28,ordinary,2,1,3.20218450533965e-05,0.00293977019008319,0.00290774834502979,0
S1,Stationary-Moderate,27020001,12.3,ordinary,2,1,3.64322377116616e-05,0.00313285719060037,0.00309642495288871,0
S1,Stationary-Moderate,27020001,12.32,ordinary,2,1,4.11267711049247e-05,0.00332559170324401,0.00328446493213908,0
S1,Stationary-Moderate,27020001,12.34,ordinary,2,1,4.61053701207525e-05,0.00351798631214866,0.00347188094202791,0
S1,Stationary-Moderate,27020001,12.36,ordinary,2,1,5.13679551016661e-05,0.00371007066956914,0.00365870271446748,0
S1,Stationary-Moderate,27020001,12.38,ordinary,2,1,5.69144418464191e-05,0.00390174318472145,0.00384482874287503,0
S1,Stationary-Moderate,27020001,12.4,ordinary,2,1,6.27447416113408e-05,0.00409293074347361,0.00403018600186227,0
S1,Stationary-Moderate,27020001,12.42,ordinary,2,1,6.88587611117596e-05,0.00428359137750867,0.00421473261639691,0
S1,Stationary-Moderate,27020001,12.44,ordinary,2,1,7.52564025234939e-05,0.00447363615665072,0.00439837975412723,0
S1,Stationary-Moderate,27020001,12.46,ordinary,2,1,2.27774364476442e-06,0.000771381827624111,0.000769104083979346,0
S1,Stationary-Moderate,27020001,12.48,ordinary,2,1,3.55893173727374e-06,0.000963214613573466,0.000959655681836193,0
S1,Stationary-Moderate,27020001,12.5,ordinary,2,1,5.12478653697581e-06,0.00115459320076851,0.00114946841423153,0
S1,Stationary-Moderate,27020001,12.52,ordinary,2,1,6.97528299022697e-06,0.00134551596561339,0.00133854068262316,0
S1,Stationary-Moderate,27020001,12.54,ordinary,2,1,9.11039148912396e-06,0.00153600054082597,0.00152689014933685,0
S1,Stationary-Moderate,27020001,12.56,ordinary,2,1,1.15300778719757e-05,0.00172607495788408,0.00171454488001211,0
