seed,method,family,RMSE,MAXERR,MINSEP,SAFEFAIL,DIVERGED,NDATA,NACK,NBCAST,MISDUR,DATAHZ,ACKHZ,TOTW010,TOTW025,TOTW050,AIRTIME,BCASTHZ,TRUEAOI,ESTAOI,SEG1_RMSE,SEG1_DATAHZ,SEG1_ACKHZ,SEG1_W025,SEG1_AOI,SEG1_MINSEP,SEG2_RMSE,SEG2_DATAHZ,SEG2_ACKHZ,SEG2_W025,SEG2_AOI,SEG2_MINSEP,SEG3_RMSE,SEG3_DATAHZ,SEG3_ACKHZ,SEG3_W025,SEG3_AOI,SEG3_MINSEP,SEG4_RMSE,SEG4_DATAHZ,SEG4_ACKHZ,SEG4_W025,SEG4_AOI,SEG4_MINSEP,SEG5_RMSE,SEG5_DATAHZ,SEG5_ACKHZ,SEG5_W025,SEG5_AOI,SEG5_MINSEP,TR01_DATAHZ,TR01_DELTAHZ,TR01_DELTAAOI,TR01_DELTARMSE,TR02_DATAHZ,TR02_DELTAHZ,TR02_DELTAAOI,TR02_DELTARMSE,TR03_DATAHZ,TR03_DELTAHZ,TR03_DELTAAOI,TR03_DELTARMSE,TR04_DATAHZ,TR04_DELTAHZ,TR04_DELTAAOI,TR04_DELTARMSE,TR05_DATAHZ,TR05_DELTAHZ,TR05_DELTAAOI,TR05_DELTARMSE,TR06_DATAHZ,TR06_DELTAHZ,TR06_DELTAAOI,TR06_DELTARMSE,TR07_DATAHZ,TR07_DELTAHZ,TR07_DELTAAOI,TR07_DELTARMSE,TR08_DATAHZ,TR08_DELTAHZ,TR08_DELTAAOI,TR08_DELTARMSE,TR09_DATAHZ,TR09_DELTAHZ,TR09_DELTAAOI,TR09_DELTARMSE,TR10_DATAHZ,TR10_DELTAHZ,TR10_DELTAAOI,TR10_DELTARMSE,TR11_DATAHZ,TR11_DELTAHZ,TR11_DELTAAOI,TR11_DELTARMSE,TR12_DATAHZ,TR12_DELTAHZ,TR12_DELTAAOI,TR12_DELTARMSE,TR13_DATAHZ,TR13_DELTAHZ,TR13_DELTAAOI,TR13_DELTARMSE,TR14_DATAHZ,TR14_DELTAHZ,TR14_DELTAAOI,TR14_DELTARMSE,TR15_DATAHZ,TR15_DELTAHZ,TR15_DELTAAOI,TR15_DELTARMSE,TR16_DATAHZ,TR16_DELTAHZ,TR16_DELTAAOI,TR16_DELTARMSE,FWDHASH,FWDHASHX,ACKHASH,ACKHASHX,PHASEHASH,INVARIANTS,DROPCOUNT,NPERIODSW
26000002,P20,periodic,0.070279222389983,0.143161917253456,0.456979881291393,0,0,15006,0,9003,75.02,200.026659557451,0,200.026659557451,200.026659557451,200.026659557451,9601.27965875766,120.007997867235,0.0932343375099971,NaN,0.0254543400500482,200,0,200,0.026,0.568366955999924,0.0718229839183492,200,0,200,0.119144,0.52696966039378,0.10777104114062,200,0,200,0.177373333333333,0.456979881291393,0.0792335296475241,200,0,200,0.117722666666667,0.512629733211725,0.0316556625942377,200.133155792277,0,200.133155792277,0.0260213049267644,0.541862991428761,200,0,0.0891200000000001,0.00401977844673192,200,0,0.0940199999999999,0.0328167390665275,200,0,0.0937399999999998,0.051701303065791,200,0,0.093252,0.0509270943635456,200,0,0.054272,0.00262953411969417,200,0,0.056172,0.0214380717378613,200,0,0.0587119999999999,0.0351391330858502,200,0,0.0585440000000002,0.0355023100905835,200,0,-0.055792,-0.00385232455406904,200,0,-0.057532,-0.0240654046021748,200,0,-0.0572319999999998,-0.0362011811818635,200,0,-0.0577919999999999,-0.0357140203734571,200,0,-0.0904080000000001,-0.00665786465875089,200,0,-0.0908080000000001,-0.038266740911815,200,0,-0.0908080000000001,-0.0487089660066691,200,0,-0.0908079999999999,-0.0496492717707962,561847221139141,130367319328,NaN,NaN,3264544,0,2381,0
26000003,P20,periodic,0.0704903209552528,0.143449897103361,0.461667040584591,0,0,15007,0,9004,75.02,200.039989336177,0,200.039989336177,200.039989336177,200.039989336177,9601.9194881365,120.021327645961,0.0933543055185281,NaN,0.0254557298734193,200,0,200,0.0259999999999999,0.568366238977973,0.0711262989824947,200,0,200,0.118133333333333,0.526311451217889,0.108572301379429,200,0,200,0.178197333333333,0.461667040584591,0.0796112938588128,200,0,200,0.118509333333334,0.510072079059493,0.0318880666849828,200.199733688415,0,200.199733688415,0.0260213049267644,0.541574251368333,200,0,0.0906399999999999,0.00425370668120358,200,0,0.0935999999999999,0.0335609596005803,200,0,0.08968,0.0508968850085622,200,0,0.09248,0.0499765250150823,200,0,0.059608,0.00370360487831141,200,0,0.055688,0.0229238426136223,200,0,0.063368,0.0346702798937507,200,0,0.0608360000000001,0.0373652575327642,200,0,-0.0557119999999997,-0.00386815416498826,200,0,-0.0588919999999995,-0.0240319411859496,200,0,-0.0579719999999997,-0.0367988029424447,200,0,-0.0588999999999996,-0.03626204190135,200,0,-0.0920160000000002,-0.00650658878269619,200,0,-0.0924560000000001,-0.0390912202480359,200,0,-0.0924560000000001,-0.0497755357526053,200,0,-0.0924560000000002,-0.0507604661742791,6.60778758728301e+15,130748273780,NaN,NaN,3423611,0,2404,0
26000001,P25,periodic,0.0658769751148844,0.137403756761445,0.467442712400016,0,0,18752,0,11251,75.02,249.960010663823,0,249.960010663823,249.960010663823,249.960010663823,11998.0805118635,149.973340442549,0.0852471340975735,NaN,0.02353370377017,250,0,250,0.02,0.572534701384824,0.0660822079244078,250,0,250,0.109146666666667,0.530103098733324,0.101851616942111,250,0,250,0.166688,0.467442712400016,0.0744224591131596,250,0,250,0.110389333333333,0.516131962840792,0.0295018208112935,249.800266311585,0,249.800266311585,0.020098535286285,0.543397801813636,250,0,0.0853600000000001,0.00343212626512831,250,0,0.08756,0.030195436718146,250,0,0.09104,0.0467137094180501,250,0,0.0894640000000001,0.0469437743387402,250,0,0.0472480000000001,0.00231074166731675,250,0,0.0550079999999999,0.019878007284207,250,0,0.0594079999999999,0.0342762246452326,250,0,0.0583360000000002,0.0358414173412019,250,0,-0.0463520000000001,-0.00259587129497942,250,0,-0.058032,-0.0222617533010701,250,0,-0.0557520000000002,-0.0353539175244493,250,0,-0.0559519999999999,-0.0345640181352719,250,0,-0.089264,-0.00592324497506999,250,0,-0.090624,-0.0368540649993346,250,0,-0.090624,-0.0459752675479155,250,0,-0.090624,-0.0472941976925089,7.33259872054996e+15,130779042775,NaN,NaN,2155797,0,2970,0
26000002,P25,periodic,0.0657746109188038,0.135496508264338,0.466240547199529,0,0,18756,0,11253,75.02,250.013329778726,0,250.013329778726,250.013329778726,250.013329778726,12000.6398293788,150,0.085296187683284,NaN,0.0235281446897108,250,0,250,0.02,0.572512453145142,0.0666670440439948,250,0,250,0.110282666666667,0.529086011031506,0.101454252624343,250,0,250,0.166384,0.466240547199529,0.074000324726727,250,0,250,0.109861333333333,0.51832019452221,0.0294792319671003,250.066577896138,0,250.066577896138,0.0200399467376831,0.543446175431141,250,0,0.0870400000000001,0.00360284767992151,250,0,0.08952,0.030609948114087,250,0,0.09108,0.048079315482954,250,0,0.0906000000000001,0.0474259845462425,250,0,0.049664,0.00296589868948034,250,0,0.0547839999999998,0.0213025249325144,250,0,0.0549839999999998,0.0339560435712155,250,0,0.055232,0.033915984441411,250,0,-0.0533599999999997,-0.00327244414363433,250,0,-0.0543999999999997,-0.0216626316883518,250,0,-0.0584399999999998,-0.033521499506134,250,0,-0.0569039999999998,-0.0344144238354669,250,0,-0.0895680000000001,-0.00560129046869251,250,0,-0.0902080000000001,-0.0365037495545277,250,0,-0.0902080000000001,-0.0455771004050058,250,0,-0.0902080000000001,-0.0468838298658323,561847221139141,130367319328,NaN,NaN,3264544,0,2983,0
26000003,P25,periodic,0.0658270938395663,0.135163501289325,0.468260211539121,0,0,18757,0,11254,75.02,250.026659557451,0,250.026659557451,250.026659557451,250.026659557451,12001.2796587577,150.013329778726,0.0854129565449219,NaN,0.0235284514012018,250,0,250,0.02,0.572511592188136,0.0663878561032792,250,0,250,0.110186666666667,0.529585469537248,0.101593730472786,250,0,250,0.166581333333333,0.468260211539121,0.0742278220897215,250,0,250,0.110357333333333,0.517435758430001,0.0296419700725936,250.133155792277,0,250.133155792277,0.0200266311584554,0.543052160092961,250,0,0.09072,0.00387928226583641,250,0,0.09248,0.032369288419777,250,0,0.0884,0.0481640416122178,250,0,0.090032,0.0467276033859574,250,0,0.0523840000000002,0.00367221571726514,250,0,0.058264,0.0229585283282602,250,0,0.0525439999999999,0.0343612161551347,250,0,0.0566080000000001,0.0346760537830147,250,0,-0.0534879999999999,-0.00315708247508353,250,0,-0.0549679999999999,-0.0225184375876802,250,0,-0.0565679999999997,-0.0335836818183064,250,0,-0.0561199999999999,-0.0341468541697689,250,0,-0.0898879999999999,-0.00519856190810628,250,0,-0.0903679999999999,-0.0367362688892531,250,0,-0.0903679999999999,-0.0460041138233178,250,0,-0.0903679999999998,-0.0473372904189058,6.60778758728301e+15,130748273780,NaN,NaN,3423611,0,2981,0
26000001,StateEvent,event,0.163394638572128,0.360517257611713,0.260918970180601,0,0,2891,0,1735,75.02,38.5363902959211,0,38.5363902959211,38.5363902959211,38.5363902959211,1849.74673420421,23.1271660890429,0.242899493468408,NaN,0.0821668896835191,38.2666666666667,0,38.2666666666667,0.130101333333333,0.497441307228487,0.151694062837847,38.1333333333333,0,38.1333333333333,0.258578666666667,0.467859846242287,0.252092462200135,37.9333333333333,0,37.9333333333333,0.428178666666667,0.260918970180601,0.177088816233404,38.9333333333333,0,38.9333333333333,0.270048,0.387182528693512,0.0940175840613125,39.4141145139814,0,39.4141145139814,0.127744340878828,0.477998918267836,38,-0.399999999999999,0.103648,0.00593532135865278,37,-1.4,0.117348,0.042912498625123,37,-1.4,0.137768,0.0735318591547699,38.6,0.200000000000003,0.130532,0.07772717253463,39,1,0.169736,0.00501571108007781,34.5,-3.5,0.188656,0.061527769407388,37.5,-0.5,0.139436,0.100651869484027,38.6,0.600000000000001,0.17624,0.105703511459188,40,0.799999999999997,-0.108888,-0.0240155164540511,39,-0.200000000000003,-0.131928,-0.0576957210279299,41,1.8,-0.163128,-0.090312273839397,38.4,-0.800000000000004,-0.13008,-0.0942909928354769,40,1.8,-0.153520000000001,-0.00608496817696977,44,5.8,-0.164319999999999,-0.0645495907941386,39.5,1.3,-0.152500000000001,-0.0979106785315112,38.3,0.0999999999999943,-0.150756,-0.0909404163519625,7.33259872054996e+15,130779042775,NaN,NaN,NaN,0,430,0
26000002,StateEvent,event,0.167659572744052,0.396462908649551,0.206723702059989,1,0,2889,0,1734,75.02,38.5097307384697,0,38.5097307384697,38.5097307384697,38.5097307384697,1848.46707544655,23.1138363103173,0.250814182884564,NaN,0.0821668896835191,38.2666666666667,0,38.2666666666667,0.130101333333333,0.497441307228487,0.164366929817629,38,0,38,0.275722666666667,0.453365053873357,0.254793759157425,37.8666666666667,0,37.8666666666667,0.445954666666666,0.206723702059989,0.180630861677013,39,0,39,0.275010666666666,0.368433708676247,0.0962213246042669,39.4141145139814,0,39.4141145139814,0.127446071904128,0.493555406622077,38,-0.399999999999999,0.128648,0.00588526597728403,35.5,-2.9,0.143868,0.0516732707234709,38.5,0.100000000000001,0.124528,0.082447929032554,38.4,0,0.151092,0.0925733916264399,40,1.2,0.0779519999999996,-0.0227077902591244,34,-4.8,0.255191999999999,0.0306342478117859,34,-4.8,0.250791999999999,0.102474469751357,39.2,0.400000000000006,0.143288,0.07103309400052,40,1.6,-0.117472000000001,0.0118347879163462,40.5,2.1,-0.142072000000001,-0.0338113003487025,40,1.6,-0.131912,-0.074595219216849,38.4,0,-0.121528000000001,-0.0746451805295386,42,3.8,-0.151360000000001,0.0125452099729439,44,5.8,-0.161779999999998,-0.046634372429243,39.5,1.3,-0.149640000000001,-0.0898264495583895,38.3,0.0999999999999943,-0.147396,-0.082602987552104,561847221139141,130367319328,NaN,NaN,NaN,0,460,0
26000003,StateEvent,event,0.159977215554834,0.341365534804932,0.260806055568597,0,0,2889,0,1734,75.02,38.5097307384697,0,38.5097307384697,38.5097307384697,38.5097307384697,1848.46707544655,23.1138363103173,0.243072780591842,NaN,0.0821668896835191,38.2666666666667,0,38.2666666666667,0.130101333333333,0.497441307228487,0.162300847293951,38.1333333333333,0,38.1333333333333,0.277381333333333,0.453550585135707,0.231993800344124,38,0,38,0.403506666666666,0.260806055568597,0.181192628246531,38.9333333333333,0,38.9333333333333,0.276322666666666,0.401057417067021,0.0907845100853134,39.2143808255659,0,39.2143808255659,0.128205059920106,0.491549088420773,38,-0.399999999999999,0.144888,0.00656636821066821,35,-3.4,0.188148,0.0529598297343985,39,0.600000000000001,0.128788,0.0936645326868922,38.6,0.200000000000003,0.142248,0.0871826617199021,39,0.200000000000003,0.138928,0.00212511826605577,34.5,-4.3,0.202768,0.0469543634262872,36.5,-2.3,0.115467999999999,0.0767802770474929,38.9,0.100000000000001,0.122072,0.0602478574561986,40,1,-0.0511600000000004,0.00355817093324456,39.5,0.5,-0.0816400000000005,-0.0176936141356902,40,1,-0.0882400000000003,-0.0459283396437626,38.5,-0.5,-0.102744000000001,-0.0585070943109936,41,2,-0.129008000000001,-0.0132865939178181,43.5,4.5,-0.140767999999999,-0.0592755868722901,40,1,-0.130408000000001,-0.0876011869621733,38,-1,-0.129024,-0.0829928956540017,6.60778758728301e+15,130748273780,NaN,NaN,NaN,0,452,0
26000001,Causal,causal,0.08249964342505,0.161628590054907,0.445316925129196,0,0,8707,6980,7303,75.02,116.062383364436,93.0418555051986,125.366568914956,139.322847240736,162.583311117035,7803.9989336177,190.38922953879,0.119318048520395,0.182792588643027,0.0414244220617961,83.3333333333333,83.3333333333333,104.166666666667,0.0600000000000001,0.545626153048688,0.0851706422208559,122.533333333333,99.2,147.333333333333,0.141154666666667,0.519709043678553,0.11936177276195,166.466666666667,97.4666666666667,190.833333333333,0.194946666666667,0.445316925129196,0.0927457546106144,124.666666666667,101.466666666667,150.033333333333,0.140450666666667,0.500527397385267,0.0470961200156348,83.3555259653795,83.7549933422104,104.294274300932,0.0601171770972037,0.534382696889436,120,36.4,0.0809119999999999,0.00459649876077556,119.5,35.9,0.083792,0.0326186273082401,120.5,36.9,0.082532,0.0492344744223755,123.8,40.2,0.080664,0.0478221422728763,163,39.4,0.0600239999999999,0.00221746349554348,167,43.4,0.049784,0.0202546529839757,166,42.4,0.045904,0.0305054235423757,166.8,43.2,0.0568960000000002,0.0337226780659467,135,-31.8,-0.0480959999999996,-0.00350388449726184,124,-42.8,-0.056876,-0.0223356414268155,126,-40.8,-0.057656,-0.0373164154559456,123.5,-43.3,-0.0541920000000002,-0.0360480252565711,85,-39,-0.0778559999999996,-0.00520107052910944,82.5,-41.5,-0.0795359999999997,-0.0330578570260877,84,-40,-0.0796959999999995,-0.0469257904702033,83.2,-40.8,-0.0794559999999997,-0.046731364909265,7.33259872054996e+15,130779042775,7.85063853990458e+15,130414364698,NaN,0,1726,0
26000002,Causal,causal,0.0814116398584268,0.154705790252715,0.445695653842701,0,0,8724,7009,7645,75.02,116.288989602773,93.4284190882431,125.631831511597,139.646094374833,163.003199146894,7824.15355905092,195.334577446014,0.118663822980539,0.182059450813115,0.0414244220617961,83.3333333333333,83.3333333333333,104.166666666667,0.0600000000000001,0.545626153048688,0.0855598002771116,124,98.3333333333333,148.583333333333,0.142682666666667,0.518316071551543,0.115993808724589,166.333333333333,101.533333333333,191.716666666667,0.189304,0.445695653842701,0.0916737020001032,124.466666666667,100,149.466666666667,0.141277333333334,0.506618486525608,0.0474343669644461,83.3555259653795,83.9547270306258,104.344207723036,0.060133155792277,0.534026167049907,124,40.4,0.0865519999999999,0.00477588490228659,119.5,35.9,0.083812,0.0324315977546695,122.5,38.9,0.085112,0.0497478707919633,125.2,41.6,0.0818720000000002,0.0482972427067033,162,36.4,0.0430559999999998,0.00327578885194929,166.5,40.9,0.0527159999999996,0.0191846224712167,165.5,39.9,0.0496759999999999,0.0328307285276466,166.9,41.3,0.0444559999999999,0.0287057563548924,133,-33.6,-0.0445039999999996,-0.00565221289396795,125.5,-41.1,-0.0487839999999997,-0.0215539402479203,122,-44.6,-0.0479639999999999,-0.0310270871168586,123.9,-42.7,-0.0427199999999998,-0.0280298208296829,84,-40.8,-0.0813039999999997,-0.00530049244507241,83,-41.8,-0.0830240000000001,-0.0346979953722838,83,-41.8,-0.0833039999999999,-0.0489151770130613,83.4,-41.4,-0.083112,-0.0487428836979996,561847221139141,130367319328,7.9063346005986e+15,130756221112,NaN,0,1713,0
26000003,Causal,causal,0.0812473516340578,0.152660323685122,0.451347297536639,0,0,8708,6986,7559,75.02,116.075713143162,93.1218341775527,125.387896560917,139.35617168755,162.636630231938,7806.55825113303,193.881631564916,0.118488403092509,0.182072114102904,0.0414244220617961,83.3333333333333,83.3333333333333,104.166666666667,0.0600000000000001,0.545626153048688,0.08559665623267,122.2,98.2666666666667,146.766666666667,0.142221333333333,0.518323745085246,0.115400138134246,166.6,99.0666666666667,191.366666666667,0.189557333333333,0.451347297536639,0.0917965814889003,124.866666666667,100.933333333333,150.1,0.140613333333334,0.505431943434977,0.0471690696319698,83.422103861518,84.0213049267643,104.427430093209,0.0601278295605859,0.534705715177539,128,44.4,0.0878719999999998,0.00508462900020875,117.5,33.9,0.085152,0.0333968279355462,118.5,34.9,0.079832,0.0508332723017383,123.3,39.7,0.081836,0.0479516568327669,166,43.6,0.0500240000000005,0.00351379941107891,166.5,44.1,0.048744,0.0175553595851399,165.5,43.1,0.0475039999999999,0.0297423974578231,166.9,44.5,0.0485,0.0294610739131081,129,-37.6,-0.0503279999999999,-0.00291663807010521,125,-41.6,-0.0495079999999999,-0.0196217704342395,127,-39.6,-0.0473279999999997,-0.030304520195563,124,-42.6,-0.0469319999999998,-0.0284121112207268,85,-40,-0.07948,-0.0069110223985841,82.5,-42.5,-0.0812,-0.035432879976735,84,-41,-0.08148,-0.0488700922964803,83.2,-41.8,-0.0812400000000001,-0.0486781900721938,6.60778758728301e+15,130748273780,8.6824917093456e+15,130505145545,NaN,0,1722,0
26000001,OraclePeriodic,oracle,0.0895714649670572,0.145043512349981,0.458061796085454,0,0,7500,0,4500,75.02,99.9733404425487,0,99.9733404425487,99.9733404425487,99.9733404425487,4798.72034124234,59.9840042655292,0.13795627832578,NaN,0.0645089462360599,50,0,50,0.1,0.517927104417861,0.094260854124993,100,0,100,0.155450666666667,0.513535067899238,0.111047993803621,200,0,200,0.179173333333333,0.458061796085454,0.100176948986032,100,0,100,0.155232,0.509969265439422,0.0686007909526357,49.9334221038615,0,49.9334221038615,0.0999760319573907,0.519748388988301,100,50,0.0539600000000001,0.00373221330560754,100,50,0.0467999999999999,0.0199062069425418,100,50,0.0517000000000001,0.0290571254477797,100,50,0.0580800000000002,0.0340258446562896,200,100,0.02676,0.00279775285515908,200,100,0.0156399999999998,0.00790692651286377,200,100,0.0145599999999996,0.0119198156602687,200,100,0.0204039999999999,0.0128800369795614,100,-100,-0.0247760000000009,0.0015724468681723,100,-100,-0.0258560000000004,-0.00829295903479541,100,-100,-0.0291560000000003,-0.0167332690182225,100,-100,-0.0195560000000001,-0.0120828933664302,50,-50,-0.0570799999999994,-0.00291002345365175,50,-50,-0.0557999999999996,-0.0247093347078437,50,-50,-0.0557999999999996,-0.0362509641262844,50,-50,-0.0557999999999997,-0.035991983534034,7.33259872054996e+15,130779042775,NaN,NaN,2155797,0,1800,4
26000002,OraclePeriodic,oracle,0.088831958652163,0.144017340340784,0.45599446023605,0,0,7486,0,4493,75.02,99.7867235403892,0,99.7867235403892,99.7867235403892,99.7867235403892,4789.76272993868,59.8906958144495,0.137437483337776,NaN,0.0644300880358311,50,0,50,0.1,0.517944618078785,0.0948358880960938,99.7333333333333,0,99.7333333333333,0.156197333333333,0.512980762326674,0.110464123621964,199.6,0,199.6,0.178853333333333,0.45599446023605,0.097370827887907,99.7333333333333,0,99.7333333333333,0.151661333333334,0.512628025633034,0.0680547424408145,49.9334221038615,0,49.9334221038615,0.100524633821571,0.519568396423359,96,46,0.06916,0.00472800841054537,100,50,0.0527000000000001,0.0228299894192598,100,50,0.0594000000000002,0.0344393364680846,100,50,0.0549600000000002,0.0333415627490374,194,94,0.04288,0.0033466195164768,200,100,0.02258,0.0127511280048587,200,100,0.0251199999999999,0.0158405999816339,200,100,0.0249520000000002,0.0151359782238802,96,-104,-0.0191519999999995,-0.00181250039033122,100,-100,-0.022272,-0.00862266060612463,100,-100,-0.0140719999999999,-0.0130968875816534,100,-100,-0.026232,-0.0158371652557383,46,-54,-0.0404000000000002,-0.0013026409702464,50,-50,-0.0486799999999996,-0.0183680885445737,50,-50,-0.0486799999999996,-0.029461557661165,50,-50,-0.0486800000000001,-0.0294299892517673,561847221139141,130367319328,NaN,NaN,3264544,0,1756,4
26000003,OraclePeriodic,oracle,0.0896737589072177,0.143417145660143,0.461982121877428,0,0,7485,0,4492,75.02,99.7733937616636,0,99.7733937616636,99.7733937616636,99.7733937616636,4789.12290055985,59.8773660357238,0.13812583311117,NaN,0.0645631568148191,50,0,50,0.1,0.517878542755014,0.0943534819409221,99.7333333333333,0,99.7333333333333,0.154272,0.514015454047887,0.110967246600944,199.533333333333,0,199.533333333333,0.178738666666667,0.461982121877428,0.100467534181624,99.7333333333333,0,99.7333333333333,0.157085333333333,0.505658119057535,0.0687960063604089,49.9334221038615,0,49.9334221038615,0.100583222370173,0.519538254163274,96,46,0.0562800000000001,0.00398312818310192,100,50,0.0542000000000001,0.0217731391719062,100,50,0.0476000000000001,0.0323910149125584,100,50,0.0554200000000002,0.0330985716711015,193,93,0.0334399999999997,0.00363721773257152,200,100,0.0213999999999999,0.0113837065353746,200,100,0.0290799999999998,0.0138789322786172,200,100,0.026548,0.0160195450728516,96,-104,-0.0153919999999998,-0.00201267257604572,100,-100,-0.0262720000000002,-0.00906375803469263,100,-100,-0.00237199999999976,-0.010797100445938,100,-100,-0.0227120000000001,-0.012681215122001,48,-52,-0.0467199999999997,-0.00115193718051924,50,-50,-0.0559199999999993,-0.0227043367432334,50,-50,-0.0559199999999993,-0.0347117421764113,50,-50,-0.0559199999999995,-0.0346188941962516,6.60778758728301e+15,130748273780,NaN,NaN,3423611,0,1784,4
